#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Valence  Total
       3700.0000          1.28664475E+05          2.16817938E+03          1.22044610E+03          6.10223052E+02          1.25578161E+02          9.18250521E+01
       3800.0000          1.25842803E+05          2.21435130E+03          1.24731502E+03          6.23657509E+02          1.28507475E+02          9.39288105E+01
       3900.0000          1.23388388E+05          2.26084190E+03          1.27423457E+03          6.37117287E+02          1.31428476E+02          9.60294389E+01
       4000.0000          1.21251014E+05          2.30667635E+03          1.30091492E+03          6.50457458E+02          1.34342577E+02          9.81210083E+01
       4100.0000          1.19388835E+05          2.35283021E+03          1.32764948E+03          6.63824739E+02          1.37247055E+02          1.00208841E+02
       4200.0000          1.17766757E+05          2.39835083E+03          1.35415379E+03          6.77076894E+02          1.40144320E+02          1.02287646E+02
       4300.0000          1.16355127E+05          2.44419001E+03          1.38071513E+03          6.90357567E+02          1.43034328E+02          1.04364049E+02
       4400.0000          1.15128777E+05          2.48987786E+03          1.40719291E+03          7.03596455E+02          1.45916761E+02          1.06434631E+02
       4500.0000          1.14066258E+05          2.53541888E+03          1.43359005E+03          7.16795025E+02          1.48790410E+02          1.08498813E+02
       4600.0000          1.13149155E+05          2.58036426E+03          1.45977307E+03          7.29886536E+02          1.51659471E+02          1.10555710E+02
       4700.0000          1.12361595E+05          2.62562814E+03          1.48601702E+03          7.43008511E+02          1.54520016E+02          1.12609646E+02
       4800.0000          1.11689882E+05          2.67075784E+03          1.51218685E+03          7.56093423E+02          1.57373850E+02          1.14658432E+02
       4900.0000          1.11122095E+05          2.71575709E+03          1.53828471E+03          7.69142353E+02          1.60221111E+02          1.16702190E+02
       5000.0000          1.10647812E+05          2.76062952E+03          1.56431261E+03          7.82156304E+02          1.63062866E+02          1.18741531E+02
       5100.0000          1.10257902E+05          2.80537858E+03          1.59027239E+03          7.95136195E+02          1.65898006E+02          1.20775907E+02
       5200.0000          1.09944362E+05          2.85000759E+03          1.61616580E+03          8.08082901E+02          1.68726650E+02          1.22805422E+02
       5300.0000          1.09700121E+05          2.89451971E+03          1.64199454E+03          8.20997272E+02          1.71550083E+02          1.24830792E+02
       5400.0000          1.09518959E+05          2.93934025E+03          1.66776026E+03          8.33880131E+02          1.74367989E+02          1.26852675E+02
       5500.0000          1.09395275E+05          2.98362343E+03          1.69359197E+03          8.46795985E+02          1.77180519E+02          1.28871818E+02
       5600.0000          1.09324141E+05          3.02779841E+03          1.71923421E+03          8.59617104E+02          1.79985503E+02          1.30883438E+02
       5700.0000          1.09301146E+05          3.07186796E+03          1.74481760E+03          8.72408798E+02          1.82787506E+02          1.32892224E+02
       5800.0000          1.09322328E+05          3.11624566E+03          1.77034383E+03          8.85171914E+02          1.85582974E+02          1.34897103E+02
       5900.0000          1.09384150E+05          3.16010717E+03          1.79594004E+03          8.97970019E+02          1.88373730E+02          1.36899712E+02
       6000.0000          1.09483401E+05          3.20387047E+03          1.82135376E+03          9.10676882E+02          1.91156689E+02          1.38894806E+02
       6100.0000          1.09617208E+05          3.24794151E+03          1.84671364E+03          9.23356820E+02          1.93938308E+02          1.40888800E+02
       6200.0000          1.09782958E+05          3.29151097E+03          1.87214575E+03          9.36072877E+02          1.96714741E+02          1.42880347E+02
       6300.0000          1.09978296E+05          3.33498851E+03          1.89740057E+03          9.48700283E+02          1.99482722E+02          1.44864136E+02
       6400.0000          1.10201070E+05          3.37877200E+03          1.92272765E+03          9.61363826E+02          2.02249333E+02          1.46849018E+02
       6500.0000          1.10449334E+05          3.42206791E+03          1.94788260E+03          9.73941301E+02          2.05011216E+02          1.48827448E+02
       6600.0000          1.10721299E+05          3.46566897E+03          1.97310845E+03          9.86554227E+02          2.07769210E+02          1.50805622E+02
       6700.0000          1.11015348E+05          3.50879109E+03          1.99816768E+03          9.99083842E+02          2.10520754E+02          1.52776549E+02
       6800.0000          1.11329990E+05          3.55221680E+03          2.02329687E+03          1.01164843E+03          2.13269626E+02          1.54747848E+02
       6900.0000          1.11663861E+05          3.59517198E+03          2.04826340E+03          1.02413170E+03          2.16012258E+02          1.56712091E+02
       7000.0000          1.12015709E+05          3.63842931E+03          2.07330029E+03          1.03665014E+03          2.18751777E+02          1.58676485E+02
       7100.0000          1.12384383E+05          3.68160308E+03          2.09817674E+03          1.04908837E+03          2.21484917E+02          1.60634525E+02
       7200.0000          1.12768821E+05          3.72431925E+03          2.12312575E+03          1.06156288E+03          2.24218177E+02          1.62593011E+02
       7300.0000          1.13168046E+05          3.76733370E+03          2.14791427E+03          1.07395713E+03          2.26947313E+02          1.64547054E+02
       7400.0000          1.13581154E+05          3.80989815E+03          2.17277836E+03          1.08638918E+03          2.29669438E+02          1.66497864E+02
       7500.0000          1.14007309E+05          3.85275988E+03          2.19759709E+03          1.09879855E+03          2.32387094E+02          1.68446077E+02
       7600.0000          1.14445735E+05          3.89554552E+03          2.22226297E+03          1.11113148E+03          2.35105886E+02          1.70392029E+02
       7700.0000          1.14895714E+05          3.93789153E+03          2.24700323E+03          1.12350162E+03          2.37816692E+02          1.72334240E+02
       7800.0000          1.15356582E+05          3.98053213E+03          2.27169999E+03          1.13585000E+03          2.40522022E+02          1.74273355E+02
       7900.0000          1.15827715E+05          4.02310050E+03          2.29635860E+03          1.14817930E+03          2.43229994E+02          1.76213030E+02
       8000.0000          1.16308536E+05          4.06560015E+03          2.32086989E+03          1.16043495E+03          2.45928195E+02          1.78144826E+02
       8100.0000          1.16798512E+05          4.10767017E+03          2.34545315E+03          1.17272657E+03          2.48629179E+02          1.80078514E+02
       8200.0000          1.17297136E+05          4.15003198E+03          2.36999591E+03          1.18499795E+03          2.51319663E+02          1.82006523E+02
       8300.0000          1.17803941E+05          4.19232710E+03          2.39450438E+03          1.19725219E+03          2.54012779E+02          1.83935163E+02
       8400.0000          1.18318490E+05          4.23455766E+03          2.41886888E+03          1.20943444E+03          2.56698049E+02          1.85857002E+02
       8500.0000          1.18840373E+05          4.27672412E+03          2.44330704E+03          1.22165352E+03          2.59384263E+02          1.87780502E+02
       8600.0000          1.19369204E+05          4.31847183E+03          2.46770662E+03          1.23385331E+03          2.62066395E+02          1.89700358E+02
       8700.0000          1.19904623E+05          4.36050980E+03          2.49207125E+03          1.24603563E+03          2.64738695E+02          1.91614990E+02
       8800.0000          1.20446296E+05          4.40248625E+03          2.51640363E+03          1.25820181E+03          2.67417653E+02          1.93532405E+02
       8900.0000          1.20993901E+05          4.44440247E+03          2.54070262E+03          1.27035131E+03          2.70088432E+02          1.95444815E+02
       9000.0000          1.21547145E+05          4.48625905E+03          2.56496892E+03          1.28248446E+03          2.72756649E+02          1.97355176E+02
       9100.0000          1.22105743E+05          4.52805652E+03          2.58909749E+03          1.29454875E+03          2.75417524E+02          1.99259120E+02
       9200.0000          1.22669433E+05          4.56979546E+03          2.61329842E+03          1.30664921E+03          2.78082464E+02          2.01166352E+02
       9300.0000          1.23237967E+05          4.61147654E+03          2.63746576E+03          1.31873288E+03          2.80742008E+02          2.03070038E+02
       9400.0000          1.23811107E+05          4.65310052E+03          2.66160116E+03          1.33080058E+03          2.83398677E+02          2.04971529E+02
       9500.0000          1.24388637E+05          4.69466818E+03          2.68570604E+03          1.34285302E+03          2.86052931E+02          2.06871094E+02
       9600.0000          1.24970342E+05          4.73618026E+03          2.70978098E+03          1.35489049E+03          2.88702021E+02          2.08767306E+02
       9700.0000          1.25556028E+05          4.77763753E+03          2.73382610E+03          1.36691305E+03          2.91346211E+02          2.10660307E+02
       9800.0000          1.26145507E+05          4.81869766E+03          2.75784153E+03          1.37892076E+03          2.93989179E+02          2.12551358E+02
       9900.0000          1.26738602E+05          4.86004881E+03          2.78182751E+03          1.39091375E+03          2.96631059E+02          2.14441871E+02
      10000.0000          1.27335148E+05          4.90134753E+03          2.80578438E+03          1.40289219E+03          2.99270568E+02          2.16330512E+02
      11000.0000          1.33459123E+05          5.31192047E+03          3.04383297E+03          1.52191649E+03          3.25522495E+02          2.35109764E+02
      12000.0000          1.39795315E+05          5.71787536E+03          3.27952439E+03          1.63976220E+03          3.51534095E+02          2.53711512E+02
      13000.0000          1.46267824E+05          6.12001746E+03          3.51291275E+03          1.75645637E+03          3.77322510E+02          2.72147361E+02
      14000.0000          1.52828042E+05          6.51871307E+03          3.74421938E+03          1.87210969E+03          4.02918846E+02          2.90438282E+02
      15000.0000          1.59267904E+05          6.91400143E+03          3.97372850E+03          1.98686425E+03          4.28331100E+02          3.08593041E+02
      16000.0000          1.65922651E+05          7.30645820E+03          4.20158736E+03          2.10079368E+03          4.53583235E+02          3.26629268E+02
      17000.0000          1.72709314E+05          7.69601767E+03          4.42782771E+03          2.21391385E+03          4.78672735E+02          3.44545943E+02
      18000.0000          1.79278286E+05          8.08288850E+03          4.65259767E+03          2.32629883E+03          5.03624156E+02          3.62357591E+02
      19000.0000          1.85971115E+05          8.46726330E+03          4.87606065E+03          2.43803032E+03          5.28438473E+02          3.80069499E+02
      20000.0000          1.92772934E+05          8.84958327E+03          5.09815072E+03          2.54907536E+03          5.53129950E+02          3.97688758E+02
      21000.0000          1.99374296E+05          9.22971109E+03          5.31908220E+03          2.65954110E+03          5.77705072E+02          4.15221079E+02
      22000.0000          2.06081792E+05          9.60802753E+03          5.53883450E+03          2.76941725E+03          6.02166122E+02          4.32669380E+02
      23000.0000          2.12604707E+05          9.98412568E+03          5.75757511E+03          2.87878755E+03          6.26527084E+02          4.50041876E+02
      24000.0000          2.19230141E+05          1.03586909E+04          5.97521790E+03          2.98760895E+03          6.50779603E+02          4.67335364E+02
      25000.0000          2.25816729E+05          1.07314264E+04          6.19191226E+03          3.09595613E+03          6.74928848E+02          4.84554046E+02
      26000.0000          2.32496335E+05          1.11025359E+04          6.40770792E+03          3.20385396E+03          6.99009551E+02          5.01717780E+02
      27000.0000          2.39008703E+05          1.14720722E+04          6.62277773E+03          3.31138887E+03          7.22978301E+02          5.18806295E+02
      28000.0000          2.45612983E+05          1.18403123E+04          6.83676405E+03          3.41838202E+03          7.46906108E+02          5.35851368E+02
      29000.0000          2.52059400E+05          1.22067996E+04          7.04998334E+03          3.52499167E+03          7.70726696E+02          5.52822590E+02
      30000.0000          2.58596011E+05          1.25722711E+04          7.26258355E+03          3.63129177E+03          7.94457395E+02          5.69734330E+02
      31000.0000          2.65100363E+05          1.29360670E+04          7.47441468E+03          3.73720734E+03          8.18134869E+02          5.86600753E+02
      32000.0000          2.71573974E+05          1.32988208E+04          7.68534853E+03          3.84267427E+03          8.41743982E+02          6.03413011E+02
      33000.0000          2.78018267E+05          1.36602828E+04          7.89569113E+03          3.94784556E+03          8.65296009E+02          6.20182050E+02
      34000.0000          2.84434569E+05          1.40206280E+04          8.10541004E+03          4.05270502E+03          8.88767406E+02          6.36895551E+02
      35000.0000          2.90824120E+05          1.43798675E+04          8.31453532E+03          4.15726766E+03          9.12169987E+02          6.53560181E+02
      36000.0000          2.97188082E+05          1.47381019E+04          8.52314624E+03          4.26157312E+03          9.35518982E+02          6.70185449E+02
      37000.0000          3.03634064E+05          1.50952029E+04          8.73089104E+03          4.36544552E+03          9.58791953E+02          6.86753604E+02
      38000.0000          3.09948088E+05          1.54513988E+04          8.93828086E+03          4.46914043E+03          9.82027067E+02          7.03293098E+02
      39000.0000          3.16239599E+05          1.58063300E+04          9.14502536E+03          4.57251268E+03          1.00522083E+03          7.19796557E+02
      40000.0000          3.22611414E+05          1.61605275E+04          9.35110730E+03          4.67555365E+03          1.02829252E+03          7.36223915E+02
      41000.0000          3.28959784E+05          1.65135968E+04          9.55681019E+03          4.77840510E+03          1.05139982E+03          7.52659927E+02
      42000.0000          3.35185059E+05          1.68661736E+04          9.76209781E+03          4.88104890E+03          1.07440830E+03          7.69035819E+02
      43000.0000          3.41489612E+05          1.72175889E+04          9.96668865E+03          4.98334432E+03          1.09740496E+03          7.85390599E+02
      44000.0000          3.47772960E+05          1.75678266E+04          1.01707495E+04          5.08537476E+03          1.12032060E+03          8.01691360E+02
      45000.0000          3.54035769E+05          1.79179840E+04          1.03746565E+04          5.18732824E+03          1.14317159E+03          8.17955802E+02
      46000.0000          3.60182616E+05          1.82666313E+04          1.05776562E+04          5.28882811E+03          1.16601057E+03          8.34193341E+02
      47000.0000          3.66407052E+05          1.86150265E+04          1.07806646E+04          5.39033230E+03          1.18882771E+03          8.50419679E+02
      48000.0000          3.72612778E+05          1.89625344E+04          1.09831237E+04          5.49156183E+03          1.21158775E+03          8.66604520E+02
      49000.0000          3.78800341E+05          1.93090838E+04          1.11850862E+04          5.59254308E+03          1.23427405E+03          8.82740195E+02
      50000.0000          3.84970264E+05          1.96547017E+04          1.13865270E+04          5.69326352E+03          1.25693188E+03          8.98849459E+02
