#Energy      C  Total
        110.0000          1.50390533E+01          1.50390533E+01
        120.0000          1.60574783E+01          1.60574783E+01
        130.0000          1.70760062E+01          1.70760062E+01
        140.0000          1.80942938E+01          1.80942938E+01
        150.0000          1.91121144E+01          1.91121144E+01
        160.0000          2.01293183E+01          2.01293183E+01
        170.0000          2.11458077E+01          2.11458077E+01
        180.0000          2.21615205E+01          2.21615205E+01
        190.0000          2.31764193E+01          2.31764193E+01
        200.0000          2.41904841E+01          2.41904841E+01
        210.0000          2.52037070E+01          2.52037070E+01
        220.0000          2.62160890E+01          2.62160890E+01
        230.0000          2.72276368E+01          2.72276368E+01
        240.0000          2.82383616E+01          2.82383616E+01
        250.0000          2.92482772E+01          2.92482772E+01
        260.0000          3.02573996E+01          3.02573996E+01
        270.0000          3.12657460E+01          3.12657460E+01
        280.0000          3.22733341E+01          3.22733341E+01
        287.9990          3.30787704E+01          3.30787704E+01
        288.0010          3.30789717E+01          3.30789717E+01
        290.0000          3.32801824E+01          3.32801824E+01
        300.0000          3.42863091E+01          3.42863091E+01
        310.0000          3.52917323E+01          3.52917323E+01
        320.0000          3.62964700E+01          3.62964700E+01
        330.0000          3.73005398E+01          3.73005398E+01
        340.0000          3.83039588E+01          3.83039588E+01
        350.0000          3.93067437E+01          3.93067437E+01
        360.0000          4.03089106E+01          4.03089106E+01
        370.0000          4.13104752E+01          4.13104752E+01
        380.0000          4.23114524E+01          4.23114524E+01
        390.0000          4.33118570E+01          4.33118570E+01
        400.0000          4.43117029E+01          4.43117029E+01
        410.0000          4.53110037E+01          4.53110037E+01
        420.0000          4.63097723E+01          4.63097723E+01
        430.0000          4.73080213E+01          4.73080213E+01
        440.0000          4.83057629E+01          4.83057629E+01
        450.0000          4.93030085E+01          4.93030085E+01
        460.0000          5.02997694E+01          5.02997694E+01
        470.0000          5.12960564E+01          5.12960564E+01
        480.0000          5.22918798E+01          5.22918798E+01
        490.0000          5.32872496E+01          5.32872496E+01
        500.0000          5.42821753E+01          5.42821753E+01
        510.0000          5.52766663E+01          5.52766663E+01
        520.0000          5.62707316E+01          5.62707316E+01
        530.0000          5.72643795E+01          5.72643795E+01
        540.0000          5.82576186E+01          5.82576186E+01
        550.0000          5.92504567E+01          5.92504567E+01
        560.0000          6.02429017E+01          6.02429017E+01
        570.0000          6.12349608E+01          6.12349608E+01
        580.0000          6.22266414E+01          6.22266414E+01
        590.0000          6.32179504E+01          6.32179504E+01
        600.0000          6.42088945E+01          6.42088945E+01
        610.0000          6.51994801E+01          6.51994801E+01
        620.0000          6.61897136E+01          6.61897136E+01
        630.0000          6.71796011E+01          6.71796011E+01
        640.0000          6.81691483E+01          6.81691483E+01
        650.0000          6.91583610E+01          6.91583610E+01
        660.0000          7.01472447E+01          7.01472447E+01
        670.0000          7.11358047E+01          7.11358047E+01
        680.0000          7.21240461E+01          7.21240461E+01
        690.0000          7.31119741E+01          7.31119741E+01
        700.0000          7.40995934E+01          7.40995934E+01
        710.0000          7.50869087E+01          7.50869087E+01
        720.0000          7.60739246E+01          7.60739246E+01
        730.0000          7.70606456E+01          7.70606456E+01
        740.0000          7.80470759E+01          7.80470759E+01
        750.0000          7.90332197E+01          7.90332197E+01
        760.0000          8.00190811E+01          8.00190811E+01
        770.0000          8.10046641E+01          8.10046641E+01
        780.0000          8.19899723E+01          8.19899723E+01
        790.0000          8.29750097E+01          8.29750097E+01
        800.0000          8.39597798E+01          8.39597798E+01
        810.0000          8.49442861E+01          8.49442861E+01
        820.0000          8.59285320E+01          8.59285320E+01
        830.0000          8.69125210E+01          8.69125210E+01
        840.0000          8.78962562E+01          8.78962562E+01
        850.0000          8.88797409E+01          8.88797409E+01
        860.0000          8.98629780E+01          8.98629780E+01
        870.0000          9.08459707E+01          9.08459707E+01
        880.0000          9.18287218E+01          9.18287218E+01
        890.0000          9.28112342E+01          9.28112342E+01
        900.0000          9.37935106E+01          9.37935106E+01
        910.0000          9.47755539E+01          9.47755539E+01
        920.0000          9.57573666E+01          9.57573666E+01
        930.0000          9.67389513E+01          9.67389513E+01
        940.0000          9.77203106E+01          9.77203106E+01
        950.0000          9.87014469E+01          9.87014469E+01
        960.0000          9.96823626E+01          9.96823626E+01
        970.0000          1.00663060E+02          1.00663060E+02
        980.0000          1.01643542E+02          1.01643542E+02
        990.0000          1.02623810E+02          1.02623810E+02
       1000.0000          1.03603866E+02          1.03603866E+02
       1100.0000          1.13393245E+02          1.13393245E+02
       1200.0000          1.23163557E+02          1.23163557E+02
       1300.0000          1.32916354E+02          1.32916354E+02
       1400.0000          1.42652911E+02          1.42652911E+02
       1500.0000          1.52374295E+02          1.52374295E+02
       1600.0000          1.62081409E+02          1.62081409E+02
       1700.0000          1.71775025E+02          1.71775025E+02
       1800.0000          1.81455808E+02          1.81455808E+02
       1900.0000          1.91124337E+02          1.91124337E+02
       2000.0000          2.00781119E+02          2.00781119E+02
       2100.0000          2.10426602E+02          2.10426602E+02
       2200.0000          2.20061183E+02          2.20061183E+02
       2300.0000          2.29685218E+02          2.29685218E+02
       2400.0000          2.39299024E+02          2.39299024E+02
       2500.0000          2.48902890E+02          2.48902890E+02
       2600.0000          2.58497075E+02          2.58497075E+02
       2700.0000          2.68081815E+02          2.68081815E+02
       2800.0000          2.77657326E+02          2.77657326E+02
       2900.0000          2.87223805E+02          2.87223805E+02
       3000.0000          2.96781435E+02          2.96781435E+02
       3100.0000          3.06330381E+02          3.06330381E+02
       3200.0000          3.15870800E+02          3.15870800E+02
       3300.0000          3.25402832E+02          3.25402832E+02
       3400.0000          3.34926612E+02          3.34926612E+02
       3500.0000          3.44442264E+02          3.44442264E+02
       3600.0000          3.53949902E+02          3.53949902E+02
       3700.0000          3.63449634E+02          3.63449634E+02
       3800.0000          3.72941562E+02          3.72941562E+02
       3900.0000          3.82425780E+02          3.82425780E+02
       4000.0000          3.91902378E+02          3.91902378E+02
       4100.0000          4.01371440E+02          4.01371440E+02
       4200.0000          4.10833045E+02          4.10833045E+02
       4300.0000          4.20287267E+02          4.20287267E+02
       4400.0000          4.29734179E+02          4.29734179E+02
       4500.0000          4.39173846E+02          4.39173846E+02
       4600.0000          4.48606333E+02          4.48606333E+02
       4700.0000          4.58031700E+02          4.58031700E+02
       4800.0000          4.67450006E+02          4.67450006E+02
       4900.0000          4.76861304E+02          4.76861304E+02
       5000.0000          4.86265648E+02          4.86265648E+02
       5100.0000          4.95663087E+02          4.95663087E+02
       5200.0000          5.05053670E+02          5.05053670E+02
       5300.0000          5.14437442E+02          5.14437442E+02
       5400.0000          5.23814446E+02          5.23814446E+02
       5500.0000          5.33184725E+02          5.33184725E+02
       5600.0000          5.42548320E+02          5.42548320E+02
       5700.0000          5.51905269E+02          5.51905269E+02
       5800.0000          5.61255609E+02          5.61255609E+02
       5900.0000          5.70599376E+02          5.70599376E+02
       6000.0000          5.79936605E+02          5.79936605E+02
       6100.0000          5.89267329E+02          5.89267329E+02
       6200.0000          5.98591580E+02          5.98591580E+02
       6300.0000          6.07909389E+02          6.07909389E+02
       6400.0000          6.17220786E+02          6.17220786E+02
       6500.0000          6.26525800E+02          6.26525800E+02
       6600.0000          6.35824460E+02          6.35824460E+02
       6700.0000          6.45116791E+02          6.45116791E+02
       6800.0000          6.54402821E+02          6.54402821E+02
       6900.0000          6.63682574E+02          6.63682574E+02
       7000.0000          6.72956076E+02          6.72956076E+02
       7100.0000          6.82223351E+02          6.82223351E+02
       7200.0000          6.91484422E+02          6.91484422E+02
       7300.0000          7.00739311E+02          7.00739311E+02
       7400.0000          7.09988040E+02          7.09988040E+02
       7500.0000          7.19230631E+02          7.19230631E+02
       7600.0000          7.28467105E+02          7.28467105E+02
       7700.0000          7.37697482E+02          7.37697482E+02
       7800.0000          7.46921781E+02          7.46921781E+02
       7900.0000          7.56140022E+02          7.56140022E+02
       8000.0000          7.65352224E+02          7.65352224E+02
       8100.0000          7.74558405E+02          7.74558405E+02
       8200.0000          7.83758583E+02          7.83758583E+02
       8300.0000          7.92952775E+02          7.92952775E+02
       8400.0000          8.02140999E+02          8.02140999E+02
       8500.0000          8.11323270E+02          8.11323270E+02
       8600.0000          8.20499606E+02          8.20499606E+02
       8700.0000          8.29670023E+02          8.29670023E+02
       8800.0000          8.38834535E+02          8.38834535E+02
       8900.0000          8.47993158E+02          8.47993158E+02
       9000.0000          8.57145908E+02          8.57145908E+02
       9100.0000          8.66292798E+02          8.66292798E+02
       9200.0000          8.75433844E+02          8.75433844E+02
       9300.0000          8.84569059E+02          8.84569059E+02
       9400.0000          8.93698457E+02          8.93698457E+02
       9500.0000          9.02822052E+02          9.02822052E+02
       9600.0000          9.11939856E+02          9.11939856E+02
       9700.0000          9.21051884E+02          9.21051884E+02
       9800.0000          9.30158147E+02          9.30158147E+02
       9900.0000          9.39258659E+02          9.39258659E+02
      10000.0000          9.48353431E+02          9.48353431E+02
      11000.0000          1.03898808E+03          1.03898808E+03
      12000.0000          1.12906106E+03          1.12906106E+03
      13000.0000          1.21858205E+03          1.21858205E+03
      14000.0000          1.30755962E+03          1.30755962E+03
      15000.0000          1.39600151E+03          1.39600151E+03
      16000.0000          1.48391475E+03          1.48391475E+03
      17000.0000          1.57130586E+03          1.57130586E+03
      18000.0000          1.65818095E+03          1.65818095E+03
      19000.0000          1.74454574E+03          1.74454574E+03
      20000.0000          1.83040567E+03          1.83040567E+03
      21000.0000          1.91576593E+03          1.91576593E+03
      22000.0000          2.00063148E+03          2.00063148E+03
      23000.0000          2.08500713E+03          2.08500713E+03
      24000.0000          2.16889748E+03          2.16889748E+03
      25000.0000          2.25230702E+03          2.25230702E+03
      26000.0000          2.33524010E+03          2.33524010E+03
      27000.0000          2.41770094E+03          2.41770094E+03
      28000.0000          2.49969369E+03          2.49969369E+03
      29000.0000          2.58122237E+03          2.58122237E+03
      30000.0000          2.66229093E+03          2.66229093E+03
      31000.0000          2.74290324E+03          2.74290324E+03
      32000.0000          2.82306309E+03          2.82306309E+03
      33000.0000          2.90277420E+03          2.90277420E+03
      34000.0000          2.98204023E+03          2.98204023E+03
      35000.0000          3.06086478E+03          3.06086478E+03
      36000.0000          3.13925139E+03          3.13925139E+03
      37000.0000          3.21720353E+03          3.21720353E+03
      38000.0000          3.29472465E+03          3.29472465E+03
      39000.0000          3.37181813E+03          3.37181813E+03
      40000.0000          3.44848730E+03          3.44848730E+03
      41000.0000          3.52473544E+03          3.52473544E+03
      42000.0000          3.60056582E+03          3.60056582E+03
      43000.0000          3.67598163E+03          3.67598163E+03
      44000.0000          3.75098604E+03          3.75098604E+03
      45000.0000          3.82558217E+03          3.82558217E+03
      46000.0000          3.89977312E+03          3.89977312E+03
      47000.0000          3.97356192E+03          3.97356192E+03
      48000.0000          4.04695160E+03          4.04695160E+03
      49000.0000          4.11994515E+03          4.11994515E+03
      50000.0000          4.19254549E+03          4.19254549E+03
