#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   Valence  Total
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05386674E+02          3.81519253E+02          1.81066233E+02          9.32548324E+00          8.57495932E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02062279E+02          3.83168653E+02          1.81931711E+02          9.44286691E+00          8.67654774E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.99235871E+02          3.84900545E+02          1.82833195E+02          9.56386735E+00          8.78125433E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.96865640E+02          3.86708522E+02          1.83767900E+02          9.68064013E+00          8.88245842E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94913351E+02          3.88586774E+02          1.84733294E+02          9.79714928E+00          8.98350367E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93345335E+02          3.90530050E+02          1.85727081E+02          9.91340074E+00          9.08439232E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92130973E+02          3.92533557E+02          1.86747177E+02          1.00330949E+01          9.18822519E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91242869E+02          3.94592935E+02          1.87791671E+02          1.01487880E+01          9.28875320E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90656138E+02          3.96704205E+02          1.88858829E+02          1.02678621E+01          9.39216186E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90348342E+02          3.98863718E+02          1.89947053E+02          1.03830212E+01          9.49234080E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90299076E+02          4.01068150E+02          1.91054893E+02          1.04979514E+01          9.59237550E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90489809E+02          4.03314435E+02          1.92181001E+02          1.06161479E+01          9.69517900E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.90903615E+02          4.05599755E+02          1.93324148E+02          1.07305774E+01          9.79488038E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91525131E+02          4.07921530E+02          1.94483202E+02          1.08482123E+01          9.89729040E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92340233E+02          4.10277367E+02          1.95657115E+02          1.09621620E+01          9.99666885E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.93336037E+02          4.12665067E+02          1.96844927E+02          1.10792565E+01          1.00986968E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94500699E+02          4.15082597E+02          1.98045739E+02          1.11960810E+01          1.02005305E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95823369E+02          4.17528065E+02          1.99258725E+02          1.13093199E+01          1.02994189E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.97294033E+02          4.19999733E+02          2.00483122E+02          1.14256334E+01          1.04008868E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.98903465E+02          4.22495977E+02          2.01718217E+02          1.15384398E+01          1.04994766E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00643162E+02          4.25015296E+02          2.02963348E+02          1.16542605E+01          1.06005890E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02505275E+02          4.27556283E+02          2.04217903E+02          1.17698346E+01          1.07015208E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.04482534E+02          4.30117642E+02          2.05481309E+02          1.18819964E+01          1.07996557E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06568154E+02          4.32698157E+02          2.06753030E+02          1.19971032E+01          1.09002466E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.08755951E+02          4.35296696E+02          2.08032571E+02          1.21119754E+01          1.10006638E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.11040059E+02          4.37912202E+02          2.09319468E+02          1.22266162E+01          1.11009091E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.13415106E+02          4.40543682E+02          2.10613284E+02          1.23379572E+01          1.11984540E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.15876042E+02          4.43190215E+02          2.11913610E+02          1.24521623E+01          1.12983772E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.18418212E+02          4.45850931E+02          2.13220071E+02          1.25661469E+01          1.13981352E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.21037210E+02          4.48525025E+02          2.14532305E+02          1.26799145E+01          1.14977301E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.23728978E+02          4.51211733E+02          2.15849980E+02          1.27904930E+01          1.15947188E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26489670E+02          4.53910337E+02          2.17172779E+02          1.29038532E+01          1.16940087E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.29315725E+02          4.56620167E+02          2.18500410E+02          1.30170062E+01          1.17931415E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.32203788E+02          4.59340596E+02          2.19832593E+02          1.31299554E+01          1.18921195E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35150719E+02          4.62071021E+02          2.21169066E+02          1.32427043E+01          1.19909449E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.38153571E+02          4.64810892E+02          2.22509586E+02          1.33552561E+01          1.20896199E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.41209595E+02          4.67559678E+02          2.23853916E+02          1.34676137E+01          1.21881462E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.44316143E+02          4.70316881E+02          2.25201843E+02          1.35797797E+01          1.22865255E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.47470804E+02          4.73082037E+02          2.26553156E+02          1.36889331E+01          1.23824492E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.50671264E+02          4.75854696E+02          2.27907663E+02          1.38007380E+01          1.24805523E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.53915342E+02          4.78634447E+02          2.29265181E+02          1.39123594E+01          1.25785137E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.57200990E+02          4.81420890E+02          2.30625532E+02          1.40238001E+01          1.26763351E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.60526288E+02          4.84213654E+02          2.31988558E+02          1.41350625E+01          1.27740183E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.63889379E+02          4.87012387E+02          2.33354096E+02          1.42461492E+01          1.28715648E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.67288563E+02          4.89816748E+02          2.34722005E+02          1.43570623E+01          1.29689761E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.70722185E+02          4.92626429E+02          2.36092142E+02          1.44678044E+01          1.30662538E+01
       1023.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.79094005E+02          4.99389293E+02          2.39388652E+02          1.47339584E+01          1.33000456E+01
       1024.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.80965182E+12          8.79094710E+02          4.99389857E+02          2.39388927E+02          1.47339810E+01          1.33000655E+01
       1046.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06955418E+07          8.87277228E+02          5.05894251E+02          2.42557740E+02          1.49879021E+01          1.35231912E+01
       1047.0010          1.00000000E+30          1.00000000E+30          1.02772553E+13          1.06943555E+07          8.87277945E+02          5.05894818E+02          2.42558016E+02          1.49879246E+01          1.35232109E+01
       1100.0000          1.00000000E+30          1.00000000E+30          6.47548063E+06          1.71827248E+06          9.06649638E+02          5.20956426E+02          2.49890141E+02          1.55688547E+01          1.40339446E+01
       1197.9990          1.00000000E+30          1.00000000E+30          1.27847276E+06          4.73790773E+05          9.43955430E+02          5.48683653E+02          2.63300620E+02          1.66327391E+01          1.49689087E+01
       1198.0010          1.00000000E+30          1.53550233E+13          1.27843075E+06          4.73782557E+05          9.43956207E+02          5.48684320E+02          2.63300941E+02          1.66327611E+01          1.49689282E+01
       1200.0000          1.00000000E+30          1.42132765E+09          1.25247997E+06          4.65428084E+05          9.44733353E+02          5.49350613E+02          2.63622200E+02          1.66547740E+01          1.49884747E+01
       1300.0000          1.00000000E+30          3.78797817E+06          5.72805090E+05          2.31644357E+05          9.84240731E+02          5.77823693E+02          2.77721052E+02          1.77296002E+01          1.59345901E+01
       1400.0000          1.00000000E+30          1.30717169E+06          3.43880472E+05          1.44712962E+05          1.02470407E+03          6.06626549E+02          2.91689073E+02          1.87921458E+01          1.68699598E+01
       1500.0000          1.00000000E+30          6.99892667E+05          2.36901950E+05          1.02085222E+05          1.06581345E+03          6.35690026E+02          3.05538970E+02          1.98457761E+01          1.77973150E+01
       1600.0000          1.00000000E+30          4.51727938E+05          1.77487512E+05          7.77214228E+04          1.10735729E+03          6.64490966E+02          3.19500104E+02          2.08912350E+01          1.87176429E+01
       1700.0000          1.00000000E+30          3.23885210E+05          1.40750766E+05          6.23693833E+04          1.14865106E+03          6.93052708E+02          3.33343205E+02          2.19271295E+01          1.96289270E+01
       1800.0000          1.00000000E+30          2.48533576E+05          1.16316783E+05          5.20235244E+04          1.19108639E+03          7.21835643E+02          3.47280623E+02          2.29542088E+01          2.05333410E+01
       1900.0000          1.00000000E+30          2.00021489E+05          9.91920263E+04          4.47037424E+04          1.23326574E+03          7.49959706E+02          3.61104168E+02          2.39751018E+01          2.14312049E+01
       2000.0000          1.00000000E+30          1.66784292E+05          8.67116893E+04          3.93322092E+04          1.27520600E+03          7.78307293E+02          3.74822531E+02          2.49863121E+01          2.23205212E+01
       2100.0000          1.00000000E+30          1.42942365E+05          7.73388770E+04          3.52776065E+04          1.31692361E+03          8.06852416E+02          3.88443530E+02          2.59942276E+01          2.32064553E+01
       2200.0000          1.00000000E+30          1.25230151E+05          7.01314292E+04          3.21480220E+04          1.35951225E+03          8.34801111E+02          4.02153339E+02          2.69934139E+01          2.40850767E+01
       2300.0000          1.00000000E+30          1.11705600E+05          6.44831140E+04          2.96887520E+04          1.40183263E+03          8.62952974E+02          4.15593845E+02          2.79862086E+01          2.49573309E+01
       2400.0000          1.00000000E+30          1.01149645E+05          5.99876144E+04          2.77276377E+04          1.44390135E+03          8.90922618E+02          4.29125283E+02          2.89748474E+01          2.58260221E+01
       2500.0000          1.00000000E+30          9.27627333E+04          5.63637316E+04          2.61448008E+04          1.48573385E+03          9.18721034E+02          4.42573808E+02          2.99577144E+01          2.66892977E+01
       2600.0000          1.00000000E+30          8.60002308E+04          5.34113300E+04          2.48543978E+04          1.52734444E+03          9.46358274E+02          4.55944265E+02          3.09351317E+01          2.75474841E+01
       2700.0000          1.00000000E+30          8.04800643E+04          5.09847644E+04          2.37937013E+04          1.56874635E+03          9.74188893E+02          4.69400495E+02          3.19073609E+01          2.84017313E+01
       2800.0000          1.00000000E+30          7.59270823E+04          4.89758824E+04          2.29159597E+04          1.61086786E+03          1.00152200E+03          4.82623827E+02          3.28762789E+01          2.92521128E+01
       2900.0000          1.00000000E+30          7.21385847E+04          4.73029956E+04          2.21857438E+04          1.65186056E+03          1.02905164E+03          4.95934801E+02          3.38389738E+01          3.00975093E+01
       3000.0000          1.00000000E+30          6.89625156E+04          4.59034800E+04          2.15758323E+04          1.69355234E+03          1.05611189E+03          5.09026059E+02          3.47985959E+01          3.09393444E+01
       3100.0000          1.00000000E+30          6.62829012E+04          4.47287011E+04          2.10650193E+04          1.73503743E+03          1.08336929E+03          5.22205597E+02          3.57524138E+01          3.17768879E+01
       3200.0000          1.00000000E+30          6.40100225E+04          4.37404164E+04          2.06366055E+04          1.77632556E+03          1.11049769E+03          5.35322904E+02          3.67036705E+01          3.26118907E+01
       3300.0000          1.00000000E+30          6.20735621E+04          4.29082198E+04          2.02772733E+04          1.81742581E+03          1.13750279E+03          5.48380714E+02          3.76507568E+01          3.34431148E+01
       3400.0000          1.00000000E+30          6.04177807E+04          4.22077185E+04          1.99763228E+04          1.85834666E+03          1.16438989E+03          5.61381580E+02          3.85941034E+01          3.42709310E+01
       3500.0000          1.00000000E+30          5.89980531E+04          4.16191342E+04          1.97250675E+04          1.89909609E+03          1.19116396E+03          5.74327885E+02          3.95337928E+01          3.50954322E+01
       3600.0000          1.00000000E+30          5.77783699E+04          4.11263034E+04          1.95163931E+04          1.94047273E+03          1.21782965E+03          5.87359947E+02          4.04700616E+01          3.59176173E+01
       3700.0000          1.00000000E+30          5.67292908E+04          4.07159074E+04          1.93444281E+04          1.98088586E+03          1.24468487E+03          6.00201416E+02          4.14042242E+01          3.67372128E+01
       3800.0000          1.00000000E+30          5.58266918E+04          4.03769057E+04          1.92042970E+04          2.02114870E+03          1.27114159E+03          6.12994603E+02          4.23334924E+01          3.75523277E+01
       3900.0000          1.00000000E+30          5.50505799E+04          4.01000627E+04          1.90919189E+04          2.06202233E+03          1.29778914E+03          6.25874139E+02          4.32594951E+01          3.83655352E+01
       4000.0000          1.00000000E+30          5.43842883E+04          3.98776101E+04          1.90038503E+04          2.10198758E+03          1.32405221E+03          6.38573890E+02          4.41841232E+01          3.91763006E+01
       4100.0000          1.00000000E+30          5.38138391E+04          3.97029778E+04          1.89371774E+04          2.14255391E+03          1.35050630E+03          6.51360246E+02          4.51040379E+01          3.99840316E+01
       4200.0000          1.00000000E+30          5.33274387E+04          3.95705680E+04          1.88894187E+04          2.18297152E+03          1.37658933E+03          6.63973095E+02          4.60226044E+01          4.07896459E+01
       4300.0000          1.00000000E+30          5.29150715E+04          3.94755978E+04          1.88584477E+04          2.22252384E+03          1.40286267E+03          6.76672368E+02          4.69382169E+01          4.15931067E+01
       4400.0000          1.00000000E+30          5.25681868E+04          3.94139576E+04          1.88424289E+04          2.26266471E+03          1.42904906E+03          6.89329772E+02          4.78498693E+01          4.23934092E+01
       4500.0000          1.00000000E+30          5.22794716E+04          3.93820804E+04          1.88397831E+04          2.30267085E+03          1.45515108E+03          7.01946541E+02          4.87600462E+01          4.31922611E+01
       4600.0000          1.00000000E+30          5.20425988E+04          3.93768923E+04          1.88491279E+04          2.34254643E+03          1.48090405E+03          7.14400115E+02          4.96677301E+01          4.39881689E+01
       4700.0000          1.00000000E+30          5.18521166E+04          3.93956912E+04          1.88692639E+04          2.38229542E+03          1.50684694E+03          7.26940182E+02          5.05726425E+01          4.47823389E+01
       4800.0000          1.00000000E+30          5.17032470E+04          3.94361261E+04          1.88991385E+04          2.42192163E+03          1.53271274E+03          7.39443115E+02          5.14739876E+01          4.55734471E+01
       4900.0000          1.00000000E+30          5.15918482E+04          3.94961298E+04          1.89378253E+04          2.46142870E+03          1.55850362E+03          7.51909950E+02          5.23743100E+01          4.63634971E+01
       5000.0000          1.00000000E+30          5.15142799E+04          3.95738756E+04          1.89845084E+04          2.50082008E+03          1.58422166E+03          7.64341683E+02          5.32721199E+01          4.71513291E+01
       5100.0000          1.00000000E+30          5.14673578E+04          3.96677522E+04          1.90384635E+04          2.54009909E+03          1.60986884E+03          7.76739275E+02          5.41676714E+01          4.79371499E+01
       5200.0000          1.00000000E+30          5.14482425E+04          3.97763252E+04          1.90990486E+04          2.57926888E+03          1.63544708E+03          7.89103642E+02          5.50610855E+01          4.87210617E+01
       5300.0000          1.00000000E+30          5.14544389E+04          3.98983204E+04          1.91656909E+04          2.61833249E+03          1.66095820E+03          8.01552130E+02          5.59539903E+01          4.95047902E+01
       5400.0000          1.00000000E+30          5.14837274E+04          4.00325985E+04          1.92378790E+04          2.65729282E+03          1.68665283E+03          8.13851522E+02          5.68428346E+01          5.02848907E+01
       5500.0000          1.00000000E+30          5.15341244E+04          4.01781417E+04          1.93151542E+04          2.69615263E+03          1.71203241E+03          8.26120183E+02          5.77291663E+01          5.10625852E+01
       5600.0000          1.00000000E+30          5.16038667E+04          4.03340327E+04          1.93971046E+04          2.73554734E+03          1.73734988E+03          8.38358897E+02          5.86145282E+01          5.18395374E+01
       5700.0000          1.00000000E+30          5.16913643E+04          4.04994479E+04          1.94833590E+04          2.77420696E+03          1.76260681E+03          8.50568427E+02          5.94974995E+01          5.26141847E+01
       5800.0000          1.00000000E+30          5.17951989E+04          4.06736449E+04          1.95735831E+04          2.81277372E+03          1.78780469E+03          8.62861794E+02          6.03781406E+01          5.33872394E+01
       5900.0000          1.00000000E+30          5.19140839E+04          4.08559512E+04          1.96674734E+04          2.85124997E+03          1.81318429E+03          8.75013754E+02          6.12591157E+01          5.41601383E+01
       6000.0000          1.00000000E+30          5.20468631E+04          4.10457571E+04          1.97647552E+04          2.89024943E+03          1.83826536E+03          8.87138520E+02          6.21361730E+01          5.49297882E+01
       6100.0000          1.00000000E+30          5.21924902E+04          4.12425085E+04          1.98651783E+04          2.92854425E+03          1.86329160E+03          8.99347043E+02          6.30111299E+01          5.56978102E+01
       6200.0000          1.00000000E+30          5.23500142E+04          4.14457031E+04          1.99685156E+04          2.96735920E+03          1.88849887E+03          9.11418172E+02          6.38869163E+01          5.64662991E+01
       6300.0000          1.00000000E+30          5.25185732E+04          4.16548796E+04          2.00745598E+04          3.00548079E+03          1.91341587E+03          9.23463841E+02          6.47587544E+01          5.72310910E+01
       6400.0000          1.00000000E+30          5.26973814E+04          4.18696204E+04          2.01831210E+04          3.04352246E+03          1.93851437E+03          9.35592810E+02          6.56295696E+01          5.79955333E+01
       6500.0000          1.00000000E+30          5.28857221E+04          4.20895412E+04          2.02940249E+04          3.08207520E+03          1.96332707E+03          9.47588217E+02          6.64975855E+01          5.87572027E+01
       6600.0000          1.00000000E+30          5.30829397E+04          4.23142890E+04          2.04071132E+04          3.11995507E+03          1.98832075E+03          9.59666703E+02          6.73646938E+01          5.95183970E+01
       6700.0000          1.00000000E+30          5.32884350E+04          4.25435410E+04          2.05222391E+04          3.15834191E+03          2.01303365E+03          9.71614015E+02          6.82311891E+01          6.02785374E+01
       6800.0000          1.00000000E+30          5.35016578E+04          4.27770004E+04          2.06392679E+04          3.19664792E+03          2.03792657E+03          9.83643976E+02          6.90949406E+01          6.10369832E+01
       6900.0000          1.00000000E+30          5.37221025E+04          4.30143922E+04          2.07580755E+04          3.23429436E+03          2.06254363E+03          9.95545085E+02          6.99580354E+01          6.17939290E+01
       7000.0000          1.00000000E+30          5.39493051E+04          4.32554648E+04          2.08785480E+04          3.27244397E+03          2.08733978E+03          1.00752846E+03          7.08196136E+01          6.25503492E+01
       7100.0000          1.00000000E+30          5.41828368E+04          4.34999846E+04          2.10005790E+04          3.30994516E+03          2.11186453E+03          1.01948872E+03          7.16788670E+01          6.33043830E+01
       7200.0000          1.00000000E+30          5.44223016E+04          4.37477353E+04          2.11240706E+04          3.34794438E+03          2.13656772E+03          1.03132368E+03          7.25387769E+01          6.40587847E+01
       7300.0000          1.00000000E+30          5.46673350E+04          4.39985167E+04          2.12489328E+04          3.38586969E+03          2.16122438E+03          1.04323984E+03          7.33950899E+01          6.48106224E+01
       7400.0000          1.00000000E+30          5.49175985E+04          4.42521448E+04          2.13750807E+04          3.42316056E+03          2.18561706E+03          1.05503281E+03          7.42505075E+01          6.55608133E+01
       7500.0000          1.00000000E+30          5.51727781E+04          4.45084457E+04          2.15024365E+04          3.46094370E+03          2.21018591E+03          1.06690671E+03          7.51039165E+01          6.63100866E+01
       7600.0000          1.00000000E+30          5.54325840E+04          4.47672607E+04          2.16309274E+04          3.49865700E+03          2.23471112E+03          1.07875958E+03          7.59574431E+01          6.70593023E+01
       7700.0000          1.00000000E+30          5.56967468E+04          4.50284400E+04          2.17604861E+04          3.53574938E+03          2.25897836E+03          1.09059253E+03          7.68088863E+01          6.78063535E+01
       7800.0000          1.00000000E+30          5.59650145E+04          4.52918450E+04          2.18910491E+04          3.57332790E+03          2.28342017E+03          1.10230480E+03          7.76580903E+01          6.85515258E+01
       7900.0000          1.00000000E+30          5.62371533E+04          4.55573469E+04          2.20225580E+04          3.61084018E+03          2.30782055E+03          1.11409754E+03          7.85077143E+01          6.92972718E+01
       8000.0000          1.00000000E+30          5.65129457E+04          4.58248241E+04          2.21549578E+04          3.64828764E+03          2.33218142E+03          1.12587130E+03          7.93537537E+01          7.00400891E+01
       8100.0000          1.00000000E+30          5.67921889E+04          4.60941637E+04          2.22881970E+04          3.68512942E+03          2.35629014E+03          1.13752738E+03          8.02024679E+01          7.07840804E+01
       8200.0000          1.00000000E+30          5.70746910E+04          4.63652608E+04          2.24222280E+04          3.72245066E+03          2.38057182E+03          1.14926295E+03          8.10456028E+01          7.15243632E+01
       8300.0000          1.00000000E+30          5.73602767E+04          4.66380159E+04          2.25570054E+04          3.75971011E+03          2.40481523E+03          1.16098009E+03          8.18902058E+01          7.22656576E+01
       8400.0000          1.00000000E+30          5.76487780E+04          4.69123366E+04          2.26924873E+04          3.79690879E+03          2.42902150E+03          1.17267938E+03          8.27309479E+01          7.30038171E+01
       8500.0000          1.00000000E+30          5.79400398E+04          4.71881357E+04          2.28286342E+04          3.83404745E+03          2.45319089E+03          1.18436093E+03          8.35742906E+01          7.37438743E+01
       8600.0000          1.00000000E+30          5.82339164E+04          4.74653317E+04          2.29654091E+04          3.87059795E+03          2.47711458E+03          1.19602479E+03          8.44152566E+01          7.44815693E+01
       8700.0000          1.00000000E+30          5.85302712E+04          4.77438483E+04          2.31027770E+04          3.90762023E+03          2.50121023E+03          1.20757374E+03          8.52523421E+01          7.52161244E+01
       8800.0000          1.00000000E+30          5.88289743E+04          4.80236131E+04          2.32407049E+04          3.94458539E+03          2.52527057E+03          1.21920270E+03          8.60916665E+01          7.59526764E+01
       8900.0000          1.00000000E+30          5.91299050E+04          4.83045586E+04          2.33791622E+04          3.98149424E+03          2.54929628E+03          1.23081500E+03          8.69284192E+01          7.66871067E+01
       9000.0000          1.00000000E+30          5.94329506E+04          4.85866204E+04          2.35181201E+04          4.01834750E+03          2.57328769E+03          1.24241079E+03          8.77621392E+01          7.74190579E+01
       9100.0000          1.00000000E+30          5.97380028E+04          4.88697388E+04          2.36575508E+04          4.05514589E+03          2.59724513E+03          1.25399023E+03          8.85975532E+01          7.81522096E+01
       9200.0000          1.00000000E+30          6.00449613E+04          4.91538573E+04          2.37974286E+04          4.09189013E+03          2.62116894E+03          1.26555346E+03          8.94322530E+01          7.88846888E+01
       9300.0000          1.00000000E+30          6.03537301E+04          4.94389218E+04          2.39377294E+04          4.12858097E+03          2.64505950E+03          1.27710069E+03          9.02657014E+01          7.96160788E+01
       9400.0000          1.00000000E+30          6.06642199E+04          4.97248818E+04          2.40784299E+04          4.16521918E+03          2.66891726E+03          1.28863211E+03          9.10969089E+01          8.03456114E+01
       9500.0000          1.00000000E+30          6.09763464E+04          5.00116903E+04          2.42195085E+04          4.20180553E+03          2.69274266E+03          1.30014794E+03          9.19256173E+01          8.10730876E+01
       9600.0000          1.00000000E+30          6.12900284E+04          5.02993012E+04          2.43609447E+04          4.23783452E+03          2.71633332E+03          1.31164839E+03          9.27540744E+01          8.17998850E+01
       9662.9990          1.00000000E+30          6.14884095E+04          5.04808862E+04          2.44502229E+04          4.26114517E+03          2.73143451E+03          1.31885080E+03          9.32775148E+01          8.22592199E+01
       9663.0010          7.93364135E+15          6.14884158E+04          5.04808920E+04          2.44502257E+04          4.26114591E+03          2.73143499E+03          1.31885103E+03          9.32775315E+01          8.22592346E+01
       9700.0000          2.64904267E+10          6.16051903E+04          5.05876723E+04          2.45027190E+04          4.27432152E+03          2.74009577E+03          1.32313367E+03          9.35828137E+01          8.25271655E+01
       9800.0000          3.73479123E+09          6.19217606E+04          5.08767635E+04          2.46448132E+04          4.31075891E+03          2.76382736E+03          1.33460400E+03          9.44108647E+01          8.32538014E+01
       9900.0000          1.63016503E+09          6.22396720E+04          5.11665356E+04          2.47872096E+04          4.34714734E+03          2.78752847E+03          1.34605959E+03          9.52377389E+01          8.39794147E+01
      10000.0000          9.54252066E+08          6.25588593E+04          5.14569534E+04          2.49298920E+04          4.38348746E+03          2.81119946E+03          1.35750066E+03          9.60634160E+01          8.47039912E+01
      11000.0000          1.13340749E+08          6.58089243E+04          5.43898512E+04          2.63693598E+04          4.74484433E+03          3.04652715E+03          1.47115229E+03          1.04267834E+02          9.19038636E+01
      12000.0000          4.74586682E+07          6.91355066E+04          5.73471059E+04          2.78200694E+04          5.10195923E+03          3.27920250E+03          1.58361901E+03          1.12382499E+02          9.90248889E+01
      13000.0000          2.74844672E+07          7.25093419E+04          6.02984221E+04          2.92661467E+04          5.45574142E+03          3.50969260E+03          1.69502946E+03          1.20424890E+02          1.06081764E+02
      14000.0000          1.85949255E+07          7.58897203E+04          6.32924567E+04          3.07313648E+04          5.80653472E+03          3.73820703E+03          1.80548500E+03          1.28397251E+02          1.13077469E+02
      15000.0000          1.37983735E+07          7.92596090E+04          6.63207937E+04          3.22119579E+04          6.15419394E+03          3.96476518E+03          1.91499757E+03          1.36303137E+02          1.20014787E+02
      16000.0000          1.08900223E+07          8.26909980E+04          6.93223873E+04          3.36792801E+04          6.49941276E+03          4.18970194E+03          2.02372550E+03          1.44151994E+02          1.26901892E+02
      17000.0000          8.98385482E+06          8.61741508E+04          7.22997031E+04          3.51345607E+04          6.84196907E+03          4.41281084E+03          2.13165148E+03          1.51946746E+02          1.33740766E+02
      18000.0000          7.66372611E+06          8.95554259E+04          7.53059748E+04          3.66029901E+04          7.18207804E+03          4.63470337E+03          2.23883327E+03          1.59687355E+02          1.40532477E+02
      19000.0000          6.71151643E+06          9.29864883E+04          7.82388179E+04          3.80362834E+04          7.52028757E+03          4.85499742E+03          2.34532421E+03          1.67389533E+02          1.47288599E+02
      20000.0000          6.00306888E+06          9.63933399E+04          8.12482655E+04          3.95053496E+04          7.85598204E+03          5.07411573E+03          2.45124551E+03          1.75042788E+02          1.54003079E+02
      21000.0000          5.46307060E+06          9.98436716E+04          8.41878833E+04          4.09410453E+04          8.19043740E+03          5.29197634E+03          2.55656004E+03          1.82648473E+02          1.60675876E+02
      22000.0000          5.04343998E+06          1.03205110E+05          8.71085826E+04          4.23674476E+04          8.52262101E+03          5.50880186E+03          2.66137206E+03          1.90227638E+02          1.67323723E+02
      23000.0000          4.71220829E+06          1.06609379E+05          9.00553441E+04          4.38058596E+04          8.85341330E+03          5.72434941E+03          2.76557113E+03          1.97760196E+02          1.73931619E+02
      24000.0000          4.44739764E+06          1.09992122E+05          9.29832845E+04          4.52350801E+04          9.18212998E+03          5.93901528E+03          2.86934545E+03          2.05258191E+02          1.80509086E+02
