#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
       7700.0000          3.56993900E+07          3.64137661E+07          4.10252934E+07          2.32474938E+08          1.18834608E+07
       7800.0000          3.73079677E+07          3.78967326E+07          4.28138329E+07          2.41836178E+08          1.23941243E+07
       7900.0000          3.87576824E+07          3.94360253E+07          4.45125193E+07          2.52394647E+08          1.28888401E+07
       8000.0000          4.03320706E+07          4.11257728E+07          4.61824698E+07          2.61881130E+08          1.34081362E+07
       8100.0000          4.19574221E+07          4.26623850E+07          4.81486786E+07          2.72661184E+08          1.39450380E+07
       8200.0000          4.36329859E+07          4.44878634E+07          4.99065290E+07          2.83276729E+08          1.45003071E+07
       8300.0000          4.53577544E+07          4.61056285E+07          5.17906947E+07          2.94424151E+08          1.50508974E+07
       8400.0000          4.72312647E+07          4.78451529E+07          5.39050920E+07          3.05303889E+08          1.56495200E+07
       8500.0000          4.89557504E+07          4.98055226E+07          5.58074901E+07          3.16936462E+08          1.62393940E+07
       8600.0000          5.09805998E+07          5.15606403E+07          5.80947502E+07          3.29042255E+08          1.68741267E+07
       8700.0000          5.27647161E+07          5.36802741E+07          6.00171856E+07          3.41168618E+08          1.74905069E+07
       8800.0000          5.49086650E+07          5.54535784E+07          6.21600783E+07          3.53925870E+08          1.81297004E+07
       8900.0000          5.68018739E+07          5.74322505E+07          6.43720945E+07          3.66046180E+08          1.87675534E+07
       9000.0000          5.88095814E+07          5.94774128E+07          6.66491236E+07          3.79250964E+08          1.94333764E+07
       9100.0000          6.09021448E+07          6.15835561E+07          6.91605204E+07          3.92742372E+08          2.01356342E+07
       9200.0000          6.32052329E+07          6.39037979E+07          7.13960695E+07          4.06437698E+08          2.08608122E+07
       9300.0000          6.56893551E+07          6.59723512E+07          7.40690874E+07          4.20981032E+08          2.16181886E+07
       9400.0000          6.77178513E+07          6.84402867E+07          7.63792190E+07          4.34956923E+08          2.23363477E+07
       9500.0000          6.99086846E+07          7.05835243E+07          7.91671456E+07          4.49657553E+08          2.30800813E+07
       9600.0000          7.24737296E+07          7.31556987E+07          8.16256010E+07          4.65252056E+08          2.38845844E+07
       9700.0000          7.48249120E+07          7.54379917E+07          8.42439166E+07          4.80325189E+08          2.46471336E+07
       9800.0000          7.71961241E+07          7.81455216E+07          8.71552370E+07          4.96274481E+08          2.54845566E+07
       9900.0000          7.99204143E+07          8.05528971E+07          8.98875735E+07          5.12201457E+08          2.63130089E+07
      10000.0000          8.23535632E+07          8.30893620E+07          9.30044259E+07          5.28989287E+08          2.71587290E+07
      11000.0000          1.12110138E+08          1.12407471E+08          1.25375762E+08          7.16703890E+08          3.67818723E+07
      12000.0000          1.49374893E+08          1.49204343E+08          1.64725931E+08          9.44210371E+08          4.87173718E+07
      13000.0000          1.92628652E+08          1.92275666E+08          2.12785949E+08          1.21904282E+09          6.28453508E+07
      14000.0000          2.45120429E+08          2.43930249E+08          2.68390503E+08          1.54401745E+09          7.96639125E+07
      15000.0000          3.06697491E+08          3.04943122E+08          3.35434772E+08          1.92790231E+09          9.96041142E+07
      16000.0000          3.78672665E+08          3.75208170E+08          4.12339268E+08          2.37308368E+09          1.22660700E+08
      17000.0000          4.61214391E+08          4.56296683E+08          5.00837075E+08          2.88660949E+09          1.49190712E+08
      18000.0000          5.56730247E+08          5.49925323E+08          5.99758812E+08          3.46824297E+09          1.79523606E+08
      19000.0000          6.66277357E+08          6.55984979E+08          7.14515192E+08          4.12998691E+09          2.14271167E+08
      20000.0000          7.90104791E+08          7.73346608E+08          8.45694745E+08          4.88442696E+09          2.53425796E+08
      21000.0000          9.25313141E+08          9.07126478E+08          9.86036673E+08          5.71896720E+09          2.96549779E+08
      22000.0000          1.07631037E+09          1.05806308E+09          1.14723503E+09          6.66101271E+09          3.45302488E+08
      23000.0000          1.24915972E+09          1.22092159E+09          1.32559461E+09          7.68715995E+09          3.99351923E+08
      24000.0000          1.43893060E+09          1.40657514E+09          1.52103008E+09          8.83902824E+09          4.59455133E+08
      25000.0000          1.64853201E+09          1.60916274E+09          1.74485481E+09          1.00982192E+10          5.26265261E+08
      26000.0000          1.87093390E+09          1.82263228E+09          1.98066673E+09          1.14905475E+10          5.96994253E+08
      27000.0000          2.11867438E+09          2.06608896E+09          2.23128006E+09          1.29943842E+10          6.75160608E+08
      28000.0000          2.40250801E+09          2.32643024E+09          2.51482959E+09          1.46486002E+10          7.62205594E+08
      29000.0000          2.69264509E+09          2.62363799E+09          2.81579253E+09          1.64227107E+10          8.55751700E+08
      30000.0000          3.00420652E+09          2.92593280E+09          3.15525106E+09          1.83448126E+10          9.55948680E+08
      31000.0000          3.34669597E+09          3.26162007E+09          3.50268812E+09          2.04171144E+10          1.06397490E+09
      32000.0000          3.72789965E+09          3.61071721E+09          3.88231088E+09          2.26953966E+10          1.18085894E+09
      33000.0000          4.11739936E+09          3.99296191E+09          4.29319479E+09          2.51415625E+10          1.30545925E+09
      34000.0000          4.54706420E+09          4.40253236E+09          4.73523544E+09          2.77182269E+10          1.44024937E+09
      35000.0000          5.00796595E+09          4.84760378E+09          5.21014383E+09          3.04767273E+10          1.58550328E+09
      36000.0000          5.50136454E+09          5.32462676E+09          5.72663485E+09          3.34967911E+10          1.74199062E+09
      37000.0000          6.02877842E+09          5.84182005E+09          6.24746906E+09          3.65806268E+10          1.90675109E+09
      38000.0000          6.59204674E+09          6.39202922E+09          6.81627702E+09          3.99987930E+10          2.08397936E+09
      39000.0000          7.20015525E+09          6.93472172E+09          7.42606394E+09          4.35459250E+10          2.26905096E+09
      40000.0000          7.84424469E+09          7.55350738E+09          8.08229635E+09          4.73426864E+10          2.47084020E+09
      41000.0000          8.48187791E+09          8.18119464E+09          8.74773972E+09          5.13987959E+10          2.67450539E+09
      42000.0000          9.20228007E+09          8.87774352E+09          9.47603337E+09          5.55740210E+10          2.89995142E+09
      43000.0000          9.97257388E+09          9.58695374E+09          1.02492976E+10          6.01363533E+10          3.13695992E+09
      44000.0000          1.07427603E+10          1.03777226E+10          1.10651441E+10          6.48729920E+10          3.38713440E+09
      45000.0000          1.15687567E+10          1.11944771E+10          1.19299612E+10          6.99299580E+10          3.65107323E+09
      46000.0000          1.24744659E+10          1.19737046E+10          1.27799871E+10          7.51682400E+10          3.91802051E+09
      47000.0000          1.34109901E+10          1.28721478E+10          1.37356274E+10          8.05595758E+10          4.21106943E+09
      48000.0000          1.43885903E+10          1.38302930E+10          1.47015499E+10          8.64349287E+10          4.51683433E+09
      49000.0000          1.53615349E+10          1.48082919E+10          1.57574628E+10          9.26368672E+10          4.83362128E+09
      50000.0000          1.64518163E+10          1.57771590E+10          1.68829864E+10          9.88969027E+10          5.16771571E+09
