#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
       7700.0000          6.60772370E+03          9.96634690E+03          1.44075272E+04          1.39914873E+02          1.33899516E+02
       7800.0000          6.67156332E+03          1.00616714E+04          1.45366767E+04          1.41489170E+02          1.35395915E+02
       7900.0000          6.73778035E+03          1.01568068E+04          1.46531565E+04          1.43061015E+02          1.36889876E+02
       8000.0000          6.80387102E+03          1.02459932E+04          1.47818964E+04          1.44631249E+02          1.38382261E+02
       8100.0000          6.86983749E+03          1.03407891E+04          1.49103987E+04          1.46198056E+02          1.39872430E+02
       8200.0000          6.93568187E+03          1.04354057E+04          1.50386673E+04          1.47764823E+02          1.41362430E+02
       8300.0000          6.99898853E+03          1.05298461E+04          1.51667060E+04          1.49327818E+02          1.42847842E+02
       8400.0000          7.06460480E+03          1.06241132E+04          1.52945188E+04          1.50888986E+02          1.44332466E+02
       8500.0000          7.13010506E+03          1.07182099E+04          1.54221093E+04          1.52449312E+02          1.45816194E+02
       8600.0000          7.19549122E+03          1.08121391E+04          1.55377706E+04          1.54005257E+02          1.47294740E+02
       8700.0000          7.26076510E+03          1.09004195E+04          1.56650040E+04          1.55561766E+02          1.48773715E+02
       8800.0000          7.32592852E+03          1.09940515E+04          1.57920260E+04          1.57115631E+02          1.50251176E+02
       8900.0000          7.39098321E+03          1.10875243E+04          1.59188400E+04          1.58665873E+02          1.51725207E+02
       9000.0000          7.45593089E+03          1.11808404E+04          1.60454495E+04          1.60215174E+02          1.53198263E+02
       9100.0000          7.51846680E+03          1.12740024E+04          1.61718578E+04          1.61763890E+02          1.54669695E+02
       9200.0000          7.58321610E+03          1.13670128E+04          1.62980682E+04          1.63310227E+02          1.56139818E+02
       9300.0000          7.64786336E+03          1.14598740E+04          1.64240839E+04          1.64853083E+02          1.57606650E+02
       9400.0000          7.71241016E+03          1.15525883E+04          1.65499080E+04          1.66394446E+02          1.59072009E+02
       9500.0000          7.77685800E+03          1.16451581E+04          1.66755437E+04          1.67935326E+02          1.60536820E+02
       9600.0000          7.84120836E+03          1.17375856E+04          1.68009940E+04          1.69474524E+02          1.61999989E+02
       9700.0000          7.90546269E+03          1.18298731E+04          1.69262618E+04          1.71011694E+02          1.63461201E+02
       9800.0000          7.96962241E+03          1.19220226E+04          1.70513500E+04          1.72547017E+02          1.64920623E+02
       9900.0000          8.03368891E+03          1.20140364E+04          1.71762615E+04          1.74080602E+02          1.66378357E+02
      10000.0000          8.09766353E+03          1.21059164E+04          1.73009990E+04          1.75612466E+02          1.67834421E+02
      11000.0000          8.73472951E+03          1.30225799E+04          1.85493128E+04          1.90842705E+02          1.82311985E+02
      12000.0000          9.36369036E+03          1.39273049E+04          1.97911184E+04          2.05923974E+02          1.96645783E+02
      13000.0000          9.98938559E+03          1.48303464E+04          2.10179700E+04          2.20871489E+02          2.10853315E+02
      14000.0000          1.06065120E+04          1.57190891E+04          2.22402931E+04          2.35698842E+02          2.24943323E+02
      15000.0000          1.12195752E+04          1.66073678E+04          2.34500606E+04          2.50414825E+02          2.38927972E+02
      16000.0000          1.18289510E+04          1.74832122E+04          2.46566261E+04          2.65030328E+02          2.52815977E+02
      17000.0000          1.24332237E+04          1.83555047E+04          2.58523541E+04          2.79550404E+02          2.66612430E+02
      18000.0000          1.30327987E+04          1.92245494E+04          2.70381674E+04          2.93978283E+02          2.80320685E+02
      19000.0000          1.36296971E+04          2.00831763E+04          2.82223146E+04          3.08333189E+02          2.93958578E+02
      20000.0000          1.42224847E+04          2.09394011E+04          2.93976350E+04          3.22604879E+02          3.07517114E+02
      21000.0000          1.48114298E+04          2.17898424E+04          3.05647510E+04          3.36803784E+02          3.21005277E+02
      22000.0000          1.53983594E+04          2.26383679E+04          3.17312097E+04          3.50943784E+02          3.34438239E+02
      23000.0000          1.59802988E+04          2.34782580E+04          3.28833448E+04          3.65013742E+02          3.47801521E+02
      24000.0000          1.65605750E+04          2.43167396E+04          3.40354755E+04          3.79018181E+02          3.61104003E+02
      25000.0000          1.71377947E+04          2.51506016E+04          3.51810118E+04          3.92966194E+02          3.74351862E+02
      26000.0000          1.77121114E+04          2.59800900E+04          3.63203159E+04          4.06857067E+02          3.87544628E+02
      27000.0000          1.82836702E+04          2.68086726E+04          3.74601386E+04          4.20708272E+02          4.00699781E+02
      28000.0000          1.88540827E+04          2.76300171E+04          3.85878253E+04          4.34498025E+02          4.13795482E+02
      29000.0000          1.94204790E+04          2.84507514E+04          3.97164294E+04          4.48233766E+02          4.26840094E+02
      30000.0000          1.99859428E+04          2.92647179E+04          4.08336110E+04          4.61944795E+02          4.39858873E+02
      31000.0000          2.05490662E+04          3.00783156E+04          4.19520148E+04          4.75592165E+02          4.52818736E+02
      32000.0000          2.11085528E+04          3.08885573E+04          4.30656281E+04          4.89207449E+02          4.65746319E+02
      33000.0000          2.16673375E+04          3.16955876E+04          4.41746448E+04          5.02762852E+02          4.78617914E+02
      34000.0000          2.22240643E+04          3.24995279E+04          4.52792493E+04          5.16291972E+02          4.91463367E+02
      35000.0000          2.27788111E+04          3.33004941E+04          4.63796157E+04          5.29798334E+02          5.04285956E+02
      36000.0000          2.33329883E+04          3.40985992E+04          4.74759061E+04          5.43243847E+02          5.17051910E+02
      37000.0000          2.38840083E+04          3.48939574E+04          4.85682721E+04          5.56652194E+02          5.29781469E+02
      38000.0000          2.44332402E+04          3.56895300E+04          4.96624911E+04          5.70047300E+02          5.42498347E+02
      39000.0000          2.49820229E+04          3.64795996E+04          5.07473734E+04          5.83402271E+02          5.55176196E+02
      40000.0000          2.55279078E+04          3.72700644E+04          5.18342292E+04          5.96718232E+02          5.67817546E+02
      41000.0000          2.60733893E+04          3.80552112E+04          5.29121378E+04          6.10007851E+02          5.80432469E+02
      42000.0000          2.66161126E+04          3.88408691E+04          5.39921242E+04          6.23245302E+02          5.92999101E+02
      43000.0000          2.71584861E+04          3.96213968E+04          5.50688520E+04          6.36488905E+02          6.05569481E+02
      44000.0000          2.76994435E+04          4.04025352E+04          5.61370569E+04          6.49678424E+02          6.18089253E+02
      45000.0000          2.82377563E+04          4.11815022E+04          5.72075086E+04          6.62839408E+02          6.30581592E+02
      46000.0000          2.87758162E+04          4.19583399E+04          5.82749824E+04          6.75993997E+02          6.43067104E+02
      47000.0000          2.93125592E+04          4.27331003E+04          5.93395534E+04          6.89095058E+02          6.55502628E+02
      48000.0000          2.98479880E+04          4.35032506E+04          6.04012875E+04          7.02190483E+02          6.67930916E+02
      49000.0000          3.03821244E+04          4.42741452E+04          6.14602558E+04          7.15243487E+02          6.80319965E+02
      50000.0000          3.09150079E+04          4.50431469E+04          6.25165316E+04          7.28284117E+02          6.92696372E+02
