#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   Valence  Total
      25000.0000          1.12770993E+06          5.83046660E+04          4.62481656E+04          2.27789321E+04          5.23789015E+03          3.20115984E+03          1.56119256E+03          4.26224146E+02          2.79831163E+02
      26000.0000          1.13613780E+06          6.01855014E+04          4.77606318E+04          2.35244372E+04          5.42005589E+03          3.31316626E+03          1.61580300E+03          4.41314663E+02          2.89677702E+02
      27000.0000          1.14587168E+06          6.20678760E+04          4.92654028E+04          2.42661539E+04          5.60140922E+03          3.42470087E+03          1.67024352E+03          4.56342985E+02          2.99485117E+02
      28000.0000          1.15670334E+06          6.39294033E+04          5.07698074E+04          2.50076564E+04          5.78210450E+03          3.53577723E+03          1.72439810E+03          4.71332297E+02          3.09260513E+02
      29000.0000          1.16846442E+06          6.57931102E+04          5.22601825E+04          2.57422862E+04          5.96216492E+03          3.64642505E+03          1.77838961E+03          4.86259791E+02          3.18997332E+02
      30000.0000          1.18101749E+06          6.76371964E+04          5.37507037E+04          2.64769534E+04          6.14153288E+03          3.75675787E+03          1.83219459E+03          5.01139462E+02          3.28702632E+02
      31000.0000          1.19424939E+06          6.94839423E+04          5.52347115E+04          2.72084044E+04          6.32014824E+03          3.86662757E+03          1.88582388E+03          5.15974432E+02          3.38376583E+02
      32000.0000          1.20806617E+06          7.13227111E+04          5.67124646E+04          2.79335651E+04          6.49837342E+03          3.97619648E+03          1.93924010E+03          5.30760383E+02          3.48017690E+02
      33000.0000          1.22238922E+06          7.31538409E+04          5.81842323E+04          2.86590430E+04          6.67587326E+03          4.08529962E+03          1.99249888E+03          5.45491543E+02          3.57624087E+02
      34000.0000          1.23715238E+06          7.49776385E+04          5.96502613E+04          2.93816939E+04          6.85283446E+03          4.19413920E+03          2.04560073E+03          5.60187549E+02          3.67205851E+02
      35000.0000          1.25229960E+06          7.67943924E+04          6.11107761E+04          3.01047299E+04          7.02932345E+03          4.30274465E+03          2.09852790E+03          5.74853393E+02          3.76765490E+02
      36000.0000          1.26778311E+06          7.86043746E+04          6.25659895E+04          3.08220126E+04          7.20516591E+03          4.41093957E+03          2.15136295E+03          5.89458928E+02          3.86289919E+02
      37000.0000          1.28356192E+06          8.04178868E+04          6.40160985E+04          3.15367844E+04          7.38048578E+03          4.51875529E+03          2.20396655E+03          6.04043385E+02          3.95792859E+02
      38000.0000          1.29960081E+06          8.22149558E+04          6.54674609E+04          3.22491402E+04          7.55548410E+03          4.62643737E+03          2.25648209E+03          6.18588429E+02          4.05273297E+02
      39000.0000          1.31586926E+06          8.40059532E+04          6.69077819E+04          3.29621134E+04          7.72995470E+03          4.73379419E+03          2.30886023E+03          6.33075173E+02          4.14719738E+02
      40000.0000          1.33234079E+06          8.58008490E+04          6.83496673E+04          3.36698187E+04          7.90396609E+03          4.84086966E+03          2.36105949E+03          6.47552945E+02          4.24152346E+02
      41000.0000          1.34899227E+06          8.75802428E+04          6.97808409E+04          3.43782714E+04          8.07749554E+03          4.94763393E+03          2.41315685E+03          6.61982098E+02          4.33556306E+02
      42000.0000          1.36580347E+06          8.93637151E+04          7.12138058E+04          3.50816335E+04          8.25055817E+03          5.05411118E+03          2.46514630E+03          6.76392851E+02          4.42944652E+02
      43000.0000          1.38275660E+06          9.11416824E+04          7.26364460E+04          3.57858218E+04          8.42312717E+03          5.16037210E+03          2.51695931E+03          6.90768874E+02          4.52308873E+02
      44000.0000          1.39983598E+06          9.29050147E+04          7.40609893E+04          3.64880016E+04          8.59548035E+03          5.26633703E+03          2.56863196E+03          7.05106275E+02          4.61648453E+02
      45000.0000          1.41702776E+06          9.46726113E+04          7.54815489E+04          3.71881950E+04          8.76735747E+03          5.37216878E+03          2.62029253E+03          7.19425823E+02          4.70977184E+02
      46000.0000          1.43431964E+06          9.64351969E+04          7.68981887E+04          3.78835707E+04          8.93887595E+03          5.47772547E+03          2.67172063E+03          7.33701080E+02          4.80275182E+02
      47000.0000          1.45170069E+06          9.81929555E+04          7.83051169E+04          3.85799807E+04          9.10979489E+03          5.58298860E+03          2.72315832E+03          7.47937423E+02          4.89552457E+02
      48000.0000          1.46916116E+06          9.99460144E+04          7.97142661E+04          3.92745767E+04          9.28066590E+03          5.68814116E+03          2.77443483E+03          7.62161929E+02          4.98818104E+02
      49000.0000          1.48669236E+06          1.01694487E+05          8.11198305E+04          3.99674002E+04          9.45107813E+03          5.79303953E+03          2.82562539E+03          7.76339688E+02          5.08057094E+02
      50000.0000          1.50428646E+06          1.03438487E+05          8.25218932E+04          4.06584966E+04          9.62114782E+03          5.89773260E+03          2.87668636E+03          7.90508458E+02          5.17284913E+02
