#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   O-K-shell   Valence  Total
       8400.0000          2.64992250E+07          2.26037623E+04          1.81274131E+04          8.85101646E+03          1.65401196E+03          1.00001436E+03          4.83082232E+02          1.22089364E+04          8.77812733E+01          6.51003506E+01
       8500.0000          2.35711824E+07          2.27589110E+04          1.82646194E+04          8.90828268E+03          1.67029510E+03          1.01008855E+03          4.87952478E+02          1.23107862E+04          8.86778035E+01          6.57588250E+01
       8600.0000          2.11424092E+07          2.29143718E+04          1.84016429E+04          8.97566305E+03          1.68670265E+03          1.02009738E+03          4.92816023E+02          1.24031135E+04          8.95715507E+01          6.64158207E+01
       8700.0000          1.91016590E+07          2.30701236E+04          1.85384857E+04          9.04295186E+03          1.70308561E+03          1.03014344E+03          4.97648999E+02          1.25046783E+04          9.04614000E+01          6.70704802E+01
       8800.0000          1.73695477E+07          2.32261474E+04          1.86751505E+04          9.11015041E+03          1.71944456E+03          1.04017526E+03          5.02499038E+02          1.26060743E+04          9.13538534E+01          6.77267574E+01
       8900.0000          1.58844464E+07          2.33824247E+04          1.88116398E+04          9.17725998E+03          1.73577976E+03          1.05019234E+03          5.07342178E+02          1.27073043E+04          9.22434880E+01          6.83812348E+01
       9000.0000          1.46005708E+07          2.35389383E+04          1.89479558E+04          9.24428185E+03          1.75209143E+03          1.06019510E+03          5.12178254E+02          1.28083711E+04          9.31294506E+01          6.90334435E+01
       9100.0000          1.34817854E+07          2.36956720E+04          1.90841013E+04          9.31121730E+03          1.76837980E+03          1.07018451E+03          5.17007655E+02          1.29092772E+04          9.40175736E+01          6.96866004E+01
       9200.0000          1.25007732E+07          2.38526106E+04          1.92200785E+04          9.37806758E+03          1.78449914E+03          1.08016085E+03          5.21830758E+02          1.30100254E+04          9.49047994E+01          7.03388071E+01
       9300.0000          1.16348482E+07          2.40097396E+04          1.93558900E+04          9.44483400E+03          1.80074167E+03          1.09012404E+03          5.26647615E+02          1.31106181E+04          9.57909667E+01          7.09904299E+01
       9400.0000          1.08663204E+07          2.41670455E+04          1.94915381E+04          9.51151778E+03          1.81696195E+03          1.10007414E+03          5.31458191E+02          1.32110580E+04          9.66747721E+01          7.16405272E+01
       9500.0000          1.01808383E+07          2.42997612E+04          1.96270254E+04          9.57812017E+03          1.83316033E+03          1.11001137E+03          5.36262534E+02          1.33113474E+04          9.75556467E+01          7.22885709E+01
       9600.0000          9.56638570E+06          2.44565891E+04          1.97623541E+04          9.64464236E+03          1.84933709E+03          1.11988661E+03          5.41060746E+02          1.34114887E+04          9.84363796E+01          7.29363164E+01
       9700.0000          9.01316848E+06          2.46132971E+04          1.98975267E+04          9.71108559E+03          1.86549250E+03          1.12979879E+03          5.45852914E+02          1.35114845E+04          9.93175612E+01          7.35842965E+01
       9800.0000          8.51325190E+06          2.47698866E+04          2.00325455E+04          9.77745107E+03          1.88162681E+03          1.13969849E+03          5.50639105E+02          1.36113368E+04          1.00197921E+02          7.42316063E+01
       9900.0000          8.05968983E+06          2.49556580E+04          2.01674128E+04          9.84373994E+03          1.89774027E+03          1.14958587E+03          5.55419377E+02          1.37110482E+04          1.01076939E+02          7.48782264E+01
      10000.0000          7.64686153E+06          2.51117446E+04          2.03021309E+04          9.90995339E+03          1.91383315E+03          1.15946108E+03          5.60193792E+02          1.38106206E+04          1.01954663E+02          7.55236568E+01
      11000.0000          4.96252289E+06          2.66935333E+04          2.16589815E+04          1.05764337E+04          2.07382401E+03          1.25762418E+03          6.07631350E+02          1.48070942E+04          1.10677284E+02          8.19384501E+01
      12000.0000          3.62404077E+06          2.82862864E+04          2.30170463E+04          1.12431187E+04          2.23200497E+03          1.35472531E+03          6.54579091E+02          1.57983725E+04          1.19304925E+02          8.82839797E+01
      13000.0000          2.85424631E+06          2.98630845E+04          2.43598186E+04          1.19022326E+04          2.38869993E+03          1.45091820E+03          7.01088275E+02          1.67777138E+04          1.27857107E+02          9.45720372E+01
      14000.0000          2.36990970E+06          3.14483320E+04          2.57039591E+04          1.25617276E+04          2.54405192E+03          1.54629345E+03          7.47202641E+02          1.77534402E+04          1.36334191E+02          1.00805615E+02
      15000.0000          2.04607142E+06          3.30185829E+04          2.70489817E+04          1.32214118E+04          2.69806941E+03          1.64087762E+03          7.92935145E+02          1.87191439E+04          1.44741500E+02          1.06987665E+02
      16000.0000          1.81996060E+06          3.45959963E+04          2.83669040E+04          1.38745945E+04          2.85086663E+03          1.73473384E+03          8.38339805E+02          1.96822916E+04          1.53090215E+02          1.13125424E+02
      17000.0000          1.65694867E+06          3.61795294E+04          2.96871505E+04          1.45218741E+04          3.00264436E+03          1.82796716E+03          8.83394453E+02          2.06367883E+04          1.61379768E+02          1.19219307E+02
      18000.0000          1.53654986E+06          3.77295277E+04          3.10093015E+04          1.51637738E+04          3.15349549E+03          1.92063139E+03          9.28200371E+02          2.15833705E+04          1.69612991E+02          1.25272763E+02
      19000.0000          1.44598277E+06          3.92866833E+04          3.23206100E+04          1.58067196E+04          3.30324299E+03          2.01266215E+03          9.72699248E+02          2.25286227E+04          1.77808260E+02          1.31295150E+02
      20000.0000          1.37692938E+06          4.08319392E+04          3.36219011E+04          1.64447586E+04          3.45219412E+03          2.10418129E+03          1.01695573E+03          2.34668289E+04          1.85943669E+02          1.37275949E+02
      21000.0000          1.32378626E+06          4.23661887E+04          3.49139107E+04          1.70782503E+04          3.60028547E+03          2.19520707E+03          1.06097176E+03          2.43984858E+04          1.94033778E+02          1.43223205E+02
      22000.0000          1.28266866E+06          4.39075227E+04          3.62089537E+04          1.77130709E+04          3.74757273E+03          2.28575573E+03          1.10476307E+03          2.53296182E+04          2.02099775E+02          1.49149969E+02
      23000.0000          1.25081549E+06          4.54215301E+04          3.74839626E+04          1.83382357E+04          3.89420854E+03          2.37588318E+03          1.14832432E+03          2.62493165E+04          2.10115361E+02          1.55040375E+02
      24000.0000          1.22622025E+06          4.69431087E+04          3.87625734E+04          1.89650157E+04          4.04010409E+03          2.46558318E+03          1.19171372E+03          2.71690114E+04          2.18090860E+02          1.60902967E+02
      25000.0000          1.20739738E+06          4.84555513E+04          4.00336048E+04          1.95880878E+04          4.18533287E+03          2.55486323E+03          1.23487992E+03          2.80834423E+04          2.26034529E+02          1.66740519E+02
      26000.0000          1.19322643E+06          4.99753052E+04          4.12974904E+04          2.02076634E+04          4.32989288E+03          2.64376486E+03          1.27787533E+03          2.89928982E+04          2.33939006E+02          1.72550394E+02
      27000.0000          1.18284988E+06          5.14706779E+04          4.25651986E+04          2.08289789E+04          4.47383079E+03          2.73233851E+03          1.32068978E+03          2.99027681E+04          2.41827629E+02          1.78345792E+02
      28000.0000          1.17560159E+06          5.29583825E+04          4.38157218E+04          2.14420180E+04          4.61718143E+03          2.82047543E+03          1.36332830E+03          3.08029504E+04          2.49675771E+02          1.84111745E+02
      29000.0000          1.17095829E+06          5.44538615E+04          4.50704268E+04          2.20569771E+04          4.76007661E+03          2.90835818E+03          1.40582058E+03          3.17038651E+04          2.57490068E+02          1.89855085E+02
      30000.0000          1.16850225E+06          5.59419232E+04          4.63089181E+04          2.26641290E+04          4.90229691E+03          2.99587960E+03          1.44816614E+03          3.25956616E+04          2.65293025E+02          1.95585622E+02
      31000.0000          1.16789817E+06          5.74082449E+04          4.75518342E+04          2.32733241E+04          5.04411905E+03          3.08317186E+03          1.49033350E+03          3.34884338E+04          2.73049998E+02          2.01286243E+02
      32000.0000          1.16887344E+06          5.88826637E+04          4.87891971E+04          2.38798041E+04          5.18542896E+03          3.17007078E+03          1.53239145E+03          3.43773819E+04          2.80799985E+02          2.06978185E+02
      33000.0000          1.17120454E+06          6.03506237E+04          5.00212445E+04          2.44836857E+04          5.32629191E+03          3.25673500E+03          1.57427417E+03          3.52626608E+04          2.88508747E+02          2.12642265E+02
      34000.0000          1.17470660E+06          6.18124000E+04          5.12481979E+04          2.50850767E+04          5.46666256E+03          3.34312104E+03          1.61604396E+03          3.61444176E+04          2.96199042E+02          2.18291752E+02
      35000.0000          1.17922570E+06          6.32682500E+04          5.24702653E+04          2.56840782E+04          5.60655878E+03          3.42921769E+03          1.65770941E+03          3.70227914E+04          3.03872355E+02          2.23927611E+02
      36000.0000          1.18463258E+06          6.47320735E+04          5.36876408E+04          2.62852554E+04          5.74599577E+03          3.51514747E+03          1.69923070E+03          3.78979114E+04          3.11518460E+02          2.29544641E+02
      37000.0000          1.19081809E+06          6.61765691E+04          5.49097326E+04          2.68796940E+04          5.88512635E+03          3.60071230E+03          1.74059744E+03          3.87698987E+04          3.19130154E+02          2.35137301E+02
      38000.0000          1.19768945E+06          6.76158158E+04          5.61181282E+04          2.74720111E+04          6.02382478E+03          3.68614697E+03          1.78192194E+03          3.96433652E+04          3.26724238E+02          2.40717924E+02
      39000.0000          1.20516740E+06          6.90631962E+04          5.73223466E+04          2.80666038E+04          6.16210334E+03          3.77125701E+03          1.82311055E+03          4.05093787E+04          3.34328850E+02          2.46299621E+02
      40000.0000          1.21318376E+06          7.04923115E+04          5.85314402E+04          2.86548391E+04          6.30010276E+03          3.85615234E+03          1.86418000E+03          4.13769675E+04          3.41889198E+02          2.51853151E+02
      41000.0000          1.22167968E+06          7.19296468E+04          5.97276121E+04          2.92454108E+04          6.43763371E+03          3.94085474E+03          1.90514656E+03          4.22374142E+04          3.49428480E+02          2.57391553E+02
      42000.0000          1.23060412E+06          7.33621620E+04          6.09287435E+04          2.98298407E+04          6.57485762E+03          4.02541267E+03          1.94600026E+03          4.30995195E+04          3.56955851E+02          2.62919914E+02
      43000.0000          1.23991258E+06          7.47772774E+04          6.21260775E+04          3.04166449E+04          6.71166540E+03          4.10970523E+03          1.98674764E+03          4.39590235E+04          3.64472423E+02          2.68438445E+02
      44000.0000          1.24956609E+06          7.62006992E+04          6.33110757E+04          3.10016483E+04          6.84834453E+03          4.19375197E+03          2.02739444E+03          4.48117241E+04          3.71922007E+02          2.73917007E+02
      45000.0000          1.25953046E+06          7.76197402E+04          6.45011660E+04          3.15807877E+04          6.98447743E+03          4.27771711E+03          2.06799731E+03          4.56662183E+04          3.79420866E+02          2.79419897E+02
      46000.0000          1.26977555E+06          7.90345399E+04          6.56877883E+04          3.21623561E+04          7.12048114E+03          4.36132234E+03          2.10845887E+03          4.65183353E+04          3.86894830E+02          2.84904918E+02
      47000.0000          1.28027465E+06          8.04329556E+04          6.68710331E+04          3.27422764E+04          7.25594825E+03          4.44491379E+03          2.14885422E+03          4.73681352E+04          3.94317976E+02          2.90359742E+02
      48000.0000          1.29100411E+06          8.18397137E+04          6.80509891E+04          3.33205911E+04          7.39123297E+03          4.52830615E+03          2.18917378E+03          4.82156704E+04          4.01721119E+02          2.95801011E+02
      49000.0000          1.30194285E+06          8.32425791E+04          6.92277465E+04          3.38973427E+04          7.52631157E+03          4.61140811E+03          2.22941576E+03          4.90609978E+04          4.09140909E+02          3.01247983E+02
      50000.0000          1.31307205E+06          8.46416608E+04          7.04013941E+04          3.44725738E+04          7.66106577E+03          4.69436442E+03          2.26956173E+03          4.99041760E+04          4.16543011E+02          3.06682142E+02
