#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   As-K-shell   As-L1-shell   As-L2-shell   As-L3-shell   As-M1-shell   As-M2-shell   As-M3-shell   As-M4-shell   As-M5-shell   Valence  Total
        830.0000          1.00000000E+30          1.23519472E+05          2.89570533E+05          1.46915590E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.37120421E+04          7.36605817E+04          3.72177599E+04          6.91744658E+04          4.71602732E+04          3.30195205E+05          9.24551327E+03
        840.0000          1.00000000E+30          1.26872032E+05          3.00263724E+05          1.52166331E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.56494099E+04          7.49840280E+04          3.80369610E+04          7.16349665E+04          4.90785557E+04          3.37360802E+05          9.50889370E+03
        850.0000          1.00000000E+30          1.30411658E+05          3.12494496E+05          1.57726370E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.76685736E+04          7.67556911E+04          3.89365245E+04          7.44833851E+04          5.07381094E+04          3.45684241E+05          9.78610143E+03
        860.0000          1.00000000E+30          1.32964967E+05          3.22973886E+05          1.63855592E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.92341946E+04          7.86130990E+04          3.98796675E+04          7.70438763E+04          5.27865828E+04          3.53490294E+05          1.00658480E+04
        870.0000          1.00000000E+30          1.36523930E+05          3.34059671E+05          1.69488645E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01260762E+05          7.98657218E+04          4.08696354E+04          7.97783611E+04          5.45281224E+04          3.61188614E+05          1.03385484E+04
        880.0000          1.00000000E+30          1.40278652E+05          3.45842467E+05          1.76116207E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02908218E+05          8.16892009E+04          4.15620091E+04          8.28223680E+04          5.64243947E+04          3.69145787E+05          1.06130749E+04
        890.0000          1.00000000E+30          1.42694591E+05          3.58852383E+05          1.81819460E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04907339E+05          8.33713615E+04          4.25485127E+04          8.55804990E+04          5.85855027E+04          3.77665905E+05          1.09020645E+04
        900.0000          1.00000000E+30          1.46382244E+05          3.70757017E+05          1.88108173E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06985669E+05          8.52788591E+04          4.35829856E+04          8.88549526E+04          6.04852861E+04          3.85811545E+05          1.12054985E+04
        910.0000          1.00000000E+30          1.50265554E+05          3.84755145E+05          1.95229418E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09148012E+05          8.72756858E+04          4.42414214E+04          9.16431073E+04          6.27961572E+04          3.93755876E+05          1.14975212E+04
        920.0000          1.00000000E+30          1.53125302E+05          3.96808815E+05          2.01703454E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10560931E+05          8.87121010E+04          4.52497054E+04          9.51036354E+04          6.47127094E+04          4.01751753E+05          1.17810421E+04
        930.0000          1.00000000E+30          1.57048214E+05          4.10110670E+05          2.08469439E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12666171E+05          9.06998461E+04          4.61725077E+04          9.80955107E+04          6.69167187E+04          4.10535287E+05          1.20866796E+04
        940.0000          1.00000000E+30          1.60117575E+05          4.25048520E+05          2.16182102E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14853141E+05          9.27787105E+04          4.72231594E+04          1.01262875E+05          6.91766489E+04          4.19755887E+05          1.24072036E+04
        950.0000          1.00000000E+30          1.64016297E+05          4.38747502E+05          2.22772865E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17126693E+05          9.41634264E+04          4.83227394E+04          1.04881738E+05          7.16650818E+04          4.27580120E+05          1.27317295E+04
        960.0000          1.00000000E+30          1.67423773E+05          4.53055341E+05          2.30944020E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18389746E+05          9.61899232E+04          4.91180981E+04          1.08252378E+05          7.39007249E+04          4.36883771E+05          1.30258697E+04
        970.0000          1.00000000E+30          1.71393071E+05          4.69124972E+05          2.37835119E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20551201E+05          9.80731823E+04          5.02097599E+04          1.11646388E+05          7.65441558E+04          4.46263661E+05          1.33616707E+04
        980.0000          1.00000000E+30          1.75555147E+05          4.83118094E+05          2.45341266E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22793046E+05          1.00180079E+05          5.13510496E+04          1.15510214E+05          7.88859118E+04          4.54432175E+05          1.37031369E+04
        990.0000          1.00000000E+30          1.78767924E+05          5.00067239E+05          2.53891290E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24610868E+05          1.02379489E+05          5.21340004E+04          1.18980964E+05          8.16654496E+04          4.63947750E+05          1.40230083E+04
       1000.0000          1.00000000E+30          1.82962805E+05          5.14783701E+05          2.61400984E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26857501E+05          1.04033333E+05          5.32436157E+04          1.23030039E+05          8.39905163E+04          4.73009165E+05          1.43556920E+04
       1100.0000          1.00000000E+30          2.24781490E+05          6.94842096E+05          3.54330419E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48644235E+05          1.25993000E+05          6.45517567E+04          1.66321809E+05          1.13957809E+05          5.71704051E+05          1.80496271E+04
       1200.0000          1.00000000E+30          2.71744596E+05          9.20187351E+05          4.65900191E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72322457E+05          1.50824625E+05          7.80589844E+04          2.20580598E+05          1.51240521E+05          6.81599397E+05          2.23364995E+04
       1300.0000          1.00000000E+30          3.25559952E+05          1.18907868E+06          6.04817891E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98056560E+05          1.78594388E+05          9.21521933E+04          2.86742157E+05          1.96651886E+05          8.02686846E+05          2.71117605E+04
       1326.9990          1.00000000E+30          3.40495011E+05          1.27149236E+06          6.46979260E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06107850E+05          1.86762557E+05          9.67697602E+04          3.06940343E+05          2.10613758E+05          8.38294996E+05          2.85649501E+04
       1327.0010          1.00000000E+30          3.40496236E+05          1.27149916E+06          6.46982763E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29259802E+04          2.06108471E+05          1.86763225E+05          9.67701194E+04          3.06941949E+05          2.10614899E+05          8.38297809E+05          8.89906406E+03
       1361.9990          1.00000000E+30          3.61971368E+05          1.38096689E+06          7.02492656E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04397390E+04          2.15465104E+05          1.97803654E+05          1.02296844E+05          3.34982023E+05          2.29502481E+05          8.84213908E+05          7.77341034E+03
       1362.0010          1.00000000E+30          3.61972688E+05          1.38097392E+06          7.02496240E+05          1.00000000E+30          1.00000000E+30          1.21897487E+05          1.04396880E+04          2.15465719E+05          1.97804352E+05          1.02297210E+05          3.34983784E+05          2.29503646E+05          8.84216803E+05          7.30739787E+03
       1400.0000          1.00000000E+30          3.85595250E+05          1.51306606E+06          7.68948948E+05          1.00000000E+30          1.00000000E+30          2.12147852E+04          1.06298507E+04          2.26273107E+05          2.10038441E+05          1.08586610E+05          3.66941810E+05          2.52100819E+05          9.35383635E+05          5.81675705E+03
       1500.0000          1.00000000E+30          4.51893889E+05          1.90105678E+06          9.67493732E+05          1.00000000E+30          1.00000000E+30          2.42512166E+04          1.25626339E+04          2.55769682E+05          2.44519744E+05          1.27206018E+05          4.62619037E+05          3.18173759E+05          1.08209989E+06          6.81672232E+03
       1530.9990          1.00000000E+30          4.73057582E+05          2.02623684E+06          1.03327305E+06          1.00000000E+30          1.00000000E+30          2.54174366E+04          1.32575702E+04          2.65033592E+05          2.55682792E+05          1.33318579E+05          4.96599352E+05          3.41702662E+05          1.13106226E+06          7.17585175E+03
       1531.0010          1.00000000E+30          4.73059118E+05          2.02624597E+06          1.03327796E+06          1.00000000E+30          5.38213213E+04          2.54175155E+04          1.32576180E+04          2.65034271E+05          2.55683589E+05          1.33319025E+05          4.96601705E+05          3.41704333E+05          1.13106564E+06          6.33168686E+03
       1563.9990          1.00000000E+30          4.97886300E+05          2.17479707E+06          1.10662582E+06          1.00000000E+30          5.51414917E+04          2.70352940E+04          1.40305299E+04          2.75243065E+05          2.69553002E+05          1.39942239E+05          5.35393901E+05          3.67987894E+05          1.18171047E+06          6.68050664E+03
       1564.0010          2.65985374E+04          4.97887925E+05          2.17480688E+06          1.10663069E+06          1.00000000E+30          5.51415737E+04          2.70353910E+04          1.40305805E+04          2.75243733E+05          2.69553888E+05          1.39942692E+05          5.35396481E+05          3.67989701E+05          1.18171386E+06          5.33946162E+03
       1600.0000          2.77676271E+04          5.24780774E+05          2.34582074E+06          1.19573687E+06          1.00000000E+30          5.66577095E+04          2.86903722E+04          1.48813092E+04          2.86874175E+05          2.83058621E+05          1.47249821E+05          5.76729501E+05          3.96484074E+05          1.24298815E+06          5.62572362E+03
       1700.0000          3.22952582E+04          6.04548237E+05          2.86858928E+06          1.46636496E+06          1.00000000E+30          6.15699695E+04          3.34828593E+04          1.74073121E+04          3.20197448E+05          3.26988212E+05          1.69710172E+05          7.11553001E+05          4.88609252E+05          1.41298602E+06          6.51732302E+03
       1800.0000          3.74868574E+04          6.94279063E+05          3.47755165E+06          1.76998815E+06          1.00000000E+30          6.75801759E+04          3.87282043E+04          2.02697445E+04          3.57416450E+05          3.72797523E+05          1.94223657E+05          8.66910337E+05          5.96988318E+05          1.60191114E+06          7.51859619E+03
       1900.0000          4.30319006E+04          7.88524305E+05          4.17454820E+06          2.12738348E+06          1.00000000E+30          7.38248603E+04          4.46707363E+04          2.32775870E+04          3.95307957E+05          4.23015251E+05          2.21349640E+05          1.04779246E+06          7.22780647E+05          1.80328986E+06          8.59020817E+03
       2000.0000          4.88489658E+04          8.91912332E+05          4.97707607E+06          2.53251135E+06          1.00000000E+30          8.00477995E+04          5.08709467E+04          2.66907898E+04          4.34261957E+05          4.78468069E+05          2.51374309E+05          1.26092037E+06          8.66384750E+05          2.01596712E+06          9.74481359E+03
       2100.0000          5.53564032E+04          1.00746263E+06          5.84832589E+06          2.98903755E+06          1.00000000E+30          8.66081015E+04          5.79517440E+04          3.04577969E+04          4.76816818E+05          5.39978317E+05          2.83334843E+05          1.49876868E+06          1.03282154E+06          2.24399377E+06          1.10184531E+04
       2200.0000          6.22007387E+04          1.12917070E+06          6.88069862E+06          3.50551279E+06          1.00000000E+30          9.35647889E+04          6.54517170E+04          3.44135036E+04          5.23293090E+05          6.03904832E+05          3.18535952E+05          1.76806688E+06          1.21870115E+06          2.48778732E+06          1.23590923E+04
       2300.0000          6.99213085E+04          1.26110570E+06          8.01040365E+06          4.09972744E+06          1.00000000E+30          1.01207616E+05          7.37115209E+04          3.88410775E+04          5.66741606E+05          6.75049749E+05          3.56647907E+05          2.07439825E+06          1.42951663E+06          2.75714910E+06          1.38407251E+04
       2400.0000          7.74829131E+04          1.39884192E+06          9.26086046E+06          4.73327826E+06          1.00000000E+30          1.08576020E+05          8.28849952E+04          4.37467788E+04          6.17933879E+05          7.53661111E+05          3.96980842E+05          2.41524950E+06          1.66631020E+06          3.02704697E+06          1.54124153E+04
       2500.0000          8.63463864E+04          1.55472540E+06          1.06769835E+07          5.45232853E+06          1.00000000E+30          1.16566304E+05          9.28533756E+04          4.90851034E+04          6.67657195E+05          8.33105508E+05          4.41027023E+05          2.79906387E+06          1.93929636E+06          3.32075665E+06          1.71343278E+04
       2600.0000          9.55166924E+04          1.71142986E+06          1.22247178E+07          6.25105733E+06          1.00000000E+30          1.24755379E+05          1.03354224E+05          5.46958472E+04          7.23049377E+05          9.21397242E+05          4.90213317E+05          3.23644054E+06          2.23468394E+06          3.63392997E+06          1.89360038E+04
       2700.0000          1.05484040E+05          1.88499555E+06          1.39613062E+07          7.14171809E+06          1.00000000E+30          1.33404367E+05          1.14692459E+05          6.07722324E+04          7.76449400E+05          1.01804855E+06          5.40683172E+05          3.72607147E+06          2.57363919E+06          3.95927120E+06          2.08675373E+04
       2800.0000          1.16016239E+05          2.06892502E+06          1.58846357E+07          8.11219831E+06          1.00000000E+30          1.42441739E+05          1.27186768E+05          6.74832604E+04          8.37248939E+05          1.12234500E+06          5.93541590E+05          4.24459973E+06          2.95063134E+06          4.30505513E+06          2.29529533E+04
       2900.0000          1.27225515E+05          2.25776161E+06          1.79733913E+07          9.18427147E+06          1.00000000E+30          1.52793657E+05          1.40275628E+05          7.45147713E+04          8.99281628E+05          1.22647640E+06          6.50738117E+05          4.84591275E+06          3.34662036E+06          4.67857959E+06          2.51608934E+04
       3000.0000          1.39507950E+05          2.46966086E+06          2.01809022E+07          1.03797090E+07          1.00000000E+30          1.61878738E+05          1.54346668E+05          8.20892674E+04          9.60006171E+05          1.33900326E+06          7.11834724E+05          5.49426761E+06          3.80673269E+06          5.05444201E+06          2.74778461E+04
       3100.0000          1.52075251E+05          2.67830656E+06          2.28011204E+07          1.16026968E+07          1.00000000E+30          1.72226961E+05          1.69788942E+05          9.04147214E+04          1.02609894E+06          1.45934573E+06          7.78563025E+05          6.21412930E+06          4.31367960E+06          5.45200754E+06          2.99799795E+04
       3200.0000          1.66041650E+05          2.91669949E+06          2.53505885E+07          1.29737476E+07          1.00000000E+30          1.82766185E+05          1.86002800E+05          9.91140055E+04          1.09408083E+06          1.59093503E+06          8.47595802E+05          6.99738989E+06          4.85457071E+06          5.87890505E+06          3.26152861E+04
       3300.0000          1.80046049E+05          3.15223909E+06          2.83736061E+07          1.45256854E+07          1.00000000E+30          1.93462317E+05          2.03718848E+05          1.08252626E+05          1.16813262E+06          1.73238521E+06          9.22354254E+05          7.84840522E+06          5.44318597E+06          6.31378908E+06          3.53634280E+04
       3400.0000          1.94711410E+05          3.41170521E+06          3.14751204E+07          1.61394979E+07          1.00000000E+30          2.04666040E+05          2.21374048E+05          1.18352308E+05          1.24186772E+06          1.87982432E+06          1.00152868E+06          8.81848263E+06          6.10302618E+06          6.78113671E+06          3.82619279E+04
       3500.0000          2.11051424E+05          3.69027773E+06          3.48767239E+07          1.79160602E+07          1.00000000E+30          2.16401285E+05          2.41305931E+05          1.28595823E+05          1.31820967E+06          2.02508097E+06          1.08295299E+06          9.81890877E+06          6.81821348E+06          7.26528149E+06          4.13272996E+04
       3600.0000          2.27726990E+05          3.95476135E+06          3.85906308E+07          1.97809799E+07          1.00000000E+30          2.28404552E+05          2.61061536E+05          1.39850729E+05          1.39893470E+06          2.18983152E+06          1.17208386E+06          1.09549187E+07          7.57741993E+06          7.74924320E+06          4.45301250E+04
       3700.0000          2.45989319E+05          4.25852720E+06          4.26770594E+07          2.18119086E+07          1.00000000E+30          2.41994835E+05          2.82759455E+05          1.51573157E+05          1.48049040E+06          2.35718621E+06          1.26770385E+06          1.21173515E+07          8.42615453E+06          8.26376037E+06          4.79698761E+04
       3800.0000          2.65006727E+05          4.56517831E+06          4.68981285E+07          2.40530642E+07          1.00000000E+30          2.55077749E+05          3.06004871E+05          1.64619591E+05          1.55843284E+06          2.53872868E+06          1.36771695E+06          1.34788951E+07          9.32878965E+06          8.83593624E+06          5.16006113E+04
       3900.0000          2.85072887E+05          4.89109773E+06          5.13717107E+07          2.65187572E+07          1.00000000E+30          2.67453003E+05          3.30758996E+05          1.77177519E+05          1.64737789E+06          2.72908585E+06          1.46531519E+06          1.48593916E+07          1.03153785E+07          9.37542823E+06          5.52404357E+04
       4000.0000          3.05599256E+05          5.23450626E+06          5.63951697E+07          2.89604172E+07          1.00000000E+30          2.82276770E+05          3.55584668E+05          1.91429641E+05          1.73683008E+06          2.92737817E+06          1.57504530E+06          1.63721387E+07          1.13965983E+07          9.96149219E+06          5.91863675E+04
       4100.0000          3.26575213E+05          5.59882379E+06          6.18207221E+07          3.16570405E+07          1.00000000E+30          2.96272729E+05          3.82607093E+05          2.06401282E+05          1.82953810E+06          3.13872631E+06          1.68528704E+06          1.79834145E+07          1.25230591E+07          1.05602123E+07          6.32470510E+04
       4200.0000          3.49657372E+05          5.97509038E+06          6.73108619E+07          3.46139576E+07          1.00000000E+30          3.10320177E+05          4.10912500E+05          2.21225218E+05          1.93471481E+06          3.36127547E+06          1.80499717E+06          1.97428390E+07          1.37858138E+07          1.11941402E+07          6.74384553E+04
       4300.0000          3.71934296E+05          6.36148816E+06          7.31657704E+07          3.76192071E+07          1.00000000E+30          3.25616031E+05          4.40835597E+05          2.38004682E+05          2.02856827E+06          3.58856954E+06          1.92984916E+06          2.17014246E+07          1.50664943E+07          1.18827850E+07          7.18720432E+04
       4400.0000          3.97118286E+05          6.74981066E+06          7.96478400E+07          4.09874846E+07          1.00000000E+30          3.41168538E+05          4.72523205E+05          2.55298176E+05          2.12363184E+06          3.82233441E+06          2.06031286E+06          2.36708968E+07          1.64778723E+07          1.25404150E+07          7.65217127E+04
       4500.0000          4.22677455E+05          7.18007037E+06          8.62785071E+07          4.45701641E+07          1.00000000E+30          3.56707793E+05          5.06200953E+05          2.72613589E+05          2.22947473E+06          4.07118499E+06          2.20957429E+06          2.58157988E+07          1.80481363E+07          1.32181944E+07          8.12821794E+04
       4600.0000          4.49463884E+05          7.61536105E+06          9.35256331E+07          4.80853285E+07          1.00000000E+30          3.74798491E+05          5.41176859E+05          2.91488197E+05          2.33871398E+06          4.35564182E+06          2.34225283E+06          2.81574714E+07          1.96212617E+07          1.39345516E+07          8.63809493E+04
       4700.0000          4.77848777E+05          8.07049764E+06          1.01294207E+08          5.21118985E+07          1.00000000E+30          3.90459763E+05          5.77322083E+05          3.11173976E+05          2.44697995E+06          4.60958773E+06          2.49484562E+06          3.07230818E+07          2.14087528E+07          1.46901579E+07          9.15222803E+04
       4800.0000          5.06877821E+05          8.55049095E+06          1.09533445E+08          5.62259363E+07          1.00000000E+30          4.07408081E+05          6.16337324E+05          3.32273051E+05          2.55934825E+06          4.89983659E+06          2.65235258E+06          3.33120791E+07          2.31906734E+07          1.55124142E+07          9.69671297E+04
       4900.0000          5.36599446E+05          9.04007550E+06          1.17845255E+08          6.06707663E+07          1.00000000E+30          4.27162036E+05          6.53884372E+05          3.54391758E+05          2.67603999E+06          5.19884713E+06          2.81466890E+06          3.62619166E+07          2.52112754E+07          1.62840909E+07          1.02656393E+05
       5000.0000          5.68396685E+05          9.54111221E+06          1.27154301E+08          6.54102208E+07          1.00000000E+30          4.44627631E+05          6.96217552E+05          3.77755387E+05          2.79353491E+06          5.50698658E+06          2.98261421E+06          3.91095388E+07          2.72779161E+07          1.70978278E+07          1.08513216E+05
       5100.0000          6.01308091E+05          1.00768632E+07          1.36816425E+08          7.01937834E+07          1.00000000E+30          4.63220141E+05          7.39254734E+05          4.01265421E+05          2.92488493E+06          5.84077071E+06          3.17620096E+06          4.23991493E+07          2.95801852E+07          1.79386879E+07          1.14566606E+05
       5200.0000          6.35753304E+05          1.06312248E+07          1.46538024E+08          7.54068447E+07          1.00000000E+30          4.81759763E+05          7.84333385E+05          4.25874417E+05          3.04516206E+06          6.18893438E+06          3.36093327E+06          4.56255021E+07          3.19993467E+07          1.87822262E+07          1.20775840E+05
       5300.0000          6.71844612E+05          1.12095381E+07          1.57220615E+08          8.09348952E+07          1.00000000E+30          5.00634751E+05          8.32119313E+05          4.52123540E+05          3.17602276E+06          6.53770220E+06          3.54003050E+06          4.92797125E+07          3.44261859E+07          1.97344987E+07          1.27264038E+05
       5400.0000          7.07774510E+05          1.17853418E+07          1.68431120E+08          8.67739420E+07          1.00000000E+30          5.22094403E+05          8.81080875E+05          4.78920178E+05          3.30936677E+06          6.88211654E+06          3.73934040E+06          5.31764751E+07          3.71359820E+07          2.06397259E+07          1.34000805E+05
       5500.0000          7.45167978E+05          1.23877706E+07          1.80293122E+08          9.29519711E+07          1.00000000E+30          5.43373022E+05          9.31239167E+05          5.06319358E+05          3.44057909E+06          7.28588998E+06          3.94509844E+06          5.71292775E+07          3.99922668E+07          2.15871476E+07          1.40875755E+05
       5600.0000          7.84753925E+05          1.30197381E+07          1.92768752E+08          9.95006475E+07          1.00000000E+30          5.63678748E+05          9.85003818E+05          5.35957502E+05          3.59200812E+06          7.67775914E+06          4.16484624E+06          6.14148732E+07          4.28863672E+07          2.25530923E+07          1.48057773E+05
       5700.0000          8.24887796E+05          1.36602828E+07          2.05957237E+08          1.06471897E+08          1.00000000E+30          5.87657144E+05          1.04044971E+06          5.66672642E+05          3.72797149E+06          8.07657619E+06          4.39368752E+06          6.59732436E+07          4.61128351E+07          2.35508307E+07          1.55613381E+05
       5800.0000          8.65833192E+05          1.43886457E+07          2.19910956E+08          1.13562054E+08          1.00000000E+30          6.08649724E+05          1.09852961E+06          5.97121865E+05          3.87204416E+06          8.48758250E+06          4.62433501E+06          7.05686135E+07          4.95697694E+07          2.46358558E+07          1.63050705E+05
       5900.0000          9.09109647E+05          1.50534177E+07          2.34725618E+08          1.20587011E+08          1.00000000E+30          6.31064884E+05          1.15937562E+06          6.32787166E+05          4.01610539E+06          8.96065359E+06          4.88914238E+06          7.55774019E+07          5.31347414E+07          2.56600884E+07          1.71157237E+05
       6000.0000          9.53904929E+05          1.57671054E+07          2.49732177E+08          1.28361527E+08          1.00000000E+30          6.53475466E+05          1.22003637E+06          6.66571098E+05          4.18115046E+06          9.40606494E+06          5.11906001E+06          8.09276558E+07          5.66831467E+07          2.67314900E+07          1.79149774E+05
       6100.0000          1.00042662E+06          1.65019756E+07          2.64636649E+08          1.36473861E+08          1.00000000E+30          6.78919831E+05          1.28341609E+06          7.01644514E+05          4.32639957E+06          9.87028013E+06          5.39810091E+06          8.65804618E+07          6.06206276E+07          2.78411435E+07          1.87607832E+05
       6200.0000          1.04861174E+06          1.72659588E+07          2.82398922E+08          1.45765831E+08          1.00000000E+30          7.01548971E+05          1.35037997E+06          7.36984281E+05          4.48618110E+06          1.03607949E+07          5.66369396E+06          9.25783939E+07          6.47427350E+07          2.90350679E+07          1.96022030E+05
       6300.0000          1.10195336E+06          1.80575398E+07          2.99769819E+08          1.54699513E+08          1.00000000E+30          7.28389298E+05          1.41839883E+06          7.79844541E+05          4.64894727E+06          1.08575621E+07          5.93379502E+06          9.89699706E+07          6.91496837E+07          3.01814873E+07          2.05494676E+05
       6400.0000          1.15097896E+06          1.89463391E+07          3.17574260E+08          1.63963485E+08          1.00000000E+30          7.52704821E+05          1.48820815E+06          8.16053867E+05          4.83012306E+06          1.13663253E+07          6.22719216E+06          1.05478926E+08          7.37835232E+07          3.13784378E+07          2.14258637E+05
       6500.0000          1.20227467E+06          1.97435798E+07          3.36327663E+08          1.73774989E+08          1.00000000E+30          7.81549310E+05          1.56258551E+06          8.56770808E+05          4.98894035E+06          1.19097083E+07          6.53005561E+06          1.11903285E+08          7.84797877E+07          3.25989995E+07          2.23829681E+05
       6600.0000          1.25634753E+06          2.05744581E+07          3.55824520E+08          1.83560353E+08          1.00000000E+30          8.06255482E+05          1.63970198E+06          8.99109012E+05          5.18176261E+06          1.24717168E+07          6.83106393E+06          1.19052935E+08          8.39138742E+07          3.39387325E+07          2.33397367E+05
       6700.0000          1.31097365E+06          2.14540240E+07          3.76410917E+08          1.95054304E+08          1.00000000E+30          8.32835837E+05          1.71970935E+06          9.43332006E+05          5.34564649E+06          1.30535181E+07          7.18323118E+06          1.26510763E+08          8.91991391E+07          3.51864836E+07          2.43315310E+05
       6800.0000          1.37272470E+06          2.23399175E+07          3.98050685E+08          2.05970617E+08          1.00000000E+30          8.62995917E+05          1.80833817E+06          9.89442528E+05          5.52228736E+06          1.36951419E+07          7.47860834E+06          1.34399856E+08          9.44179234E+07          3.65797217E+07          2.54051265E+05
       6900.0000          1.42904018E+06          2.33544449E+07          4.20786446E+08          2.17419725E+08          1.00000000E+30          8.89326571E+05          1.89021938E+06          1.03534191E+06          5.69907396E+06          1.42889868E+07          7.84070374E+06          1.43454083E+08          1.00219794E+08          3.78843846E+07          2.64183320E+05
       7000.0000          1.48891443E+06          2.42610043E+07          4.43615176E+08          2.29634151E+08          1.00000000E+30          9.16331591E+05          1.97592276E+06          1.08334891E+06          5.89957931E+06          1.49090432E+07          8.18302266E+06          1.51399988E+08          1.06271326E+08          3.92484672E+07          2.74710424E+05
       7100.0000          1.55717920E+06          2.52318209E+07          4.67657827E+08          2.42095828E+08          1.00000000E+30          9.47466656E+05          2.06641108E+06          1.13370119E+06          6.07835973E+06          1.55619276E+07          8.53311843E+06          1.60547082E+08          1.13155161E+08          4.07769450E+07          2.86115705E+05
       7200.0000          1.61943458E+06          2.63481489E+07          4.93056358E+08          2.54909735E+08          1.00000000E+30          9.77521666E+05          2.15800326E+06          1.18479967E+06          6.28781962E+06          1.62219393E+07          8.90986836E+06          1.70174937E+08          1.19856418E+08          4.21433534E+07          2.97381776E+05
       7300.0000          1.68475259E+06          2.73495387E+07          5.19003012E+08          2.70017365E+08          1.00000000E+30          1.01128714E+06          2.26207576E+06          1.24224756E+06          6.48564225E+06          1.69679632E+07          9.29898552E+06          1.79980166E+08          1.26807736E+08          4.37130871E+07          3.09728453E+05
       7400.0000          1.75261119E+06          2.84010188E+07          5.48752252E+08          2.83827635E+08          1.00000000E+30          1.03979540E+06          2.35683554E+06          1.29539651E+06          6.68694817E+06          1.76488527E+07          9.72576569E+06          1.90302537E+08          1.34158844E+08          4.51250662E+07          3.21231730E+05
       7500.0000          1.82914970E+06          2.94934982E+07          5.74620075E+08          2.98130121E+08          1.00000000E+30          1.07514961E+06          2.45887421E+06          1.35207213E+06          6.91258802E+06          1.83894882E+07          1.01179549E+07          2.01214502E+08          1.41498310E+08          4.66699099E+07          3.34063591E+05
       7600.0000          1.89619229E+06          3.07333226E+07          6.06295626E+08          3.13291077E+08          1.00000000E+30          1.10466288E+06          2.56426268E+06          1.41059343E+06          7.10680577E+06          1.91500004E+07          1.05854664E+07          2.12433302E+08          1.50096905E+08          4.83478173E+07          3.46217894E+05
       7700.0000          1.96719766E+06          3.18064527E+07          6.36177626E+08          3.29203574E+08          1.00000000E+30          1.13673346E+06          2.67360242E+06          1.47142679E+06          7.34198356E+06          2.00066851E+07          1.09968525E+07          2.24036097E+08          1.58301510E+08          4.99231444E+07          3.58979658E+05
       7800.0000          2.04230624E+06          3.29409719E+07          6.67221784E+08          3.45835348E+08          1.00000000E+30          1.17301347E+06          2.79506135E+06          1.53433727E+06          7.54538927E+06          2.07616882E+07          1.14393458E+07          2.37431634E+08          1.66448089E+08          5.16884792E+07          3.72564754E+05
       7900.0000          2.12462312E+06          3.41430076E+07          7.03383458E+08          3.64795987E+08          1.00000000E+30          1.20470955E+06          2.90476408E+06          1.60289401E+06          7.76511416E+06          2.15607314E+07          1.18847557E+07          2.50118954E+08          1.76056443E+08          5.32881356E+07          3.86088525E+05
       8000.0000          2.20069269E+06          3.54656385E+07          7.36678844E+08          3.81746716E+08          1.00000000E+30          1.24273018E+06          3.02070476E+06          1.66669802E+06          8.00486349E+06          2.24062184E+07          1.23998897E+07          2.63195816E+08          1.85428291E+08          5.50946232E+07          4.00026206E+05
       8100.0000          2.28985562E+06          3.66792164E+07          7.71810999E+08          3.99560637E+08          1.00000000E+30          1.27442480E+06          3.14285098E+06          1.74193305E+06          8.25988909E+06          2.33362016E+07          1.28551513E+07          2.77020889E+08          1.95041325E+08          5.67586025E+07          4.14463152E+05
