#Energy      Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
      25000.0000          2.11138267E+06          7.06451701E+04          5.91025411E+04          2.88572747E+04          5.94824822E+03          3.71613862E+03          1.80666520E+03          2.04961993E+02          1.68467174E+02
      26000.0000          2.05854071E+06          7.27869847E+04          6.09300389E+04          2.97613580E+04          6.15299257E+03          3.84508259E+03          1.86937613E+03          2.12121092E+02          1.74335737E+02
      27000.0000          2.01605345E+06          7.49456331E+04          6.27674033E+04          3.06507950E+04          6.35682616E+03          3.97345429E+03          1.93183920E+03          2.19247300E+02          1.80177620E+02
      28000.0000          1.98198898E+06          7.70642493E+04          6.45752468E+04          3.15356694E+04          6.56003324E+03          4.10134198E+03          1.99405373E+03          2.26345011E+02          1.85995895E+02
      29000.0000          1.95485028E+06          7.91999116E+04          6.63933250E+04          3.24252951E+04          6.76220576E+03          4.22879105E+03          2.05600698E+03          2.33425921E+02          1.91799105E+02
      30000.0000          1.93346235E+06          8.13247524E+04          6.81835244E+04          3.33105023E+04          6.96378654E+03          4.35569256E+03          2.11775883E+03          2.40475156E+02          1.97577068E+02
      31000.0000          1.91689319E+06          8.34126593E+04          6.99841534E+04          3.41826490E+04          7.16439448E+03          4.48216683E+03          2.17926944E+03          2.47496427E+02          2.03331751E+02
      32000.0000          1.90439343E+06          8.55177272E+04          7.17765417E+04          3.50597319E+04          7.36453202E+03          4.60829224E+03          2.24060577E+03          2.54498448E+02          2.09070985E+02
      33000.0000          1.89535795E+06          8.76133995E+04          7.35610506E+04          3.59329681E+04          7.56393785E+03          4.73390557E+03          2.30169955E+03          2.61472886E+02          2.14787549E+02
      34000.0000          1.88929005E+06          8.97000862E+04          7.53380167E+04          3.68025217E+04          7.76267335E+03          4.85913919E+03          2.36261641E+03          2.68430369E+02          2.20489520E+02
      35000.0000          1.88578115E+06          9.18032286E+04          7.71077553E+04          3.76685459E+04          7.96078212E+03          4.98403315E+03          2.42336690E+03          2.75367005E+02          2.26174647E+02
      36000.0000          1.88449170E+06          9.38726690E+04          7.88878564E+04          3.85394213E+04          8.15823075E+03          5.10848464E+03          2.48389201E+03          2.82274789E+02          2.31836930E+02
      37000.0000          1.88513747E+06          9.59341988E+04          8.06437392E+04          3.93986825E+04          8.35527947E+03          5.23253133E+03          2.54428603E+03          2.89179624E+02          2.37494218E+02
      38000.0000          1.88747913E+06          9.79881336E+04          8.23932244E+04          4.02548185E+04          8.55154387E+03          5.35638123E+03          2.60443548E+03          2.96056357E+02          2.43129135E+02
      39000.0000          1.89131340E+06          1.00058501E+05          8.41532382E+04          4.11158959E+04          8.74732031E+03          5.47984165E+03          2.66451602E+03          3.02906938E+02          2.48744964E+02
      40000.0000          1.89646729E+06          1.02097709E+05          8.58903657E+04          4.19659981E+04          8.94270061E+03          5.60296115E+03          2.72439557E+03          3.09757956E+02          2.54357495E+02
      41000.0000          1.90279236E+06          1.04153341E+05          8.76381118E+04          4.28210911E+04          9.13733579E+03          5.72574705E+03          2.78412316E+03          3.16584968E+02          2.59951578E+02
      42000.0000          1.91016067E+06          1.06201904E+05          8.93637435E+04          4.36733130E+04          9.33164732E+03          5.84820628E+03          2.84367613E+03          3.23374397E+02          2.65517499E+02
      43000.0000          1.91846148E+06          1.08220746E+05          9.11000199E+04          4.45150759E+04          9.52537083E+03          5.97031301E+03          2.90308005E+03          3.30176104E+02          2.71088696E+02
      44000.0000          1.92759845E+06          1.10255995E+05          9.28307784E+04          4.53618808E+04          9.71855476E+03          6.09220293E+03          2.96242661E+03          3.36956025E+02          2.76644042E+02
      45000.0000          1.93748740E+06          1.12284827E+05          9.45561847E+04          4.62060744E+04          9.91145601E+03          6.21385617E+03          3.02152247E+03          3.43683991E+02          2.82161264E+02
      46000.0000          1.94805455E+06          1.14307435E+05          9.62764085E+04          4.70477399E+04          1.01038350E+04          6.33515869E+03          3.08059070E+03          3.50443885E+02          2.87698421E+02
      47000.0000          1.95923495E+06          1.16323997E+05          9.79760949E+04          4.78795598E+04          1.02957149E+04          6.45614670E+03          3.13940165E+03          3.57191288E+02          2.93223254E+02
      48000.0000          1.97097121E+06          1.18334689E+05          9.96865085E+04          4.87164373E+04          1.04872912E+04          6.57701286E+03          3.19819237E+03          3.63895825E+02          2.98718756E+02
      49000.0000          1.98321246E+06          1.20339679E+05          1.01392169E+05          4.95509952E+04          1.06782803E+04          6.69759640E+03          3.25683627E+03          3.70590254E+02          3.04204927E+02
      50000.0000          1.99591349E+06          1.22339128E+05          1.03093209E+05          5.03832987E+04          1.08689561E+04          6.81790110E+03          3.31534984E+03          3.77279609E+02          3.09685535E+02
