#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   Valence  Total
      27000.0000          1.24179878E+07          1.59515192E+08          3.57841193E+09          1.97002385E+09          1.21367796E+09          3.00986468E+10          1.65701437E+10          1.59871753E+10          1.12912100E+07
      28000.0000          1.38518181E+07          1.77312424E+08          4.10230051E+09          2.26062998E+09          1.34910111E+09          3.45120329E+10          1.89793245E+10          1.77682418E+10          1.25948152E+07
      29000.0000          1.53966169E+07          1.96641037E+08          4.69738628E+09          2.58733737E+09          1.50176430E+09          3.93376794E+10          2.17620723E+10          1.96952266E+10          1.40012581E+07
      30000.0000          1.70593038E+07          2.18526045E+08          5.34600325E+09          2.95337313E+09          1.65639511E+09          4.47488542E+10          2.47822032E+10          2.17809599E+10          1.55199649E+07
      31000.0000          1.88915761E+07          2.39936489E+08          6.05378960E+09          3.35050280E+09          1.82549167E+09          5.06802469E+10          2.80875148E+10          2.40702108E+10          1.71792552E+07
      32000.0000          2.07791478E+07          2.63312853E+08          6.83534298E+09          3.78295193E+09          2.01154067E+09          5.71989484E+10          3.17499762E+10          2.64107719E+10          1.88973229E+07
      33000.0000          2.27827473E+07          2.89259038E+08          7.69491535E+09          4.26004049E+09          2.19895204E+09          6.43497519E+10          3.58179420E+10          2.88673771E+10          2.07264498E+07
      34000.0000          2.50009909E+07          3.15119285E+08          8.61385308E+09          4.79770178E+09          2.39614294E+09          7.21950870E+10          4.01611201E+10          3.16302577E+10          2.27355169E+07
      35000.0000          2.72630872E+07          3.44461558E+08          9.65457400E+09          5.35319509E+09          2.62313513E+09          8.08365646E+10          4.49651320E+10          3.43915632E+10          2.48028141E+07
      36000.0000          2.97565766E+07          3.74365829E+08          1.07272098E+10          5.97169013E+09          2.84361816E+09          8.97795913E+10          5.01008584E+10          3.75028118E+10          2.70655732E+07
      37000.0000          3.22745275E+07          4.06976531E+08          1.19143212E+10          6.64600992E+09          3.09226771E+09          9.96121654E+10          5.57037209E+10          4.06073310E+10          2.93670796E+07
      38000.0000          3.50395652E+07          4.39738171E+08          1.31902429E+10          7.38110816E+09          3.34590690E+09          1.10171078E+11          6.16302130E+10          4.40395561E+10          3.18761429E+07
      39000.0000          3.79788658E+07          4.76029068E+08          1.45679515E+10          8.19891318E+09          3.61950703E+09          1.21608423E+11          6.82922617E+10          4.75140897E+10          3.45519221E+07
      40000.0000          4.11115175E+07          5.12633706E+08          1.60344439E+10          9.00937645E+09          3.89850190E+09          1.34262417E+11          7.55567093E+10          5.12839359E+10          3.73903804E+07
      41000.0000          4.42665532E+07          5.53709130E+08          1.76571097E+10          9.91235813E+09          4.20057322E+09          1.47201189E+11          8.29298417E+10          5.52451505E+10          4.02755557E+07
      42000.0000          4.76759985E+07          5.96309045E+08          1.94172397E+10          1.08776950E+10          4.51802894E+09          1.61787301E+11          9.10673680E+10          5.94363731E+10          4.33827221E+07
      43000.0000          5.12889923E+07          6.40743957E+08          2.11807285E+10          1.19566501E+10          4.86463612E+09          1.76698722E+11          9.95521007E+10          6.38479060E+10          4.66726445E+07
      44000.0000          5.51666648E+07          6.84575845E+08          2.31862260E+10          1.31073335E+10          5.22043791E+09          1.93453869E+11          1.08779666E+11          6.85089053E+10          5.01817001E+07
      45000.0000          5.88378824E+07          7.34088349E+08          2.52149201E+10          1.42250166E+10          5.58919968E+09          2.10472703E+11          1.18874030E+11          7.32118727E+10          5.35510116E+07
      46000.0000          6.30323405E+07          7.84715154E+08          2.74960349E+10          1.55300258E+10          5.95089144E+09          2.28734694E+11          1.29760465E+11          7.87098808E+10          5.73631147E+07
      47000.0000          6.74570247E+07          8.35394928E+08          2.98055476E+10          1.68537215E+10          6.36092752E+09          2.48246323E+11          1.40602297E+11          8.35152093E+10          6.13703986E+07
      48000.0000          7.18927646E+07          8.90460309E+08          3.22837183E+10          1.83343854E+10          6.77834449E+09          2.69025136E+11          1.52812996E+11          8.91083537E+10          6.54144168E+07
      49000.0000          7.67419909E+07          9.47835557E+08          3.50093740E+10          1.98367697E+10          7.21654877E+09          2.91710206E+11          1.65914285E+11          9.48822075E+10          6.98165505E+07
      50000.0000          8.16739393E+07          1.00905714E+09          3.77966927E+10          2.14458520E+10          7.68281687E+09          3.15416768E+11          1.78976428E+11          1.00846546E+11          7.43121340E+07
