#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   Valence  Total
      23000.0000          1.75376427E+06          9.28206617E+04          7.17888774E+04          3.54286884E+04          7.98692177E+03          4.98896469E+03          2.49448234E+03          7.78816940E+02          4.84489143E+02
      24000.0000          1.77622496E+06          9.61175096E+04          7.43707851E+04          3.66993026E+04          8.28957684E+03          5.17879454E+03          2.58939727E+03          8.09049830E+02          5.03119807E+02
      25000.0000          1.80036068E+06          9.93959666E+04          7.69300025E+04          3.79673974E+04          8.59070735E+03          5.36793057E+03          2.68396529E+03          8.39164415E+02          5.21677130E+02
      26000.0000          1.82588764E+06          1.02657027E+05          7.94933705E+04          3.92331204E+04          8.89067110E+03          5.55619237E+03          2.77809619E+03          8.69197533E+02          5.40172869E+02
      27000.0000          1.85257858E+06          1.05901596E+05          8.20354781E+04          4.04884123E+04          9.18953527E+03          5.74385047E+03          2.87192523E+03          8.99116429E+02          5.58599628E+02
      28000.0000          1.88024973E+06          1.09144561E+05          8.45656534E+04          4.17378224E+04          9.48704358E+03          5.93056074E+03          2.96528037E+03          9.28958431E+02          5.76962823E+02
      29000.0000          1.90875088E+06          1.12358286E+05          8.70925924E+04          4.29856004E+04          9.78344111E+03          6.11673778E+03          3.05836889E+03          9.58651380E+02          5.95247750E+02
      30000.0000          1.93795836E+06          1.15571519E+05          8.96003958E+04          4.42239650E+04          1.00789935E+04          6.30219504E+03          3.15109752E+03          9.88283865E+02          6.13482855E+02
      31000.0000          1.96776951E+06          1.18770756E+05          9.21057263E+04          4.54610849E+04          1.03733520E+04          6.48719658E+03          3.24359829E+03          1.01780614E+03          6.31657157E+02
      32000.0000          1.99809845E+06          1.21956629E+05          9.46009539E+04          4.66932264E+04          1.06667753E+04          6.67134705E+03          3.33567352E+03          1.04723721E+03          6.49766649E+02
      33000.0000          2.02887292E+06          1.25116514E+05          9.70864557E+04          4.79205652E+04          1.09590751E+04          6.85507795E+03          3.42753898E+03          1.07664685E+03          6.67849461E+02
      34000.0000          2.06003172E+06          1.28290507E+05          9.95625870E+04          4.91432807E+04          1.12506228E+04          7.03820868E+03          3.51910434E+03          1.10594005E+03          6.85866460E+02
      35000.0000          2.09152280E+06          1.31439475E+05          1.02029698E+05          5.03615476E+04          1.15413821E+04          7.22072227E+03          3.61036114E+03          1.13511967E+03          7.03817090E+02
      36000.0000          2.12330156E+06          1.34577068E+05          1.04488122E+05          5.15755291E+04          1.18313437E+04          7.40300513E+03          3.70150256E+03          1.16425556E+03          7.21739635E+02
      37000.0000          2.15532969E+06          1.37703735E+05          1.06945908E+05          5.27853839E+04          1.21201629E+04          7.58449537E+03          3.79224768E+03          1.19333403E+03          7.39611950E+02
      38000.0000          2.18757413E+06          1.40819891E+05          1.09387847E+05          5.39950048E+04          1.24085231E+04          7.76557318E+03          3.88278659E+03          1.22236799E+03          7.57452433E+02
      39000.0000          2.22000618E+06          1.43938135E+05          1.11821925E+05          5.51969874E+04          1.26960697E+04          7.94620219E+03          3.97310110E+03          1.25127050E+03          7.75224637E+02
      40000.0000          2.25260090E+06          1.47034043E+05          1.14256038E+05          5.63989045E+04          1.29827072E+04          8.12620985E+03          4.06310492E+03          1.28011039E+03          7.92950885E+02
      41000.0000          2.28533649E+06          1.50132631E+05          1.16675208E+05          5.75935613E+04          1.32687046E+04          8.30595207E+03          4.15297604E+03          1.30894334E+03          8.10662291E+02
      42000.0000          2.31819390E+06          1.53221902E+05          1.19094764E+05          5.87883063E+04          1.35539778E+04          8.48533840E+03          4.24266920E+03          1.33766115E+03          8.28316299E+02
      43000.0000          2.35115634E+06          1.56289661E+05          1.21507089E+05          5.99760405E+04          1.38384437E+04          8.66403779E+03          4.33201890E+03          1.36631599E+03          8.45921026E+02
      44000.0000          2.38420904E+06          1.59360964E+05          1.23905760E+05          6.11640617E+04          1.41221276E+04          8.84234871E+03          4.42117435E+03          1.39498508E+03          8.63516556E+02
      45000.0000          2.41698436E+06          1.62423626E+05          1.26305061E+05          6.23488044E+04          1.44057061E+04          9.02059438E+03          4.51029719E+03          1.42353856E+03          8.81064490E+02
      46000.0000          2.45027163E+06          1.65465838E+05          1.28697774E+05          6.35303225E+04          1.46880254E+04          9.19797256E+03          4.59898628E+03          1.45197418E+03          8.98536127E+02
      47000.0000          2.48349371E+06          1.68512026E+05          1.31084317E+05          6.47088562E+04          1.49704234E+04          9.37549000E+03          4.68774500E+03          1.48045252E+03          9.16027513E+02
      48000.0000          2.51665220E+06          1.71550323E+05          1.33464926E+05          6.58810906E+04          1.52517742E+04          9.55239208E+03          4.77619604E+03          1.50891163E+03          9.33488086E+02
      49000.0000          2.54974872E+06          1.74580904E+05          1.35839668E+05          6.70537951E+04          1.55328196E+04          9.72903112E+03          4.86451556E+03          1.53726720E+03          9.50899811E+02
      50000.0000          2.58278490E+06          1.77603967E+05          1.38208686E+05          6.82236805E+04          1.58131096E+04          9.90518929E+03          4.95259465E+03          1.56558667E+03          9.68279930E+02
