#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   O-K-shell   Valence  Total
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28053216E+04          4.64962416E+04          2.22786051E+04          1.43927525E+04          9.76920175E+03          3.27115511E+05          3.27701371E+05          1.62125410E+05          1.00000000E+30          1.00000000E+30          1.39869075E+04          7.08599973E+03          1.65977622E+05          1.58139172E+05          7.99258081E+04          5.00615786E+03          6.64290579E+04          1.39136147E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.41413730E+04          4.74291745E+04          2.27902967E+04          1.50656724E+04          1.02290607E+04          3.35792206E+05          3.37678851E+05          1.67303042E+05          1.00000000E+30          1.00000000E+30          1.46140275E+04          7.41063214E+03          1.71152584E+05          1.64070192E+05          8.34595900E+04          5.06664166E+03          6.95706408E+04          1.43752974E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56684445E+04          4.83781477E+04          2.32191311E+04          1.57494640E+04          1.06752680E+04          3.45291380E+05          3.45758963E+05          1.71524519E+05          1.00000000E+30          1.00000000E+30          1.53046289E+04          7.77217327E+03          1.76440887E+05          1.70649513E+05          8.66365806E+04          5.22814285E+03          7.30654221E+04          1.49301359E+03
        566.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67812303E+04          4.90652452E+04          2.35749077E+04          1.62086607E+04          1.10400687E+04          3.52791051E+05          3.52748104E+05          1.75185633E+05          1.00000000E+30          1.00000000E+30          1.57122037E+04          7.96640346E+03          1.80589135E+05          1.75789447E+05          8.92671263E+04          5.31809933E+03          7.52774189E+04          1.52824083E+03
        567.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.67815536E+04          4.90654444E+04          2.35750109E+04          1.62088098E+04          1.10401765E+04          3.52793241E+05          3.52750142E+05          1.75186702E+05          1.00000000E+30          3.48742378E+04          1.57123428E+04          7.96647557E+03          1.80590348E+05          1.75790960E+05          8.92679009E+04          5.31812548E+03          7.52781581E+04          1.46409285E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.72700022E+04          4.93658708E+04          2.37308177E+04          1.64355129E+04          1.12042370E+04          3.56107456E+05          3.55832184E+05          1.76803745E+05          1.00000000E+30          3.50931862E+04          1.59236947E+04          8.07608567E+03          1.82428158E+05          1.78089408E+05          9.04446165E+04          5.35762574E+03          7.63003567E+04          1.48003753E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.84771510E+04          5.03627885E+04          2.42541062E+04          1.71369508E+04          1.16567503E+04          3.65322651E+05          3.65395216E+05          1.82418261E+05          1.00000000E+30          3.58435494E+04          1.66714544E+04          8.46441936E+03          1.87573867E+05          1.84835265E+05          9.36327354E+04          5.47599349E+03          8.01043999E+04          1.53062021E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.00688254E+04          5.14230026E+04          2.48080007E+04          1.79356318E+04          1.21722188E+04          3.76510627E+05          3.76174248E+05          1.86320920E+05          1.00000000E+30          3.66267023E+04          1.72035849E+04          8.72748658E+03          1.93758485E+05          1.92882396E+05          9.76383119E+04          5.64325787E+03          8.33946782E+04          1.58125244E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17362539E+04          5.22777653E+04          2.53877852E+04          1.87208355E+04          1.27062278E+04          3.85620990E+05          3.84758543E+05          1.91349522E+05          1.00000000E+30          3.74448422E+04          1.79548545E+04          9.04056144E+03          2.00364843E+05          1.99495715E+05          1.01247336E+05          5.84251176E+03          8.73470909E+04          1.63801289E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.28440285E+04          5.33267750E+04          2.58292473E+04          1.95221765E+04          1.32945377E+04          3.96954596E+05          3.95652401E+05          1.96909955E+05          1.00000000E+30          3.81529746E+04          1.85513083E+04          9.41683007E+03          2.05204678E+05          2.06336439E+05          1.04983596E+05          6.06734737E+03          9.09741245E+04          1.69743188E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.44613567E+04          5.44200908E+04          2.64030422E+04          2.03267509E+04          1.38362254E+04          4.07275035E+05          4.07181121E+05          2.02803222E+05          1.00000000E+30          3.89784020E+04          1.93370321E+04          9.78041932E+03          2.11203607E+05          2.14591914E+05          1.08917557E+05          6.30427817E+03          9.47903475E+04          1.75946412E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.59878819E+04          5.55583498E+04          2.69876519E+04          2.12584428E+04          1.44825281E+04          4.19200101E+05          4.15171417E+05          2.07280734E+05          1.00000000E+30          4.00657454E+04          2.00623698E+04          1.01528402E+04          2.17857049E+05          2.22276078E+05          1.13213715E+05          6.58421827E+03          9.88300524E+04          1.82769512E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76870346E+04          5.65377142E+04          2.76088761E+04          2.20762058E+04          1.50288132E+04          4.28601274E+05          4.26524721E+05          2.13215574E+05          1.00000000E+30          4.10720660E+04          2.07877244E+04          1.05665078E+04          2.23579454E+05          2.31221847E+05          1.17158205E+05          6.84320773E+03          1.03118896E+05          1.89309238E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.94639142E+04          5.76752013E+04          2.81248335E+04          2.29859611E+04          1.56468217E+04          4.40674996E+05          4.36922893E+05          2.19500283E+05          1.00000000E+30          4.21302401E+04          2.15556635E+04          1.09364458E+04          2.30475693E+05          2.39109041E+05          1.21779924E+05          7.12299253E+03          1.07189081E+05          1.96068799E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.07767920E+04          5.88593987E+04          2.87468104E+04          2.39162284E+04          1.62824373E+04          4.50635766E+05          4.48876097E+05          2.23658341E+05          1.00000000E+30          4.29236392E+04          2.23257736E+04          1.13761022E+04          2.36372608E+05          2.48633261E+05          1.25739487E+05          7.39304732E+03          1.11842578E+05          2.02961902E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.25255309E+04          6.01093082E+04          2.93969192E+04          2.49609005E+04          1.69965130E+04          4.62710650E+05          4.58384970E+05          2.29821322E+05          1.00000000E+30          4.39740280E+04          2.31905967E+04          1.17522997E+04          2.43436435E+05          2.56332526E+05          1.30613946E+05          7.70507400E+03          1.15980937E+05          2.10355176E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.42314727E+04          6.14019682E+04          3.00353860E+04          2.58953152E+04          1.76350673E+04          4.73393433E+05          4.70465731E+05          2.35355653E+05          1.00000000E+30          4.47244296E+04          2.39726452E+04          1.22088851E+04          2.50935463E+05          2.66341666E+05          1.35037404E+05          7.97934428E+03          1.20539998E+05          2.17388079E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.60880701E+04          6.24429289E+04          3.07330958E+04          2.70278924E+04          1.84095312E+04          4.85758722E+05          4.83200506E+05          2.41806792E+05          1.00000000E+30          4.57294166E+04          2.48369480E+04          1.26461255E+04          2.56319995E+05          2.74026504E+05          1.39548318E+05          8.25120170E+03          1.25548758E+05          2.24803391E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.76991944E+04          6.37297680E+04          3.12713243E+04          2.79671912E+04          1.90515174E+04          4.96143129E+05          4.92091306E+05          2.48621552E+05          1.00000000E+30          4.67806072E+04          2.57823247E+04          1.30956781E+04          2.63890879E+05          2.84293303E+05          1.44307564E+05          8.56012365E+03          1.30057721E+05          2.32203201E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.95702374E+04          6.50707620E+04          3.19560639E+04          2.90291900E+04          1.97755001E+04          5.08679261E+05          5.04663590E+05          2.53313585E+05          1.00000000E+30          4.75170382E+04          2.68025174E+04          1.35959293E+04          2.69375383E+05          2.93309250E+05          1.49513118E+05          8.89307719E+03          1.34927998E+05          2.40205095E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15228575E+04          6.63611739E+04          3.26398237E+04          3.02426767E+04          2.06041426E+04          5.21865319E+05          5.15961551E+05          2.60116813E+05          1.00000000E+30          4.85475971E+04          2.76221569E+04          1.40452286E+04          2.76845929E+05          3.02780554E+05          1.54279600E+05          9.15900334E+03          1.40112950E+05          2.47741323E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30050545E+04          6.77852036E+04          3.33699945E+04          3.13452538E+04          2.13539784E+04          5.31733600E+05          5.27527672E+05          2.64981080E+05          1.00000000E+30          4.96238490E+04          2.86952936E+04          1.45802884E+04          2.83761677E+05          3.13482158E+05          1.59839641E+05          9.44576419E+03          1.45119090E+05          2.55709190E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.49519439E+04          6.92716894E+04          3.41335815E+04          3.24529302E+04          2.21508581E+04          5.44816124E+05          5.40298070E+05          2.71624111E+05          1.00000000E+30          5.07489017E+04          2.95135296E+04          1.50313073E+04          2.91594940E+05          3.23453620E+05          1.64624961E+05          9.75402277E+03          1.50188173E+05          2.63517152E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64588029E+04          7.02730492E+04          3.47421546E+04          3.37503288E+04          2.30465072E+04          5.56491751E+05          5.53702098E+05          2.78608787E+05          1.00000000E+30          5.13714974E+04          3.05095814E+04          1.55451837E+04          2.98100057E+05          3.33439080E+05          1.70055422E+05          1.00906261E+04          1.55953072E+05          2.71803909E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83650730E+04          7.17214182E+04          3.55117497E+04          3.48794259E+04          2.38501675E+04          5.68546344E+05          5.64582772E+05          2.84640148E+05          1.00000000E+30          5.24450384E+04          3.15378116E+04          1.61166047E+04          3.06083447E+05          3.44804567E+05          1.76035831E+05          1.03976107E+04          1.61124314E+05          2.80140067E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00182437E+05          7.32307472E+04          3.61221198E+04          3.62398597E+04          2.46700241E+04          5.81786666E+05          5.78151229E+05          2.90931907E+05          1.00000000E+30          5.33598624E+04          3.26545061E+04          1.66441471E+04          3.12932044E+05          3.54905592E+05          1.81247270E+05          1.07524822E+04          1.66888663E+05          2.88762247E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02154185E+05          7.45329988E+04          3.68843499E+04          3.75109633E+04          2.56256173E+04          5.95658374E+05          5.89155736E+05          2.97975810E+05          1.00000000E+30          5.44450122E+04          3.36872705E+04          1.72561100E+04          3.20980966E+05          3.66764510E+05          1.87552191E+05          1.10643773E+04          1.72604779E+05          2.97546216E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04205105E+05          7.60912603E+04          3.76794418E+04          3.88343217E+04          2.65237717E+04          6.06674416E+05          6.02643825E+05          3.05369262E+05          1.00000000E+30          5.55752143E+04          3.48794632E+04          1.77789215E+04          3.28256789E+05          3.77605957E+05          1.92952511E+05          1.14314502E+04          1.78515699E+05          3.06578932E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06340064E+05          7.77160702E+04          3.83981940E+04          4.02995751E+04          2.74500992E+04          6.20606704E+05          6.16763975E+05          3.11302197E+05          1.00000000E+30          5.64355035E+04          3.59218897E+04          1.83187999E+04          3.36544531E+05          3.90194826E+05          1.98770305E+05          1.17963272E+04          1.84786804E+05          3.15558840E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07874423E+05          7.87874637E+04          3.92251162E+04          4.18797347E+04          2.84840705E+04          6.32375159E+05          6.29587385E+05          3.18808378E+05          1.00000000E+30          5.75499062E+04          3.71031235E+04          1.89488748E+04          3.43668097E+05          4.01337021E+05          2.05317762E+05          1.21998604E+04          1.90574285E+05          3.25375727E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09987115E+05          8.03617673E+04          4.00884385E+04          4.31723553E+04          2.94082937E+04          6.46228721E+05          6.42579081E+05          3.24758674E+05          1.00000000E+30          5.87092065E+04          3.83916337E+04          1.95672145E+04          3.52128339E+05          4.14371412E+05          2.11098200E+05          1.25434150E+04          1.97219487E+05          3.34671294E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12184214E+05          8.20002681E+04          4.09906185E+04          4.48432015E+04          3.05012819E+04          6.60702863E+05          6.56937448E+05          3.32246283E+05          1.00000000E+30          5.97977063E+04          3.95960873E+04          2.01919077E+04          3.61015633E+05          4.26219398E+05          2.18006507E+05          1.29631178E+04          2.03181453E+05          3.44939969E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13636654E+05          8.34398076E+04          4.15442292E+04          4.61377763E+04          3.16786502E+04          6.75840240E+05          6.71952154E+05          3.39215334E+05          1.00000000E+30          6.10157930E+04          4.09804832E+04          2.08829186E+04          3.67839964E+05          4.39997034E+05          2.23786836E+05          1.34118795E+04          2.09692107E+05          3.55266246E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15767681E+05          8.51315357E+04          4.24156347E+04          4.78661184E+04          3.25816129E+04          6.85905927E+05          6.84238426E+05          3.47011997E+05          1.00000000E+30          6.22845368E+04          4.21396400E+04          2.16229012E+04          3.75980265E+05          4.51685733E+05          2.30430314E+05          1.37426794E+04          2.16591494E+05          3.64996502E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17736787E+05          8.68932824E+04          4.32393368E+04          4.93406921E+04          3.37977741E+04          7.00741647E+05          6.99406026E+05          3.54023943E+05          1.00000000E+30          6.32246960E+04          4.33829362E+04          2.22166956E+04          3.84848053E+05          4.66119045E+05          2.37729143E+05          1.41986433E+04          2.23020164E+05          3.75365150E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19936591E+05          8.87294867E+04          4.41527477E+04          5.11752816E+04          3.48353057E+04          7.16233330E+05          7.15261314E+05          3.61950676E+05          1.00000000E+30          6.44680285E+04          4.47978175E+04          2.28588724E+04          3.94144253E+05          4.77773220E+05          2.44051344E+05          1.45906910E+04          2.30261540E+05          3.85729442E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22220163E+05          8.98171513E+04          4.51055822E+04          5.27024993E+04          3.61270152E+04          7.32425465E+05          7.26965150E+05          3.70240504E+05          1.00000000E+30          6.55235327E+04          4.61126974E+04          2.36089656E+04          4.01556555E+05          4.91396151E+05          2.51636825E+05          1.50703554E+04          2.36901906E+05          3.96884173E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24081026E+05          9.15836299E+04          4.57978149E+04          5.43729938E+04          3.71988965E+04          7.41096246E+05          7.42685637E+05          3.76846949E+05          1.00000000E+30          6.67707633E+04          4.76139454E+04          2.42936945E+04          4.10926318E+05          5.06432951E+05          2.58282773E+05          1.54680069E+04          2.44349912E+05          4.07165347E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26351270E+05          9.32458524E+04          4.67390251E+04          5.62816202E+04          3.83734704E+04          7.56559766E+05          7.56943941E+05          3.85193305E+05          1.00000000E+30          6.80663971E+04          4.89192859E+04          2.50873605E+04          4.18857782E+05          5.19394974E+05          2.66083094E+05          1.58970791E+04          2.51547290E+05          4.18330026E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28706137E+05          9.50885571E+04          4.77197335E+04          5.79461161E+04          3.97149694E+04          7.69659406E+05          7.73229165E+05          3.93917742E+05          1.00000000E+30          6.90495186E+04          5.04987681E+04          2.57651058E+04          4.28211206E+05          5.34958232E+05          2.73167692E+05          1.63845046E+04          2.59448497E+05          4.29812114E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30434126E+05          9.70055603E+04          4.84010635E+04          5.99669161E+04          4.08852616E+04          7.85267127E+05          7.87447067E+05          4.00234841E+05          1.00000000E+30          7.03373073E+04          5.18073137E+04          2.65974417E+04          4.37991911E+05          5.48637396E+05          2.81355050E+05          1.68302337E+04          2.66687823E+05          4.41002044E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32752873E+05          9.84260884E+04          4.93500779E+04          6.16422409E+04          4.23042770E+04          8.01520960E+05          8.03860090E+05          4.08852656E+05          1.00000000E+30          7.16740440E+04          5.34403909E+04          2.72775010E+04          4.48229859E+05          5.64579597E+05          2.88350495E+05          1.73433252E+04          2.74291956E+05          4.52787216E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35155554E+05          1.00327863E+05          5.03370518E+04          6.35901237E+04          4.34840322E+04          8.13040791E+05          8.20971883E+05          4.16566782E+05          1.00000000E+30          7.26178825E+04          5.48889238E+04          2.81347797E+04          4.55099524E+05          5.79151571E+05          2.96871466E+05          1.77697635E+04          2.82533348E+05          4.64159288E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36858623E+05          1.02304577E+05          5.12485446E+04          6.57345645E+04          4.49578610E+04          8.29017946E+05          8.34336251E+05          4.25433303E+05          1.00000000E+30          7.39226761E+04          5.64032677E+04          2.88941741E+04          4.65178611E+05          5.95819894E+05          3.03901979E+05          1.82972591E+04          2.91113904E+05          4.76466729E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.39180744E+05          1.03679249E+05          5.22736476E+04          6.76129388E+04          4.62585722E+04          8.45635626E+05          8.51416170E+05          4.33280702E+05          1.00000000E+30          7.52752164E+04          5.80936781E+04          2.97985451E+04          4.75714252E+05          6.10225558E+05          3.12002879E+05          1.87534960E+04          2.98446251E+05          4.88496617E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41583026E+05          1.05603618E+05          5.33405970E+04          6.98629485E+04          4.78200083E+04          8.57918757E+05          8.69209998E+05          4.42197279E+05          1.00000000E+30          7.66781732E+04          5.98885425E+04          3.05772730E+04          4.82565065E+05          6.27508639E+05          3.20789470E+05          1.92901476E+04          3.07480840E+05          5.01501011E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43665664E+05          1.07600774E+05          5.41162304E+04          7.18387232E+04          4.91619295E+04          8.74074361E+05          8.82231168E+05          4.51488560E+05          1.00000000E+30          7.78634683E+04          6.13438996E+04          3.15167993E+04          4.92712086E+05          6.42086636E+05          3.30085297E+05          1.97802686E+04          3.15078908E+05          5.13595290E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46087689E+05          1.09674925E+05          5.51689182E+04          7.39671473E+04          5.06196357E+04          8.88191378E+05          8.99661074E+05          4.61178671E+05          1.00000000E+30          7.93055581E+04          6.31914621E+04          3.22846395E+04          5.03295000E+05          6.59708605E+05          3.37627227E+05          2.03383159E+04          3.23567466E+05          5.26587585E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.48592779E+05          1.11268977E+05          5.62633730E+04          7.62924060E+04          5.22274919E+04          9.04298983E+05          9.17793574E+05          4.68166748E+05          1.00000000E+30          8.08020730E+04          6.46876090E+04          3.32510333E+04          5.12276515E+05          6.76458474E+05          3.47153244E+05          2.08238348E+04          3.32505298E+05          5.39590208E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72583166E+05          1.31658217E+05          6.70241892E+04          1.01272203E+05          6.94399336E+04          1.06636626E+06          1.09599739E+06          5.63379034E+05          1.00000000E+30          9.48773415E+04          8.40767498E+04          4.32057423E+04          6.16828836E+05          8.64331490E+05          4.44164724E+05          2.67660922E+04          4.28127367E+05          6.82523354E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98789360E+05          1.54652645E+05          7.90048100E+04          1.32339846E+05          9.04401545E+04          1.24056828E+06          1.29897175E+06          6.68527600E+05          1.00000000E+30          1.10273199E+05          1.07340014E+05          5.49965945E+04          7.29846787E+05          1.08411413E+06          5.57641890E+05          3.37743805E+04          5.40885764E+05          8.47820425E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26323554E+05          1.80082598E+05          9.24271053E+04          1.68776851E+05          1.15923560E+05          1.42994106E+06          1.52124299E+06          7.84357749E+05          1.00000000E+30          1.27215046E+05          1.33925067E+05          6.89903291E+04          8.55450178E+05          1.33909943E+06          6.89101106E+05          4.18725021E+04          6.67548945E+05          1.03580709E+04
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56725770E+05          2.08329764E+05          1.07185783E+05          2.12953393E+05          1.46828467E+05          1.63061999E+06          1.76894868E+06          9.14339672E+05          1.00000000E+30          1.45954849E+05          1.66494520E+05          8.54046731E+04          9.91568039E+05          1.62864333E+06          8.41462166E+05          5.11216244E+04          8.14671407E+05          1.25047091E+04
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88732373E+05          2.39401972E+05          1.23379526E+05          2.66490309E+05          1.83376137E+05          1.84994557E+06          2.03726996E+06          1.05891418E+06          1.00000000E+30          1.66151689E+05          2.02256029E+05          1.04061984E+05          1.14412666E+06          1.96516197E+06          1.01118621E+06          6.17076505E+04          9.79713473E+05          1.49036728E+04
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23301294E+05          2.74070201E+05          1.41937411E+05          3.27371962E+05          2.25437113E+05          2.08537415E+06          2.33690183E+06          1.21900074E+06          1.00000000E+30          1.88759243E+05          2.43909326E+05          1.25926893E+05          1.30152845E+06          2.34634203E+06          1.21073488E+06          7.40225327E+04          1.16706380E+06          1.76270877E+04
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.58332313E+05          3.10345223E+05          1.61755581E+05          3.97755020E+05          2.74943471E+05          2.31938113E+06          2.66568735E+06          1.39228673E+06          1.00000000E+30          2.12176094E+05          2.91089646E+05          1.50890157E+05          1.47817421E+06          2.78078562E+06          1.43132194E+06          8.73899418E+04          1.37381747E+06          2.05963666E+04
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.98190844E+05          3.51636425E+05          1.82965432E+05          4.80286186E+05          3.30986915E+05          2.57415181E+06          3.01838892E+06          1.58166365E+06          1.00000000E+30          2.36795109E+05          3.44691037E+05          1.78252896E+05          1.65705203E+06          3.25524029E+06          1.68110631E+06          1.02438207E+05          1.60502531E+06          2.38658529E+04
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.37349478E+05          3.95075717E+05          2.07173964E+05          5.73638749E+05          3.96086771E+05          2.85156131E+06          3.40172532E+06          1.78396916E+06          1.00000000E+30          2.64795091E+05          4.04786150E+05          2.09538379E+05          1.86268685E+06          3.80199080E+06          1.96003942E+06          1.19512384E+05          1.86426233E+06          2.75096858E+04
       1942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.57585240E+05          4.15197164E+05          2.17104158E+05          6.18306617E+05          4.27077258E+05          2.98652198E+06          3.56594614E+06          1.87667943E+06          1.00000000E+30          2.76230735E+05          4.32894463E+05          2.24434115E+05          1.94272226E+06          4.05337384E+06          2.08980759E+06          1.27482411E+05          1.98240189E+06          2.91703628E+04
       1943.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35888907E+04          4.57586225E+05          4.15198171E+05          2.17104684E+05          6.18308862E+05          4.27078815E+05          2.98652855E+06          3.56595490E+06          1.87668422E+06          1.00000000E+30          2.76231361E+05          4.32895876E+05          2.24434867E+05          1.94272663E+06          4.05338710E+06          2.08981410E+06          1.27482832E+05          1.98240807E+06          1.30422126E+04
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.53722080E+04          4.78953802E+05          4.43260724E+05          2.33189583E+05          6.82564300E+05          4.70604867E+05          3.13644296E+06          3.80811121E+06          2.00399821E+06          1.00000000E+30          2.93283096E+05          4.72822657E+05          2.44249838E+05          2.07576131E+06          4.39354082E+06          2.27338134E+06          1.37937319E+05          2.13929222E+06          1.40447427E+04
       2009.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57132178E+04          4.83569420E+05          4.48614443E+05          2.34546637E+05          6.92751636E+05          4.78935874E+05          3.16738202E+06          3.85502841E+06          2.02935174E+06          1.00000000E+30          2.96636467E+05          4.78993785E+05          2.48130539E+05          2.08761013E+06          4.46170284E+06          2.30301663E+06          1.39664447E+05          2.17056635E+06          1.42252526E+04
       2010.0010          1.00000000E+30          1.00000000E+30          4.90120181E+04          2.58015216E+04          4.83570352E+05          4.48615527E+05          2.34547200E+05          6.92754091E+05          4.78937570E+05          3.16738827E+06          3.85503791E+06          2.02935688E+06          1.00000000E+30          2.96637146E+05          4.78995289E+05          2.48131327E+05          2.08761479E+06          4.46171668E+06          2.30302359E+06          1.39664853E+05          2.17057274E+06          1.10414892E+04
       2100.0000          1.00000000E+30          1.00000000E+30          5.56045658E+04          2.86417821E+04          5.24832277E+05          4.96648726E+05          2.59704994E+05          8.05706039E+05          5.56288481E+05          3.43664291E+06          4.25716819E+06          2.25027172E+06          1.00000000E+30          3.23415092E+05          5.48388794E+05          2.83584866E+05          2.29032515E+06          5.04784720E+06          2.61940306E+06          1.58816307E+05          2.44475730E+06          1.23700348E+04
       2200.0000          1.00000000E+30          1.00000000E+30          6.13727114E+04          3.21423227E+04          5.70930930E+05          5.50507266E+05          2.89476469E+05          9.42019892E+05          6.54057678E+05          3.75823208E+06          4.72770133E+06          2.49802058E+06          1.00000000E+30          3.56404633E+05          6.30186103E+05          3.27249393E+05          2.53631336E+06          5.79063083E+06          2.99479279E+06          1.80563764E+05          2.77744917E+06          1.38611703E+04
       2218.9990          1.00000000E+30          1.00000000E+30          6.27490751E+04          3.28616228E+04          5.80841269E+05          5.60396817E+05          2.94953184E+05          9.73084372E+05          6.71329134E+05          3.81592788E+06          4.82848846E+06          2.55248112E+06          1.00000000E+30          3.63556285E+05          6.47790449E+05          3.35631634E+05          2.57390253E+06          5.95377575E+06          3.07616228E+06          1.85407410E+05          2.84687049E+06          1.41759755E+04
       2219.0010          1.00000000E+30          1.21582222E+05          6.27492232E+04          3.28617039E+04          5.80842331E+05          5.60398031E+05          2.94953834E+05          9.73087750E+05          6.71331384E+05          3.81593477E+06          4.82849929E+06          2.55248698E+06          1.00000000E+30          3.63557052E+05          6.47792354E+05          3.35632598E+05          2.57390771E+06          5.95379340E+06          3.07617108E+06          1.85407933E+05          2.84687812E+06          1.26957374E+04
