#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
       1800.0000          1.00000000E+30          3.79767311E+05          1.77735792E+05          7.94936213E+04          1.82001838E+03          1.10298812E+03          5.30655980E+02          1.00000000E+30          3.61371616E+03          2.32905816E+03          1.14610878E+03          3.06348334E+01          2.66080924E+01
       1900.0000          1.00000000E+30          3.05639279E+05          1.51568612E+05          6.83087587E+04          1.88446978E+03          1.14596259E+03          5.51778802E+02          1.00000000E+30          3.70761321E+03          2.40494616E+03          1.18367891E+03          3.20244600E+01          2.77804079E+01
       2000.0000          1.00000000E+30          2.54851771E+05          1.32498255E+05          6.01008828E+04          1.94855586E+03          1.18927862E+03          5.72740903E+02          1.00000000E+30          3.80384811E+03          2.47971084E+03          1.22073844E+03          3.34040086E+01          2.89435483E+01
       2100.0000          1.00000000E+30          2.18420539E+05          1.18176296E+05          5.39053194E+04          2.01230170E+03          1.23289649E+03          5.93554229E+02          1.00000000E+30          3.90190530E+03          2.55792349E+03          1.25805363E+03          3.47742119E+01          3.00992250E+01
       2200.0000          1.00000000E+30          1.91355705E+05          1.07163083E+05          4.91232133E+04          2.07737851E+03          1.27560299E+03          6.14503258E+02          1.00000000E+30          4.00138976E+03          2.63296795E+03          1.29655752E+03          3.61356574E+01          3.12480014E+01
       2300.0000          1.00000000E+30          1.70689755E+05          9.85322757E+04          4.53653695E+04          2.14204542E+03          1.31861995E+03          6.35040784E+02          1.00000000E+30          4.10199478E+03          2.71041527E+03          1.33485204E+03          3.74902660E+01          3.23903078E+01
       2400.0000          1.00000000E+30          1.54559916E+05          9.16630075E+04          4.23687238E+04          2.20632778E+03          1.36135846E+03          6.55717258E+02          1.00000000E+30          4.20347925E+03          2.78746899E+03          1.37294904E+03          3.88356277E+01          3.35251094E+01
       2475.9990          1.00000000E+30          1.44567523E+05          8.73511380E+04          4.04855802E+04          2.25500036E+03          1.39368563E+03          6.71356246E+02          1.00000000E+30          4.28107543E+03          2.84587872E+03          1.40182532E+03          3.98539915E+01          3.43837747E+01
       2476.0010          1.00000000E+30          1.44567281E+05          8.73510334E+04          4.04855345E+04          2.25500176E+03          1.39368652E+03          6.71356676E+02          2.05204585E+14          4.28107748E+03          2.84588045E+03          1.40182617E+03          3.98540183E+01          3.43837975E+01
       2500.0000          1.00000000E+30          1.41744445E+05          8.61255978E+04          3.99500979E+04          2.27024919E+03          1.40383534E+03          6.76267037E+02          6.68241420E+08          4.30565190E+03          2.86415166E+03          1.41085992E+03          4.01747244E+01          3.46540270E+01
       2600.0000          1.00000000E+30          1.31411123E+05          8.16142330E+04          3.79783206E+04          2.33383151E+03          1.44606593E+03          6.96697526E+02          5.54514886E+07          4.40835945E+03          2.94287965E+03          1.44859553E+03          4.15069022E+01          3.57770065E+01
       2700.0000          1.00000000E+30          1.22976131E+05          7.79063626E+04          3.63575421E+04          2.39709496E+03          1.48859202E+03          7.17259080E+02          2.22367263E+07          4.51128505E+03          3.01880554E+03          1.48729014E+03          4.28339932E+01          3.68964320E+01
       2800.0000          1.00000000E+30          1.16019028E+05          7.48367261E+04          3.50163247E+04          2.46145798E+03          1.53035789E+03          7.37464757E+02          1.25146437E+07          4.61142725E+03          3.09442335E+03          1.52466869E+03          4.41527923E+01          3.80071471E+01
       2900.0000          1.00000000E+30          1.10230081E+05          7.22805013E+04          3.39005312E+04          2.52409616E+03          1.57242406E+03          7.57804353E+02          8.22301071E+06          4.71650611E+03          3.17194937E+03          1.56296867E+03          4.54656046E+01          3.91144301E+01
       3000.0000          1.00000000E+30          1.05376946E+05          7.01419964E+04          3.29685668E+04          2.58780253E+03          1.61377299E+03          7.77808217E+02          5.91197110E+06          4.82116429E+03          3.24908627E+03          1.60107577E+03          4.67740218E+01          4.02168942E+01
       3100.0000          1.00000000E+30          1.01282409E+05          6.83468963E+04          3.21880282E+04          2.65119310E+03          1.65542317E+03          7.97946976E+02          4.50937741E+06          4.92541930E+03          3.32585266E+03          1.63899924E+03          4.80767940E+01          4.13152099E+01
       3200.0000          1.00000000E+30          9.78093766E+04          6.68367655E+04          3.15333981E+04          2.71428269E+03          1.69687625E+03          8.17990644E+02          3.58717140E+06          5.02928844E+03          3.40226608E+03          1.67674777E+03          4.93726382E+01          4.24075486E+01
       3300.0000          1.00000000E+30          9.48504027E+04          6.55651422E+04          3.09843268E+04          2.77708518E+03          1.73814091E+03          8.37943399E+02          2.94476307E+06          5.13278849E+03          3.47834303E+03          1.71432954E+03          5.06649272E+01          4.34964513E+01
       3400.0000          1.00000000E+30          9.23203154E+04          6.44947537E+04          3.05244648E+04          2.83961357E+03          1.77922527E+03          8.57809140E+02          2.47732032E+06          5.23593570E+03          3.55409902E+03          1.75175223E+03          5.19519992E+01          4.45807383E+01
       3500.0000          1.00000000E+30          9.01509260E+04          6.35953780E+04          3.01405387E+04          2.90188000E+03          1.82013691E+03          8.77591511E+02          2.12537728E+06          5.33874565E+03          3.62954859E+03          1.78902304E+03          5.32342433E+01          4.56607394E+01
       3600.0000          1.00000000E+30          8.82872107E+04          6.28423166E+04          2.98216774E+04          2.96510484E+03          1.86088294E+03          8.97504923E+02          1.85301698E+06          5.44553817E+03          3.70663695E+03          1.82614875E+03          5.45131501E+01          4.67390876E+01
       3700.0000          1.00000000E+30          8.66841839E+04          6.22152183E+04          2.95589093E+04          3.02685742E+03          1.90191859E+03          9.17127101E+02          1.63744391E+06          5.54761116E+03          3.78147311E+03          1.86405421E+03          5.57859963E+01          4.78116868E+01
       3800.0000          1.00000000E+30          8.53049837E+04          6.16972127E+04          2.93447845E+04          3.08838034E+03          1.94234531E+03          9.36675502E+02          1.46356564E+06          5.65354465E+03          3.85604194E+03          1.90088894E+03          5.70548079E+01          4.88801009E+01
       3900.0000          1.00000000E+30          8.41190597E+04          6.12741877E+04          2.91730672E+04          3.15083656E+03          1.98306362E+03          9.56355849E+02          1.32107900E+06          5.75494214E+03          3.93218937E+03          1.93848812E+03          5.83212502E+01          4.99478668E+01
       4000.0000          1.00000000E+30          8.31009447E+04          6.09342731E+04          2.90384955E+04          3.21190474E+03          2.02319443E+03          9.75761478E+02          1.20270598E+06          5.86007828E+03          4.00621718E+03          1.97505508E+03          5.95813917E+01          5.10086961E+01
       4100.0000          1.00000000E+30          8.22292798E+04          6.06674292E+04          2.89366172E+04          3.27389140E+03          2.06361714E+03          9.95299441E+02          1.10320500E+06          5.96085596E+03          4.08178880E+03          2.01236991E+03          6.08393310E+01          5.20690177E+01
       4200.0000          1.00000000E+30          8.14860444E+04          6.04651027E+04          2.88636403E+04          3.33565081E+03          2.10347284E+03          1.01457228E+03          1.01870095E+06          6.06525113E+03          4.15707936E+03          2.04954604E+03          6.20920354E+01          5.31244173E+01
       4300.0000          1.00000000E+30          8.08559340E+04          6.03199853E+04          2.88163156E+04          3.39608802E+03          2.14361935E+03          1.03397718E+03          9.46286074E+05          6.16927254E+03          4.23035329E+03          2.08574002E+03          6.33421830E+01          5.41770619E+01
       4400.0000          1.00000000E+30          8.03258830E+04          6.02257970E+04          2.87918384E+04          3.45742458E+03          2.18363300E+03          1.05331810E+03          8.83734729E+05          6.27293251E+03          4.30512640E+03          2.12266060E+03          6.45866903E+01          5.52261857E+01
       4500.0000          1.00000000E+30          7.98847170E+04          6.01770876E+04          2.87877955E+04          3.51855525E+03          2.22351773E+03          1.07259693E+03          8.29320726E+05          6.37252066E+03          4.37964525E+03          2.15945569E+03          6.58308378E+01          5.62742334E+01
       4600.0000          1.00000000E+30          7.95227677E+04          6.01691601E+04          2.88020747E+04          3.57948641E+03          2.26286910E+03          1.09162639E+03          7.81686942E+05          6.47553839E+03          4.45391788E+03          2.19612927E+03          6.70693183E+01          5.73171428E+01
       4700.0000          1.00000000E+30          7.92317047E+04          6.01978854E+04          2.88328431E+04          3.64022415E+03          2.30251067E+03          1.11078802E+03          7.39752283E+05          6.57822866E+03          4.52795195E+03          2.23268510E+03          6.83069397E+01          5.83597228E+01
       4800.0000          1.00000000E+30          7.90042272E+04          6.02596713E+04          2.88784925E+04          3.70077428E+03          2.34203445E+03          1.12989290E+03          7.02647667E+05          6.68060182E+03          4.60175478E+03          2.26912680E+03          6.95402503E+01          5.93986808E+01
       4900.0000          1.00000000E+30          7.88340062E+04          6.03513588E+04          2.89376072E+04          3.76114235E+03          2.38144375E+03          1.14894263E+03          6.69664924E+05          6.78266778E+03          4.67533336E+03          2.30545781E+03          7.07692632E+01          6.04340429E+01
       5000.0000          1.00000000E+30          7.87154794E+04          6.04701569E+04          2.90089404E+04          3.82133365E+03          2.42074174E+03          1.16793872E+03          6.40223359E+05          6.88443603E+03          4.74869436E+03          2.34168142E+03          7.19956963E+01          6.14670772E+01
       5100.0000          1.00000000E+30          7.86437809E+04          6.06136033E+04          2.90913857E+04          3.88135324E+03          2.45993146E+03          1.18688264E+03          6.13844499E+05          6.98591568E+03          4.82184417E+03          2.37780078E+03          7.32195344E+01          6.24977866E+01
       5200.0000          1.00000000E+30          7.86145721E+04          6.07795064E+04          2.91839617E+04          3.94120595E+03          2.49901583E+03          1.20577579E+03          5.90126395E+05          7.09052028E+03          4.89478890E+03          2.41381890E+03          7.44407622E+01          6.35264462E+01
       5300.0000          1.00000000E+30          7.86240403E+04          6.09659190E+04          2.92857931E+04          4.00089641E+03          2.53799764E+03          1.22479748E+03          5.68733336E+05          7.19140380E+03          4.96753438E+03          2.44973866E+03          7.56598965E+01          6.45533899E+01
       5400.0000          1.00000000E+30          7.86687942E+04          6.11711002E+04          2.93960989E+04          4.06042904E+03          2.57725987E+03          1.24359135E+03          5.49381323E+05          7.29202397E+03          5.04008620E+03          2.48556280E+03          7.68758812E+01          6.55773899E+01
       5500.0000          1.00000000E+30          7.87458023E+04          6.13934949E+04          2.95141778E+04          4.11980808E+03          2.61604069E+03          1.26233826E+03          5.31828415E+05          7.39238848E+03          5.11398063E+03          2.52129398E+03          7.80874870E+01          6.65978277E+01
       5600.0000          1.00000000E+30          7.88523709E+04          6.16317014E+04          2.96394007E+04          4.18000446E+03          2.65472659E+03          1.28103940E+03          5.15868165E+05          7.49250466E+03          5.18614291E+03          2.55767052E+03          7.92965759E+01          6.76165637E+01
       5700.0000          1.00000000E+30          7.89860700E+04          6.18844612E+04          2.97712002E+04          4.23907761E+03          2.69331999E+03          1.29969596E+03          5.01322790E+05          7.59560469E+03          5.25812696E+03          2.59321450E+03          8.05055740E+01          6.86343555E+01
       5800.0000          1.00000000E+30          7.91447326E+04          6.21506398E+04          2.99090655E+04          4.29800887E+03          2.73182317E+03          1.31848062E+03          4.88039173E+05          7.69520117E+03          5.32993752E+03          2.62867280E+03          8.17097883E+01          6.96485254E+01
       5900.0000          1.00000000E+30          7.93263928E+04          6.24292098E+04          3.00525329E+04          4.35680181E+03          2.77060401E+03          1.33704921E+03          4.75883636E+05          7.79456994E+03          5.40305549E+03          2.66476584E+03          8.29141950E+01          7.06629981E+01
       6000.0000          1.00000000E+30          7.95292837E+04          6.27192393E+04          3.02011828E+04          4.41639425E+03          2.80892870E+03          1.35557624E+03          4.64740871E+05          7.89685091E+03          5.47451431E+03          2.70005060E+03          8.41122788E+01          7.16720372E+01
       6100.0000          1.00000000E+30          7.97518066E+04          6.30198816E+04          3.03546325E+04          4.47490996E+03          2.84716960E+03          1.37423126E+03          4.54509218E+05          7.99573917E+03          5.54581277E+03          2.73525617E+03          8.53113744E+01          7.26814416E+01
       6200.0000          1.00000000E+30          7.99925083E+04          6.33303696E+04          3.05125351E+04          4.53422046E+03          2.88568711E+03          1.39267633E+03          4.45099911E+05          8.09750346E+03          5.61839405E+03          2.77108467E+03          8.65081867E+01          7.36898651E+01
       6300.0000          1.00000000E+30          8.02500719E+04          6.36499981E+04          3.06745741E+04          4.59247147E+03          2.92376109E+03          1.41108250E+03          4.36434406E+05          8.19593505E+03          5.68936549E+03          2.80612888E+03          8.77002977E+01          7.46930687E+01
       6400.0000          1.00000000E+30          8.05232965E+04          6.39781289E+04          3.08404591E+04          4.65060037E+03          2.96211241E+03          1.42961596E+03          4.28443622E+05          8.29720507E+03          5.76160794E+03          2.84179035E+03          8.88902623E+01          7.56960914E+01
       6500.0000          1.00000000E+30          8.08110871E+04          6.43141750E+04          3.10099239E+04          4.70951021E+03          3.00002702E+03          1.44794532E+03          4.21065989E+05          8.39520216E+03          5.83226739E+03          2.87668062E+03          9.00788744E+01          7.66963694E+01
       6600.0000          1.00000000E+30          8.11124420E+04          6.46575969E+04          3.11827265E+04          4.76739186E+03          3.03821816E+03          1.46640164E+03          4.14247402E+05          8.49599889E+03          5.90418501E+03          2.91218196E+03          9.12666655E+01          7.76971819E+01
       6700.0000          1.00000000E+30          8.14264454E+04          6.50079012E+04          3.13586425E+04          4.82604819E+03          3.07598028E+03          1.48465752E+03          4.07938844E+05          8.59358213E+03          5.97454650E+03          2.94692519E+03          9.24512482E+01          7.86939341E+01
       6800.0000          1.00000000E+30          8.17522568E+04          6.53646348E+04          3.15374663E+04          4.88458101E+03          3.11401745E+03          1.50303969E+03          4.02097161E+05          8.69392521E+03          6.04615243E+03          2.98227290E+03          9.36343304E+01          7.96909612E+01
       6900.0000          1.00000000E+30          8.20891035E+04          6.57273771E+04          3.17190082E+04          4.94210599E+03          3.15163311E+03          1.52122496E+03          3.96683471E+05          8.79111386E+03          6.11622899E+03          3.01687550E+03          9.48139309E+01          8.06832880E+01
       7000.0000          1.00000000E+30          8.24362763E+04          6.60957438E+04          3.19030940E+04          5.00039982E+03          3.18952243E+03          1.53953595E+03          3.91662863E+05          8.89102171E+03          6.18753559E+03          3.05207565E+03          9.59923753E+01          8.16763688E+01
       7100.0000          1.00000000E+30          8.27931203E+04          6.64693779E+04          3.20895613E+04          5.05770285E+03          3.22699705E+03          1.55781161E+03          3.87004014E+05          8.98783374E+03          6.25869566E+03          3.08654362E+03          9.71681602E+01          8.26660614E+01
       7200.0000          1.00000000E+30          8.31590302E+04          6.68479490E+04          3.22782605E+04          5.11576688E+03          3.26474431E+03          1.57589580E+03          3.82678478E+05          9.08732364E+03          6.32835823E+03          3.12160191E+03          9.83459974E+01          8.36574545E+01
       7300.0000          1.00000000E+30          8.35334491E+04          6.72311511E+04          3.24690539E+04          5.17371797E+03          3.30242048E+03          1.59410408E+03          3.78660767E+05          9.18660682E+03          6.39923588E+03          3.15659068E+03          9.95190870E+01          8.46458152E+01
       7400.0000          1.00000000E+30          8.39158599E+04          6.76187029E+04          3.26618119E+04          5.23069962E+03          3.33969328E+03          1.61212412E+03          3.74927669E+05          9.28286402E+03          6.46864259E+03          3.19086265E+03          1.00688655E+02          8.56295286E+01
       7500.0000          1.00000000E+30          8.43057824E+04          6.80103390E+04          3.28564157E+04          5.28843348E+03          3.37723528E+03          1.63026783E+03          3.71458237E+05          9.38175307E+03          6.53924835E+03          3.22571735E+03          1.01856223E+02          8.66133620E+01
       7600.0000          1.00000000E+30          8.47027743E+04          6.84058166E+04          3.30527539E+04          5.34606062E+03          3.41471059E+03          1.64837939E+03          3.68233434E+05          9.48044648E+03          6.60972058E+03          3.26050628E+03          1.03026820E+02          8.75991219E+01
       7700.0000          1.00000000E+30          8.51064235E+04          6.88049071E+04          3.32507238E+04          5.40273897E+03          3.45179172E+03          1.66646052E+03          3.65235821E+05          9.57894767E+03          6.68006155E+03          3.29459367E+03          1.04191047E+02          8.85791177E+01
       7800.0000          1.00000000E+30          8.55163453E+04          6.92073983E+04          3.34502284E+04          5.46016016E+03          3.48913958E+03          1.68435724E+03          3.62449526E+05          9.67450464E+03          6.74896812E+03          3.32925564E+03          1.05352803E+02          8.95570803E+01
       7900.0000          1.00000000E+30          8.59321820E+04          6.96130938E+04          3.36511781E+04          5.51748013E+03          3.52642415E+03          1.70237694E+03          3.59860198E+05          9.77264023E+03          6.81905620E+03          3.36385520E+03          1.06517552E+02          9.05378558E+01
       8000.0000          1.00000000E+30          8.63536018E+04          7.00218076E+04          3.38534893E+04          5.57470105E+03          3.56364834E+03          1.72036761E+03          3.57454480E+05          9.87059354E+03          6.88901963E+03          3.39839323E+03          1.07675067E+02          9.15131630E+01
       8100.0000          1.00000000E+30          8.67802944E+04          7.04333672E+04          3.40570832E+04          5.63099648E+03          3.60048725E+03          1.73817848E+03          3.55220213E+05          9.96836763E+03          6.95886018E+03          3.43224766E+03          1.08837952E+02          9.24907915E+01
       8200.0000          1.00000000E+30          8.72119667E+04          7.08476123E+04          3.42618867E+04          5.68802454E+03          3.63759044E+03          1.75611082E+03          3.53146363E+05          1.00632792E+04          7.02730365E+03          3.46666743E+03          1.09991058E+02          9.34619791E+01
       8300.0000          1.00000000E+30          8.76483508E+04          7.12643909E+04          3.44678309E+04          5.74495817E+03          3.67463514E+03          1.77401499E+03          3.51222574E+05          1.01607131E+04          7.09690854E+03          3.50102875E+03          1.11149341E+02          9.44371301E+01
       8400.0000          1.00000000E+30          8.80891901E+04          7.16835617E+04          3.46748517E+04          5.80179895E+03          3.71162310E+03          1.79189188E+03          3.49439578E+05          1.02579767E+04          7.16639665E+03          3.53533242E+03          1.12300539E+02          9.54069391E+01
       8500.0000          1.00000000E+30          8.85342475E+04          7.21049916E+04          3.48828886E+04          5.85854803E+03          3.74855472E+03          1.80974166E+03          3.47788538E+05          1.03550727E+04          7.23576960E+03          3.56957929E+03          1.13455213E+02          9.63790320E+01
       8600.0000          1.00000000E+30          8.89833004E+04          7.25285561E+04          3.50918849E+04          5.91439838E+03          3.78511088E+03          1.82756441E+03          3.46261538E+05          1.04520037E+04          7.30502916E+03          3.60377031E+03          1.14607991E+02          9.73491029E+01
       8700.0000          1.00000000E+30          8.94361402E+04          7.29541383E+04          3.53017875E+04          5.97096961E+03          3.82192982E+03          1.84521157E+03          3.44851183E+05          1.05487724E+04          7.37417722E+03          3.63730194E+03          1.15752362E+02          9.83124536E+01
       8800.0000          1.00000000E+30          8.98925681E+04          7.33816280E+04          3.55125458E+04          6.02745355E+03          3.85869479E+03          1.86298100E+03          3.43550509E+05          1.06427852E+04          7.44197806E+03          3.67138619E+03          1.16903595E+02          9.92809570E+01
       8900.0000          1.00000000E+30          9.03523998E+04          7.38109217E+04          3.57241130E+04          6.08385147E+03          3.89540684E+03          1.88072497E+03          3.42353209E+05          1.07392470E+04          7.51091299E+03          3.70541713E+03          1.18051356E+02          1.00247190E+02
       9000.0000          1.00000000E+30          9.08154633E+04          7.42419213E+04          3.59364452E+04          6.14016445E+03          3.93206650E+03          1.89844372E+03          3.41253520E+05          1.08355542E+04          7.57974141E+03          3.73939554E+03          1.19193962E+02          1.01209497E+02
       9100.0000          1.00000000E+30          9.12815929E+04          7.46745353E+04          3.61494998E+04          6.19639357E+03          3.96867424E+03          1.91613747E+03          3.40245790E+05          1.09317090E+04          7.64846489E+03          3.77332222E+03          1.20334954E+02          1.02170434E+02
       9200.0000          1.00000000E+30          9.17506354E+04          7.51086776E+04          3.63632376E+04          6.25253995E+03          4.00523058E+03          1.93380647E+03          3.39325080E+05          1.10277136E+04          7.71708500E+03          3.80719799E+03          1.21479305E+02          1.03133588E+02
       9300.0000          1.00000000E+30          9.22224440E+04          7.55442653E+04          3.65776217E+04          6.30860473E+03          4.04173613E+03          1.95145099E+03          3.38486522E+05          1.11235704E+04          7.78560332E+03          3.84102361E+03          1.22620529E+02          1.04094285E+02
       9400.0000          1.00000000E+30          9.26968825E+04          7.59812215E+04          3.67926167E+04          6.36458909E+03          4.07819156E+03          1.96907138E+03          3.37725868E+05          1.12192816E+04          7.85402137E+03          3.87479983E+03          1.23761819E+02          1.05054831E+02
       9500.0000          1.00000000E+30          9.31738218E+04          7.64194740E+04          3.70081892E+04          6.42049423E+03          4.11459753E+03          1.98666794E+03          3.37038790E+05          1.13148492E+04          7.92234062E+03          3.90852737E+03          1.24898725E+02          1.06012020E+02
       9600.0000          1.00000000E+30          9.36531380E+04          7.68589528E+04          3.72243084E+04          6.47554767E+03          4.15064482E+03          2.00424100E+03          3.36421717E+05          1.14102755E+04          7.99056250E+03          3.94220690E+03          1.26032171E+02          1.06966107E+02
       9662.9990          1.00000000E+30          9.39562707E+04          7.71364205E+04          3.73607282E+04          6.51116710E+03          4.17371994E+03          2.01524651E+03          3.36067198E+05          1.14694025E+04          8.03305234E+03          3.96318590E+03          1.26747878E+02          1.07568316E+02
       9663.0010          1.21228596E+16          9.39562804E+04          7.71364293E+04          3.73607326E+04          6.51116823E+03          4.17372067E+03          2.01524687E+03          3.36067187E+05          1.14694045E+04          8.03305372E+03          3.96318658E+03          1.26747902E+02          1.07568336E+02
       9700.0000          4.04782254E+10          9.41347155E+04          7.72995931E+04          3.74409441E+04          6.53130098E+03          4.18695461E+03          2.02179088E+03          3.35870875E+05          1.15055624E+04          8.05868836E+03          3.97583908E+03          1.27166218E+02          1.07920853E+02
       9800.0000          5.70688133E+09          9.46184452E+04          7.77413337E+04          3.76580686E+04          6.58697849E+03          4.22321725E+03          2.03931791E+03          3.35382892E+05          1.16007120E+04          8.12671952E+03          4.00942457E+03          1.28300841E+02          1.08875823E+02
       9900.0000          2.49094469E+09          9.51042240E+04          7.81841149E+04          3.78756549E+04          6.64258119E+03          4.25943331E+03          2.05682243E+03          3.34954730E+05          1.16957263E+04          8.19465727E+03          4.04296400E+03          1.29434301E+02          1.09829769E+02
      10000.0000          1.45812790E+09          9.55919524E+04          7.86278826E+04          3.80936781E+04          6.69811006E+03          4.29560335E+03          2.07430475E+03          3.34583311E+05          1.17906070E+04          8.26250287E+03          4.07645798E+03          1.30566060E+02          1.10782306E+02
      11000.0000          1.73188316E+08          1.00558157E+05          8.31094449E+04          4.02932313E+04          7.25027501E+03          4.65519163E+03          2.24796810E+03          3.33462240E+05          1.27348162E+04          8.93615072E+03          4.40902669E+03          1.41813117E+02          1.20247856E+02
      12000.0000          7.25183740E+07          1.05641281E+05          8.76282253E+04          4.25099623E+04          7.79595807E+03          5.01072707E+03          2.41982087E+03          3.35808624E+05          1.36672851E+04          9.60397316E+03          4.73870913E+03          1.52942062E+02          1.29613710E+02
      13000.0000          4.19971513E+07          1.10796610E+05          9.21379316E+04          4.47196150E+04          8.33654866E+03          5.36292336E+03          2.59005963E+03          3.40441497E+05          1.45915375E+04          1.02645220E+04          5.06480611E+03          1.63970205E+02          1.38893172E+02
      14000.0000          2.84136452E+07          1.15961938E+05          9.67129129E+04          4.69585155E+04          8.87257212E+03          5.71210078E+03          2.75883925E+03          3.46646388E+05          1.55084498E+04          1.09185428E+04          5.38768500E+03          1.74909109E+02          1.48096462E+02
      15000.0000          2.10843593E+07          1.21111236E+05          1.01340309E+05          4.92209094E+04          9.40380661E+03          6.05828893E+03          2.92617798E+03          3.53968292E+05          1.64166772E+04          1.15686459E+04          5.70813034E+03          1.85761590E+02          1.57226609E+02
      16000.0000          1.66403050E+07          1.26354509E+05          1.05926841E+05          5.14630251E+04          9.93131209E+03          6.40199954E+03          3.09231777E+03          3.62105061E+05          1.73190169E+04          1.22122530E+04          6.02635817E+03          1.96538092E+02          1.66292022E+02
      17000.0000          1.37276196E+07          1.31676879E+05          1.10476276E+05          5.36867407E+04          1.04547492E+04          6.74291714E+03          3.25723214E+03          3.70848991E+05          1.82139994E+04          1.28518137E+04          6.34209641E+03          2.07248374E+02          1.75299497E+02
      18000.0000          1.17104204E+07          1.36843576E+05          1.15069956E+05          5.59305481E+04          1.09744466E+04          7.08197606E+03          3.42100937E+03          3.80053117E+05          1.91022031E+04          1.34866949E+04          6.65552542E+03          2.17889887E+02          1.84248522E+02
      19000.0000          1.02554133E+07          1.42086350E+05          1.19551434E+05          5.81206665E+04          1.14912417E+04          7.41859247E+03          3.58373095E+03          3.89610873E+05          1.99860231E+04          1.41181756E+04          6.96727417E+03          2.28458001E+02          1.93136085E+02
      20000.0000          9.17288265E+06          1.47292129E+05          1.24149967E+05          6.03654469E+04          1.20041937E+04          7.75341231E+03          3.74558211E+03          3.99443345E+05          2.08620540E+04          1.47455699E+04          7.27700633E+03          2.38975876E+02          2.01980377E+02
      21000.0000          8.34774789E+06          1.52564347E+05          1.28641798E+05          6.25592362E+04          1.25152522E+04          8.08631034E+03          3.90650611E+03          4.09491029E+05          2.17362751E+04          1.53691366E+04          7.58485304E+03          2.49447152E+02          2.10783483E+02
      22000.0000          7.70653878E+06          1.57700734E+05          1.33104721E+05          6.47388250E+04          1.30228395E+04          8.41762673E+03          4.06666225E+03          4.19708347E+05          2.26034210E+04          1.59891076E+04          7.89092535E+03          2.59845219E+02          2.19526541E+02
      23000.0000          7.20040609E+06          1.62902566E+05          1.37607467E+05          6.69367648E+04          1.35283008E+04          8.74699032E+03          4.22588178E+03          4.30059913E+05          2.34674856E+04          1.66065901E+04          8.19575788E+03          2.70199874E+02          2.28232446E+02
      24000.0000          6.79576688E+06          1.68071506E+05          1.42081454E+05          6.91206598E+04          1.40305904E+04          9.07500668E+03          4.38445228E+03          4.40517912E+05          2.43250824E+04          1.72208132E+04          8.49899761E+03          2.80522579E+02          2.36908864E+02
      25000.0000          6.46888699E+06          1.73209614E+05          1.46528458E+05          7.12913750E+04          1.45310019E+04          9.40142212E+03          4.54224814E+03          4.51060255E+05          2.51800719E+04          1.78320142E+04          8.80074178E+03          2.90801234E+02          2.45547508E+02
      26000.0000          6.20259857E+06          1.78318777E+05          1.50950099E+05          7.34497009E+04          1.50290968E+04          9.72640921E+03          4.69935669E+03          4.61669228E+05          2.60308632E+04          1.84403199E+04          9.10105708E+03          3.01035071E+02          2.54148040E+02
      27000.0000          5.98422617E+06          1.83487216E+05          1.55409217E+05          7.56254152E+04          1.55249956E+04          1.00500362E+04          4.85579883E+03          4.72330516E+05          2.68793588E+04          1.90458717E+04          9.40001414E+03          3.11218628E+02          2.62707708E+02
      28000.0000          5.80425391E+06          1.88541255E+05          1.59782945E+05          7.77603578E+04          1.60193047E+04          1.03724901E+04          5.01169343E+03          4.82529437E+05          2.77223762E+04          1.96488445E+04          9.69768831E+03          3.21356030E+02          2.71228346E+02
      29000.0000          5.65542584E+06          1.93654150E+05          1.64194464E+05          7.99128840E+04          1.65110359E+04          1.06934364E+04          5.16684593E+03          4.93416141E+05          2.85617255E+04          2.02500271E+04          9.99450014E+03          3.31483726E+02          2.79737278E+02
      30000.0000          5.53212923E+06          1.98658996E+05          1.68583558E+05          8.20268953E+04          1.70013966E+04          1.10134723E+04          5.32156911E+03          5.04261423E+05          2.93992868E+04          2.08488749E+04          1.02897499E+04          3.41540036E+02          2.88190354E+02
      31000.0000          5.42997174E+06          2.03721828E+05          1.72893866E+05          8.41584820E+04          1.74898608E+04          1.13320864E+04          5.47558158E+03          5.15066972E+05          3.02334264E+04          2.14445449E+04          1.05842314E+04          3.51595930E+02          2.96637972E+02
      32000.0000          5.34547268E+06          2.08760815E+05          1.77242039E+05          8.62801470E+04          1.79760449E+04          1.16497138E+04          5.62915658E+03          5.25834483E+05          3.10643915E+04          2.20388266E+04          1.08776257E+04          3.61600976E+02          3.05045172E+02
      33000.0000          5.27584643E+06          2.13777045E+05          1.81570752E+05          8.83923337E+04          1.84610283E+04          1.19662808E+04          5.78218076E+03          5.36565608E+05          3.18922796E+04          2.26309728E+04          1.11699826E+04          3.71578676E+02          3.13428366E+02
      34000.0000          5.21884373E+06          2.18771533E+05          1.85880857E+05          9.04954562E+04          1.89443569E+04          1.22818429E+04          5.93473411E+03          5.47261958E+05          3.27171977E+04          2.32210697E+04          1.14613187E+04          3.81526971E+02          3.21786286E+02
      35000.0000          5.17262882E+06          2.23820634E+05          1.90227148E+05          9.25899016E+04          1.94267032E+04          1.25963895E+04          6.08682282E+03          5.58420156E+05          3.35392537E+04          2.38091783E+04          1.17516646E+04          3.91441727E+02          3.30116759E+02
