#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09549313E+05          3.06828463E+04          1.16263790E+04          1.10691965E+03          7.08234013E+02          1.80592047E+02          1.07093645E+02          4.93616590E+01          1.00000000E+30          2.06733176E+03          8.87596982E+02          4.31759348E+02          1.00000000E+30          4.42533856E+02          2.14780072E+02          1.07390036E+02          4.80766838E+05          1.20803046E+01          7.11704533E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74087277E+05          2.82645103E+04          1.08029765E+04          1.08247857E+03          6.93106900E+02          1.82042797E+02          1.08192884E+02          4.99108238E+01          1.00000000E+30          2.02416490E+03          8.81136759E+02          4.28785283E+02          1.00000000E+30          4.43081931E+02          2.16293563E+02          1.08146781E+02          3.65867272E+05          1.22312696E+01          7.18801709E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47544189E+05          2.61659776E+04          1.00800956E+04          1.05999571E+03          6.79191057E+02          1.83505126E+02          1.09293501E+02          5.04093242E+01          1.00000000E+30          1.98445477E+03          8.75325421E+02          4.26116917E+02          1.00000000E+30          4.43762051E+02          2.17826621E+02          1.08913310E+02          2.89950257E+05          1.23849179E+01          7.25887069E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27091360E+05          2.43318600E+04          9.44150712E+03          1.03928520E+03          6.66372977E+02          1.84978144E+02          1.10367473E+02          5.09560097E+01          1.00000000E+30          1.94787869E+03          8.70108942E+02          4.23729208E+02          1.00000000E+30          4.44564340E+02          2.19377805E+02          1.09688903E+02          2.36809194E+05          1.25351241E+01          7.32942520E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10954327E+05          2.27181926E+04          8.87432534E+03          1.02018396E+03          6.54551927E+02          1.86461034E+02          1.11414146E+02          5.14533413E+01          1.00000000E+30          1.91415031E+03          8.65439415E+02          4.21599320E+02          1.00000000E+30          4.45479848E+02          2.20945793E+02          1.10472897E+02          1.97992981E+05          1.26879776E+01          7.39974700E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79729907E+04          2.12904334E+04          8.36800819E+03          1.00254681E+03          6.43638139E+02          1.87953051E+02          1.12572257E+02          5.19976270E+01          1.00000000E+30          1.88301448E+03          8.61273543E+02          4.19707278E+02          1.00000000E+30          4.46500423E+02          2.22529379E+02          1.11264689E+02          1.68653648E+05          1.28374586E+01          7.47038914E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.73541031E+04          2.00201550E+04          7.91399987E+03          9.86244171E+02          6.33552278E+02          1.89453507E+02          1.13617221E+02          5.24938387E+01          1.00000000E+30          1.85424464E+03          8.57572362E+02          4.18034396E+02          1.00000000E+30          4.47618657E+02          2.24127444E+02          1.12063722E+02          1.45865374E+05          1.29866100E+01          7.53943993E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.85413760E+04          1.88844260E+04          7.50513897E+03          9.71160947E+02          6.24223015E+02          1.90961770E+02          1.14770655E+02          5.30358049E+01          1.00000000E+30          1.82763854E+03          8.54300330E+02          4.16564189E+02          1.00000000E+30          4.48827773E+02          2.25738966E+02          1.12869483E+02          1.27773323E+05          1.31383368E+01          7.61078756E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.11385312E+04          1.78645803E+04          7.13553415E+03          9.57193899E+02          6.15586805E+02          1.92477257E+02          1.15813971E+02          5.35309456E+01          1.00000000E+30          1.80301470E+03          8.51425675E+02          4.15281691E+02          1.00000000E+30          4.50121588E+02          2.27363005E+02          1.13681502E+02          1.13138706E+05          1.32868090E+01          7.67960269E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.48511779E+04          1.69450134E+04          6.80021749E+03          9.44250867E+02          6.07586673E+02          1.93999428E+02          1.16962874E+02          5.40706711E+01          1.00000000E+30          1.78021061E+03          8.48919578E+02          4.14173178E+02          1.00000000E+30          4.51494420E+02          2.28998689E+02          1.14499344E+02          1.01108865E+05          1.34378190E+01          7.75065640E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.94611013E+04          1.61126527E+04          6.49501185E+03          9.32248710E+02          6.00171207E+02          1.95527788E+02          1.18109243E+02          5.45647888E+01          1.00000000E+30          1.75907962E+03          8.46755232E+02          4.13226350E+02          1.00000000E+30          4.52941065E+02          2.30645216E+02          1.15322608E+02          9.10873368E+04          1.35856396E+01          7.81970979E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.48010358E+04          1.53566325E+04          6.21635785E+03          9.21112495E+02          5.93293980E+02          1.97061878E+02          1.19149124E+02          5.51023510E+01          1.00000000E+30          1.73949050E+03          8.44908999E+02          4.12429756E+02          1.00000000E+30          4.54456737E+02          2.32301845E+02          1.16150923E+02          8.26392740E+04          1.37359606E+01          7.89002666E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.07400110E+04          1.46677322E+04          5.96121855E+03          9.10774761E+02          5.86913660E+02          1.98601271E+02          1.20291184E+02          5.56387325E+01          1.00000000E+30          1.72132351E+03          8.43358650E+02          4.11773204E+02          1.00000000E+30          4.56037041E+02          2.33967885E+02          1.16983943E+02          7.54420804E+04          1.38859447E+01          7.96066159E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71784207E+04          1.40380745E+04          5.72700599E+03          9.01174589E+02          5.80992254E+02          2.00145573E+02          1.21430827E+02          5.61309663E+01          1.00000000E+30          1.70447108E+03          8.42084411E+02          4.11247165E+02          1.00000000E+30          4.57677911E+02          2.35642703E+02          1.17821351E+02          6.92555937E+04          1.40328135E+01          8.02936830E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.40344816E+04          1.34610035E+04          5.51148216E+03          8.92256633E+02          5.75495453E+02          2.01694417E+02          1.22467507E+02          5.66652982E+01          1.00000000E+30          1.68883561E+03          8.41067744E+02          4.10843031E+02          1.00000000E+30          4.59375606E+02          2.37325704E+02          1.18662852E+02          6.38919311E+04          1.41821465E+01          8.09930343E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.12439104E+04          1.29307102E+04          5.31268173E+03          8.83970461E+02          5.70392272E+02          2.03247464E+02          1.23603058E+02          5.71985062E+01          1.00000000E+30          1.67432825E+03          8.40292051E+02          4.10552856E+02          1.00000000E+30          4.61126648E+02          2.39016341E+02          1.19508170E+02          5.92088436E+04          1.43284265E+01          8.16866173E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87539133E+04          1.24422513E+04          5.12893274E+03          8.76270783E+02          5.65654375E+02          2.04804396E+02          1.24736302E+02          5.77306085E+01          1.00000000E+30          1.66086820E+03          8.39741648E+02          4.10369351E+02          1.00000000E+30          4.62927855E+02          2.40714102E+02          1.20357051E+02          5.50930656E+04          1.44771317E+01          8.23878503E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.65222087E+04          1.19912913E+04          4.95874365E+03          8.69115757E+02          5.61255966E+02          2.06364921E+02          1.25867278E+02          5.82202546E+01          1.00000000E+30          1.64838161E+03          8.39402415E+02          4.10285827E+02          1.00000000E+30          4.64776229E+02          2.42418512E+02          1.21209256E+02          5.14531812E+04          1.46255259E+01          8.30794004E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.45129546E+04          1.15740773E+04          4.80081989E+03          8.62467604E+02          5.57173668E+02          2.07928763E+02          1.26899369E+02          5.87504516E+01          1.00000000E+30          1.63680161E+03          8.39261270E+02          4.10296091E+02          1.00000000E+30          4.66669025E+02          2.44129128E+02          1.22064564E+02          4.82171158E+04          1.47709445E+01          8.37654009E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26967344E+04          1.11873237E+04          4.65402013E+03          8.56291618E+02          5.53385928E+02          2.09495667E+02          1.28026532E+02          5.92795965E+01          1.00000000E+30          1.62606654E+03          8.39306087E+02          4.10394464E+02          1.00000000E+30          4.68603677E+02          2.45845536E+02          1.22922768E+02          4.53257072E+04          1.49187449E+01          8.44630851E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.10493008E+04          1.08281182E+04          4.51733132E+03          8.50556255E+02          5.49872876E+02          2.11065395E+02          1.29151532E+02          5.98077060E+01          1.00000000E+30          1.61611995E+03          8.39525752E+02          4.10575643E+02          1.00000000E+30          4.70577798E+02          2.47567353E+02          1.23783676E+02          4.27299937E+04          1.50662481E+01          8.51595767E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95494706E+04          1.04939344E+04          4.38986684E+03          8.45232001E+02          5.46616605E+02          2.12637724E+02          1.30274403E+02          6.02950013E+01          1.00000000E+30          1.60691074E+03          8.39909895E+02          4.10834753E+02          1.00000000E+30          4.72589171E+02          2.49294215E+02          1.24647108E+02          4.03902327E+04          1.52134590E+01          8.58468374E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81800549E+04          1.01825101E+04          4.27080890E+03          8.40292499E+02          5.43600442E+02          2.14212447E+02          1.31302334E+02          6.08213390E+01          1.00000000E+30          1.59839075E+03          8.40448955E+02          4.11167309E+02          1.00000000E+30          4.74635723E+02          2.51025786E+02          1.25512893E+02          3.82726508E+04          1.53577932E+01          8.65288262E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.69255463E+04          9.89182711E+03          4.15947302E+03          8.35712953E+02          5.40809380E+02          2.15789366E+02          1.32421655E+02          6.13466910E+01          1.00000000E+30          1.59051656E+03          8.41134110E+02          4.11569081E+02          1.00000000E+30          4.76715530E+02          2.52761754E+02          1.26380877E+02          3.63496568E+04          1.55044511E+01          8.72220517E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.57735883E+04          9.62013400E+03          4.05520468E+03          8.31471144E+02          5.38229047E+02          2.17368304E+02          1.33538946E+02          6.18710731E+01          1.00000000E+30          1.58324835E+03          8.41957055E+02          4.12036183E+02          1.00000000E+30          4.78826777E+02          2.54501819E+02          1.27250909E+02          3.45969776E+04          1.56508303E+01          8.79141728E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47127743E+04          9.36580298E+03          3.95743842E+03          8.27545800E+02          5.35846647E+02          2.18949086E+02          1.34654240E+02          6.23945009E+01          1.00000000E+30          1.57654845E+03          8.42910142E+02          4.12565021E+02          1.00000000E+30          4.80967777E+02          2.56245706E+02          1.28122853E+02          3.29950315E+04          1.57969379E+01          8.86052188E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37336709E+04          9.12746032E+03          3.86565875E+03          8.23917919E+02          5.33650109E+02          2.20531557E+02          1.35767566E+02          6.29169897E+01          1.00000000E+30          1.57038278E+03          8.43986306E+02          4.13152188E+02          1.00000000E+30          4.83136956E+02          2.57993156E+02          1.28996578E+02          3.15263245E+04          1.59402594E+01          8.92873071E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28279339E+04          8.90376629E+03          3.77940480E+03          8.20569584E+02          5.31628459E+02          2.22115563E+02          1.36878958E+02          6.34007716E+01          1.00000000E+30          1.56471971E+03          8.45178827E+02          4.13794559E+02          1.00000000E+30          4.85332831E+02          2.59743925E+02          1.29871963E+02          3.01763551E+04          1.60858485E+01          8.99687165E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19882308E+04          8.69360947E+03          3.69825606E+03          8.17484329E+02          5.29771520E+02          2.23506950E+02          1.37988445E+02          6.39216703E+01          1.00000000E+30          1.55952971E+03          8.46481539E+02          4.14489200E+02          1.00000000E+30          4.87554008E+02          2.61497784E+02          1.30748892E+02          2.89321116E+04          1.62311761E+01          9.06535731E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12082121E+04          8.49594292E+03          3.62183239E+03          8.14647266E+02          5.28069610E+02          2.25111476E+02          1.39096057E+02          6.44416737E+01          1.00000000E+30          1.55478626E+03          8.47888652E+02          4.15233368E+02          1.00000000E+30          4.89799193E+02          2.63254518E+02          1.31627259E+02          2.77827767E+04          1.63762481E+01          9.13409080E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04823166E+04          8.30982693E+03          3.54979225E+03          8.12043729E+02          5.26514137E+02          2.26714108E+02          1.40115019E+02          6.49607959E+01          1.00000000E+30          1.55046293E+03          8.49394770E+02          4.16024501E+02          1.00000000E+30          4.92067154E+02          2.65013923E+02          1.32506962E+02          2.67186602E+04          1.65210701E+01          9.20234720E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98055123E+04          8.13441110E+03          3.48182155E+03          8.09661091E+02          5.25096648E+02          2.28314866E+02          1.41219556E+02          6.54790506E+01          1.00000000E+30          1.54653758E+03          8.50994802E+02          4.16860216E+02          1.00000000E+30          4.94356737E+02          2.66775813E+02          1.33387907E+02          2.57313880E+04          1.66656461E+01          9.27087976E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91734701E+04          7.96891240E+03          3.41763383E+03          8.07486528E+02          5.23809816E+02          2.29913773E+02          1.42322303E+02          6.59964514E+01          1.00000000E+30          1.54298750E+03          8.52684037E+02          4.17738265E+02          1.00000000E+30          4.96666875E+02          2.68540005E+02          1.34270002E+02          2.48136179E+04          1.68099787E+01          9.33931296E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.85822796E+04          7.81263607E+03          3.35696666E+03          8.05509297E+02          5.22646262E+02          2.31510850E+02          1.43423288E+02          6.65130114E+01          1.00000000E+30          1.53979242E+03          8.54458033E+02          4.18656527E+02          1.00000000E+30          4.98996528E+02          2.70306330E+02          1.35153165E+02          2.39588140E+04          1.69540708E+01          9.40764825E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80284680E+04          7.66493780E+03          3.29958539E+03          8.03718523E+02          5.21599782E+02          2.33106119E+02          1.44522537E+02          6.70287437E+01          1.00000000E+30          1.53693362E+03          8.56312610E+02          4.19613048E+02          1.00000000E+30          5.01344747E+02          2.72074632E+02          1.36037316E+02          2.31613114E+04          1.70955113E+01          9.47514587E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75089530E+04          7.52522691E+03          3.24526893E+03          8.02104254E+02          5.20663864E+02          2.34699603E+02          1.45620078E+02          6.75436610E+01          1.00000000E+30          1.53439305E+03          8.58243826E+02          4.20605965E+02          1.00000000E+30          5.03710618E+02          2.73844759E+02          1.36922379E+02          2.24160223E+04          1.72391391E+01          9.54329439E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70209250E+04          7.39297341E+03          3.19381645E+03          8.00657347E+02          5.19832741E+02          2.36291323E+02          1.46715935E+02          6.80577756E+01          1.00000000E+30          1.53215486E+03          8.60248050E+02          4.21633528E+02          1.00000000E+30          5.06093289E+02          2.75616567E+02          1.37808284E+02          2.17183958E+04          1.73825370E+01          9.61135015E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65618980E+04          7.26767882E+03          3.14504478E+03          7.99369027E+02          5.19101254E+02          2.37881301E+02          1.47810136E+02          6.85710997E+01          1.00000000E+30          1.53020319E+03          8.62321804E+02          4.22694106E+02          1.00000000E+30          5.08491958E+02          2.77389928E+02          1.38694964E+02          2.10644620E+04          1.75257085E+01          9.67931485E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61296310E+04          7.14889333E+03          3.09878261E+03          7.98231637E+02          5.18464289E+02          2.39469560E+02          1.48902704E+02          6.90836454E+01          1.00000000E+30          1.52852340E+03          8.64461827E+02          4.23786154E+02          1.00000000E+30          5.10905850E+02          2.78942561E+02          1.39471280E+02          2.04505866E+04          1.76686565E+01          9.74637692E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57220923E+04          7.03619914E+03          3.05487567E+03          7.97237274E+02          5.17917019E+02          2.41056122E+02          1.49993665E+02          6.95954243E+01          1.00000000E+30          1.52710230E+03          8.66665032E+02          4.24908207E+02          1.00000000E+30          5.13334246E+02          2.80706816E+02          1.40353408E+02          1.98735264E+04          1.78113839E+01          9.81411946E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53374383E+04          6.92921422E+03          3.01317796E+03          7.96378852E+02          5.17455154E+02          2.42641009E+02          1.51083042E+02          7.01064479E+01          1.00000000E+30          1.52592715E+03          8.68928544E+02          4.26058888E+02          1.00000000E+30          5.15776461E+02          2.82469716E+02          1.41234858E+02          1.93304120E+04          1.79538936E+01          9.88176575E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49740064E+04          6.82758798E+03          2.97355626E+03          7.95649958E+02          5.17074505E+02          2.44224242E+02          1.52170858E+02          7.06167272E+01          1.00000000E+30          1.52498578E+03          8.71249627E+02          4.27236916E+02          1.00000000E+30          5.18231856E+02          2.84231274E+02          1.42115637E+02          1.88186216E+04          1.80961881E+01          9.94931758E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22305487E+04          6.04473207E+03          2.66825668E+03          7.94274113E+02          5.16981578E+02          2.60172920E+02          1.63042934E+02          7.57129933E+01          1.00000000E+30          1.52627577E+03          8.97122314E+02          4.40281538E+02          1.00000000E+30          5.43389723E+02          3.02053031E+02          1.51026515E+02          1.49965799E+04          1.95101085E+01          1.06229686E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05382878E+04          5.55242594E+03          2.47699164E+03          8.00826924E+02          5.21873202E+02          2.76138493E+02          1.73843296E+02          8.07415348E+01          1.00000000E+30          1.54194157E+03          9.26621390E+02          4.55048667E+02          1.00000000E+30          5.69351557E+02          3.19969965E+02          1.59984983E+02          1.26726870E+04          2.09050981E+01          1.12899750E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.43598621E+03          5.23419576E+03          2.35473295E+03          8.12621894E+02          5.30064663E+02          2.91926312E+02          1.84510254E+02          8.57685981E+01          1.00000000E+30          1.56713221E+03          9.58553250E+02          4.70970956E+02          1.00000000E+30          5.95823778E+02          3.37952226E+02          1.68976113E+02          1.11695310E+04          2.22852825E+01          1.19523489E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.69087942E+03          5.02667496E+03          2.27672598E+03          8.28026741E+02          5.40530388E+02          3.07727908E+02          1.95123912E+02          9.07091979E+01          1.00000000E+30          1.59889104E+03          9.92164149E+02          4.87689806E+02          1.00000000E+30          6.22618587E+02          3.55744491E+02          1.77872246E+02          1.01551641E+04          2.36501678E+01          1.26080843E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.17472358E+03          4.89302849E+03          2.22845665E+03          8.45998653E+02          5.52614177E+02          3.23535948E+02          2.05625436E+02          9.56534340E+01          1.00000000E+30          1.63532430E+03          1.02695783E+03          5.04968942E+02          1.00000000E+30          6.48950766E+02          3.73366230E+02          1.86683115E+02          9.45025832E+03          2.50030787E+01          1.32594447E+01
       1563.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92835364E+03          4.83544856E+03          2.20887956E+03          8.58517102E+02          5.60988565E+02          3.33543461E+02          2.12321999E+02          9.87607915E+01          1.00000000E+30          1.66049281E+03          1.04968538E+03          5.16244884E+02          1.00000000E+30          6.66934502E+02          3.84667010E+02          1.92333505E+02          9.11158691E+03          2.58630664E+01          1.36739659E+01
       1564.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.92834677E+03          4.83544704E+03          2.20887907E+03          8.58517503E+02          5.60988833E+02          3.33543793E+02          2.12322216E+02          9.87608925E+01          1.00000000E+30          1.66049362E+03          1.04968610E+03          5.16245238E+02          2.53440142E+13          6.66935128E+02          3.84667389E+02          1.92333695E+02          9.11157743E+03          2.58630935E+01          1.36739791E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.81212142E+03          4.81066264E+03          2.20095646E+03          8.65843563E+02          5.65878718E+02          3.39027312E+02          2.16086300E+02          1.00522048E+02          1.00000000E+30          1.67516886E+03          1.06259628E+03          5.22647383E+02          3.55175747E+07          6.76102749E+02          3.91048971E+02          1.95524486E+02          8.95083285E+03          2.63451103E+01          1.39063933E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.55642657E+03          4.76508407E+03          2.18843202E+03          8.87083539E+02          5.80022572E+02          3.54694290E+02          2.26450420E+02          1.05372481E+02          1.00000000E+30          1.71755344E+03          1.09884275E+03          5.40612345E+02          4.63029729E+06          7.03735687E+02          4.08573327E+02          2.04286664E+02          8.59324293E+03          2.76752662E+01          1.45493638E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.37753818E+03          4.74663316E+03          2.18700104E+03          9.09379985E+02          5.94832001E+02          3.70071124E+02          2.36725812E+02          1.10206010E+02          1.00000000E+30          1.76185991E+03          1.13552753E+03          5.58782987E+02          1.96238693E+06          7.30527277E+02          4.26153312E+02          2.13076656E+02          8.33678576E+03          2.89944560E+01          1.51881274E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.25533206E+03          4.74866336E+03          2.19397648E+03          9.32487163E+02          6.10151776E+02          3.85471550E+02          2.46975053E+02          1.14975977E+02          1.00000000E+30          1.80763923E+03          1.17252658E+03          5.77100228E+02          1.13161748E+06          7.57770935E+02          4.43392488E+02          2.21696244E+02          8.15446572E+03          3.03051753E+01          1.58222954E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17593077E+03          4.76646813E+03          2.20744692E+03          9.56222976E+02          6.25866828E+02          4.00751874E+02          2.57145448E+02          1.19733766E+02          1.00000000E+30          1.85455835E+03          1.20897794E+03          5.95168527E+02          7.56464572E+05          7.84830232E+02          4.60696462E+02          2.30348231E+02          8.02779921E+03          3.16047354E+01          1.64524924E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.12950413E+03          4.79663362E+03          2.22601954E+03          9.80450093E+02          6.41890331E+02          4.15920759E+02          2.67242444E+02          1.24480201E+02          1.00000000E+30          1.90236594E+03          1.24711036E+03          6.13361473E+02          5.52088485E+05          8.12277332E+02          4.78057683E+02          2.39028841E+02          7.94378181E+03          3.28986882E+01          1.70812098E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10892856E+03          4.83663019E+03          2.24865857E+03          1.00506330E+03          6.58155767E+02          4.31118854E+02          2.77270911E+02          1.29171253E+02          1.00000000E+30          1.95086939E+03          1.28369813E+03          6.32133964E+02          4.27201668E+05          8.38986010E+02          4.95113789E+02          2.47556895E+02          7.89304078E+03          3.41825434E+01          1.77045436E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.10892859E+03          4.88454756E+03          2.27457905E+03          1.02998093E+03          6.74611466E+02          4.46083248E+02          2.87285854E+02          1.33854280E+02          1.00000000E+30          1.99991916E+03          1.32145741E+03          6.50804380E+02          3.44718231E+05          8.66071696E+02          5.12234741E+02          2.56117371E+02          7.86867761E+03          3.54586251E+01          1.83256978E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.12552463E+03          4.93891941E+03          2.30317652E+03          1.05513877E+03          6.91216845E+02          4.61083501E+02          2.97238305E+02          1.38486681E+02          1.00000000E+30          2.04939770E+03          1.35902480E+03          6.69378492E+02          2.87089348E+05          8.92987160E+02          5.29244983E+02          2.64622492E+02          7.86551564E+03          3.67287112E+01          1.89434329E+01
       2475.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14733354E+03          4.98384549E+03          2.32640625E+03          1.07438739E+03          7.03916792E+02          4.72427149E+02          3.04764409E+02          1.42006326E+02          1.00000000E+30          2.08722956E+03          1.38750234E+03          6.83457063E+02          2.54063059E+05          9.13355366E+02          5.42109323E+02          2.71054662E+02          7.87482610E+03          3.76891997E+01          1.94109987E+01
       2476.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.14733421E+03          4.98384671E+03          2.32640688E+03          1.07438789E+03          7.03917127E+02          4.72427456E+02          3.04764611E+02          1.42006420E+02          1.00047075E+14          2.08723056E+03          1.38750319E+03          6.83457479E+02          2.54062287E+05          9.13355941E+02          5.42109674E+02          2.71054837E+02          7.87482646E+03          3.76892251E+01          1.94110113E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15566719E+03          4.99860297E+03          2.33397880E+03          1.08048588E+03          7.07939681E+02          4.75992380E+02          3.07131759E+02          1.43113555E+02          3.25799736E+08          2.09921177E+03          1.39641128E+03          6.87861866E+02          2.45079763E+05          9.19742861E+02          5.46151060E+02          2.73075530E+02          7.87960540E+03          3.79916348E+01          1.95581136E+01
       2526.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.16580681E+03          5.01550591E+03          2.34262268E+03          1.08735630E+03          7.12471339E+02          4.80012542E+02          3.09797114E+02          1.44359932E+02          1.04699681E+08          2.11270853E+03          1.40657061E+03          6.92883400E+02          2.35672864E+05          9.26980184E+02          5.50711759E+02          2.75355879E+02          7.88595288E+03          3.83316430E+01          1.97237436E+01
       2527.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.31695168E+13          7.16580759E+03          5.01550717E+03          2.34262332E+03          1.08735681E+03          7.12471675E+02          4.80012849E+02          3.09797315E+02          1.44360025E+02          1.04694479E+08          2.11270953E+03          1.40657145E+03          6.92883815E+02          2.35672195E+05          9.26980756E+02          5.50712109E+02          2.75356054E+02          7.88595339E+03          3.83316684E+01          1.97237561E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26374873E+07          7.19698344E+03          5.06269641E+03          2.36661213E+03          1.10598142E+03          7.24754159E+02          4.90815047E+02          3.16969422E+02          1.47714468E+02          2.70352597E+07          2.14928662E+03          1.43479495E+03          7.06259786E+02          2.13424222E+05          9.46348417E+02          5.62958946E+02          2.81479473E+02          7.90788630E+03          3.92478828E+01          2.01697468E+01
