#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          4.43488558E+02          2.42134307E+02          1.21067154E+02          1.77520010E+04          1.70138993E+01          1.36097985E+01
        980.0000          1.00000000E+30          4.45596511E+02          2.43665757E+02          1.21832879E+02          1.72510876E+04          1.71507706E+01          1.37135619E+01
        990.0000          1.00000000E+30          4.47716461E+02          2.45196032E+02          1.22598016E+02          1.67796406E+04          1.72874322E+01          1.38171641E+01
       1000.0000          1.00000000E+30          4.49847851E+02          2.46725141E+02          1.23362570E+02          1.63353843E+04          1.74238867E+01          1.39206073E+01
       1100.0000          1.00000000E+30          4.71685976E+02          2.62195203E+02          1.31097601E+02          1.30176854E+04          1.87776065E+01          1.49491012E+01
       1200.0000          1.00000000E+30          4.94221980E+02          2.77747884E+02          1.38873942E+02          1.10004449E+04          2.01176239E+01          1.59685459E+01
       1300.0000          1.00000000E+30          5.17201023E+02          2.93357270E+02          1.46678635E+02          9.69564000E+03          2.14412235E+01          1.69772972E+01
       1400.0000          1.00000000E+30          5.40460085E+02          3.08801732E+02          1.54400866E+02          8.81512526E+03          2.27500743E+01          1.79744297E+01
       1500.0000          1.00000000E+30          5.63317565E+02          3.24098170E+02          1.62049085E+02          8.20323634E+03          2.40474967E+01          1.89616864E+01
       1563.9990          1.00000000E+30          5.78928232E+02          3.33907739E+02          1.66953870E+02          7.90925479E+03          2.48722324E+01          1.95910333E+01
       1564.0010          2.19997095E+13          5.78928776E+02          3.33908069E+02          1.66954034E+02          7.90924656E+03          2.48722583E+01          1.95910533E+01
       1600.0000          3.08308037E+07          5.86886671E+02          3.39447560E+02          1.69723780E+02          7.76971325E+03          2.53345327E+01          1.99432222E+01
       1700.0000          4.01929997E+06          6.10873266E+02          3.54659465E+02          1.77329733E+02          7.45930961E+03          2.66101123E+01          2.09162020E+01
       1800.0000          1.70343743E+06          6.34129534E+02          3.69919659E+02          1.84959830E+02          7.23669360E+03          2.78751160E+01          2.18818880E+01
       1900.0000          9.82293325E+05          6.57778217E+02          3.84884016E+02          1.92442008E+02          7.07843185E+03          2.91302810E+01          2.28385291E+01
       2000.0000          6.56644238E+05          6.81266867E+02          3.99904619E+02          1.99952310E+02          6.96847980E+03          3.03781188E+01          2.37907748E+01
       2100.0000          4.79236881E+05          7.05092147E+02          4.14974916E+02          2.07487458E+02          6.89554904E+03          3.16173044E+01          2.47384132E+01
       2200.0000          3.70829678E+05          7.28276444E+02          4.29780361E+02          2.14890180E+02          6.85150361E+03          3.28499837E+01          2.56782393E+01
       2300.0000          2.99230458E+05          7.51788001E+02          4.44642093E+02          2.22321047E+02          6.83035531E+03          3.40735276E+01          2.66132941E+01
       2400.0000          2.49206074E+05          7.75151797E+02          4.59407726E+02          2.29703863E+02          6.82761058E+03          3.52912883E+01          2.75434301E+01
       2500.0000          2.12739922E+05          7.98376912E+02          4.74082938E+02          2.37041469E+02          6.83984111E+03          3.65022774E+01          2.84681286E+01
       2600.0000          1.85261532E+05          8.21471696E+02          4.88672916E+02          2.44336458E+02          6.86439016E+03          3.77067635E+01          2.93876311E+01
       2700.0000          1.64002343E+05          8.44856943E+02          5.03182403E+02          2.51591202E+02          6.89917228E+03          3.89050048E+01          3.03026985E+01
       2800.0000          1.47197264E+05          8.67702018E+02          5.17752061E+02          2.58876031E+02          6.94252910E+03          4.00990999E+01          3.12150805E+01
       2900.0000          1.33675657E+05          8.90833665E+02          5.32110017E+02          2.66055008E+02          6.99312752E+03          4.12857731E+01          3.21209052E+01
       3000.0000          1.22633838E+05          9.13844875E+02          5.46530922E+02          2.73265461E+02          7.04988485E+03          4.24686956E+01          3.30248789E+01
       3100.0000          1.13502955E+05          9.36358454E+02          5.60881793E+02          2.80440897E+02          7.11191379E+03          4.36446555E+01          3.39231207E+01
       3200.0000          1.05871240E+05          9.59151903E+02          5.75165732E+02          2.87582866E+02          7.17848068E+03          4.48174444E+01          3.48189819E+01
       3300.0000          9.94336516E+04          9.81840947E+02          5.89385637E+02          2.94692818E+02          7.24897441E+03          4.59851968E+01          3.57108716E+01
       3400.0000          9.39594860E+04          1.00443022E+03          6.03544205E+02          3.01772102E+02          7.32288216E+03          4.71484897E+01          3.65991807E+01
       3500.0000          8.92719536E+04          1.02728133E+03          6.17643955E+02          3.08821977E+02          7.39977089E+03          4.83073211E+01          3.74844241E+01
       3600.0000          8.52333096E+04          1.04967737E+03          6.31687244E+02          3.15843622E+02          7.47927254E+03          4.94620993E+01          3.83659264E+01
       3700.0000          8.17347828E+04          1.07198585E+03          6.45676284E+02          3.22838142E+02          7.56107275E+03          5.06141266E+01          3.92449887E+01
       3800.0000          7.86896467E+04          1.09455262E+03          6.59731349E+02          3.29865674E+02          7.64490116E+03          5.17604764E+01          4.01216562E+01
       3900.0000          7.60278889E+04          1.11669007E+03          6.73616059E+02          3.36808029E+02          7.73052470E+03          5.29027883E+01          4.09933762E+01
       4000.0000          7.36925760E+04          1.13908357E+03          6.87568006E+02          3.43784003E+02          7.81774095E+03          5.40432045E+01          4.18649994E+01
       4100.0000          7.16369595E+04          1.16106272E+03          7.01355724E+02          3.50677862E+02          7.90637401E+03          5.51784523E+01          4.27310876E+01
       4200.0000          6.98223850E+04          1.18329484E+03          7.15211359E+02          3.57605679E+02          7.99626971E+03          5.63114133E+01          4.35968598E+01
       4300.0000          6.82166594E+04          1.20544905E+03          7.28908578E+02          3.64454289E+02          8.08729291E+03          5.74398660E+01          4.44580186E+01
       4400.0000          6.67928208E+04          1.22720841E+03          7.42674038E+02          3.71337019E+02          8.17932466E+03          5.85668353E+01          4.53184754E+01
       4500.0000          6.55281150E+04          1.24921676E+03          7.56396052E+02          3.78198026E+02          8.27225980E+03          5.96893326E+01          4.61760746E+01
       4600.0000          6.44032598E+04          1.27115431E+03          7.70075985E+02          3.85037992E+02          8.36600511E+03          6.08103295E+01          4.70321776E+01
       4700.0000          6.34018181E+04          1.29302318E+03          7.83715067E+02          3.91857533E+02          8.46047779E+03          6.19250068E+01          4.78839203E+01
       4800.0000          6.25097030E+04          1.31482539E+03          7.97314422E+02          3.98657211E+02          8.55560397E+03          6.30393393E+01          4.87348941E+01
       4900.0000          6.17148332E+04          1.33656288E+03          8.10875135E+02          4.05437567E+02          8.65131769E+03          6.41509247E+01          4.95836781E+01
       5000.0000          6.10067112E+04          1.35823749E+03          8.24398256E+02          4.12199128E+02          8.74755994E+03          6.52594589E+01          5.04301069E+01
       5100.0000          6.03762863E+04          1.37985101E+03          8.37884800E+02          4.18942400E+02          8.84427761E+03          6.63650993E+01          5.12742901E+01
       5200.0000          5.98156260E+04          1.40140510E+03          8.51335737E+02          4.25667869E+02          8.94142302E+03          6.74679415E+01          5.21162994E+01
       5300.0000          5.93178210E+04          1.42290140E+03          8.64751988E+02          4.32375994E+02          9.03895319E+03          6.85679631E+01          5.29561355E+01
       5400.0000          5.88767945E+04          1.44434143E+03          8.78134426E+02          4.39067213E+02          9.13682917E+03          6.96661704E+01          5.37944116E+01
       5500.0000          5.84872024E+04          1.46572670E+03          8.91483878E+02          4.45741939E+02          9.23501583E+03          7.07620113E+01          5.46308108E+01
       5600.0000          5.81443305E+04          1.48734335E+03          9.04801146E+02          4.52400573E+02          9.33348136E+03          7.18557885E+01          5.54659213E+01
       5700.0000          5.78439828E+04          1.50862020E+03          9.18187237E+02          4.59093619E+02          9.43219674E+03          7.29446401E+01          5.62983847E+01
       5800.0000          5.75824459E+04          1.52984634E+03          9.31441775E+02          4.65720887E+02          9.53113571E+03          7.40342826E+01          5.71297492E+01
       5900.0000          5.73564082E+04          1.55130191E+03          9.44666331E+02          4.72333165E+02          9.63027426E+03          7.51196625E+01          5.79585416E+01
       6000.0000          5.71628918E+04          1.57242732E+03          9.57861469E+02          4.78930735E+02          9.72959059E+03          7.62049727E+01          5.87864847E+01
       6100.0000          5.69992810E+04          1.59350558E+03          9.71125427E+02          4.85562713E+02          9.82837565E+03          7.72855034E+01          5.96122557E+01
       6200.0000          5.68631429E+04          1.61481053E+03          9.84263466E+02          4.92131733E+02          9.92208444E+03          7.83652645E+01          6.04362559E+01
       6300.0000          5.67523582E+04          1.63579491E+03          9.97469879E+02          4.98734939E+02          1.00275468E+04          7.94435957E+01          6.12601484E+01
       6400.0000          5.66649731E+04          1.65700463E+03          1.01055294E+03          5.05276470E+02          1.01211372E+04          8.05191929E+01          6.20808752E+01
       6500.0000          5.65992422E+04          1.67789918E+03          1.02370468E+03          5.11852342E+02          1.02261709E+04          8.15938211E+01          6.29017756E+01
       6600.0000          5.65535793E+04          1.69875174E+03          1.03673475E+03          5.18367376E+02          1.03196486E+04          8.26640161E+01          6.37181513E+01
       6700.0000          5.65265359E+04          1.71982616E+03          1.04983404E+03          5.24917021E+02          1.04242679E+04          8.37343034E+01          6.45360884E+01
       6800.0000          5.65168006E+04          1.74085708E+03          1.06281330E+03          5.31406651E+02          1.05176389E+04          8.48012555E+01          6.53501776E+01
       6900.0000          5.65231727E+04          1.76158308E+03          1.07586196E+03          5.37930981E+02          1.06218580E+04          8.58686336E+01          6.61652823E+01
       7000.0000          5.65445587E+04          1.78252976E+03          1.08879257E+03          5.44396286E+02          1.07258505E+04          8.69324543E+01          6.69772272E+01
       7100.0000          5.65799557E+04          1.80317668E+03          1.10179227E+03          5.50896135E+02          1.08189613E+04          8.79957844E+01          6.77888050E+01
       7200.0000          5.66284463E+04          1.82404222E+03          1.11467636E+03          5.57338180E+02          1.09225751E+04          8.90556070E+01          6.85976974E+01
       7300.0000          5.66891891E+04          1.84486851E+03          1.12762862E+03          5.63814309E+02          1.10259732E+04          9.01132784E+01          6.94060150E+01
       7400.0000          5.67614061E+04          1.86540060E+03          1.14055879E+03          5.70279394E+02          1.11291592E+04          9.11701423E+01          7.02131693E+01
       7500.0000          5.68443820E+04          1.88615005E+03          1.15337468E+03          5.76687338E+02          1.12218863E+04          9.22275439E+01          7.10192236E+01
       7600.0000          5.69374616E+04          1.90686210E+03          1.16625973E+03          5.83129865E+02          1.13247215E+04          9.32807388E+01          7.18239115E+01
       7700.0000          5.70400330E+04          1.92728593E+03          1.17912349E+03          5.89561746E+02          1.14273549E+04          9.43315780E+01          7.26265359E+01
       7800.0000          5.71515357E+04          1.94792517E+03          1.19187521E+03          5.95937605E+02          1.15297901E+04          9.53852770E+01          7.34298699E+01
       7900.0000          5.72714473E+04          1.96852883E+03          1.20469599E+03          6.02347996E+02          1.16221763E+04          9.64316379E+01          7.42291740E+01
       8000.0000          5.73992826E+04          1.98885031E+03          1.21749653E+03          6.08748267E+02          1.17242866E+04          9.74821685E+01          7.50307045E+01
       8100.0000          5.75345951E+04          2.00938471E+03          1.23027656E+03          6.15138279E+02          1.18262084E+04          9.85266532E+01          7.58287077E+01
       8200.0000          5.76769644E+04          2.02988536E+03          1.24294712E+03          6.21473561E+02          1.19279448E+04          9.95728544E+01          7.66264177E+01
       8300.0000          5.78260055E+04          2.05035249E+03          1.25568716E+03          6.27843581E+02          1.20294990E+04          1.00612772E+02          7.74211370E+01
       8400.0000          5.79813530E+04          2.07078642E+03          1.26840801E+03          6.34204003E+02          1.21308739E+04          1.01657552E+02          7.82184553E+01
       8500.0000          5.81426703E+04          2.09094688E+03          1.28110960E+03          6.40554798E+02          1.22320725E+04          1.02694582E+02          7.90105622E+01
       8600.0000          5.83096426E+04          2.11131751E+03          1.29379208E+03          6.46896038E+02          1.23238095E+04          1.03735481E+02          7.98046387E+01
       8700.0000          5.84819726E+04          2.13165675E+03          1.30645544E+03          6.53227722E+02          1.24247249E+04          1.04774113E+02          8.05974881E+01
       8800.0000          5.86593885E+04          2.15196494E+03          1.31901400E+03          6.59507000E+02          1.25254726E+04          1.05806048E+02          8.13851209E+01
       8900.0000          5.88416276E+04          2.17224246E+03          1.33164175E+03          6.65820876E+02          1.26260553E+04          1.06843061E+02          8.21764926E+01
       9000.0000          5.90284488E+04          2.19248978E+03          1.34425169E+03          6.72125843E+02          1.27264759E+04          1.07877886E+02          8.29663099E+01
       9100.0000          5.92196251E+04          2.21270745E+03          1.35684397E+03          6.78421984E+02          1.28267368E+04          1.08910588E+02          8.37546160E+01
       9200.0000          5.94149445E+04          2.23289600E+03          1.36941887E+03          6.84709437E+02          1.29268408E+04          1.09937179E+02          8.45390556E+01
       9300.0000          5.96142031E+04          2.25305589E+03          1.38197663E+03          6.90988313E+02          1.30267904E+04          1.10967779E+02          8.53256176E+01
       9400.0000          5.98172141E+04          2.27295649E+03          1.39451737E+03          6.97258684E+02          1.31265880E+04          1.11997477E+02          8.61110683E+01
       9500.0000          6.00237984E+04          2.29306113E+03          1.40704130E+03          7.03520652E+02          1.32262362E+04          1.13024539E+02          8.68950503E+01
       9600.0000          6.02337889E+04          2.31313817E+03          1.41954872E+03          7.09774358E+02          1.33257373E+04          1.14051054E+02          8.76784683E+01
       9700.0000          6.04470275E+04          2.33318797E+03          1.43203991E+03          7.16019956E+02          1.34250936E+04          1.15076651E+02          8.84611090E+01
       9800.0000          6.06633642E+04          2.35321092E+03          1.44451517E+03          7.22257587E+02          1.35243076E+04          1.16100188E+02          8.92423002E+01
       9900.0000          6.08826592E+04          2.37320740E+03          1.45697474E+03          7.28487368E+02          1.36233813E+04          1.17121901E+02          9.00221859E+01
      10000.0000          6.11047783E+04          2.39317776E+03          1.46941880E+03          7.34709402E+02          1.37223171E+04          1.18142389E+02          9.08011225E+01
      11000.0000          6.34566246E+04          2.59173412E+03          1.59304880E+03          7.96524398E+02          1.47124194E+04          1.28286821E+02          9.85436717E+01
      12000.0000          6.59862002E+04          2.78799872E+03          1.71539125E+03          8.57695623E+02          1.56973596E+04          1.38336940E+02          1.06211918E+02
      13000.0000          6.86341859E+04          2.98242419E+03          1.83658695E+03          9.18293473E+02          1.66704391E+04          1.48288131E+02          1.13805171E+02
      14000.0000          7.13627963E+04          3.17519863E+03          1.95674154E+03          9.78370770E+02          1.76399267E+04          1.58157922E+02          1.21335681E+02
      15000.0000          7.41470079E+04          3.36627540E+03          2.07588717E+03          1.03794359E+03          1.85994559E+04          1.67946202E+02          1.28803422E+02
      16000.0000          7.69697197E+04          3.55598851E+03          2.19417808E+03          1.09708904E+03          1.95564454E+04          1.77668762E+02          1.36220334E+02
      17000.0000          7.98189425E+04          3.74427089E+03          2.31160379E+03          1.15580190E+03          2.05048391E+04          1.87318799E+02          1.43581929E+02
      18000.0000          8.26400657E+04          3.93122351E+03          2.42824072E+03          1.21412036E+03          2.14453690E+04          1.96914610E+02          1.50899887E+02
      19000.0000          8.55217822E+04          4.11695015E+03          2.54420465E+03          1.27210232E+03          2.23845773E+04          2.06448085E+02          1.58171587E+02
      20000.0000          8.83887315E+04          4.30169144E+03          2.65938716E+03          1.32969358E+03          2.33167847E+04          2.15935654E+02          1.65405271E+02
      21000.0000          9.13289646E+04          4.48535134E+03          2.77400114E+03          1.38700057E+03          2.42424848E+04          2.25368256E+02          1.72598301E+02
      22000.0000          9.41656443E+04          4.66815439E+03          2.88806407E+03          1.44403203E+03          2.51676635E+04          2.34755703E+02          1.79756665E+02
      23000.0000          9.70715350E+04          4.84982100E+03          3.00148051E+03          1.50074025E+03          2.60814815E+04          2.44092564E+02          1.86875737E+02
      24000.0000          9.99607071E+04          5.03074674E+03          3.11441915E+03          1.55720957E+03          2.69952959E+04          2.53396460E+02          1.93968676E+02
      25000.0000          1.02834206E+05          5.21080858E+03          3.22681608E+03          1.61340804E+03          2.79038800E+04          2.62653781E+02          2.01026324E+02
      26000.0000          1.05768067E+05          5.39004131E+03          3.33873008E+03          1.66936504E+03          2.88075210E+04          2.71873403E+02          2.08054934E+02
      27000.0000          1.08610809E+05          5.56849052E+03          3.45019968E+03          1.72509984E+03          2.97115733E+04          2.81053329E+02          2.15053556E+02
      28000.0000          1.11440629E+05          5.74635659E+03          3.56122534E+03          1.78061267E+03          3.06060000E+04          2.90202517E+02          2.22027519E+02
      29000.0000          1.14327697E+05          5.92333979E+03          3.67177363E+03          1.83588681E+03          3.15011543E+04          2.99313638E+02          2.28972524E+02
      30000.0000          1.17199967E+05          6.09979033E+03          3.78199366E+03          1.89099683E+03          3.23872488E+04          3.08406868E+02          2.35901845E+02
      31000.0000          1.20058159E+05          6.27542874E+03          3.89176716E+03          1.94588358E+03          3.32743127E+04          3.17460510E+02          2.42801523E+02
      32000.0000          1.22902949E+05          6.45059078E+03          4.00115232E+03          2.00057616E+03          3.41575770E+04          3.26471596E+02          2.49670762E+02
      33000.0000          1.25734970E+05          6.62516563E+03          4.11020695E+03          2.05510348E+03          3.50371955E+04          3.35457044E+02          2.56519980E+02
      34000.0000          1.28554814E+05          6.79913719E+03          4.21891342E+03          2.10945671E+03          3.59133145E+04          3.44425326E+02          2.63353912E+02
      35000.0000          1.31363035E+05          6.97252753E+03          4.32726139E+03          2.16363070E+03          3.67860720E+04          3.53378109E+02          2.70173453E+02
      36000.0000          1.34160153E+05          7.14535123E+03          4.43535515E+03          2.21767758E+03          3.76555966E+04          3.62266393E+02          2.76951214E+02
      37000.0000          1.37007117E+05          7.31790332E+03          4.54309265E+03          2.27154633E+03          3.85220085E+04          3.71175139E+02          2.83736374E+02
      38000.0000          1.39782256E+05          7.48965109E+03          4.65055970E+03          2.32527985E+03          3.93898902E+04          3.80070688E+02          2.90509187E+02
      39000.0000          1.42606488E+05          7.66099025E+03          4.75760717E+03          2.37880358E+03          4.02503665E+04          3.88881500E+02          2.97226749E+02
      40000.0000          1.45361395E+05          7.83200902E+03          4.86445741E+03          2.43222870E+03          4.11124080E+04          3.97704423E+02          3.03948355E+02
      41000.0000          1.48164526E+05          8.00239158E+03          4.97099275E+03          2.48549637E+03          4.19673531E+04          4.06521373E+02          3.10661622E+02
      42000.0000          1.50957425E+05          8.17243754E+03          5.07737909E+03          2.53868955E+03          4.28239462E+04          4.15275586E+02          3.17336022E+02
      43000.0000          1.53684252E+05          8.34208341E+03          5.18344664E+03          2.59172332E+03          4.36779547E+04          4.24050126E+02          3.24017498E+02
      44000.0000          1.56458185E+05          8.51122512E+03          5.28914352E+03          2.64457176E+03          4.45252032E+04          4.32809218E+02          3.30684661E+02
      45000.0000          1.59222860E+05          8.67993901E+03          5.39477773E+03          2.69738886E+03          4.53742338E+04          4.41499112E+02          3.37310085E+02
      46000.0000          1.61978569E+05          8.84846229E+03          5.50000090E+03          2.75000045E+03          4.62209025E+04          4.50196241E+02          3.43934437E+02
      47000.0000          1.64725588E+05          9.01637993E+03          5.60512591E+03          2.80256295E+03          4.70652689E+04          4.58895697E+02          3.50557896E+02
      48000.0000          1.67464185E+05          9.18398631E+03          5.70998135E+03          2.85499068E+03          4.79073850E+04          4.67574429E+02          3.57165446E+02
      49000.0000          1.70194610E+05          9.35128410E+03          5.81451480E+03          2.90725740E+03          4.87473076E+04          4.76196771E+02          3.63735671E+02
      50000.0000          1.72917107E+05          9.51819632E+03          5.91887893E+03          2.95943947E+03          4.95850946E+04          4.84827877E+02          3.70308269E+02
