#Energy      Li-K-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   O-K-shell   Valence  Total
        250.0000          1.06898660E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89727428E+02          9.67139429E+01          4.52000969E+01          1.00000000E+30          6.36806607E+00          4.94307217E+00
        260.0000          1.06174675E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.78202510E+02          9.63240916E+01          4.50981617E+01          1.00000000E+30          6.50824961E+00          5.01958740E+00
        270.0000          1.05717554E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68672104E+02          9.61473860E+01          4.50875849E+01          1.00000000E+30          6.64854369E+00          5.09762441E+00
        280.0000          1.05482630E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.60760084E+02          9.61485683E+01          4.51533691E+01          1.00000000E+30          6.78889421E+00          5.17700483E+00
        290.0000          1.05434265E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54174571E+02          9.62994229E+01          4.52834869E+01          1.00000000E+30          6.93525659E+00          5.26102464E+00
        300.0000          1.05543740E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48686482E+02          9.65771413E+01          4.54681990E+01          1.00000000E+30          7.07534082E+00          5.34246166E+00
        310.0000          1.05787687E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44114060E+02          9.69631275E+01          4.56995501E+01          1.00000000E+30          7.22096823E+00          5.42799238E+00
        320.0000          1.06146934E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40311575E+02          9.74420774E+01          4.59709825E+01          1.00000000E+30          7.36614524E+00          5.51408527E+00
        330.0000          1.06605620E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37161395E+02          9.80013075E+01          4.62770500E+01          1.00000000E+30          7.51087875E+00          5.60067056E+00
        340.0000          1.07150528E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34567439E+02          9.86302183E+01          4.66132008E+01          1.00000000E+30          7.65517692E+00          5.68768632E+00
        350.0000          1.07770568E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32450705E+02          9.93199008E+01          4.69755990E+01          1.00000000E+30          7.79904875E+00          5.77507757E+00
        360.0000          1.08456378E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30746103E+02          1.00062819E+02          4.73609969E+01          1.00000000E+30          7.94250384E+00          5.86279576E+00
        370.0000          1.09199998E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29399134E+02          1.00852554E+02          4.77666263E+01          1.00000000E+30          8.08555203E+00          5.95079757E+00
        380.0000          1.09994633E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28364125E+02          1.01683618E+02          4.81901149E+01          1.00000000E+30          8.23285061E+00          6.04154754E+00
        390.0000          1.10834443E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27602542E+02          1.02551287E+02          4.86294218E+01          1.00000000E+30          8.37498853E+00          6.12992474E+00
        400.0000          1.11714395E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27081711E+02          1.03451481E+02          4.90827807E+01          1.00000000E+30          8.51675347E+00          6.21848615E+00
        410.0000          1.12630118E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26773722E+02          1.04380655E+02          4.95486562E+01          1.00000000E+30          8.66249209E+00          6.30950558E+00
        420.0000          1.13577811E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26654658E+02          1.05335721E+02          5.00257108E+01          1.00000000E+30          8.80769904E+00          6.40054306E+00
        430.0000          1.14554149E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26703863E+02          1.06313976E+02          5.05127706E+01          1.00000000E+30          8.94817269E+00          6.48936542E+00
        440.0000          1.15556216E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26903492E+02          1.07313044E+02          5.10088052E+01          1.00000000E+30          9.09241996E+00          6.58043367E+00
        450.0000          1.16581443E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27238019E+02          1.08330832E+02          5.15129063E+01          1.00000000E+30          9.23617831E+00          6.67147686E+00
        460.0000          1.17627561E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27693869E+02          1.09365491E+02          5.20242682E+01          1.00000000E+30          9.37547360E+00          6.76041105E+00
        470.0000          1.18692556E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28259168E+02          1.10415376E+02          5.25421775E+01          1.00000000E+30          9.51835073E+00          6.85140947E+00
        480.0000          1.19774639E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.28923459E+02          1.11479026E+02          5.30659985E+01          1.00000000E+30          9.66077736E+00          6.94235308E+00
        490.0000          1.20872217E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29677510E+02          1.12555138E+02          5.35951639E+01          1.00000000E+30          9.80276558E+00          7.03323447E+00
        500.0000          1.21983862E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30513151E+02          1.13642544E+02          5.41291658E+01          1.00000000E+30          9.94432701E+00          7.12404712E+00
        510.0000          1.23108296E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31423117E+02          1.14740198E+02          5.46675497E+01          1.00000000E+30          1.00854729E+01          7.21478532E+00
        520.0000          1.24244370E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32400934E+02          1.15847163E+02          5.52099054E+01          1.00000000E+30          1.02262140E+01          7.30544403E+00
        530.0000          1.25391050E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.33440822E+02          1.16962589E+02          5.57558641E+01          1.00000000E+30          1.03665607E+01          7.39601886E+00
        537.9990          1.26315284E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34313814E+02          1.17860392E+02          5.61949455E+01          1.00000000E+30          1.04806774E+01          7.46948891E+00
        538.0010          1.26315516E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34314036E+02          1.17860617E+02          5.61950555E+01          9.59210367E+11          1.04807068E+01          7.46950773E+00
        540.0000          1.26547403E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.34537600E+02          1.18085711E+02          5.63050932E+01          6.04187695E+07          1.05065231E+01          7.48650506E+00
        550.0000          1.27712584E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35686615E+02          1.19215839E+02          5.68572910E+01          4.11125414E+06          1.06461107E+01          7.57688809E+00
        560.0000          1.28885828E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.36883664E+02          1.20352344E+02          5.74121842E+01          1.63596933E+06          1.07887802E+01          7.66891017E+00
        570.0000          1.30066439E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.38124966E+02          1.21494659E+02          5.79695253E+01          9.21018089E+05          1.09275952E+01          7.75905706E+00
        580.0000          1.31253787E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39407100E+02          1.22642264E+02          5.85290886E+01          6.05592172E+05          1.10660629E+01          7.84909898E+00
        590.0000          1.32447295E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.40726962E+02          1.23794688E+02          5.90906685E+01          4.35059627E+05          1.12041915E+01          7.93903429E+00
        600.0000          1.33646439E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.42081724E+02          1.24951501E+02          5.96540777E+01          3.31083732E+05          1.13452770E+01          8.03050891E+00
        610.0000          1.34850737E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43468825E+02          1.26112309E+02          6.02191446E+01          2.62384259E+05          1.14827023E+01          8.12019914E+00
        620.0000          1.36059751E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44885916E+02          1.27276751E+02          6.07857128E+01          2.14295396E+05          1.16198123E+01          8.20977948E+00
        630.0000          1.37273077E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.46330863E+02          1.28444499E+02          6.13536386E+01          1.79169497E+05          1.17597953E+01          8.30083413E+00
        640.0000          1.38490346E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47801699E+02          1.29615249E+02          6.19227902E+01          1.52619498E+05          1.18962477E+01          8.39016546E+00
        644.9990          1.39100229E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.48546114E+02          1.30201544E+02          6.22077307E+01          1.41688228E+05          1.19643491E+01          8.43478008E+00
        645.0010          1.39100473E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.20760640E+11          2.48546413E+02          1.30201779E+02          6.22078447E+01          1.41684226E+05          1.19643776E+01          8.43479854E+00
        650.0000          1.39711217E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43832947E+07          2.49296634E+02          1.30788722E+02          6.24930471E+01          1.31997738E+05          1.20355305E+01          8.48093164E+00
        655.9990          1.40445216E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39989315E+06          2.50204319E+02          1.31493889E+02          6.28356274E+01          1.21747532E+05          1.21176680E+01          8.53468271E+00
        656.0010          1.40445461E+02          1.00000000E+30          1.00000000E+30          1.72594196E+12          4.39889818E+06          2.50204623E+02          1.31494124E+02          6.28357417E+01          1.21744411E+05          1.21176964E+01          8.53470113E+00
        660.0000          1.40935379E+02          1.00000000E+30          1.00000000E+30          4.25524334E+07          2.75307536E+06          2.50814020E+02          1.31964664E+02          6.30642974E+01          1.15625725E+05          1.21713538E+01          8.56998992E+00
        670.0000          1.42162542E+02          1.00000000E+30          1.00000000E+30          6.48246801E+06          1.26607010E+06          2.52352336E+02          1.33142838E+02          6.36364391E+01          1.02382443E+05          1.23099631E+01          8.66043538E+00
        680.0000          1.43392442E+02          1.00000000E+30          1.00000000E+30          2.85831318E+06          7.56177037E+05          2.53910184E+02          1.34323027E+02          6.42093780E+01          9.14962965E+04          1.24451843E+01          8.74921066E+00
        690.0000          1.44624833E+02          1.00000000E+30          1.00000000E+30          1.67731564E+06          5.13504717E+05          2.55486274E+02          1.35505031E+02          6.47830269E+01          8.24275296E+04          1.25831461E+01          8.83934573E+00
        700.0000          1.45859487E+02          1.00000000E+30          1.00000000E+30          1.12806179E+06          3.76518058E+05          2.57079423E+02          1.36688665E+02          6.53573059E+01          7.47826366E+04          1.27177900E+01          8.92784652E+00
        710.0000          1.47096196E+02          1.00000000E+30          1.00000000E+30          8.22089276E+05          2.90576661E+05          2.58688525E+02          1.37873758E+02          6.59269595E+01          6.82696908E+04          1.28551287E+01          9.01757910E+00
        720.0000          1.48334765E+02          1.00000000E+30          1.00000000E+30          6.31712789E+05          2.32623804E+05          2.60312558E+02          1.39060150E+02          6.64546156E+01          6.26713625E+04          1.29892184E+01          9.10491374E+00
        730.0000          1.49575014E+02          1.00000000E+30          1.00000000E+30          5.04156866E+05          1.91462206E+05          2.61950580E+02          1.40193843E+02          6.70508163E+01          5.78176312E+04          1.31259573E+01          9.19459178E+00
        740.0000          1.50816775E+02          1.00000000E+30          1.00000000E+30          4.13907798E+05          1.61004664E+05          2.63601716E+02          1.41423487E+02          6.76458940E+01          5.35797717E+04          1.32623993E+01          9.28449786E+00
        750.0000          1.52059895E+02          1.00000000E+30          1.00000000E+30          3.47402195E+05          1.37772110E+05          2.65265143E+02          1.42504138E+02          6.81731542E+01          4.98552868E+04          1.33956756E+01          9.37091269E+00
        760.0000          1.53178976E+02          1.00000000E+30          1.00000000E+30          2.96801880E+05          1.19580469E+05          2.66940110E+02          1.43730446E+02          6.87665058E+01          4.65614516E+04          1.35315493E+01          9.45997919E+00
        770.0000          1.54461952E+02          1.00000000E+30          1.00000000E+30          2.57265319E+05          1.05037860E+05          2.68625907E+02          1.44954588E+02          6.93587784E+01          4.36330436E+04          1.36671425E+01          9.54948006E+00
        772.9190          1.54883893E+02          1.00000000E+30          1.00000000E+30          2.47336014E+05          1.01341333E+05          2.69119934E+02          1.45353410E+02          6.95505150E+01          4.28392888E+04          1.37046719E+01          9.57531940E+00
        772.9210          1.54884182E+02          1.00000000E+30          2.80853179E+12          2.47329632E+05          1.01338937E+05          2.69120273E+02          1.45353684E+02          6.95506463E+01          4.28387574E+04          1.37046995E+01          9.57533804E+00
        780.0000          1.55742799E+02          1.00000000E+30          3.19852644E+07          2.25721535E+05          9.32093524E+04          2.70321872E+02          1.46176592E+02          6.99499869E+01          4.10165255E+04          1.37996498E+01          9.63741324E+00
        790.0000          1.57021542E+02          1.00000000E+30          8.48605221E+06          2.00103339E+05          8.34393418E+04          2.72027398E+02          1.47256122E+02          7.05401467E+01          3.86675903E+04          1.39347034E+01          9.72591337E+00
        800.0000          1.58139258E+02          1.00000000E+30          4.21378577E+06          1.78970016E+05          7.52665769E+04          2.73741902E+02          1.48474976E+02          7.10658738E+01          3.65502739E+04          1.40694904E+01          9.81301688E+00
        810.0000          1.59415096E+02          1.00000000E+30          2.60639863E+06          1.61309172E+05          6.83465283E+04          2.75464854E+02          1.49691776E+02          7.16544392E+01          3.46340136E+04          1.42040132E+01          9.90175994E+00
        820.0000          1.60688905E+02          1.00000000E+30          1.80588282E+06          1.46378357E+05          6.24343442E+04          2.77195749E+02          1.50906550E+02          7.22419990E+01          3.28938414E+04          1.43355447E+01          9.98898936E+00
        830.0000          1.61960712E+02          1.00000000E+30          1.34161092E+06          1.33627878E+05          5.73358276E+04          2.78934117E+02          1.52119329E+02          7.28285684E+01          3.13077921E+04          1.44695647E+01          1.00773675E+01
        840.0000          1.63230547E+02          1.00000000E+30          1.04490017E+06          1.22646030E+05          5.29048702E+04          2.80679514E+02          1.53330140E+02          7.34141618E+01          2.98581453E+04          1.46033336E+01          1.01655634E+01
        850.0000          1.64498435E+02          1.00000000E+30          8.42245019E+05          1.13105274E+05          4.90268642E+04          2.82431532E+02          1.54539013E+02          7.39987939E+01          2.85290704E+04          1.47368539E+01          1.02535788E+01
        860.0000          1.65764403E+02          1.00000000E+30          6.96737487E+05          1.04759981E+05          4.56101304E+04          2.84189777E+02          1.55614717E+02          7.45824788E+01          2.73074446E+04          1.48701293E+01          1.03408368E+01
        870.0000          1.67028479E+02          1.00000000E+30          5.88269097E+05          9.74131253E+04          4.25836072E+04          2.85953886E+02          1.56820783E+02          7.51058710E+01          2.61814932E+04          1.50005278E+01          1.04260850E+01
        880.0000          1.68143519E+02          1.00000000E+30          5.04951162E+05          9.09073962E+04          3.98872504E+04          2.87723519E+02          1.58024989E+02          7.56881415E+01          2.51414272E+04          1.51333420E+01          1.05130179E+01
        890.0000          1.69405037E+02          1.00000000E+30          4.39368477E+05          8.51159362E+04          3.74741598E+04          2.89498347E+02          1.59227363E+02          7.62695052E+01          2.41784779E+04          1.52659228E+01          1.06003582E+01
        900.0000          1.70664735E+02          1.00000000E+30          3.86706732E+05          7.99348008E+04          3.53045475E+04          2.91278071E+02          1.60427933E+02          7.68499759E+01          2.32850671E+04          1.53982733E+01          1.06875294E+01
        910.0000          1.71922641E+02          1.00000000E+30          3.43670921E+05          7.52776453E+04          3.33459716E+04          2.93062401E+02          1.61626724E+02          7.74295667E+01          2.24545507E+04          1.55303973E+01          1.07745337E+01
        920.0000          1.73178780E+02          1.00000000E+30          3.08008674E+05          7.10754683E+04          3.15710864E+04          2.94851070E+02          1.62823764E+02          7.80082910E+01          2.16810143E+04          1.56622986E+01          1.08613738E+01
        930.0000          1.74433178E+02          1.00000000E+30          2.78071577E+05          6.72687914E+04          2.99571491E+04          2.96643822E+02          1.64019078E+02          7.85861615E+01          2.09593315E+04          1.57939812E+01          1.09480519E+01
        940.0000          1.75685860E+02          1.00000000E+30          2.52674128E+05          6.38077197E+04          2.84846250E+04          2.98440414E+02          1.65212693E+02          7.91631913E+01          2.02848981E+04          1.59254483E+01          1.10345701E+01
        950.0000          1.76936851E+02          1.00000000E+30          2.30913296E+05          6.06513203E+04          2.71368670E+04          3.00240624E+02          1.66404632E+02          7.97393931E+01          1.96535960E+04          1.60567030E+01          1.11209306E+01
        960.0000          1.78186174E+02          1.00000000E+30          2.12108907E+05          5.77631501E+04          2.58999640E+04          3.02044232E+02          1.67594921E+02          8.03147789E+01          1.90618326E+04          1.61852538E+01          1.12059395E+01
        970.0000          1.79433856E+02          1.00000000E+30          1.95729186E+05          5.51132276E+04          2.47617133E+04          3.03851038E+02          1.68783584E+02          8.08893611E+01          1.85063192E+04          1.63161034E+01          1.12919963E+01
        980.0000          1.80679919E+02          1.00000000E+30          1.81372258E+05          5.26752632E+04          2.37115883E+04          3.05660848E+02          1.69970647E+02          8.14631516E+01          1.79841210E+04          1.64467483E+01          1.13779007E+01
        990.0000          1.81924388E+02          1.00000000E+30          1.68701626E+05          5.04265254E+04          2.27404650E+04          3.07473484E+02          1.71156130E+02          8.20361621E+01          1.74926413E+04          1.65771915E+01          1.14636546E+01
       1000.0000          1.83167284E+02          1.00000000E+30          1.57461413E+05          4.83474249E+04          2.18404452E+04          3.09288768E+02          1.72340060E+02          8.26084042E+01          1.70295076E+04          1.67074358E+01          1.15492600E+01
       1100.0000          1.95638158E+02          1.00000000E+30          9.09224272E+04          3.39785910E+04          1.55599557E+04          3.27214754E+02          1.84207677E+02          8.83407948E+01          1.35708330E+04          1.80018365E+01          1.24001325E+01
       1200.0000          2.08073879E+02          1.00000000E+30          6.18589843E+04          2.61511238E+04          1.20903821E+04          3.45673736E+02          1.96030557E+02          9.40479831E+01          1.14678760E+04          1.92787310E+01          1.32401313E+01
       1300.0000          2.20362093E+02          1.00000000E+30          4.63514131E+04          2.14017999E+04          9.96753378E+03          3.64303608E+02          2.07711383E+02          9.96860898E+01          1.01076272E+04          2.05421847E+01          1.40693111E+01
       1400.0000          2.32625410E+02          1.00000000E+30          3.70324610E+04          1.83100717E+04          8.57847526E+03          3.82756352E+02          2.19360020E+02          1.05305906E+02          9.18969766E+03          2.17935328E+01          1.48901651E+01
       1500.0000          2.44863836E+02          1.00000000E+30          3.09797988E+04          1.61967672E+04          7.62607260E+03          4.01049376E+02          2.30886906E+02          1.10866790E+02          8.55180835E+03          2.30319222E+01          1.57014457E+01
       1600.0000          2.56880177E+02          1.00000000E+30          2.68303716E+04          1.47003624E+04          6.95056688E+03          4.19475634E+02          2.42390712E+02          1.16414303E+02          8.09986400E+03          2.42584460E+01          1.65049840E+01
       1700.0000          2.68886907E+02          1.00000000E+30          2.38718814E+04          1.36127355E+04          6.45932487E+03          4.37744442E+02          2.53787942E+02          1.21910401E+02          7.77627068E+03          2.54760162E+01          1.73016715E+01
       1800.0000          2.80883143E+02          1.00000000E+30          2.16993524E+04          1.28067928E+04          6.09549242E+03          4.56126983E+02          2.65087611E+02          1.27359417E+02          7.54419527E+03          2.66834234E+01          1.80917115E+01
       1900.0000          2.92779387E+02          1.00000000E+30          2.00673986E+04          1.22013104E+04          5.82258259E+03          4.74358751E+02          2.76376440E+02          1.32801372E+02          7.37920866E+03          2.78832728E+01          1.88769023E+01
       2000.0000          3.04583007E+02          1.00000000E+30          1.88196988E+04          1.17423933E+04          5.61631952E+03          4.92451239E+02          2.87577567E+02          1.38201111E+02          7.26458453E+03          2.90742360E+01          1.96557467E+01
       2100.0000          3.16300573E+02          1.00000000E+30          1.78527069E+04          1.13931760E+04          5.46004806E+03          5.10414779E+02          2.98697168E+02          1.43561598E+02          7.18855479E+03          3.02569157E+01          2.04287572E+01
       2200.0000          3.27937958E+02          1.00000000E+30          1.70955623E+04          1.11277540E+04          5.34204029E+03          5.28487231E+02          3.09814262E+02          1.48919292E+02          7.14263778E+03          3.14318099E+01          2.11977581E+01
       2300.0000          3.39581540E+02          1.00000000E+30          1.64984741E+04          1.09274965E+04          5.25384288E+03          5.46212018E+02          3.20784705E+02          1.54207986E+02          7.12059085E+03          3.26009901E+01          2.19613654E+01
       2400.0000          3.51151031E+02          1.00000000E+30          1.60256278E+04          1.07787230E+04          5.18923694E+03          5.64049076E+02          3.31758672E+02          1.59496859E+02          7.11772949E+03          3.37616996E+01          2.27208870E+01
       2500.0000          3.62650687E+02          1.00000000E+30          1.56507459E+04          1.06712063E+04          5.14356335E+03          5.81776795E+02          3.42666658E+02          1.64754014E+02          7.13047972E+03          3.49174778E+01          2.34766539E+01
       2600.0000          3.74084392E+02          1.00000000E+30          1.53541869E+04          1.05971659E+04          5.11327407E+03          5.99401548E+02          3.53512310E+02          1.69981198E+02          7.15607191E+03          3.60669600E+01          2.42281544E+01
       2700.0000          3.85455694E+02          1.00000000E+30          1.51210435E+04          1.05506002E+04          5.09562460E+03          6.17132809E+02          3.64365787E+02          1.75210792E+02          7.19233200E+03          3.72119329E+01          2.49775622E+01
       2800.0000          3.96842048E+02          1.00000000E+30          1.49398264E+04          1.05268121E+04          5.08846711E+03          6.34563666E+02          3.75095082E+02          1.80382049E+02          7.23753113E+03          3.83497981E+01          2.57215283E+01
       2900.0000          4.08096400E+02          1.00000000E+30          1.48015644E+04          1.05220802E+04          5.09009576E+03          6.52103777E+02          3.85835988E+02          1.85557563E+02          7.29027958E+03          3.94823194E+01          2.64628267E+01
       3000.0000          4.19369122E+02          1.00000000E+30          1.46991759E+04          1.05334251E+04          5.09914325E+03          6.69360509E+02          3.96460133E+02          1.90678265E+02          7.34944865E+03          4.06109985E+01          2.72003228E+01
       3100.0000          4.30517517E+02          1.00000000E+30          1.46269931E+04          1.05584351E+04          5.11450166E+03          6.86727618E+02          4.07098702E+02          1.95804612E+02          7.41411332E+03          4.17347725E+01          2.79354429E+01
       3200.0000          4.41686690E+02          1.00000000E+30          1.45804407E+04          1.05951391E+04          5.13526450E+03          7.04012851E+02          4.17689077E+02          2.00907819E+02          7.48350876E+03          4.28523136E+01          2.86670132E+01
       3300.0000          4.52806978E+02          1.00000000E+30          1.45557951E+04          1.06419135E+04          5.16068439E+03          7.21219800E+02          4.28233302E+02          2.05988862E+02          7.55699792E+03          4.39665089E+01          2.93960739E+01
       3400.0000          4.63880380E+02          1.00000000E+30          1.45499935E+04          1.06974097E+04          5.19013961E+03          7.38351812E+02          4.38733264E+02          2.11048638E+02          7.63404616E+03          4.50764824E+01          3.01222774E+01
       3500.0000          4.74976068E+02          1.00000000E+30          1.45604980E+04          1.07604984E+04          5.22310933E+03          7.55412016E+02          4.49190719E+02          2.16087984E+02          7.71420204E+03          4.61822016E+01          3.08459342E+01
       3600.0000          4.85960241E+02          1.00000000E+30          1.45851894E+04          1.08302291E+04          5.25915460E+03          7.72579986E+02          4.59607314E+02          2.21107688E+02          7.79708188E+03          4.72854211E+01          3.15675883E+01
       3700.0000          4.96902779E+02          1.00000000E+30          1.46222871E+04          1.09057948E+04          5.29790297E+03          7.89502293E+02          4.70043109E+02          2.26108497E+02          7.88235794E+03          4.83831964E+01          3.22859323E+01
       3800.0000          5.07805255E+02          1.00000000E+30          1.46702845E+04          1.09865083E+04          5.33903634E+03          8.06361031E+02          4.80381626E+02          2.31117717E+02          7.96974839E+03          4.94768748E+01          3.30018863E+01
       3900.0000          5.18733302E+02          1.00000000E+30          1.47278990E+04          1.10717797E+04          5.38228179E+03          8.23328538E+02          4.90683587E+02          2.36082343E+02          8.05901025E+03          5.05683141E+01          3.37160498E+01
       4000.0000          5.29558787E+02          1.00000000E+30          1.47940332E+04          1.11611008E+04          5.42740417E+03          8.40064333E+02          5.01006961E+02          2.41056145E+02          8.14993249E+03          5.16549642E+01          3.44275478E+01
       4100.0000          5.40411321E+02          1.00000000E+30          1.48677431E+04          1.12540311E+04          5.47419937E+03          8.56909374E+02          5.11238738E+02          2.45987079E+02          8.24233175E+03          5.27395757E+01          3.51371281E+01
       4200.0000          5.51164968E+02          1.00000000E+30          1.49482121E+04          1.13501875E+04          5.52248994E+03          8.73530793E+02          5.21493136E+02          2.50927741E+02          8.33604730E+03          5.38190258E+01          3.58439252E+01
       4300.0000          5.61946713E+02          1.00000000E+30          1.50347315E+04          1.14492359E+04          5.57212079E+03          8.90261362E+02          5.31714313E+02          2.55852470E+02          8.43093826E+03          5.48966850E+01          3.65497450E+01
       4400.0000          5.72694441E+02          1.00000000E+30          1.51266831E+04          1.15508828E+04          5.62295585E+03          9.06936906E+02          5.41848940E+02          2.60736735E+02          8.52688062E+03          5.59704133E+01          3.72523471E+01
       4500.0000          5.83409095E+02          1.00000000E+30          1.52235249E+04          1.16548698E+04          5.67487513E+03          9.23559032E+02          5.52007491E+02          2.65631349E+02          8.62376476E+03          5.70416761E+01          3.79539469E+01
       4600.0000          5.94031551E+02          1.00000000E+30          1.53247812E+04          1.17609689E+04          5.72777284E+03          9.40129320E+02          5.62135736E+02          2.70511442E+02          8.72149350E+03          5.81106032E+01          3.86535900E+01
       4700.0000          6.04683728E+02          1.00000000E+30          1.54300318E+04          1.18689778E+04          5.78155500E+03          9.56492158E+02          5.72234646E+02          2.75377499E+02          8.81998052E+03          5.91755398E+01          3.93508116E+01
       4800.0000          6.15305646E+02          1.00000000E+30          1.55389046E+04          1.19787171E+04          5.83613823E+03          9.72964623E+02          5.82305113E+02          2.80229901E+02          8.91914880E+03          6.02389416E+01          4.00469924E+01
       4900.0000          6.25898144E+02          1.00000000E+30          1.56510694E+04          1.20900265E+04          5.89144804E+03          9.89389630E+02          5.92347896E+02          2.85068991E+02          9.01892959E+03          6.12993393E+01          4.07412309E+01
       5000.0000          6.36462042E+02          1.00000000E+30          1.57662319E+04          1.22027628E+04          5.94741783E+03          1.00576849E+03          6.02363699E+02          2.89895110E+02          9.11926136E+03          6.23566506E+01          4.14335071E+01
       5100.0000          6.46998114E+02          1.00000000E+30          1.58841293E+04          1.23167976E+04          6.00398798E+03          1.02210247E+03          6.12353205E+02          2.94708591E+02          9.22008876E+03          6.34113124E+01          4.21240295E+01
       5200.0000          6.57507087E+02          1.00000000E+30          1.60045262E+04          1.24320156E+04          6.06110482E+03          1.03839276E+03          6.22317082E+02          2.99509754E+02          9.32136207E+03          6.44634858E+01          4.28128840E+01
       5300.0000          6.67989653E+02          1.00000000E+30          1.61272108E+04          1.25483129E+04          6.11872000E+03          1.05478973E+03          6.32255975E+02          3.04298909E+02          9.42303650E+03          6.55129077E+01          4.35002226E+01
       5400.0000          6.78503143E+02          1.00000000E+30          1.62519925E+04          1.26655959E+04          6.17678992E+03          1.07099463E+03          6.42170514E+02          3.09076350E+02          9.52507142E+03          6.65593389E+01          4.41856843E+01
       5500.0000          6.88934149E+02          1.00000000E+30          1.63786995E+04          1.27837795E+04          6.23527516E+03          1.08715911E+03          6.52061331E+02          3.13842369E+02          9.62743023E+03          6.76035798E+01          4.48694077E+01
       5600.0000          6.99340579E+02          1.00000000E+30          1.65071766E+04          1.29027872E+04          6.29413985E+03          1.10328421E+03          6.61929069E+02          3.18597268E+02          9.73007976E+03          6.86472195E+01          4.55523489E+01
       5700.0000          7.09723088E+02          1.00000000E+30          1.66372822E+04          1.30225488E+04          6.35335161E+03          1.11937091E+03          6.71823931E+02          3.23364456E+02          9.83298975E+03          6.96865074E+01          4.62335771E+01
