#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   O-K-shell   Valence  Total
       3500.0000          1.00000000E+30          5.48943946E+04          3.83115581E+04          1.79984007E+04          1.64085738E+03          1.05286251E+03          5.04854166E+02          9.65503018E+01          6.17232605E+01          8.37681297E+03          5.08881310E+01          2.00124693E+01
       3600.0000          1.00000000E+30          5.33980141E+04          3.76400125E+04          1.77115503E+04          1.67512646E+03          1.07604855E+03          5.16013761E+02          9.88576773E+01          6.32025256E+01          8.46681176E+03          5.21070105E+01          2.04863154E+01
       3700.0000          1.00000000E+30          5.21020187E+04          3.70662763E+04          1.74676728E+04          1.71007260E+03          1.09946349E+03          5.27129671E+02          1.01156934E+02          6.46738424E+01          8.55941261E+03          5.33213242E+01          2.09583513E+01
       3800.0000          1.00000000E+30          5.09770147E+04          3.65767660E+04          1.72608563E+04          1.74407179E+03          1.12246590E+03          5.38347940E+02          1.03448234E+02          6.61401768E+01          8.65430945E+03          5.45336430E+01          2.14290522E+01
       3900.0000          1.00000000E+30          4.99988249E+04          3.61601880E+04          1.70861815E+04          1.77795263E+03          1.14538465E+03          5.49379025E+02          1.05736119E+02          6.76042256E+01          8.75123846E+03          5.57400595E+01          2.18980810E+01
       4000.0000          1.00000000E+30          4.91474216E+04          3.58071194E+04          1.69395291E+04          1.81248635E+03          1.16852915E+03          5.60512158E+02          1.08012466E+02          6.90608644E+01          8.84997046E+03          5.69422860E+01          2.23655091E+01
       4100.0000          1.00000000E+30          4.84060989E+04          3.55096069E+04          1.68174265E+04          1.84688801E+03          1.19128433E+03          5.71464614E+02          1.10285668E+02          7.05156307E+01          8.95030635E+03          5.81423147E+01          2.28317940E+01
       4200.0000          1.00000000E+30          4.77608378E+04          3.52609315E+04          1.67169316E+04          1.88040941E+03          1.21426331E+03          5.82518379E+02          1.12547914E+02          7.19632353E+01          9.05207159E+03          5.93391202E+01          2.32964500E+01
       4300.0000          1.00000000E+30          4.71997969E+04          3.50553747E+04          1.66355393E+04          1.91456709E+03          1.23716254E+03          5.93533915E+02          1.14807311E+02          7.34091769E+01          9.15511320E+03          6.05305772E+01          2.37599743E+01
       4400.0000          1.00000000E+30          4.67129341E+04          3.48880500E+04          1.65710977E+04          1.94860546E+03          1.25998451E+03          6.04377299E+02          1.17060314E+02          7.48484499E+01          9.25929653E+03          6.17192588E+01          2.42217593E+01
       4500.0000          1.00000000E+30          4.62916700E+04          3.47547498E+04          1.65217639E+04          1.98252834E+03          1.28244024E+03          6.15321009E+02          1.19302909E+02          7.62859904E+01          9.36450252E+03          6.29059298E+01          2.46826002E+01
       4600.0000          1.00000000E+30          4.59286415E+04          3.46518325E+04          1.64859248E+04          2.01562443E+03          1.30511719E+03          6.26229944E+02          1.21543125E+02          7.77196729E+01          9.47062567E+03          6.40866626E+01          2.51419049E+01
       4700.0000          1.00000000E+30          4.56175235E+04          3.45761361E+04          1.64621980E+04          2.04933434E+03          1.32772375E+03          6.37105144E+02          1.23777399E+02          7.91495090E+01          9.57757222E+03          6.52669129E+01          2.56004809E+01
       4800.0000          1.00000000E+30          4.53528162E+04          3.45249246E+04          1.64493680E+04          2.08293923E+03          1.35026198E+03          6.47947597E+02          1.26005831E+02          8.05756255E+01          9.68525855E+03          6.64427321E+01          2.60576300E+01
       4900.0000          1.00000000E+30          4.51297480E+04          3.44957898E+04          1.64463748E+04          2.11644225E+03          1.37273386E+03          6.58758237E+02          1.28228518E+02          8.19980489E+01          9.79361001E+03          6.76154278E+01          2.65135640E+01
       5000.0000          1.00000000E+30          4.49441575E+04          3.44866158E+04          1.64522819E+04          2.14984641E+03          1.39514126E+03          6.69537958E+02          1.30445625E+02          8.34168790E+01          9.90255978E+03          6.87858963E+01          2.69684419E+01
       5100.0000          1.00000000E+30          4.47924157E+04          3.44955432E+04          1.64662661E+04          2.18315458E+03          1.41748597E+03          6.80287615E+02          1.32657277E+02          8.48322327E+01          1.00120477E+04          6.99534552E+01          2.74221794E+01
       5200.0000          1.00000000E+30          4.46712828E+04          3.45209305E+04          1.64875978E+04          2.21704014E+03          1.43976971E+03          6.91008024E+02          1.34863599E+02          8.62442049E+01          1.01220199E+04          7.11180154E+01          2.78748874E+01
       5300.0000          1.00000000E+30          4.45779498E+04          3.45613107E+04          1.65156288E+04          2.25015700E+03          1.46199411E+03          7.01699971E+02          1.37064743E+02          8.76528620E+01          1.02324277E+04          7.22802388E+01          2.83264709E+01
       5400.0000          1.00000000E+30          4.45099100E+04          3.46153873E+04          1.65497830E+04          2.28318577E+03          1.48416075E+03          7.12364201E+02          1.39260851E+02          8.90582302E+01          1.03432269E+04          7.34407360E+01          2.87771422E+01
       5500.0000          1.00000000E+30          4.44649294E+04          3.46819999E+04          1.65895439E+04          2.31612887E+03          1.50653677E+03          7.23001432E+02          1.41451991E+02          9.04604049E+01          1.04543778E+04          7.45972053E+01          2.92266633E+01
       5600.0000          1.00000000E+30          4.44410362E+04          3.47601096E+04          1.66344500E+04          2.34898861E+03          1.52858961E+03          7.33733453E+02          1.43642256E+02          9.18596051E+01          1.05658444E+04          7.57512424E+01          2.96754767E+01
       5700.0000          1.00000000E+30          4.44364636E+04          3.48487856E+04          1.66840866E+04          2.38240795E+03          1.55058899E+03          7.44317517E+02          1.45823927E+02          9.32582692E+01          1.06775938E+04          7.69048506E+01          3.01236222E+01
       5800.0000          1.00000000E+30          4.44496176E+04          3.49471895E+04          1.67380805E+04          2.41509997E+03          1.57253620E+03          7.54876570E+02          1.48000661E+02          9.46513904E+01          1.07895964E+04          7.80524854E+01          3.05698792E+01
       5900.0000          1.00000000E+30          4.44790824E+04          3.50545640E+04          1.67960944E+04          2.44771505E+03          1.59469013E+03          7.65411194E+02          1.50173089E+02          9.60416699E+01          1.09018249E+04          7.92007416E+01          3.10157711E+01
       6000.0000          1.00000000E+30          4.45235736E+04          3.51702276E+04          1.68578227E+04          2.48088055E+03          1.61653419E+03          7.76039327E+02          1.52344896E+02          9.74291081E+01          1.10142546E+04          8.03444649E+01          3.14607643E+01
       6100.0000          1.00000000E+30          4.45819369E+04          3.52935580E+04          1.69229899E+04          2.51333993E+03          1.63832973E+03          7.86525632E+02          1.54508658E+02          9.88161258E+01          1.11260829E+04          8.14881440E+01          3.19049871E+01
       6200.0000          1.00000000E+30          4.46531254E+04          3.54239966E+04          1.69913443E+04          2.54572807E+03          1.66032980E+03          7.97105306E+02          1.56667877E+02          1.00198202E+02          1.12321647E+04          8.26284587E+01          3.23481506E+01
       6300.0000          1.00000000E+30          4.47361948E+04          3.55610295E+04          1.70626578E+04          2.57865641E+03          1.68202909E+03          8.07545313E+02          1.58826861E+02          1.01580082E+02          1.13515520E+04          8.37657781E+01          3.27906719E+01
       6400.0000          1.00000000E+30          4.48302828E+04          3.57041899E+04          1.71367205E+04          2.61089960E+03          1.70393202E+03          8.17963738E+02          1.60977892E+02          1.02956570E+02          1.14574998E+04          8.49010624E+01          3.32317932E+01
       6500.0000          1.00000000E+30          4.49346055E+04          3.58530540E+04          1.72133430E+04          2.64367803E+03          1.72553903E+03          8.28474343E+02          1.63128999E+02          1.04330543E+02          1.15764017E+04          8.60362803E+01          3.36728753E+01
       6600.0000          1.00000000E+30          4.50484506E+04          3.60072302E+04          1.72923504E+04          2.67578282E+03          1.74734892E+03          8.38849443E+02          1.65272158E+02          1.05704496E+02          1.16822220E+04          8.71684101E+01          3.41127715E+01
       6700.0000          1.00000000E+30          4.51711631E+04          3.61663622E+04          1.73735828E+04          2.70841747E+03          1.76886749E+03          8.49316410E+02          1.67415447E+02          1.07073631E+02          1.18006549E+04          8.82985642E+01          3.45520981E+01
       6800.0000          1.00000000E+30          4.53021495E+04          3.63301224E+04          1.74568930E+04          2.74038993E+03          1.79058798E+03          8.59649979E+02          1.69550786E+02          1.08442685E+02          1.19063543E+04          8.94263627E+01          3.49903512E+01
       6900.0000          1.00000000E+30          4.54408600E+04          3.64982084E+04          1.75421457E+04          2.77288655E+03          1.81202179E+03          8.70074960E+02          1.71686413E+02          1.09807030E+02          1.20243341E+04          9.05523664E+01          3.54280800E+01
       7000.0000          1.00000000E+30          4.55867927E+04          3.66703435E+04          1.76292167E+04          2.80473235E+03          1.83365621E+03          8.80479535E+02          1.73814279E+02          1.11171421E+02          1.21420575E+04          9.16756748E+01          3.58650009E+01
       7100.0000          1.00000000E+30          4.57394844E+04          3.68462711E+04          1.77179905E+04          2.83709631E+03          1.85500875E+03          8.90753237E+02          1.75942370E+02          1.12533717E+02          1.22474623E+04          9.27972392E+01          3.63010941E+01
       7200.0000          1.00000000E+30          4.58985105E+04          3.70257548E+04          1.78083615E+04          2.86939543E+03          1.87656020E+03          9.01118168E+02          1.78063261E+02          1.13891257E+02          1.23647570E+04          9.39169236E+01          3.67364152E+01
       7300.0000          1.00000000E+30          4.60634779E+04          3.72085757E+04          1.79002309E+04          2.90105711E+03          1.89807148E+03          9.11354296E+02          1.80184889E+02          1.15248856E+02          1.24818075E+04          9.50385288E+01          3.71717278E+01
       7400.0000          1.00000000E+30          4.62340238E+04          3.73945317E+04          1.79935081E+04          2.93323093E+03          1.91930617E+03          9.21681006E+02          1.82303210E+02          1.16601573E+02          1.25986178E+04          9.61548365E+01          3.76057043E+01
       7500.0000          1.00000000E+30          4.64098105E+04          3.75834339E+04          1.80881082E+04          2.96534337E+03          1.94073901E+03          9.31988849E+02          1.84413349E+02          1.17954820E+02          1.27035883E+04          9.72679203E+01          3.80388196E+01
       7600.0000          1.00000000E+30          4.65905300E+04          3.77751085E+04          1.81839529E+04          2.99683173E+03          1.96213333E+03          9.42170766E+02          1.86524313E+02          1.19306474E+02          1.28200015E+04          9.83818656E+01          3.84717075E+01
       7700.0000          1.00000000E+30          4.67758916E+04          3.79693936E+04          1.82809694E+04          3.02882562E+03          1.98325694E+03          9.52442529E+02          1.88633143E+02          1.20652730E+02          1.29361863E+04          9.94947536E+01          3.89039049E+01
       7800.0000          1.00000000E+30          4.69656278E+04          3.81661376E+04          1.83790894E+04          3.06076122E+03          2.00457707E+03          9.62696307E+02          1.90733321E+02          1.21999809E+02          1.30521467E+04          1.00601906E+02          3.93349738E+01
       7900.0000          1.00000000E+30          4.71594893E+04          3.83652012E+04          1.84782501E+04          3.09263933E+03          2.02586053E+03          9.72932424E+02          1.92835223E+02          1.23345056E+02          1.31567313E+04          1.01714013E+02          3.97665230E+01
       8000.0000          1.00000000E+30          4.73572455E+04          3.85664521E+04          1.85783921E+04          3.12390943E+03          2.04710763E+03          9.83046415E+02          1.94933638E+02          1.24687610E+02          1.32723239E+04          1.02818811E+02          4.01963048E+01
       8100.0000          1.00000000E+30          4.75586783E+04          3.87697682E+04          1.86794604E+04          3.15567728E+03          2.06809178E+03          9.93248957E+02          1.97029123E+02          1.26026887E+02          1.33877031E+04          1.03925005E+02          4.06259588E+01
       8200.0000          1.00000000E+30          4.77635883E+04          3.89750348E+04          1.87814034E+04          3.18739050E+03          2.08927002E+03          1.00343463E+03          1.99117771E+02          1.27365485E+02          1.35028725E+04          1.05026682E+02          4.10545941E+01
       8300.0000          1.00000000E+30          4.79717852E+04          3.91821456E+04          1.88841727E+04          3.21904991E+03          2.11041374E+03          1.01360389E+03          2.01207323E+02          1.28703245E+02          1.36178355E+04          1.06131440E+02          4.14835968E+01
       8400.0000          1.00000000E+30          4.81830941E+04          3.93910000E+04          1.89877234E+04          3.25065648E+03          2.13152344E+03          1.02365426E+03          2.03293266E+02          1.30038539E+02          1.37325956E+04          1.07228057E+02          4.19107203E+01
       8500.0000          1.00000000E+30          4.83973492E+04          3.96015038E+04          1.90920131E+04          3.28167385E+03          2.15260001E+03          1.03379209E+03          2.05378136E+02          1.31371503E+02          1.38471562E+04          1.08328909E+02          4.23382341E+01
       8600.0000          1.00000000E+30          4.86143971E+04          3.98135691E+04          1.91970021E+04          3.31317911E+03          2.17342221E+03          1.04391412E+03          2.07457732E+02          1.32701823E+02          1.39510059E+04          1.09425982E+02          4.27645247E+01
       8700.0000          1.00000000E+30          4.88340928E+04          4.00271135E+04          1.93026528E+04          3.34463389E+03          2.19443522E+03          1.05402064E+03          2.09532504E+02          1.34031117E+02          1.40652458E+04          1.10521109E+02          4.31903405E+01
       8800.0000          1.00000000E+30          4.90563014E+04          4.02420591E+04          1.94089303E+04          3.37603900E+03          2.21541632E+03          1.06411203E+03          2.11608366E+02          1.35359339E+02          1.41792959E+04          1.11617426E+02          4.36162224E+01
       8900.0000          1.00000000E+30          4.92808934E+04          4.04583324E+04          1.95158018E+04          3.40739528E+03          2.23636598E+03          1.07418862E+03          2.13680027E+02          1.36686575E+02          1.42931593E+04          1.12710679E+02          4.40413061E+01
       9000.0000          1.00000000E+30          4.95077504E+04          4.06758648E+04          1.96232360E+04          3.43870352E+03          2.25728483E+03          1.08425061E+03          2.15749504E+02          1.38011153E+02          1.44068390E+04          1.13798682E+02          4.44651705E+01
       9100.0000          1.00000000E+30          4.97367594E+04          4.08945923E+04          1.97312038E+04          3.46996445E+03          2.27817349E+03          1.09419827E+03          2.17817706E+02          1.39333368E+02          1.45203381E+04          1.14891969E+02          4.48893257E+01
       9200.0000          1.00000000E+30          4.99678145E+04          4.11144526E+04          1.98396774E+04          3.50117873E+03          2.29903247E+03          1.10423166E+03          2.19883027E+02          1.40654742E+02          1.46336595E+04          1.15981258E+02          4.53127815E+01
       9300.0000          1.00000000E+30          5.02008150E+04          4.13353889E+04          1.99486310E+04          3.53182976E+03          2.31986218E+03          1.11425088E+03          2.21944650E+02          1.41973079E+02          1.47468061E+04          1.17070680E+02          4.57356515E+01
       9400.0000          1.00000000E+30          5.04356664E+04          4.15573463E+04          2.00580401E+04          3.56295440E+03          2.34066298E+03          1.12425615E+03          2.24003126E+02          1.43291427E+02          1.48597807E+04          1.18155497E+02          4.61577266E+01
       9500.0000          1.00000000E+30          5.06722802E+04          4.17802740E+04          2.01678814E+04          3.59403430E+03          2.36143521E+03          1.13424772E+03          2.26059600E+02          1.44607866E+02          1.49725861E+04          1.19237856E+02          4.65790976E+01
       9600.0000          1.00000000E+30          5.09105724E+04          4.20041231E+04          2.02781329E+04          3.62507014E+03          2.38217923E+03          1.14422579E+03          2.28114197E+02          1.45922460E+02          1.50852250E+04          1.20320374E+02          4.70001766E+01
       9700.0000          1.00000000E+30          5.11504635E+04          4.22288480E+04          2.03887742E+04          3.65606253E+03          2.40268299E+03          1.15419056E+03          2.30166547E+02          1.47235466E+02          1.51977000E+04          1.21403809E+02          4.74210081E+01
       9800.0000          1.00000000E+30          5.13918785E+04          4.24544047E+04          2.04997852E+04          3.68701209E+03          2.42337221E+03          1.16414221E+03          2.32216460E+02          1.48547074E+02          1.53100139E+04          1.22485948E+02          4.78414322E+01
       9900.0000          1.00000000E+30          5.16347453E+04          4.26807529E+04          2.06111476E+04          3.71791941E+03          2.44403433E+03          1.17408090E+03          2.34263921E+02          1.49857305E+02          1.54221690E+04          1.23566358E+02          4.82613019E+01
      10000.0000          1.00000000E+30          5.18789977E+04          4.29078528E+04          2.07228438E+04          3.74878506E+03          2.46466972E+03          1.18400680E+03          2.36308963E+02          1.51166107E+02          1.55341680E+04          1.24645227E+02          4.86806429E+01
      10370.9990          1.00000000E+30          5.27962492E+04          4.37563688E+04          2.11398834E+04          3.86329391E+03          2.54114561E+03          1.22079166E+03          2.43875294E+02          1.56011275E+02          1.59549657E+04          1.28638957E+02          5.02330067E+01
      10371.0010          7.17949151E+15          5.27962542E+04          4.37563734E+04          2.11398856E+04          3.86329453E+03          2.54114603E+03          1.22079186E+03          2.43875334E+02          1.56011302E+02          1.59549681E+04          1.28638978E+02          5.02330150E+01
      11000.0000          3.44250763E+08          5.43851640E+04          4.52129446E+04          2.18548770E+04          4.05575072E+03          2.66982912E+03          1.28269115E+03          2.56636715E+02          1.64178349E+02          1.66550001E+04          1.35368189E+02          5.28491169E+01
      12000.0000          7.83801262E+07          5.69764678E+04          4.75622691E+04          2.30062921E+04          4.35905494E+03          2.87264131E+03          1.38024928E+03          2.76757377E+02          1.77058060E+02          1.77699887E+04          1.45979285E+02          5.69742751E+01
      13000.0000          3.72033876E+07          5.96223737E+04          4.99359968E+04          2.41448855E+04          4.65955474E+03          3.07355045E+03          1.47689167E+03          2.96698794E+02          1.89819715E+02          1.88715505E+04          1.56499663E+02          6.10624872E+01
      14000.0000          2.27144071E+07          6.23033253E+04          5.23193310E+04          2.53120663E+04          4.95753650E+03          3.27274905E+03          1.57270733E+03          3.16472371E+02          2.02474577E+02          1.99690462E+04          1.66925877E+02          6.51155569E+01
      15000.0000          1.58050419E+07          6.49676033E+04          5.46874098E+04          2.64964317E+04          5.25281610E+03          3.47020868E+03          1.66769229E+03          3.36092282E+02          2.15035579E+02          2.10552685E+04          1.77270684E+02          6.91371412E+01
      16000.0000          1.19228859E+07          6.76846305E+04          5.70927975E+04          2.76709123E+04          5.54605280E+03          3.66625204E+03          1.76191885E+03          3.55571447E+02          2.27503803E+02          2.21386159E+04          1.87542974E+02          7.31297329E+01
      17000.0000          9.50499089E+06          7.03851663E+04          5.95296830E+04          2.88363988E+04          5.83699694E+03          3.86083049E+03          1.85552085E+03          3.74924393E+02          2.39889765E+02          2.32122325E+04          1.97747044E+02          7.70957332E+01
      18000.0000          7.88916493E+06          7.31371355E+04          6.18983811E+04          3.00158988E+04          6.12582268E+03          4.05404591E+03          1.94854963E+03          3.94149347E+02          2.52202684E+02          2.42769469E+04          2.07884185E+02          8.10364893E+01
      19000.0000          6.75312782E+06          7.58693720E+04          6.42977948E+04          3.11861582E+04          6.41308037E+03          4.24600609E+03          2.04088817E+03          4.13265814E+02          2.64438951E+02          2.53401653E+04          2.17975659E+02          8.49556408E+01
      20000.0000          5.92349547E+06          7.85833901E+04          6.66799156E+04          3.23479038E+04          6.69810149E+03          4.43693331E+03          2.13273879E+03          4.32281571E+02          2.76605863E+02          2.63954584E+04          2.27986117E+02          8.88490894E+01
      21000.0000          5.29964783E+06          8.13407892E+04          6.90460769E+04          3.35017925E+04          6.98217451E+03          4.62675637E+03          2.22405572E+03          4.51189852E+02          2.88716366E+02          2.74433849E+04          2.37951373E+02          9.27235503E+01
      22000.0000          4.81957431E+06          8.40201202E+04          7.14389457E+04          3.46679705E+04          7.26424175E+03          4.81569009E+03          2.31487053E+03          4.70013159E+02          3.00757031E+02          2.84907213E+04          2.47885726E+02          9.65808792E+01
      23000.0000          4.44323174E+06          8.67415554E+04          7.38156776E+04          3.58262676E+04          7.54514017E+03          5.00346669E+03          2.40528493E+03          4.88744357E+02          3.12746178E+02          2.95251969E+04          2.57764040E+02          1.00418862E+02
      24000.0000          4.14370017E+06          8.94460493E+04          7.61773027E+04          3.69585331E+04          7.82423213E+03          5.19046816E+03          2.49525154E+03          5.07381829E+02          3.24689259E+02          3.05596684E+04          2.67593510E+02          1.04238979E+02
      25000.0000          3.90230441E+06          9.21346695E+04          7.85247640E+04          3.81211876E+04          8.10229909E+03          5.37659065E+03          2.58478620E+03          5.25958363E+02          3.36572147E+02          3.15882191E+04          2.77367173E+02          1.08040616E+02
      26000.0000          3.70573808E+06          9.48083971E+04          8.08589247E+04          3.92586910E+04          8.37906338E+03          5.56185714E+03          2.67391663E+03          5.44444729E+02          3.48412836E+02          3.26111739E+04          2.87111662E+02          1.11828016E+02
      27000.0000          3.54430088E+06          9.75194904E+04          8.31805757E+04          4.03900824E+04          8.65458739E+03          5.74631420E+03          2.76267033E+03          5.62870551E+02          3.60202018E+02          3.36345944E+04          2.96827291E+02          1.15601898E+02
      28000.0000          3.41078728E+06          1.00164648E+05          8.55265959E+04          4.15327939E+04          8.92924354E+03          5.93017173E+03          2.85103528E+03          5.81206175E+02          3.71949003E+02          3.46471183E+04          3.06516045E+02          1.19362341E+02
      29000.0000          3.29975144E+06          1.02846609E+05          8.78243925E+04          4.26525467E+04          9.20243711E+03          6.11313389E+03          2.93913105E+03          5.99494753E+02          3.83654590E+02          3.56604660E+04          3.16136455E+02          1.23104810E+02
      30000.0000          3.20701531E+06          1.05466314E+05          9.01463920E+04          4.37835666E+04          9.47487369E+03          6.29552825E+03          3.02681267E+03          6.17706805E+02          3.95314917E+02          3.66635575E+04          3.25760909E+02          1.26838800E+02
      31000.0000          3.12933504E+06          1.08122042E+05          9.24570068E+04          4.49090495E+04          9.74629121E+03          6.47726936E+03          3.11426166E+03          6.35877050E+02          4.06938017E+02          3.76677465E+04          3.35314565E+02          1.30555564E+02
      32000.0000          3.06415585E+06          1.10765226E+05          9.47567652E+04          4.60292518E+04          1.00166712E+04          6.65818761E+03          3.20136057E+03          6.53962601E+02          4.18524913E+02          3.86676342E+04          3.44869515E+02          1.34263922E+02
      33000.0000          3.00944756E+06          1.13396443E+05          9.70461599E+04          4.71444126E+04          1.02857532E+04          6.83866283E+03          3.28819118E+03          6.72016187E+02          4.30080107E+02          3.96633948E+04          3.54375939E+02          1.37959267E+02
      34000.0000          2.96357946E+06          1.16016235E+05          9.93256509E+04          4.82547551E+04          1.05542512E+04          7.01851679E+03          3.37472430E+03          6.90005360E+02          4.41596065E+02          4.06551936E+04          3.63858286E+02          1.41643173E+02
      35000.0000          2.92522883E+06          1.18669593E+05          1.01595668E+05          4.93604878E+04          1.08221934E+04          7.19777720E+03          3.46096218E+03          7.07927251E+02          4.53075729E+02          4.16431873E+04          3.73320549E+02          1.45316523E+02
      36000.0000          2.89331531E+06          1.21267228E+05          1.03888527E+05          5.04618062E+04          1.10889199E+04          7.37658403E+03          3.54694790E+03          7.25834028E+02          4.64527173E+02          4.26275211E+04          3.82734324E+02          1.48977993E+02
      37000.0000          2.86694746E+06          1.23854860E+05          1.06140233E+05          5.15737336E+04          1.13548411E+04          7.55483458E+03          3.63268924E+03          7.43659535E+02          4.75947168E+02          4.36083313E+04          3.92110631E+02          1.52626251E+02
      38000.0000          2.84538497E+06          1.26475548E+05          1.08383599E+05          5.26665040E+04          1.16198989E+04          7.73238773E+03          3.71822672E+03          7.61449755E+02          4.87326528E+02          4.45908053E+04          4.01501807E+02          1.56270161E+02
      39000.0000          2.82800917E+06          1.29043607E+05          1.10649596E+05          5.37553756E+04          1.18845371E+04          7.90968547E+03          3.80342194E+03          7.79201627E+02          4.98690695E+02          4.55648961E+04          4.10873371E+02          1.59906945E+02
      40000.0000          2.81429968E+06          1.31644405E+05          1.12876707E+05          5.48547422E+04          1.21481000E+04          8.08637490E+03          3.88848529E+03          7.96892596E+02          5.10018695E+02          4.65407589E+04          4.20184145E+02          1.63527627E+02
      41000.0000          2.80381501E+06          1.34194371E+05          1.15126313E+05          5.59501551E+04          1.24112472E+04          8.26254431E+03          3.97324834E+03          8.14546805E+02          5.21319929E+02          4.75085882E+04          4.29513841E+02          1.67145873E+02
      42000.0000          2.79617972E+06          1.36776658E+05          1.17338348E+05          5.70276880E+04          1.26733291E+04          8.43835175E+03          4.05785186E+03          8.32172225E+02          5.32602723E+02          4.84782831E+04          4.38757877E+02          1.70747232E+02
      43000.0000          2.79107296E+06          1.39350005E+05          1.19572662E+05          5.81156741E+04          1.29350763E+04          8.61372681E+03          4.14221376E+03          8.49729071E+02          5.43835568E+02          4.94450521E+04          4.48063879E+02          1.74349364E+02
      44000.0000          2.78821691E+06          1.41874863E+05          1.21799598E+05          5.92000776E+04          1.31962197E+04          8.78864678E+03          4.22640609E+03          8.67246334E+02          5.55080805E+02          5.04041686E+04          4.57265196E+02          1.77934421E+02
      45000.0000          2.78737292E+06          1.44431500E+05          1.24019382E+05          6.02674227E+04          1.34562068E+04          8.96308735E+03          4.31034521E+03          8.84764185E+02          5.66267534E+02          5.13653025E+04          4.66497248E+02          1.81517180E+02
      46000.0000          2.78833313E+06          1.46980021E+05          1.26232235E+05          6.13450974E+04          1.37160628E+04          9.13734365E+03          4.39415151E+03          9.02193615E+02          5.77448387E+02          5.23237627E+04          4.75719721E+02          1.85093847E+02
      47000.0000          2.79091657E+06          1.49520671E+05          1.28410129E+05          6.24195090E+04          1.39751500E+04          9.31093762E+03          4.47769454E+03          9.19635241E+02          5.88587664E+02          5.32796164E+04          4.84887320E+02          1.88657407E+02
      48000.0000          2.79496424E+06          1.52053685E+05          1.30609969E+05          6.34907542E+04          1.42336745E+04          9.48427331E+03          4.56103689E+03          9.37013108E+02          5.99732836E+02          5.42329229E+04          4.94035026E+02          1.92215275E+02
      49000.0000          2.80033677E+06          1.54579285E+05          1.32803474E+05          6.45589244E+04          1.44916904E+04          9.65726615E+03          4.64425847E+03          9.54370487E+02          6.10843396E+02          5.51837461E+04          5.03136665E+02          1.95761209E+02
      50000.0000          2.80691110E+06          1.57097687E+05          1.34990825E+05          6.56241064E+04          1.47491129E+04          9.82985834E+03          4.72731310E+03          9.71687707E+02          6.21922426E+02          5.61321518E+04          5.12267372E+02          1.99305951E+02
