#Energy      C-K-shell   N-K-shell   O-K-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
        510.0000          4.30790828E+04          3.79985167E+05          1.00000000E+30          1.00000000E+30          8.96604521E+03          3.70132151E+03          1.82112708E+03          3.11054548E+01          3.02065861E+01
        520.0000          4.07306637E+04          3.31434118E+05          1.00000000E+30          1.00000000E+30          8.77528337E+03          3.68059783E+03          1.81137653E+03          3.16030846E+01          3.06675397E+01
        530.0000          3.86366752E+04          2.92547777E+05          1.00000000E+30          1.00000000E+30          8.60205986E+03          3.66278148E+03          1.80302874E+03          3.20993934E+01          3.11270218E+01
        537.9990          3.71206927E+04          2.66709231E+05          1.00000000E+30          1.00000000E+30          8.47488930E+03          3.65044188E+03          1.79727446E+03          3.24945858E+01          3.14927112E+01
        538.0010          3.71203305E+04          2.66703334E+05          7.02980910E+12          1.00000000E+30          8.47485870E+03          3.65043900E+03          1.79727312E+03          3.24946857E+01          3.14928036E+01
        540.0000          3.67614451E+04          2.60853827E+05          4.42793813E+08          1.00000000E+30          8.44454627E+03          3.64760485E+03          1.79595536E+03          3.25944133E+01          3.15850769E+01
        550.0000          3.50754562E+04          2.34642252E+05          3.01303372E+07          1.00000000E+30          8.30114540E+03          3.63483133E+03          1.79004163E+03          3.30881752E+01          3.20417213E+01
        560.0000          3.35541238E+04          2.12686539E+05          1.19896036E+07          1.00000000E+30          8.17045435E+03          3.62425089E+03          1.78518690E+03          3.35807083E+01          3.24970044E+01
        570.0000          3.21768653E+04          1.94088545E+05          6.74990760E+06          1.00000000E+30          8.05124347E+03          3.61567528E+03          1.78130084E+03          3.40741701E+01          3.29529601E+01
        580.0000          3.09262111E+04          1.78179849E+05          4.43823118E+06          1.00000000E+30          7.94242664E+03          3.60893722E+03          1.77830227E+03          3.45643208E+01          3.34056334E+01
        590.0000          2.97872919E+04          1.64450959E+05          3.18844149E+06          1.00000000E+30          7.84304470E+03          3.60388688E+03          1.77611892E+03          3.50533249E+01          3.38570624E+01
        600.0000          2.87475011E+04          1.52511372E+05          2.42642856E+06          1.00000000E+30          7.75224775E+03          3.60038844E+03          1.77468567E+03          3.55432827E+01          3.43092146E+01
        610.0000          2.77959002E+04          1.42055813E+05          1.92294758E+06          1.00000000E+30          7.66927425E+03          3.59832085E+03          1.77394388E+03          3.60300540E+01          3.47582394E+01
        620.0000          2.69230710E+04          1.32842032E+05          1.57051652E+06          1.00000000E+30          7.59345324E+03          3.59757381E+03          1.77384062E+03          3.65157579E+01          3.52061222E+01
        630.0000          2.61208412E+04          1.24675863E+05          1.31308773E+06          1.00000000E+30          7.52417969E+03          3.59804855E+03          1.77432790E+03          3.70024368E+01          3.56547676E+01
        640.0000          2.53820840E+04          1.17398732E+05          1.11850953E+06          1.00000000E+30          7.46091236E+03          3.59965453E+03          1.77536230E+03          3.74860454E+01          3.61004247E+01
        650.0000          2.47005382E+04          1.10885970E+05          9.67377893E+05          1.00000000E+30          7.40316599E+03          3.60231025E+03          1.77690438E+03          3.79686452E+01          3.65450170E+01
        660.0000          2.40707330E+04          1.05029454E+05          8.47391569E+05          1.00000000E+30          7.35050381E+03          3.60594113E+03          1.77891815E+03          3.84522456E+01          3.69904105E+01
        670.0000          2.34878235E+04          9.97434027E+04          7.50334912E+05          1.00000000E+30          7.30252997E+03          3.61047930E+03          1.78137083E+03          3.89328817E+01          3.74329403E+01
        680.0000          2.29475282E+04          9.49542149E+04          6.70553113E+05          1.00000000E+30          7.25888758E+03          3.61586275E+03          1.78423244E+03          3.94145217E+01          3.78762824E+01
        690.0000          2.24460283E+04          9.06003993E+04          6.04090425E+05          1.00000000E+30          7.21925513E+03          3.62203466E+03          1.78747559E+03          3.98932652E+01          3.83168387E+01
        700.0000          2.19799614E+04          8.66299424E+04          5.48062946E+05          1.00000000E+30          7.18333888E+03          3.62894309E+03          1.79107515E+03          4.03730218E+01          3.87582228E+01
        710.0000          2.15462812E+04          8.29985127E+04          5.00331221E+05          1.00000000E+30          7.15087252E+03          3.63654013E+03          1.79500797E+03          4.08518774E+01          3.91986720E+01
        720.0000          2.11422983E+04          7.96681620E+04          4.59302495E+05          1.00000000E+30          7.12161272E+03          3.64478185E+03          1.79925285E+03          4.13278873E+01          3.96364024E+01
        730.0000          2.07655772E+04          7.66061722E+04          4.23730731E+05          1.00000000E+30          7.09533886E+03          3.65362789E+03          1.80379018E+03          4.18049480E+01          4.00750041E+01
        740.0000          2.04139202E+04          7.37842480E+04          3.92672536E+05          1.00000000E+30          7.07184710E+03          3.66304076E+03          1.80860201E+03          4.22792471E+01          4.05109760E+01
        750.0000          2.00853778E+04          7.11779113E+04          3.65376732E+05          1.00000000E+30          7.05095288E+03          3.67298608E+03          1.81367156E+03          4.27545766E+01          4.09478055E+01
        760.0000          1.97781498E+04          6.87655825E+04          3.41237050E+05          1.00000000E+30          7.03248679E+03          3.68343191E+03          1.81898344E+03          4.32290880E+01          4.13837972E+01
        770.0000          1.94906319E+04          6.65286680E+04          3.19775492E+05          1.00000000E+30          7.01629212E+03          3.69434863E+03          1.82452333E+03          4.37008953E+01          4.18172280E+01
        780.0000          1.92213602E+04          6.44505141E+04          3.00599695E+05          1.00000000E+30          7.00222470E+03          3.70570893E+03          1.83027799E+03          4.41737478E+01          4.22515360E+01
        790.0000          1.89690024E+04          6.25166497E+04          2.83384947E+05          1.00000000E+30          6.99015339E+03          3.71748732E+03          1.83623513E+03          4.46458228E+01          4.26850538E+01
        800.0000          1.87323488E+04          6.07141405E+04          2.67867672E+05          1.00000000E+30          6.97995483E+03          3.72966019E+03          1.84238333E+03          4.51171259E+01          4.31177898E+01
        810.0000          1.85102921E+04          5.90313975E+04          2.53823887E+05          1.00000000E+30          6.97151806E+03          3.74220549E+03          1.84871186E+03          4.55857739E+01          4.35480283E+01
        820.0000          1.83018266E+04          5.74586054E+04          2.41070607E+05          1.00000000E+30          6.96473704E+03          3.75510273E+03          1.85521082E+03          4.60555144E+01          4.39791936E+01
        830.0000          1.81060329E+04          5.59859994E+04          2.29446855E+05          1.00000000E+30          6.95951768E+03          3.76833277E+03          1.86187100E+03          4.65245247E+01          4.44096237E+01
        840.0000          1.79220535E+04          5.46058572E+04          2.18822762E+05          1.00000000E+30          6.95576842E+03          3.78187770E+03          1.86868369E+03          4.69928047E+01          4.48393211E+01
        850.0000          1.77491199E+04          5.33106742E+04          2.09082310E+05          1.00000000E+30          6.95340642E+03          3.79572096E+03          1.87564080E+03          4.74603564E+01          4.52682901E+01
        860.0000          1.75865172E+04          5.20938741E+04          2.00129325E+05          1.00000000E+30          6.95235590E+03          3.80984679E+03          1.88273483E+03          4.79253297E+01          4.56948514E+01
        870.0000          1.74335913E+04          5.09494228E+04          1.91877513E+05          1.00000000E+30          6.95254363E+03          3.82424061E+03          1.88995864E+03          4.83914425E+01          4.61223884E+01
        880.0000          1.72897308E+04          4.98719287E+04          1.84255133E+05          1.00000000E+30          6.95390306E+03          3.83888865E+03          1.89730561E+03          4.88568700E+01          4.65492432E+01
        890.0000          1.71543820E+04          4.88564755E+04          1.77197922E+05          1.00000000E+30          6.95637208E+03          3.85377812E+03          1.90476948E+03          4.93216162E+01          4.69754215E+01
        900.0000          1.70270285E+04          4.78985891E+04          1.70650342E+05          1.00000000E+30          6.95989240E+03          3.86889691E+03          1.91234442E+03          4.97856889E+01          4.74009326E+01
        910.0000          1.69071919E+04          4.69942075E+04          1.64563698E+05          1.00000000E+30          6.96440936E+03          3.88423365E+03          1.92002491E+03          5.02490924E+01          4.78257823E+01
        920.0000          1.67944281E+04          4.61395998E+04          1.58894646E+05          1.00000000E+30          6.96987245E+03          3.89977767E+03          1.92780582E+03          5.07118351E+01          4.82499802E+01
        930.0000          1.66883372E+04          4.53313887E+04          1.53605616E+05          1.00000000E+30          6.97623375E+03          3.91551890E+03          1.93568219E+03          5.11721236E+01          4.86719058E+01
        940.0000          1.65885278E+04          4.45664798E+04          1.48662865E+05          1.00000000E+30          6.98344852E+03          3.93144785E+03          1.94364952E+03          5.16335683E+01          4.90948281E+01
        950.0000          1.64946499E+04          4.38419810E+04          1.44036212E+05          1.00000000E+30          6.99147514E+03          3.94755558E+03          1.95170341E+03          5.20943878E+01          4.95171363E+01
        960.0000          1.64063800E+04          4.31553108E+04          1.39699329E+05          1.00000000E+30          7.00027434E+03          3.96383375E+03          1.95983982E+03          5.25545878E+01          4.99388371E+01
        970.0000          1.63234047E+04          4.25040474E+04          1.35628112E+05          1.00000000E+30          7.00980881E+03          3.98027426E+03          1.96805487E+03          5.30141741E+01          5.03599375E+01
        980.0000          1.62454417E+04          4.18859736E+04          1.31801054E+05          1.00000000E+30          7.02004404E+03          3.99686972E+03          1.97634491E+03          5.34731541E+01          5.07804455E+01
        990.0000          1.61722285E+04          4.12990347E+04          1.28199124E+05          1.00000000E+30          7.03094741E+03          4.01361293E+03          1.98470651E+03          5.39315352E+01          5.12003696E+01
       1000.0000          1.61035119E+04          4.07413438E+04          1.24804935E+05          1.00000000E+30          7.04248804E+03          4.03049715E+03          1.99313639E+03          5.43893251E+01          5.16197181E+01
       1100.0000          1.56192792E+04          3.64439588E+04          9.94571877E+04          1.00000000E+30          7.18728739E+03          4.20584555E+03          2.08058414E+03          5.89380102E+01          5.57848006E+01
       1200.0000          1.54017314E+04          3.37484974E+04          8.40451496E+04          1.00000000E+30          7.37202924E+03          4.38997977E+03          2.17228136E+03          6.34346718E+01          5.98999974E+01
       1300.0000          1.53560892E+04          3.20201622E+04          7.40762324E+04          1.00000000E+30          7.58356140E+03          4.57986923E+03          2.26675785E+03          6.78864407E+01          6.39725583E+01
       1400.0000          1.54266015E+04          3.09108118E+04          6.73489596E+04          1.00000000E+30          7.81366862E+03          4.77357664E+03          2.36307368E+03          7.22959937E+01          6.80055027E+01
       1500.0000          1.55786200E+04          3.02167433E+04          6.26740309E+04          1.00000000E+30          8.05698456E+03          4.96981812E+03          2.46060594E+03          7.66687014E+01          7.20040539E+01
       1600.0000          1.57896076E+04          2.98122850E+04          5.93618456E+04          1.00000000E+30          8.30987510E+03          5.16771781E+03          2.55697656E+03          8.10077087E+01          7.59695960E+01
       1700.0000          1.60443396E+04          2.96164108E+04          5.69903124E+04          1.00000000E+30          8.56980350E+03          5.36283935E+03          2.65770049E+03          8.53141116E+01          7.99076154E+01
       1800.0000          1.63322020E+04          2.95748847E+04          5.52894906E+04          1.00000000E+30          8.83495420E+03          5.56441288E+03          2.75499658E+03          8.95899523E+01          8.38154754E+01
       1900.0000          1.66455907E+04          2.96502206E+04          5.40803457E+04          1.00000000E+30          9.10400042E+03          5.76468357E+03          2.85448053E+03          9.38391354E+01          8.77003232E+01
       2000.0000          1.69789331E+04          2.98157795E+04          5.32402945E+04          1.00000000E+30          9.37595449E+03          5.96374198E+03          2.95335540E+03          9.80622787E+01          9.15603904E+01
       2100.0000          1.73280602E+04          3.00521762E+04          5.26830919E+04          1.00000000E+30          9.65006985E+03          6.16167404E+03          3.05407820E+03          1.02260396E+02          9.53991435E+01
       2147.9990          1.75002831E+04          3.01864275E+04          5.24971533E+04          1.00000000E+30          9.78223702E+03          6.25823417E+03          3.10198498E+03          1.04266135E+02          9.72332324E+01
       2148.0010          1.75002903E+04          3.01864334E+04          5.24971465E+04          4.33783778E+14          9.78224253E+03          6.25823859E+03          3.10198717E+03          1.04266219E+02          9.72333090E+01
       2200.0000          1.76898006E+04          3.03450028E+04          5.23465778E+04          4.09847467E+08          9.92577509E+03          6.36330485E+03          3.15176390E+03          1.06435470E+02          9.92148565E+01
       2300.0000          1.80617029E+04          3.06833500E+04          5.21850014E+04          7.93295240E+07          1.01937585E+04          6.56363920E+03          3.25121764E+03          1.10588254E+02          1.03010859E+02
       2400.0000          1.84418481E+04          3.10588237E+04          5.21640313E+04          3.61736739E+07          1.04712168E+04          6.76275775E+03          3.35006582E+03          1.14721846E+02          1.06789401E+02
       2500.0000          1.88287146E+04          3.14648714E+04          5.22574744E+04          2.14720872E+07          1.07475870E+04          6.96073529E+03          3.44834567E+03          1.18835748E+02          1.10549129E+02
       2600.0000          1.92210842E+04          3.18963088E+04          5.24450331E+04          1.45419596E+07          1.10334254E+04          7.15764093E+03          3.54609152E+03          1.22930587E+02          1.14291837E+02
       2700.0000          1.96179714E+04          3.23489874E+04          5.27107741E+04          1.06685263E+07          1.13074204E+04          7.35353839E+03          3.64537205E+03          1.27006583E+02          1.18017687E+02
       2800.0000          2.00185726E+04          3.28195541E+04          5.30420270E+04          8.26043024E+06          1.15904309E+04          7.55253499E+03          3.74208343E+03          1.31068109E+02          1.21729537E+02
       2900.0000          2.04222272E+04          3.33052703E+04          5.34286070E+04          6.65012610E+06          1.18720257E+04          7.75045046E+03          3.84029531E+03          1.35111991E+02          1.25426779E+02
       3000.0000          2.08283886E+04          3.38038820E+04          5.38622421E+04          5.51436114E+06          1.21427539E+04          7.94342293E+03          3.93799676E+03          1.39140353E+02          1.29107076E+02
       3100.0000          2.12366018E+04          3.43135183E+04          5.43361530E+04          4.67987454E+06          1.24219169E+04          8.13939818E+03          4.03521214E+03          1.43152076E+02          1.32773776E+02
       3200.0000          2.16464859E+04          3.48326150E+04          5.48447346E+04          4.04682765E+06          1.26998527E+04          8.33444018E+03          4.13011730E+03          1.47152877E+02          1.36427719E+02
       3300.0000          2.20399112E+04          3.53598566E+04          5.53833180E+04          3.55395150E+06          1.29766184E+04          8.52859176E+03          4.22646038E+03          1.51138541E+02          1.40068671E+02
       3400.0000          2.24464873E+04          3.58941301E+04          5.59479849E+04          3.16191045E+06          1.32609905E+04          8.72189299E+03          4.32416230E+03          1.55110579E+02          1.43700140E+02
       3500.0000          2.28777546E+04          3.64344871E+04          5.65354271E+04          2.84448645E+06          1.35353826E+04          8.91438138E+03          4.41964684E+03          1.59069936E+02          1.47317476E+02
       3600.0000          2.32821645E+04          3.69801176E+04          5.71428323E+04          2.58354471E+06          1.38087601E+04          9.10960054E+03          4.51474539E+03          1.63015495E+02          1.50921648E+02
       3700.0000          2.37102970E+04          3.75303240E+04          5.77677989E+04          2.36624989E+06          1.40811680E+04          9.30049964E+03          4.60947429E+03          1.66951557E+02          1.54516565E+02
       3800.0000          2.41127002E+04          3.80845047E+04          5.84082613E+04          2.18327615E+06          1.43607299E+04          9.49068532E+03          4.70552009E+03          1.70873815E+02          1.58100339E+02
       3900.0000          2.45378943E+04          3.86421389E+04          5.90624388E+04          2.02770185E+06          1.46311408E+04          9.68353748E+03          4.79952226E+03          1.74786562E+02          1.61673926E+02
       4000.0000          2.49384479E+04          3.92027724E+04          5.97287848E+04          1.89429346E+06          1.49085272E+04          9.87564100E+03          4.89482468E+03          1.78688427E+02          1.65238918E+02
       4100.0000          2.53608945E+04          3.97660092E+04          6.04059555E+04          1.77903536E+06          1.51848456E+04          1.00637219E+04          4.98815504E+03          1.82578941E+02          1.68791343E+02
       4200.0000          2.57818819E+04          4.03315024E+04          6.10927730E+04          1.67879395E+06          1.54524667E+04          1.02544296E+04          5.08276550E+03          1.86459280E+02          1.72335837E+02
       4300.0000          2.61796266E+04          4.08989473E+04          6.17882047E+04          1.59109922E+06          1.57268353E+04          1.04412558E+04          5.17704096E+03          1.90328867E+02          1.75869175E+02
       4400.0000          2.65981376E+04          4.14680750E+04          6.24913419E+04          1.51397174E+06          1.60002399E+04          1.06306608E+04          5.27099211E+03          1.94191625E+02          1.79397582E+02
       4500.0000          2.70153237E+04          4.20386488E+04          6.32013811E+04          1.44581597E+06          1.62727117E+04          1.08194325E+04          5.36308846E+03          1.98042047E+02          1.82912695E+02
       4600.0000          2.74312271E+04          4.26077778E+04          6.39176103E+04          1.38532939E+06          1.65442806E+04          1.10075905E+04          5.45643507E+03          2.01885754E+02          1.86422885E+02
       4700.0000          2.78458887E+04          4.31801192E+04          6.46393966E+04          1.33143892E+06          1.68078058E+04          1.11951534E+04          5.54948672E+03          2.05716405E+02          1.89920152E+02
       4800.0000          2.82593477E+04          4.37514205E+04          6.53661757E+04          1.28325644E+06          1.70777337E+04          1.13821390E+04          5.64225221E+03          2.09543678E+02          1.93414534E+02
       4900.0000          2.86716422E+04          4.43217055E+04          6.60974438E+04          1.24003783E+06          1.73468404E+04          1.15685643E+04          5.73473997E+03          2.13359299E+02          1.96898088E+02
       5000.0000          2.90828085E+04          4.48909994E+04          6.68327499E+04          1.20115775E+06          1.76151509E+04          1.17544455E+04          5.82695799E+03          2.17167747E+02          2.00374660E+02
       5100.0000          2.94928816E+04          4.54593270E+04          6.75716882E+04          1.16608759E+06          1.78895341E+04          1.19397980E+04          5.91891394E+03          2.20967735E+02          2.03844073E+02
       5200.0000          2.99018951E+04          4.60267132E+04          6.83138947E+04          1.13437582E+06          1.81562410E+04          1.21246367E+04          6.01061514E+03          2.24759627E+02          2.07304877E+02
       5300.0000          3.03287834E+04          4.65931832E+04          6.90590407E+04          1.10563662E+06          1.84222198E+04          1.23089757E+04          6.10206861E+03          2.28544925E+02          2.10760185E+02
       5400.0000          3.07354953E+04          4.72042354E+04          6.98068287E+04          1.07953830E+06          1.86874912E+04          1.24928285E+04          6.19469049E+03          2.32318823E+02          2.14206725E+02
       5500.0000          3.11412435E+04          4.77681356E+04          7.05569904E+04          1.05579359E+06          1.89520753E+04          1.26762082E+04          6.28565327E+03          2.36092596E+02          2.17649757E+02
       5600.0000          3.15460568E+04          4.83312065E+04          7.13092827E+04          1.03415471E+06          1.92159910E+04          1.28619453E+04          6.37638759E+03          2.39853635E+02          2.21082065E+02
       5700.0000          3.19680089E+04          4.89371947E+04          7.20634839E+04          1.01440420E+06          1.94856966E+04          1.30443845E+04          6.46689937E+03          2.43607153E+02          2.24509097E+02
       5800.0000          3.23707628E+04          4.94978943E+04          7.28193934E+04          9.96352768E+05          1.97482490E+04          1.32263865E+04          6.55855884E+03          2.47358317E+02          2.27932389E+02
       5900.0000          3.27726638E+04          5.00578455E+04          7.35768277E+04          9.79833890E+05          2.00101862E+04          1.34107187E+04          6.64862679E+03          2.51098879E+02          2.31345160E+02
       6000.0000          3.31912088E+04          5.06590955E+04          7.43356203E+04          9.64701754E+05          2.02777981E+04          1.35918467E+04          6.73848862E+03          2.54834503E+02          2.34754871E+02
       6100.0000          3.35912104E+04          5.12168598E+04          7.50903539E+04          9.50826587E+05          2.05384719E+04          1.37725694E+04          6.82948329E+03          2.58564377E+02          2.38157983E+02
       6200.0000          3.40076003E+04          5.18150697E+04          7.58063039E+04          9.38094396E+05          2.08047641E+04          1.39555896E+04          6.91893190E+03          2.62285607E+02          2.41554495E+02
       6300.0000          3.44058007E+04          5.23707666E+04          7.66120529E+04          9.26403262E+05          2.10642350E+04          1.41354978E+04          7.00818896E+03          2.65999552E+02          2.44941681E+02
       6400.0000          3.48201296E+04          5.29660640E+04          7.73270986E+04          9.15662621E+05          2.13231666E+04          1.43176895E+04          7.09856132E+03          2.69713230E+02          2.48331246E+02
       6500.0000          3.52166203E+04          5.35198062E+04          7.81295726E+04          9.05791711E+05          2.15875886E+04          1.44968200E+04          7.18743254E+03          2.73416947E+02          2.51709315E+02
       6600.0000          3.56289764E+04          5.41123128E+04          7.88437576E+04          8.96718112E+05          2.18454004E+04          1.46755901E+04          7.27741128E+03          2.77115448E+02          2.55083950E+02
       6700.0000          3.60238428E+04          5.46642059E+04          7.96430653E+04          8.88376958E+05          2.21086381E+04          1.48566032E+04          7.36591350E+03          2.80807775E+02          2.58451938E+02
       6800.0000          3.64343089E+04          5.52540374E+04          8.03564345E+04          8.80709906E+05          2.23712969E+04          1.50372361E+04          7.45551413E+03          2.84494809E+02          2.61817243E+02
       6900.0000          3.68276305E+04          5.58424895E+04          8.11526851E+04          8.73664146E+05          2.26274819E+04          1.52149103E+04          7.54366293E+03          2.88175888E+02          2.65173795E+02
       7000.0000          3.72362847E+04          5.63914467E+04          8.19472042E+04          8.67192225E+05          2.28890265E+04          1.53948096E+04          7.63290019E+03          2.91853014E+02          2.68529549E+02
       7100.0000          3.76440353E+04          5.69773854E+04          8.26585856E+04          8.61251105E+05          2.31442120E+04          1.55718003E+04          7.72195919E+03          2.95519830E+02          2.71874402E+02
       7200.0000          3.80350512E+04          5.75247374E+04          8.34502118E+04          8.55801741E+05          2.34046858E+04          1.57509942E+04          7.80959776E+03          2.99182794E+02          2.75214660E+02
       7300.0000          3.84410973E+04          5.81082643E+04          8.42401900E+04          8.50808832E+05          2.36646330E+04          1.59298425E+04          7.89831360E+03          3.02849789E+02          2.78561004E+02
       7400.0000          3.88462896E+04          5.86905364E+04          8.50285472E+04          8.46239958E+05          2.39183584E+04          1.61058436E+04          7.98686181E+03          3.06502129E+02          2.81892841E+02
       7500.0000          3.92351549E+04          5.92715762E+04          8.57369972E+04          8.42065631E+05          2.41772949E+04          1.62840241E+04          8.07401878E+03          3.10152219E+02          2.85220585E+02
       7600.0000          3.96387411E+04          5.98153076E+04          8.65226741E+04          8.38259063E+05          2.44357325E+04          1.64618787E+04          8.16224170E+03          3.13796520E+02          2.88545285E+02
       7700.0000          4.00415194E+04          6.03941222E+04          8.73068101E+04          8.34795738E+05          2.46880855E+04          1.66369451E+04          8.25030621E+03          3.17436904E+02          2.91865454E+02
       7800.0000          4.04283751E+04          6.09717703E+04          8.80894309E+04          8.31652832E+05          2.49455673E+04          1.68141659E+04          8.33700841E+03          3.21069209E+02          2.95177509E+02
       7900.0000          4.08296374E+04          6.15482722E+04          8.87952762E+04          8.28809937E+05          2.52025758E+04          1.69910776E+04          8.42476400E+03          3.24704869E+02          2.98493369E+02
       8000.0000          4.12301340E+04          6.20887243E+04          8.95754151E+04          8.26248002E+05          2.54591193E+04          1.71676853E+04          8.51236904E+03          3.28326387E+02          3.01796813E+02
       8100.0000          4.16298780E+04          6.26631692E+04          9.03541140E+04          8.23949336E+05          2.57097391E+04          1.73415711E+04          8.59982586E+03          3.31952133E+02          3.05102653E+02
       8200.0000          4.20288821E+04          6.32365275E+04          9.11313964E+04          8.21898008E+05          2.59653922E+04          1.75175860E+04          8.68595335E+03          3.35565965E+02          3.08397981E+02
       8300.0000          4.24125081E+04          6.38088177E+04          9.19072861E+04          8.20078874E+05          2.62206030E+04          1.76933117E+04          8.77312105E+03          3.39180638E+02          3.11694252E+02
       8400.0000          4.28101299E+04          6.43800578E+04          9.26818065E+04          8.18478427E+05          2.64753792E+04          1.78687519E+04          8.86014774E+03          3.42781564E+02          3.14979246E+02
       8500.0000          4.32070488E+04          6.49502655E+04          9.34549802E+04          8.17083545E+05          2.67297276E+04          1.80439096E+04          8.94703530E+03          3.46391127E+02          3.18271080E+02
       8600.0000          4.36032762E+04          6.55194581E+04          9.41558653E+04          8.15882796E+05          2.69836547E+04          1.82164248E+04          9.03378519E+03          3.49993003E+02          3.21554411E+02
       8700.0000          4.39988232E+04          6.60544203E+04          9.49268749E+04          8.14864881E+05          2.72318660E+04          1.83910374E+04          9.12039905E+03          3.53580827E+02          3.24825450E+02
       8800.0000          4.43937008E+04          6.66218120E+04          9.56966034E+04          8.14019919E+05          2.74849878E+04          1.85653821E+04          9.20572817E+03          3.57176896E+02          3.28103113E+02
       8900.0000          4.47879196E+04          6.71882389E+04          9.64650717E+04          8.13338353E+05          2.77377080E+04          1.87394622E+04          9.29208082E+03          3.60765069E+02          3.31375150E+02
       9000.0000          4.51814899E+04          6.77537166E+04          9.72323006E+04          8.12811120E+05          2.79900327E+04          1.89132809E+04          9.37830450E+03          3.64343755E+02          3.34638763E+02
       9100.0000          4.55604453E+04          6.83182602E+04          9.79983103E+04          8.12430247E+05          2.82419677E+04          1.90868415E+04          9.46440079E+03          3.67920659E+02          3.37899689E+02
       9200.0000          4.59528134E+04          6.88818851E+04          9.87631208E+04          8.12187947E+05          2.84935186E+04          1.92601476E+04          9.55037128E+03          3.71501710E+02          3.41164475E+02
       9300.0000          4.63445633E+04          6.94446057E+04          9.95267512E+04          8.12077078E+05          2.87446909E+04          1.94332031E+04          9.63621765E+03          3.75070971E+02          3.44418913E+02
       9400.0000          4.67357043E+04          7.00064365E+04          1.00289221E+05          8.12090922E+05          2.89954900E+04          1.96060118E+04          9.72194159E+03          3.78640321E+02          3.47673028E+02
       9500.0000          4.71262457E+04          7.05673914E+04          1.01050549E+05          8.12223189E+05          2.92459215E+04          1.97763079E+04          9.80754487E+03          3.82204523E+02          3.50921695E+02
       9600.0000          4.75161963E+04          7.11274841E+04          1.01810753E+05          8.12468026E+05          2.94959907E+04          1.99486439E+04          9.89302924E+03          3.85758750E+02          3.54162285E+02
       9700.0000          4.79055651E+04          7.16867281E+04          1.02569851E+05          8.12819929E+05          2.97457027E+04          2.01207438E+04          9.97839641E+03          3.89309996E+02          3.57399981E+02
       9800.0000          4.82943605E+04          7.22451365E+04          1.03327862E+05          8.13273706E+05          2.99950626E+04          2.02926108E+04          1.00636481E+04          3.92863082E+02          3.60638852E+02
       9900.0000          4.86825910E+04          7.28027219E+04          1.04084801E+05          8.13824456E+05          3.02440755E+04          2.04642478E+04          1.01487858E+04          3.96413589E+02          3.63875179E+02
      10000.0000          4.90702648E+04          7.33594971E+04          1.04840686E+05          8.14467673E+05          3.04927460E+04          2.06356579E+04          1.02338112E+04          3.99960033E+02          3.67107716E+02
      11000.0000          5.29307606E+04          7.89142993E+04          1.12405225E+05          8.25149162E+05          3.29616092E+04          2.23400460E+04          1.10782000E+04          4.35233446E+02          3.99255984E+02
      12000.0000          5.67421409E+04          8.43967565E+04          1.19930325E+05          8.41579107E+05          3.54100244E+04          2.40245276E+04          1.19148277E+04          4.70187975E+02          4.31108530E+02
      13000.0000          6.05337322E+04          8.98690124E+04          1.27364807E+05          8.61849267E+05          3.78314109E+04          2.56932591E+04          1.27425989E+04          5.04850757E+02          4.62690301E+02
      14000.0000          6.42733980E+04          9.52546199E+04          1.34771847E+05          8.84780504E+05          4.02285254E+04          2.73478764E+04          1.35623764E+04          5.39273605E+02          4.94044187E+02
      15000.0000          6.79884415E+04          1.00637416E+05          1.42102802E+05          9.09608946E+05          4.26121706E+04          2.89877677E+04          1.43758619E+04          5.73450986E+02          5.25172680E+02
      16000.0000          7.16811406E+04          1.05944863E+05          1.49414355E+05          9.35820327E+05          4.49711814E+04          3.06160902E+04          1.51836180E+04          6.07409603E+02          5.56097468E+02
      17000.0000          7.53429153E+04          1.11230786E+05          1.56660233E+05          9.63057290E+05          4.73156295E+04          3.22319189E+04          1.59851840E+04          6.41170086E+02          5.86836943E+02
      18000.0000          7.89762232E+04          1.16497027E+05          1.63846031E+05          9.91064804E+05          4.96427334E+04          3.38362718E+04          1.67810297E+04          6.74734036E+02          6.17393397E+02
      19000.0000          8.25933115E+04          1.21700139E+05          1.71021733E+05          1.01965674E+06          5.19576208E+04          3.54316230E+04          1.75724204E+04          7.08148831E+02          6.47810172E+02
      20000.0000          8.61854890E+04          1.26888695E+05          1.78143946E+05          1.04869463E+06          5.42573739E+04          3.70152481E+04          1.83588417E+04          7.41370324E+02          6.78048569E+02
      21000.0000          8.97543816E+04          1.32042204E+05          1.85216441E+05          1.07807374E+06          5.65429129E+04          3.85928671E+04          1.91405929E+04          7.74446014E+02          7.08150449E+02
      22000.0000          9.33110608E+04          1.37184103E+05          1.92284954E+05          1.10771375E+06          5.88151006E+04          4.01598946E+04          1.99179683E+04          8.07399011E+02          7.38136210E+02
      23000.0000          9.68375003E+04          1.42273674E+05          1.99266669E+05          1.13755230E+06          6.10785202E+04          4.17186918E+04          2.06920000E+04          8.40184070E+02          7.67967499E+02
      24000.0000          1.00353861E+05          1.47354708E+05          2.06248356E+05          1.16750137E+06          6.33298999E+04          4.32710385E+04          2.14621397E+04          8.72873507E+02          7.97707924E+02
