#Energy      C-K-shell   O-K-shell   Valence  Total
        880.0000          2.57366705E+03          2.74273423E+04          2.30700740E+01          2.28460677E+01
        890.0000          2.55351967E+03          2.63768394E+04          2.32797205E+01          2.30492442E+01
        900.0000          2.53456244E+03          2.54021978E+04          2.34890234E+01          2.32520347E+01
        910.0000          2.51672413E+03          2.44961690E+04          2.36979878E+01          2.34544457E+01
        920.0000          2.49993865E+03          2.36523008E+04          2.39066184E+01          2.36564834E+01
        930.0000          2.48414646E+03          2.28650010E+04          2.41123595E+01          2.38556477E+01
        940.0000          2.46928931E+03          2.21292466E+04          2.43203470E+01          2.40569679E+01
        950.0000          2.45531509E+03          2.14405451E+04          2.45280146E+01          2.42579325E+01
        960.0000          2.44217566E+03          2.07949773E+04          2.47353670E+01          2.44585475E+01
        970.0000          2.42982434E+03          2.01889554E+04          2.49424083E+01          2.46588182E+01
        980.0000          2.41821914E+03          1.96192777E+04          2.51491430E+01          2.48587500E+01
        990.0000          2.40732098E+03          1.90831115E+04          2.53555751E+01          2.50583483E+01
       1000.0000          2.39709214E+03          1.85778687E+04          2.55617086E+01          2.52576182E+01
       1100.0000          2.32501158E+03          1.48047237E+04          2.76098274E+01          2.72356083E+01
       1200.0000          2.29262845E+03          1.25105610E+04          2.96317290E+01          2.91853874E+01
       1300.0000          2.28583436E+03          1.10266354E+04          3.16324721E+01          3.11126662E+01
       1400.0000          2.29633049E+03          1.00252456E+04          3.36120301E+01          3.30180351E+01
       1500.0000          2.31895924E+03          9.32935800E+03          3.55744419E+01          3.49058598E+01
       1600.0000          2.35036584E+03          8.83632185E+03          3.75211801E+01          3.67778908E+01
       1700.0000          2.38828404E+03          8.48330670E+03          3.94515469E+01          3.86336995E+01
       1800.0000          2.43113387E+03          8.23013047E+03          4.13667837E+01          4.04746540E+01
       1900.0000          2.47778342E+03          8.05014291E+03          4.32698611E+01          4.23037213E+01
       2000.0000          2.52740318E+03          7.92509689E+03          4.51578884E+01          4.41182251E+01
       2100.0000          2.57937258E+03          7.84215435E+03          4.70372767E+01          4.59243487E+01
       2200.0000          2.63321953E+03          7.79206247E+03          4.89031732E+01          4.77175053E+01
       2300.0000          2.68857914E+03          7.76801098E+03          5.07581490E+01          4.95001799E+01
       2400.0000          2.74516574E+03          7.76488946E+03          5.26045273E+01          5.12746040E+01
       2500.0000          2.80275285E+03          7.77879897E+03          5.44410767E+01          5.30396218E+01
       2600.0000          2.86115913E+03          7.80671806E+03          5.62682678E+01          5.47956927E+01
       2700.0000          2.92023787E+03          7.84627499E+03          5.80865556E+01          5.65432578E+01
       2800.0000          2.97986945E+03          7.89558373E+03          5.98980917E+01          5.82843615E+01
       2900.0000          3.03995555E+03          7.95312819E+03          6.16997536E+01          6.00160518E+01
       3000.0000          3.10041481E+03          8.01767704E+03          6.34953609E+01          6.17419479E+01
       3100.0000          3.16117949E+03          8.08822117E+03          6.52817946E+01          6.34591029E+01
       3200.0000          3.22219289E+03          8.16392621E+03          6.70627932E+01          6.51710530E+01
       3300.0000          3.28075631E+03          8.24409716E+03          6.88369108E+01          6.68753324E+01
       3400.0000          3.34127729E+03          8.32815080E+03          7.06043817E+01          6.85739913E+01
       3500.0000          3.40547368E+03          8.41559464E+03          7.23654733E+01          7.02680612E+01
       3600.0000          3.46567222E+03          8.50601009E+03          7.41203548E+01          7.19544617E+01
       3700.0000          3.52940198E+03          8.59903965E+03          7.58709771E+01          7.36382629E+01
       3800.0000          3.58930181E+03          8.69437583E+03          7.76141648E+01          7.53132918E+01
       3900.0000          3.65259417E+03          8.79175358E+03          7.93519170E+01          7.69845996E+01
       4000.0000          3.71221868E+03          8.89094268E+03          8.10858559E+01          7.86505963E+01
       4100.0000          3.77510206E+03          8.99174309E+03          8.28128912E+01          8.03114716E+01
       4200.0000          3.83776826E+03          9.09397946E+03          8.45365111E+01          8.19689648E+01
       4300.0000          3.89697464E+03          9.19749812E+03          8.62548547E+01          8.36198366E+01
       4400.0000          3.95927219E+03          9.30216378E+03          8.79673241E+01          8.52665318E+01
       4500.0000          4.02137253E+03          9.40785684E+03          8.96767472E+01          8.69102086E+01
       4600.0000          4.08328193E+03          9.51447130E+03          9.13812793E+01          8.85491394E+01
       4700.0000          4.14500648E+03          9.62191298E+03          9.30814356E+01          9.01838131E+01
       4800.0000          4.20655203E+03          9.73009786E+03          9.47776115E+01          9.18146061E+01
       4900.0000          4.26792422E+03          9.83895095E+03          9.64681845E+01          9.34400004E+01
       5000.0000          4.32912847E+03          9.94840511E+03          9.81559227E+01          9.50625985E+01
       5100.0000          4.39017000E+03          1.00584000E+04          9.98397631E+01          9.66814068E+01
       5200.0000          4.45105381E+03          1.01688813E+04          1.01519823E+02          9.82965395E+01
       5300.0000          4.51459838E+03          1.02798002E+04          1.03197323E+02          9.99105238E+01
       5400.0000          4.57513956E+03          1.03911123E+04          1.04869666E+02          1.01518157E+02
       5500.0000          4.63553732E+03          1.05027778E+04          1.06538439E+02          1.03122325E+02
       5600.0000          4.69579590E+03          1.06147605E+04          1.08204432E+02          1.04723770E+02
       5700.0000          4.75860568E+03          1.07270273E+04          1.09865952E+02          1.06322251E+02
       5800.0000          4.81855770E+03          1.08395484E+04          1.11524656E+02          1.07916625E+02
       5900.0000          4.87838278E+03          1.09522964E+04          1.13180969E+02          1.09508651E+02
       6000.0000          4.94068539E+03          1.10652467E+04          1.14833713E+02          1.11098542E+02
       6100.0000          5.00022774E+03          1.11775927E+04          1.16481778E+02          1.12682539E+02
       6200.0000          5.06220955E+03          1.12841657E+04          1.18128996E+02          1.14266334E+02
       6300.0000          5.12148377E+03          1.14041056E+04          1.19772364E+02          1.15846463E+02
       6400.0000          5.18315879E+03          1.15105439E+04          1.21413164E+02          1.17423972E+02
       6500.0000          5.24217852E+03          1.16299964E+04          1.23050048E+02          1.18997760E+02
       6600.0000          5.30355987E+03          1.17363066E+04          1.24684811E+02          1.20569357E+02
       6700.0000          5.36233781E+03          1.18552877E+04          1.26315999E+02          1.22137555E+02
       6800.0000          5.42343785E+03          1.19614765E+04          1.27945521E+02          1.23703997E+02
       6900.0000          5.48198582E+03          1.20800025E+04          1.29571536E+02          1.25267108E+02
       7000.0000          5.54281615E+03          1.21982709E+04          1.31195883E+02          1.26829790E+02
       7100.0000          5.60351196E+03          1.23041637E+04          1.32816915E+02          1.28387928E+02
       7200.0000          5.66171672E+03          1.24220014E+04          1.34435412E+02          1.29943650E+02
       7300.0000          5.72215881E+03          1.25395938E+04          1.36050358E+02          1.31497174E+02
       7400.0000          5.78247382E+03          1.26569449E+04          1.37664055E+02          1.33049411E+02
       7500.0000          5.84035845E+03          1.27624014E+04          1.39276461E+02          1.34597804E+02
       7600.0000          5.90043437E+03          1.28793535E+04          1.40884370E+02          1.36144404E+02
       7700.0000          5.96039003E+03          1.29960763E+04          1.42490275E+02          1.37689018E+02
       7800.0000          6.01797553E+03          1.31125735E+04          1.44095765E+02          1.39231927E+02
       7900.0000          6.07770552E+03          1.32176423E+04          1.45695877E+02          1.40769641E+02
       8000.0000          6.13732154E+03          1.33337700E+04          1.47296959E+02          1.42309425E+02
       8100.0000          6.19682553E+03          1.34496834E+04          1.48893639E+02          1.43844993E+02
       8200.0000          6.25621938E+03          1.35653860E+04          1.50489747E+02          1.45379922E+02
       8300.0000          6.31332413E+03          1.36808813E+04          1.52080863E+02          1.46908909E+02
       8400.0000          6.37251222E+03          1.37961727E+04          1.53673611E+02          1.48440500E+02
       8500.0000          6.43159567E+03          1.39112636E+04          1.55261057E+02          1.49967043E+02
       8600.0000          6.49057619E+03          1.40155941E+04          1.56848766E+02          1.51492501E+02
       8700.0000          6.54945544E+03          1.41303629E+04          1.58434280E+02          1.53017051E+02
       8800.0000          6.60823505E+03          1.42449410E+04          1.60015795E+02          1.54537775E+02
       8900.0000          6.66691657E+03          1.43593315E+04          1.61596258E+02          1.56057425E+02
       9000.0000          6.72550158E+03          1.44735376E+04          1.63176292E+02          1.57576582E+02
       9100.0000          6.78191108E+03          1.45875621E+04          1.64753599E+02          1.59091961E+02
       9200.0000          6.84031713E+03          1.47014082E+04          1.66327119E+02          1.60604866E+02
       9300.0000          6.89863115E+03          1.48150786E+04          1.67900248E+02          1.62117319E+02
       9400.0000          6.95685454E+03          1.49285762E+04          1.69472432E+02          1.63628803E+02
       9500.0000          7.01498867E+03          1.50419038E+04          1.71042370E+02          1.65138109E+02
       9600.0000          7.07303487E+03          1.51550642E+04          1.72610410E+02          1.66645560E+02
       9700.0000          7.13099445E+03          1.52680600E+04          1.74176669E+02          1.68151270E+02
       9800.0000          7.18886868E+03          1.53808938E+04          1.75741022E+02          1.69655119E+02
       9900.0000          7.24665883E+03          1.54935682E+04          1.77303473E+02          1.71157117E+02
      10000.0000          7.30436610E+03          1.56060857E+04          1.78864173E+02          1.72657402E+02
      11000.0000          7.87902114E+03          1.67321069E+04          1.94380095E+02          1.87573470E+02
      12000.0000          8.44636507E+03          1.78522574E+04          2.09749816E+02          2.02347470E+02
      13000.0000          9.01076331E+03          1.89589191E+04          2.24982979E+02          2.16990122E+02
      14000.0000          9.56743217E+03          2.00614958E+04          2.40091522E+02          2.31511153E+02
      15000.0000          1.01204359E+04          2.11527469E+04          2.55087383E+02          2.45923183E+02
      16000.0000          1.06701135E+04          2.22411098E+04          2.69980179E+02          2.60236594E+02
      17000.0000          1.12151878E+04          2.33196969E+04          2.84778982E+02          2.74458198E+02
      18000.0000          1.17560248E+04          2.43893406E+04          2.99484509E+02          2.88589032E+02
      19000.0000          1.22944473E+04          2.54574813E+04          3.14104633E+02          3.02638596E+02
      20000.0000          1.28291618E+04          2.65176600E+04          3.28655131E+02          3.16619890E+02
      21000.0000          1.33604101E+04          2.75704381E+04          3.43127499E+02          3.30525267E+02
      22000.0000          1.38898405E+04          2.86226233E+04          3.57533375E+02          3.44367540E+02
      23000.0000          1.44147695E+04          2.96618880E+04          3.71870643E+02          3.58141339E+02
      24000.0000          1.49381982E+04          3.07011488E+04          3.86142820E+02          3.71853663E+02
      25000.0000          1.54588698E+04          3.17344613E+04          4.00365091E+02          3.85516972E+02
      26000.0000          1.59769229E+04          3.27621521E+04          4.14525813E+02          3.99120609E+02
      27000.0000          1.64924883E+04          3.37903107E+04          4.28632661E+02          4.12672691E+02
      28000.0000          1.70070197E+04          3.48075222E+04          4.42682658E+02          4.26169680E+02
      29000.0000          1.75179282E+04          3.58255613E+04          4.56697355E+02          4.39631692E+02
      30000.0000          1.80279957E+04          3.68332968E+04          4.70645670E+02          4.53030006E+02
      31000.0000          1.85359520E+04          3.78421348E+04          4.84570424E+02          4.66405227E+02
      32000.0000          1.90406278E+04          3.88466516E+04          4.98431568E+02          4.79718695E+02
      33000.0000          1.95446705E+04          3.98470222E+04          5.12274409E+02          4.93014090E+02
      34000.0000          2.00468569E+04          4.08434127E+04          5.26063564E+02          5.06257891E+02
      35000.0000          2.05472572E+04          4.18359804E+04          5.39801191E+02          5.19452171E+02
      36000.0000          2.10471438E+04          4.28248714E+04          5.53525644E+02          5.32633287E+02
      37000.0000          2.15441824E+04          4.38102224E+04          5.67198844E+02          5.45764509E+02
      38000.0000          2.20396082E+04          4.47972449E+04          5.80837719E+02          5.58863114E+02
      39000.0000          2.25346287E+04          4.57758454E+04          5.94449640E+02          5.71935137E+02
      40000.0000          2.30270353E+04          4.67562260E+04          6.08012588E+02          5.84960366E+02
      41000.0000          2.35190781E+04          4.77285360E+04          6.21556773E+02          5.97966677E+02
      42000.0000          2.40086329E+04          4.87027203E+04          6.35070301E+02          6.10943250E+02
      43000.0000          2.44978721E+04          4.96739652E+04          6.48545121E+02          6.23883285E+02
      44000.0000          2.49858339E+04          5.06375220E+04          6.61985606E+02          6.36789463E+02
      45000.0000          2.54714103E+04          5.16031056E+04          6.75425650E+02          6.49693957E+02
      46000.0000          2.59567585E+04          5.25660031E+04          6.88804347E+02          6.62541075E+02
