#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Cl-K-shell   Cl-L1-shell   Cl-L2-shell   Cl-L3-shell   Valence  Total
        360.0000          1.00000000E+30          4.58511615E+04          7.15684953E+04          3.59224674E+04          1.00000000E+30          2.02202796E+04          1.02098135E+04          5.16294828E+03          4.37361143E+04          2.33878453E+03
        370.0000          1.00000000E+30          4.81748484E+04          7.70001190E+04          3.88121537E+04          1.00000000E+30          2.08655353E+04          1.08974914E+04          5.51855316E+03          4.64135480E+04          2.48785710E+03
        380.0000          1.00000000E+30          5.05471289E+04          8.32359027E+04          4.20229598E+04          1.00000000E+30          2.16124058E+04          1.15827946E+04          5.85240890E+03          4.90626339E+04          2.63538867E+03
        390.0000          1.00000000E+30          5.29161609E+04          8.92682983E+04          4.50914579E+04          1.00000000E+30          2.22528678E+04          1.23540348E+04          6.26798918E+03          5.18660751E+04          2.80126467E+03
        400.0000          1.00000000E+30          5.53192536E+04          9.62257639E+04          4.85611350E+04          1.00000000E+30          2.30310898E+04          1.31535288E+04          6.65953904E+03          5.48377765E+04          2.96821641E+03
        410.0000          1.00000000E+30          5.80427693E+04          1.03405455E+05          5.21931093E+04          1.00000000E+30          2.36464751E+04          1.39688682E+04          7.03757955E+03          5.77684581E+04          3.13144768E+03
        420.0000          1.00000000E+30          6.05647579E+04          1.10571278E+05          5.58010657E+04          1.00000000E+30          2.44432150E+04          1.47981233E+04          7.50639011E+03          6.08241527E+04          3.31538662E+03
        430.0000          1.00000000E+30          6.34577094E+04          1.18406062E+05          5.98705701E+04          1.00000000E+30          2.52048384E+04          1.56859116E+04          7.95106536E+03          6.39591319E+04          3.49971653E+03
        440.0000          1.00000000E+30          6.61634930E+04          1.26570417E+05          6.40558011E+04          1.00000000E+30          2.60486999E+04          1.66018585E+04          8.38447336E+03          6.73520831E+04          3.68506706E+03
        450.0000          1.00000000E+30          6.88913435E+04          1.35105351E+05          6.82415961E+04          1.00000000E+30          2.69608631E+04          1.75716631E+04          8.90374597E+03          7.06470580E+04          3.89046289E+03
        460.0000          1.00000000E+30          7.18543080E+04          1.44865713E+05          7.27877300E+04          1.00000000E+30          2.77833516E+04          1.85561385E+04          9.40053311E+03          7.40294820E+04          4.09287634E+03
        470.0000          1.00000000E+30          7.48914092E+04          1.53562422E+05          7.75180976E+04          1.00000000E+30          2.87231729E+04          1.95552084E+04          9.90367377E+03          7.78364181E+04          4.30038454E+03
        480.0000          1.00000000E+30          7.82038069E+04          1.63544540E+05          8.26374904E+04          1.00000000E+30          2.96360699E+04          2.06489230E+04          1.04334349E+04          8.14790166E+04          4.51889901E+03
        490.0000          1.00000000E+30          8.12455390E+04          1.73845049E+05          8.78204466E+04          1.00000000E+30          3.05530765E+04          2.17719015E+04          1.09962631E+04          8.51116794E+04          4.74389087E+03
        500.0000          1.00000000E+30          8.48485750E+04          1.84477206E+05          9.32560203E+04          1.00000000E+30          3.15558595E+04          2.29043189E+04          1.16280294E+04          8.91142177E+04          4.98753201E+03
        510.0000          1.00000000E+30          8.78726167E+04          1.96046339E+05          9.90130390E+04          1.00000000E+30          3.24470923E+04          2.40591779E+04          1.22211839E+04          9.30699889E+04          5.22100673E+03
        520.0000          1.00000000E+30          9.12538504E+04          2.07626190E+05          1.04905138E+05          1.00000000E+30          3.34860753E+04          2.54190574E+04          1.28586530E+04          9.71901515E+04          5.47739063E+03
        530.0000          1.00000000E+30          9.47265810E+04          2.19746096E+05          1.10949558E+05          1.00000000E+30          3.45937975E+04          2.67263682E+04          1.35115896E+04          1.01470529E+05          5.73692941E+03
        540.0000          1.00000000E+30          9.85669198E+04          2.32582782E+05          1.17553443E+05          1.00000000E+30          3.54272321E+04          2.79650809E+04          1.41981688E+04          1.05714807E+05          5.99418000E+03
        550.0000          1.00000000E+30          1.01991035E+05          2.45669151E+05          1.24134748E+05          1.00000000E+30          3.65464687E+04          2.94580614E+04          1.48925000E+04          1.10278407E+05          6.27132635E+03
        560.0000          1.00000000E+30          1.06062859E+05          2.59083572E+05          1.31030154E+05          1.00000000E+30          3.75450080E+04          3.08775388E+04          1.56857364E+04          1.14758532E+05          6.56138715E+03
        570.0000          1.00000000E+30          1.09504946E+05          2.73719129E+05          1.38310907E+05          1.00000000E+30          3.87338533E+04          3.23140396E+04          1.64031001E+04          1.19348379E+05          6.84360097E+03
        580.0000          1.00000000E+30          1.13718813E+05          2.88368286E+05          1.45719791E+05          1.00000000E+30          3.96517143E+04          3.38645315E+04          1.71936827E+04          1.24445410E+05          7.13931538E+03
        590.0000          1.00000000E+30          1.17569308E+05          3.03707401E+05          1.53340043E+05          1.00000000E+30          4.07926769E+04          3.54540706E+04          1.80084370E+04          1.29169589E+05          7.44542232E+03
        600.0000          1.00000000E+30          1.22084300E+05          3.19825025E+05          1.61559156E+05          1.00000000E+30          4.20186712E+04          3.71049483E+04          1.88130695E+04          1.34102654E+05          7.75984867E+03
        610.0000          1.00000000E+30          1.26028315E+05          3.36232819E+05          1.70770877E+05          1.00000000E+30          4.31124230E+04          3.87391441E+04          1.96548074E+04          1.39193710E+05          8.07520417E+03
        620.0000          1.00000000E+30          1.30793378E+05          3.53125817E+05          1.79196647E+05          1.00000000E+30          4.43801291E+04          4.04414670E+04          2.05354009E+04          1.44687970E+05          8.40862683E+03
        630.0000          1.00000000E+30          1.34619471E+05          3.71148670E+05          1.88019204E+05          1.00000000E+30          4.57246467E+04          4.23713857E+04          2.15096774E+04          1.50029177E+05          8.76668227E+03
        640.0000          1.00000000E+30          1.39582092E+05          3.89858325E+05          1.97393337E+05          1.00000000E+30          4.67624296E+04          4.40797715E+04          2.24144283E+04          1.55462683E+05          9.09813233E+03
        650.0000          1.00000000E+30          1.43403787E+05          4.10623197E+05          2.06878344E+05          1.00000000E+30          4.81225082E+04          4.61826756E+04          2.33333069E+04          1.60743168E+05          9.45589533E+03
        660.0000          1.00000000E+30          1.48447720E+05          4.29870307E+05          2.17911118E+05          1.00000000E+30          4.93261099E+04          4.79037191E+04          2.44138253E+04          1.66772398E+05          9.82736011E+03
        670.0000          1.00000000E+30          1.52939910E+05          4.49956972E+05          2.27712642E+05          1.00000000E+30          5.07553389E+04          5.01401233E+04          2.54068670E+04          1.72329977E+05          1.02081256E+04
        680.0000          1.00000000E+30          1.57644085E+05          4.71201200E+05          2.38534477E+05          1.00000000E+30          5.19409141E+04          5.21009421E+04          2.64295751E+04          1.78487408E+05          1.05771867E+04
        690.0000          1.00000000E+30          1.62888924E+05          4.92699831E+05          2.49716459E+05          1.00000000E+30          5.33992338E+04          5.41456502E+04          2.75092923E+04          1.84505811E+05          1.09721152E+04
        700.0000          1.00000000E+30          1.68494766E+05          5.14775977E+05          2.60759843E+05          1.00000000E+30          5.45469827E+04          5.63169270E+04          2.87175683E+04          1.90880525E+05          1.13813964E+04
        710.0000          1.00000000E+30          1.72965042E+05          5.39707591E+05          2.73879703E+05          1.00000000E+30          5.60181760E+04          5.85013958E+04          2.98154046E+04          1.96960504E+05          1.17858600E+04
        720.0000          1.00000000E+30          1.78773300E+05          5.63807954E+05          2.84645179E+05          1.00000000E+30          5.75709284E+04          6.09815820E+04          3.09321113E+04          2.03746873E+05          1.22121502E+04
        730.0000          1.00000000E+30          1.83239371E+05          5.88592860E+05          2.98006257E+05          1.00000000E+30          5.86556109E+04          6.32135858E+04          3.21471496E+04          2.10058864E+05          1.26186909E+04
        740.0000          1.00000000E+30          1.89125876E+05          6.14382437E+05          3.10591418E+05          1.00000000E+30          6.01847417E+04          6.56387594E+04          3.33957350E+04          2.17379148E+05          1.30668724E+04
        750.0000          1.00000000E+30          1.94266633E+05          6.39971226E+05          3.23520672E+05          1.00000000E+30          6.15912914E+04          6.83508144E+04          3.47577012E+04          2.23649584E+05          1.35300650E+04
        760.0000          1.00000000E+30          2.00424211E+05          6.69569446E+05          3.38281005E+05          1.00000000E+30          6.31954933E+04          7.08557088E+04          3.59993592E+04          2.31086396E+05          1.39895756E+04
        770.0000          1.00000000E+30          2.05723865E+05          6.96517447E+05          3.52383295E+05          1.00000000E+30          6.48854959E+04          7.34676276E+04          3.74613906E+04          2.37779582E+05          1.44807187E+04
        780.0000          1.00000000E+30          2.11450360E+05          7.25231099E+05          3.66935326E+05          1.00000000E+30          6.60953431E+04          7.64367385E+04          3.87633360E+04          2.45176562E+05          1.49427628E+04
        790.0000          1.00000000E+30          2.17692538E+05          7.54188834E+05          3.82056488E+05          1.00000000E+30          6.77824240E+04          7.89825667E+04          4.01572919E+04          2.52499436E+05          1.54288682E+04
        800.0000          1.00000000E+30          2.24314475E+05          7.87284404E+05          3.99055543E+05          1.00000000E+30          6.95578863E+04          8.21492203E+04          4.17132801E+04          2.60680632E+05          1.59762503E+04
        810.0000          1.00000000E+30          2.29853138E+05          8.17005987E+05          4.14110246E+05          1.00000000E+30          7.07039427E+04          8.48051832E+04          4.31138140E+04          2.67840978E+05          1.64331524E+04
        820.0000          1.00000000E+30          2.36729711E+05          8.49377054E+05          4.30020218E+05          1.00000000E+30          7.24343536E+04          8.77010520E+04          4.47847507E+04          2.76387749E+05          1.69830777E+04
        830.0000          1.00000000E+30          2.42245417E+05          8.82748217E+05          4.46847321E+05          1.00000000E+30          7.42515897E+04          9.10333616E+04          4.61969967E+04          2.83681630E+05          1.75060871E+04
        840.0000          1.00000000E+30          2.48701933E+05          9.19755319E+05          4.65378905E+05          1.00000000E+30          7.57092177E+04          9.39221783E+04          4.77959252E+04          2.92227758E+05          1.80320773E+04
        850.0000          1.00000000E+30          2.55767560E+05          9.52868242E+05          4.82505957E+05          1.00000000E+30          7.75668942E+04          9.69044415E+04          4.95852974E+04          3.01400689E+05          1.86121204E+04
        860.0000          1.00000000E+30          2.63246395E+05          9.92669334E+05          5.02701815E+05          1.00000000E+30          7.90529596E+04          1.00371591E+05          5.11359034E+04          3.08726500E+05          1.91560133E+04
        870.0000          1.00000000E+30          2.69179071E+05          1.02753905E+06          5.20098107E+05          1.00000000E+30          8.09086630E+04          1.03740633E+05          5.30328328E+04          3.17906436E+05          1.97582477E+04
        880.0000          1.00000000E+30          2.76847034E+05          1.06518711E+06          5.39360559E+05          1.00000000E+30          8.25246942E+04          1.07533651E+05          5.46530481E+04          3.26947507E+05          2.03343834E+04
        890.0000          1.00000000E+30          2.83078548E+05          1.10765187E+06          5.59187614E+05          1.00000000E+30          8.44190519E+04          1.10772048E+05          5.64092799E+04          3.36145199E+05          2.09207614E+04
        900.0000          1.00000000E+30          2.89967753E+05          1.14557827E+06          5.79707914E+05          1.00000000E+30          8.60006576E+04          1.14233057E+05          5.83938975E+04          3.44613127E+05          2.15260595E+04
        910.0000          1.00000000E+30          2.97615223E+05          1.19130364E+06          6.02197129E+05          1.00000000E+30          8.79188280E+04          1.18157048E+05          6.01489002E+04          3.53369065E+05          2.21470226E+04
        920.0000          1.00000000E+30          3.05677002E+05          1.22968555E+06          6.22692576E+05          1.00000000E+30          8.99245167E+04          1.21823746E+05          6.22558810E+04          3.63229563E+05          2.28126077E+04
        930.0000          1.00000000E+30          3.12295103E+05          1.27277095E+06          6.46874091E+05          1.00000000E+30          9.14448388E+04          1.26018828E+05          6.40239986E+04          3.72889965E+05          2.34162103E+04
        940.0000          1.00000000E+30          3.20579595E+05          1.31732275E+06          6.68303873E+05          1.00000000E+30          9.34392091E+04          1.29676618E+05          6.60107233E+04          3.81925477E+05          2.40640340E+04
        950.0000          1.00000000E+30          3.27223499E+05          1.36624423E+06          6.94039741E+05          1.00000000E+30          9.52209627E+04          1.33448659E+05          6.82201601E+04          3.92543142E+05          2.47340408E+04
        960.0000          1.00000000E+30          3.35592878E+05          1.41292142E+06          7.15290081E+05          1.00000000E+30          9.72708976E+04          1.37791465E+05          7.02583489E+04          4.02718305E+05          2.54195441E+04
        970.0000          1.00000000E+30          3.44401621E+05          1.46620064E+06          7.42374743E+05          1.00000000E+30          9.94110373E+04          1.41909242E+05          7.23884279E+04          4.12831224E+05          2.61265009E+04
        980.0000          1.00000000E+30          3.51440912E+05          1.51187719E+06          7.64123927E+05          1.00000000E+30          1.01155827E+05          1.46555001E+05          7.47230699E+04          4.22584150E+05          2.68284952E+04
        990.0000          1.00000000E+30          3.60459294E+05          1.56036795E+06          7.92022309E+05          1.00000000E+30          1.03304733E+05          1.50770252E+05          7.72133224E+04          4.33650903E+05          2.75880749E+04
       1000.0000          1.00000000E+30          3.67798005E+05          1.61619147E+06          8.17331796E+05          1.00000000E+30          1.05546922E+05          1.55180189E+05          7.92475541E+04          4.44401684E+05          2.82896645E+04
       1074.9990          1.00000000E+30          4.33871269E+05          2.04548421E+06          1.03627183E+06          1.00000000E+30          1.21001398E+05          1.91782685E+05          9.79144174E+04          5.30082031E+05          3.40868642E+04
       1075.0010          2.29317718E+04          4.33873215E+05          2.04549753E+06          1.03627848E+06          1.00000000E+30          1.21001871E+05          1.91783777E+05          9.79149849E+04          5.30084676E+05          1.37090933E+04
       1100.0000          2.15699746E+04          4.59647650E+05          2.21246947E+06          1.11931135E+06          1.00000000E+30          1.27228779E+05          2.05241728E+05          1.05070195E+05          5.60747305E+05          1.35291173E+04
       1200.0000          2.75934096E+04          5.62354111E+05          2.94691380E+06          1.49913039E+06          1.00000000E+30          1.50529631E+05          2.66385930E+05          1.36678896E+05          6.94784064E+05          1.71886147E+04
       1300.0000          3.33872457E+04          6.81649400E+05          3.85524585E+06          1.95515484E+06          1.00000000E+30          1.78203527E+05          3.39792431E+05          1.73606671E+05          8.45649775E+05          2.09702311E+04
       1400.0000          4.01028648E+04          8.10637972E+05          4.95737422E+06          2.52375341E+06          1.00000000E+30          2.06608169E+05          4.26716902E+05          2.17499679E+05          1.01737623E+06          2.52962137E+04
       1500.0000          4.75220758E+04          9.60694082E+05          6.25862630E+06          3.17229063E+06          1.00000000E+30          2.39713197E+05          5.26099381E+05          2.69489491E+05          1.21412605E+06          3.01517544E+04
       1600.0000          5.59700511E+04          1.12572645E+06          7.80064770E+06          3.96276737E+06          1.00000000E+30          2.73905478E+05          6.44150795E+05          3.30537161E+05          1.42740563E+06          3.56317818E+04
       1700.0000          6.52476413E+04          1.30897366E+06          9.63467635E+06          4.89462891E+06          1.00000000E+30          3.12964098E+05          7.77137496E+05          3.98998796E+05          1.67047313E+06          4.16923536E+04
       1800.0000          7.55954332E+04          1.50796805E+06          1.17154789E+07          5.94982085E+06          1.00000000E+30          3.54591183E+05          9.31160112E+05          4.78785390E+05          1.92868024E+06          4.84353640E+04
       1900.0000          8.72531600E+04          1.72790164E+06          1.41421887E+07          7.19291143E+06          1.00000000E+30          3.98323357E+05          1.10477810E+06          5.66633331E+05          2.21934080E+06          5.59269978E+04
       2000.0000          9.95853572E+04          1.97767510E+06          1.69389945E+07          8.60998095E+06          1.00000000E+30          4.45919097E+05          1.30286255E+06          6.68877215E+05          2.53401761E+06          6.40113328E+04
       2100.0000          1.13463850E+05          2.23053437E+06          2.00892339E+07          1.02073778E+07          1.00000000E+30          5.00857462E+05          1.52267053E+06          7.81930033E+05          2.87670571E+06          7.30499000E+04
       2200.0000          1.28539120E+05          2.51154987E+06          2.36322841E+07          1.20431628E+07          1.00000000E+30          5.53227537E+05          1.76640058E+06          9.10872927E+05          3.24462331E+06          8.27609680E+04
       2300.0000          1.44351216E+05          2.82286856E+06          2.77386064E+07          1.40828717E+07          1.00000000E+30          6.13807693E+05          2.04042272E+06          1.05110294E+06          3.64577006E+06          9.31636671E+04
       2400.0000          1.62092911E+05          3.15512195E+06          3.22652649E+07          1.64091367E+07          1.00000000E+30          6.76246056E+05          2.34822863E+06          1.21075075E+06          4.08905323E+06          1.04676148E+05
       2500.0000          1.81415478E+05          3.51009869E+06          3.72259815E+07          1.90308324E+07          1.00000000E+30          7.43098349E+05          2.67782910E+06          1.37899265E+06          4.53526770E+06          1.17077850E+05
       2600.0000          2.01629183E+05          3.88313908E+06          4.28647308E+07          2.18737599E+07          1.00000000E+30          8.17361257E+05          3.04824546E+06          1.56964557E+06          5.03233291E+06          1.30319011E+05
       2700.0000          2.23536775E+05          4.29263234E+06          4.91365846E+07          2.49786430E+07          1.00000000E+30          8.86769234E+05          3.46145748E+06          1.78193797E+06          5.56552228E+06          1.44418327E+05
       2800.0000          2.46820383E+05          4.72287389E+06          5.59137292E+07          2.84706773E+07          1.00000000E+30          9.66800520E+05          3.90054884E+06          2.01356003E+06          6.12216932E+06          1.59566984E+05
       2828.9990          2.53674323E+05          4.86600343E+06          5.82214670E+07          2.96435976E+07          1.00000000E+30          9.92256587E+05          4.03164923E+06          2.07887613E+06          6.28554138E+06          1.64083839E+05
       2829.0010          2.53674838E+05          4.86601360E+06          5.82216328E+07          2.96436818E+07          6.18718796E+04          9.92258389E+05          4.03165930E+06          2.07888136E+06          6.28555397E+06          4.49299594E+04
       2900.0000          2.72054456E+05          5.18093622E+06          6.34433626E+07          3.23307263E+07          6.44760083E+04          1.05225325E+06          4.38535932E+06          2.25486830E+06          6.70749855E+06          4.71786413E+04
       3000.0000          2.99656126E+05          5.68307214E+06          7.17944909E+07          3.66012035E+07          6.90148648E+04          1.13912515E+06          4.90719563E+06          2.53447710E+06          7.34006739E+06          5.08738907E+04
       3100.0000          3.27538099E+05          6.19124134E+06          8.07905171E+07          4.12542844E+07          7.51974895E+04          1.23373629E+06          5.48395025E+06          2.82190814E+06          8.02129187E+06          5.54893784E+04
       3200.0000          3.56841902E+05          6.74207458E+06          9.06621566E+07          4.63283046E+07          8.14978288E+04          1.32905864E+06          6.08762493E+06          3.14100434E+06          8.71917592E+06          6.02289779E+04
       3300.0000          3.89925922E+05          7.33296988E+06          1.01552091E+08          5.17680281E+07          8.81527438E+04          1.43575527E+06          6.74816735E+06          3.48609688E+06          9.48129558E+06          6.53121746E+04
       3400.0000          4.23855599E+05          7.93692453E+06          1.13088218E+08          5.76992961E+07          9.53752764E+04          1.54594148E+06          7.48334516E+06          3.85310260E+06          1.02700618E+07          7.07526538E+04
       3500.0000          4.60728620E+05          8.59249738E+06          1.25711311E+08          6.41958244E+07          1.02664266E+05          1.65366179E+06          8.25256203E+06          4.26581263E+06          1.10917110E+07          7.63280252E+04
       3600.0000          4.97660824E+05          9.28262092E+06          1.39808982E+08          7.15165392E+07          1.10717044E+05          1.77311213E+06          9.08993287E+06          4.69376865E+06          1.19713958E+07          8.23664193E+04
       3700.0000          5.38704243E+05          9.98926941E+06          1.54290820E+08          7.88923015E+07          1.18949860E+05          1.89201216E+06          9.95951992E+06          5.14977500E+06          1.28965632E+07          8.86277999E+04
       3800.0000          5.79115120E+05          1.07690272E+07          1.70179644E+08          8.69826314E+07          1.26750255E+05          2.03329724E+06          1.09248751E+07          5.64014370E+06          1.38437907E+07          9.47022095E+04
       3900.0000          6.24363640E+05          1.15714404E+07          1.88055981E+08          9.59890753E+07          1.35646241E+05          2.15594408E+06          1.19502294E+07          6.17616831E+06          1.48383048E+07          1.01494782E+05
       4000.0000          6.70456009E+05          1.23680511E+07          2.05850581E+08          1.05172005E+08          1.45031655E+05          2.29799869E+06          1.30055864E+07          6.75302102E+06          1.59016477E+07          1.08638877E+05
       4100.0000          7.19428960E+05          1.32407619E+07          2.25333816E+08          1.15592589E+08          1.54519236E+05          2.44367945E+06          1.41568087E+07          7.33541575E+06          1.70332684E+07          1.15939600E+05
       4200.0000          7.71208155E+05          1.41483336E+07          2.46709340E+08          1.26370707E+08          1.64423768E+05          2.59349899E+06          1.53939694E+07          7.99354350E+06          1.81876724E+07          1.23582171E+05
       4300.0000          8.26279808E+05          1.51221706E+07          2.69920793E+08          1.38239213E+08          1.74958842E+05          2.75585436E+06          1.67235179E+07          8.66765730E+06          1.93909704E+07          1.31708192E+05
       4400.0000          8.83393651E+05          1.60937021E+07          2.93278220E+08          1.50262117E+08          1.85703381E+05          2.92575411E+06          1.80711441E+07          9.40410332E+06          2.06740871E+07          1.40037077E+05
       4500.0000          9.42264484E+05          1.72201045E+07          3.19655442E+08          1.63784230E+08          1.96631753E+05          3.09620400E+06          1.95460088E+07          1.01463151E+07          2.19664965E+07          1.48534411E+05
       4600.0000          1.00498736E+06          1.83001060E+07          3.48440078E+08          1.78162745E+08          2.08044286E+05          3.26294303E+06          2.11372164E+07          1.09719220E+07          2.33099701E+07          1.57414446E+05
       4700.0000          1.06506111E+06          1.93483231E+07          3.75745223E+08          1.92305597E+08          2.20479482E+05          3.44517860E+06          2.27408172E+07          1.18428528E+07          2.46937069E+07          1.66855827E+05
       4800.0000          1.13295935E+06          2.05153359E+07          4.07629795E+08          2.08490162E+08          2.33034338E+05          3.63292398E+06          2.45191914E+07          1.27118733E+07          2.62684918E+07          1.76596366E+05
       4900.0000          1.20447100E+06          2.17219654E+07          4.38764935E+08          2.25111228E+08          2.46163500E+05          3.83205254E+06          2.63644022E+07          1.36884206E+07          2.77686598E+07          1.86800967E+05
       5000.0000          1.27698280E+06          2.30958471E+07          4.73718009E+08          2.42993113E+08          2.59917627E+05          4.03874014E+06          2.83199934E+07          1.47338132E+07          2.93321920E+07          1.97438479E+05
       5100.0000          1.35257946E+06          2.44344325E+07          5.10867672E+08          2.62100120E+08          2.73921073E+05          4.27072332E+06          3.02728989E+07          1.58057139E+07          3.09860877E+07          2.08357668E+05
       5200.0000          1.42905504E+06          2.57092099E+07          5.50388025E+08          2.82670910E+08          2.88297185E+05          4.48292793E+06          3.24087844E+07          1.68636099E+07          3.26773118E+07          2.19467510E+05
       5300.0000          1.50791656E+06          2.71503359E+07          5.90811987E+08          3.04248305E+08          3.03641650E+05          4.70293820E+06          3.46665034E+07          1.80423220E+07          3.44050302E+07          2.31251092E+05
       5400.0000          1.59996257E+06          2.86032683E+07          6.37853248E+08          3.26720521E+08          3.19097618E+05          4.93654276E+06          3.70444743E+07          1.92727411E+07          3.62402759E+07          2.43457847E+05
       5500.0000          1.68653711E+06          3.01255632E+07          6.80005534E+08          3.50641044E+08          3.36728991E+05          5.17177976E+06          3.95498415E+07          2.05768197E+07          3.81437734E+07          2.56828318E+05
       5600.0000          1.77658225E+06          3.17145097E+07          7.28961409E+08          3.73666217E+08          3.53149452E+05          5.41094320E+06          4.21911775E+07          2.19452996E+07          4.00931397E+07          2.69604113E+05
       5700.0000          1.87100708E+06          3.33322417E+07          7.79968317E+08          4.00134946E+08          3.69604225E+05          5.66770757E+06          4.49849270E+07          2.33880336E+07          4.20775658E+07          2.82562428E+05
       5800.0000          1.96965844E+06          3.51540948E+07          8.33123657E+08          4.28244591E+08          3.89565826E+05          5.93206721E+06          4.78221967E+07          2.49102739E+07          4.43210027E+07          2.97722103E+05
       5900.0000          2.07270970E+06          3.68486331E+07          8.91358915E+08          4.56996067E+08          4.06239642E+05          6.20552670E+06          5.08058263E+07          2.65217798E+07          4.62976118E+07          3.11076505E+05
       6000.0000          2.17516175E+06          3.86513042E+07          9.50570792E+08          4.87370990E+08          4.24933480E+05          6.51074247E+06          5.39849472E+07          2.81519762E+07          4.86183916E+07          3.25708769E+05
       6100.0000          2.28187756E+06          4.05075940E+07          1.01209146E+09          5.19838409E+08          4.44333954E+05          6.78598268E+06          5.72495560E+07          2.97701958E+07          5.08656561E+07          3.40776597E+05
       6200.0000          2.39433963E+06          4.24407658E+07          1.07733047E+09          5.53346791E+08          4.66311045E+05          7.07299313E+06          6.06078066E+07          3.16862637E+07          5.31616425E+07          3.57565161E+05
       6300.0000          2.50830378E+06          4.44465711E+07          1.14269596E+09          5.87949656E+08          4.86794637E+05          7.37594365E+06          6.42900017E+07          3.35595070E+07          5.55846769E+07          3.73563119E+05
       6400.0000          2.62499218E+06          4.67025533E+07          1.21498608E+09          6.25961269E+08          5.08173296E+05          7.68090292E+06          6.79857630E+07          3.54764489E+07          5.82396138E+07          3.90186192E+05
       6500.0000          2.75818229E+06          4.87251266E+07          1.28916776E+09          6.64207098E+08          5.30383365E+05          8.02749076E+06          7.18082857E+07          3.74816759E+07          6.08116277E+07          4.07761720E+05
       6600.0000          2.88223959E+06          5.08393363E+07          1.36723877E+09          7.03851546E+08          5.52283123E+05          8.33941755E+06          7.58374958E+07          3.95631197E+07          6.34614456E+07          4.24886071E+05
       6700.0000          3.01009301E+06          5.30801379E+07          1.45718410E+09          7.45824743E+08          5.75215525E+05          8.67713161E+06          8.00638852E+07          4.17591200E+07          6.60955956E+07          4.42796671E+05
       6800.0000          3.14411253E+06          5.53396834E+07          1.53969577E+09          7.90049375E+08          5.99164918E+05          9.02401882E+06          8.44933861E+07          4.40598682E+07          6.91115526E+07          4.61500231E+05
       6900.0000          3.28327507E+06          5.79240312E+07          1.62417605E+09          8.34523610E+08          6.25356001E+05          9.38239423E+06          8.89379500E+07          4.64648978E+07          7.18733538E+07          4.81695000E+05
       7000.0000          3.42717299E+06          6.02432165E+07          1.71406254E+09          8.85754186E+08          6.49871683E+05          9.77482577E+06          9.36171481E+07          4.89810070E+07          7.48020289E+07          5.01094171E+05
       7100.0000          3.58541899E+06          6.27275719E+07          1.81815871E+09          9.35218029E+08          6.74866158E+05          1.01313808E+07          9.85424255E+07          5.15202139E+07          7.77556652E+07          5.21005441E+05
       7200.0000          3.73099851E+06          6.55766990E+07          1.91706411E+09          9.86877787E+08          7.03559408E+05          1.05546877E+07          1.03568295E+08          5.41820176E+07          8.10993019E+07          5.43082737E+05
       7300.0000          3.88363726E+06          6.81522605E+07          2.01959090E+09          1.03927997E+09          7.30390250E+05          1.09263590E+07          1.09262627E+08          5.71974663E+07          8.41325945E+07          5.64080886E+05
       7400.0000          4.04390319E+06          7.08568778E+07          2.12803109E+09          1.10238140E+09          7.57925243E+05          1.13248384E+07          1.14553550E+08          5.99410396E+07          8.73771708E+07          5.85711258E+05
       7500.0000          4.22072984E+06          7.36681609E+07          2.24175134E+09          1.15319524E+09          7.89165318E+05          1.17783890E+07          1.20132447E+08          6.27835182E+07          9.09491079E+07          6.10082197E+05
       7600.0000          4.38477449E+06          7.68536270E+07          2.36061773E+09          1.21883780E+09          8.18009993E+05          1.21780939E+07          1.26670030E+08          6.61434932E+07          9.44075142E+07          6.32704411E+05
       7700.0000          4.55214076E+06          7.96241286E+07          2.48487483E+09          1.28070990E+09          8.48094649E+05          1.25864402E+07          1.32534640E+08          6.92443541E+07          9.79045352E+07          6.56088672E+05
       7800.0000          4.74570191E+06          8.25560992E+07          2.61036759E+09          1.34508475E+09          8.82243880E+05          1.30661048E+07          1.38758670E+08          7.25092962E+07          1.01794716E+08          6.82693759E+05
       7900.0000          4.92008196E+06          8.56624555E+07          2.74219805E+09          1.42040547E+09          9.11564976E+05          1.35107352E+07          1.45289533E+08          7.62737793E+07          1.05313205E+08          7.05960549E+05
       8000.0000          5.12958301E+06          8.90805607E+07          2.88976906E+09          1.48965096E+09          9.47949575E+05          1.39682075E+07          1.52107165E+08          7.97618767E+07          1.09454248E+08          7.34247703E+05
       8100.0000          5.30863543E+06          9.22234232E+07          3.02575562E+09          1.56285627E+09          9.78579466E+05          1.44433444E+07          1.58900226E+08          8.34315769E+07          1.13086988E+08          7.58476020E+05
       8200.0000          5.50129596E+06          9.59213134E+07          3.19124278E+09          1.63555354E+09          1.01195730E+06          1.49625015E+07          1.66801382E+08          8.72679083E+07          1.17053198E+08          7.84842922E+05
       8300.0000          5.72113362E+06          9.91040121E+07          3.33121977E+09          1.72019833E+09          1.05018474E+06          1.55203717E+07          1.74005788E+08          9.10746278E+07          1.21397976E+08          8.14749153E+05
       8400.0000          5.92331375E+06          1.03032311E+08          3.49044828E+09          1.80032682E+09          1.08348699E+06          1.59774578E+07          1.81713155E+08          9.55545699E+07          1.25378814E+08          8.41148662E+05
       8500.0000          6.13451844E+06          1.06426395E+08          3.65736525E+09          1.88425574E+09          1.12425243E+06          1.64703670E+07          1.89506713E+08          9.95832652E+07          1.29995967E+08          8.72281740E+05
