#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Cl-K-shell   Cl-L1-shell   Cl-L2-shell   Cl-L3-shell   Valence  Total
        360.0000          1.00000000E+30          4.03052438E+02          1.59087135E+02          7.95435675E+01          1.00000000E+30          6.37176695E+04          1.03581581E+04          4.93862750E+03          1.46012268E+01          1.10937587E+01
        370.0000          1.00000000E+30          4.04636213E+02          1.61351634E+02          8.06758170E+01          1.00000000E+30          5.36439620E+04          9.53721572E+03          4.55474776E+03          1.49066269E+01          1.13005088E+01
        380.0000          1.00000000E+30          4.06479963E+02          1.63634717E+02          8.18173583E+01          1.00000000E+30          4.60288752E+04          8.83985376E+03          4.22809199E+03          1.52142797E+01          1.15084397E+01
        390.0000          1.00000000E+30          4.08553585E+02          1.65933941E+02          8.29669704E+01          1.00000000E+30          4.01145497E+04          8.24225019E+03          3.94773309E+03          1.55172116E+01          1.17135417E+01
        400.0000          1.00000000E+30          4.10831201E+02          1.68247182E+02          8.41235909E+01          1.00000000E+30          3.54181963E+04          7.72615966E+03          3.70530469E+03          1.58190105E+01          1.19178681E+01
        410.0000          1.00000000E+30          4.13290475E+02          1.70572587E+02          8.52862933E+01          1.00000000E+30          3.16187122E+04          7.27742113E+03          3.49427247E+03          1.61230285E+01          1.21233085E+01
        420.0000          1.00000000E+30          4.15912013E+02          1.72908534E+02          8.64542671E+01          1.00000000E+30          2.84963042E+04          6.88487458E+03          3.30948830E+03          1.64226137E+01          1.23260919E+01
        430.0000          1.00000000E+30          4.18678928E+02          1.75253601E+02          8.76268007E+01          1.00000000E+30          2.58949732E+04          6.53963443E+03          3.14684001E+03          1.67243977E+01          1.25299604E+01
        440.0000          1.00000000E+30          4.21576450E+02          1.77606534E+02          8.88032671E+01          1.00000000E+30          2.37024405E+04          6.23451535E+03          3.00299104E+03          1.70251032E+01          1.27330623E+01
        450.0000          1.00000000E+30          4.24591612E+02          1.79966228E+02          8.99831138E+01          1.00000000E+30          2.18353570E+04          5.96369153E+03          2.87523183E+03          1.73247632E+01          1.29354188E+01
        460.0000          1.00000000E+30          4.27712970E+02          1.82331702E+02          9.11658512E+01          1.00000000E+30          2.02308424E+04          5.72235269E+03          2.76132449E+03          1.76202810E+01          1.31353128E+01
        470.0000          1.00000000E+30          4.30930429E+02          1.84702092E+02          9.23510461E+01          1.00000000E+30          1.88410204E+04          5.50652838E+03          2.65941577E+03          1.79179718E+01          1.33362636E+01
        480.0000          1.00000000E+30          4.34235019E+02          1.87076627E+02          9.35383133E+01          1.00000000E+30          1.76285393E+04          5.31289774E+03          2.56795125E+03          1.82147062E+01          1.35365318E+01
        490.0000          1.00000000E+30          4.37618757E+02          1.89454618E+02          9.47273092E+01          1.00000000E+30          1.65639763E+04          5.13866204E+03          2.48562497E+03          1.85105113E+01          1.37361376E+01
        500.0000          1.00000000E+30          4.41074532E+02          1.91671070E+02          9.58355352E+01          1.00000000E+30          1.56239528E+04          4.98145794E+03          2.41132910E+03          1.88054126E+01          1.39324972E+01
        510.0000          1.00000000E+30          4.44595976E+02          1.94218632E+02          9.71093158E+01          1.00000000E+30          1.47895906E+04          4.83927159E+03          2.34411926E+03          1.90994348E+01          1.41334425E+01
        520.0000          1.00000000E+30          4.48177371E+02          1.96572256E+02          9.82861278E+01          1.00000000E+30          1.40455225E+04          4.71037913E+03          2.28318645E+03          1.93926014E+01          1.43306800E+01
        530.0000          1.00000000E+30          4.51813579E+02          1.98922377E+02          9.94611885E+01          1.00000000E+30          1.33791763E+04          4.59329952E+03          2.22783428E+03          1.96849346E+01          1.45272506E+01
        540.0000          1.00000000E+30          4.55499970E+02          2.01269060E+02          1.00634530E+02          1.00000000E+30          1.27801056E+04          4.48674863E+03          2.17745937E+03          1.99764561E+01          1.47231787E+01
        550.0000          1.00000000E+30          4.59232368E+02          2.03612372E+02          1.01806186E+02          1.00000000E+30          1.22395970E+04          4.38961564E+03          2.13153785E+03          2.02671863E+01          1.49184877E+01
        560.0000          1.00000000E+30          4.63006974E+02          2.06124985E+02          1.03062493E+02          1.00000000E+30          1.17503666E+04          4.30093016E+03          2.08961480E+03          2.05599612E+01          1.51175091E+01
        570.0000          1.00000000E+30          4.66820357E+02          2.08458545E+02          1.04229273E+02          1.00000000E+30          1.13062150E+04          4.21984466E+03          2.05128936E+03          2.08491358E+01          1.53115811E+01
        580.0000          1.00000000E+30          4.70669393E+02          2.10788997E+02          1.05394499E+02          1.00000000E+30          1.09018752E+04          4.14561469E+03          2.01621111E+03          2.11375759E+01          1.55050981E+01
        590.0000          1.00000000E+30          4.74551240E+02          2.13281958E+02          1.06640979E+02          1.00000000E+30          1.05328464E+04          4.07758509E+03          1.98407037E+03          2.14252989E+01          1.57007723E+01
        600.0000          1.00000000E+30          4.78463305E+02          2.15603309E+02          1.07801655E+02          1.00000000E+30          1.01952534E+04          4.01517606E+03          1.95459467E+03          2.17150416E+01          1.58946500E+01
        610.0000          1.00000000E+30          4.82403218E+02          2.18083568E+02          1.09041784E+02          1.00000000E+30          9.88574869E+03          3.95787577E+03          1.92754092E+03          2.20013486E+01          1.60891931E+01
        620.0000          1.00000000E+30          4.86368809E+02          2.20396257E+02          1.10198128E+02          1.00000000E+30          9.60141498E+03          3.90522702E+03          1.90269452E+03          2.22869869E+01          1.62805674E+01
        630.0000          1.00000000E+30          4.90358091E+02          2.22706265E+02          1.11353132E+02          1.00000000E+30          9.33971684E+03          3.85682395E+03          1.87986353E+03          2.25746250E+01          1.64728872E+01
        640.0000          1.00000000E+30          4.94369237E+02          2.25168747E+02          1.12584374E+02          1.00000000E+30          9.09842863E+03          3.81230600E+03          1.85887565E+03          2.28589387E+01          1.66658721E+01
        650.0000          1.00000000E+30          4.98400576E+02          2.27470677E+02          1.13735339E+02          1.00000000E+30          8.87559353E+03          3.77134664E+03          1.83957875E+03          2.31452450E+01          1.68572154E+01
        660.0000          1.00000000E+30          5.02450555E+02          2.29921650E+02          1.14960825E+02          1.00000000E+30          8.66948550E+03          3.73365463E+03          1.82183408E+03          2.34282893E+01          1.70492263E+01
        670.0000          1.00000000E+30          5.06517758E+02          2.32366672E+02          1.16183336E+02          1.00000000E+30          8.47857706E+03          3.69896867E+03          1.80551796E+03          2.37133171E+01          1.72421407E+01
        680.0000          1.00000000E+30          5.10600872E+02          2.34655794E+02          1.17327897E+02          1.00000000E+30          8.30151122E+03          3.66705269E+03          1.79051843E+03          2.39951434E+01          1.74307384E+01
        690.0000          1.00000000E+30          5.14698681E+02          2.37089962E+02          1.18544981E+02          1.00000000E+30          8.13708215E+03          3.63769326E+03          1.77673444E+03          2.42789420E+01          1.76227324E+01
        700.0000          1.00000000E+30          5.18810063E+02          2.39371967E+02          1.19685984E+02          1.00000000E+30          7.98420765E+03          3.61069716E+03          1.76407525E+03          2.45595989E+01          1.78105073E+01
        710.0000          1.00000000E+30          5.22933979E+02          2.41795693E+02          1.20897847E+02          1.00000000E+30          7.84192036E+03          3.58588953E+03          1.75245716E+03          2.48422141E+01          1.80016268E+01
        720.0000          1.00000000E+30          5.27069469E+02          2.44213981E+02          1.22106991E+02          1.00000000E+30          7.70935756E+03          3.56311114E+03          1.74180494E+03          2.51217472E+01          1.81910050E+01
        730.0000          1.00000000E+30          5.31215636E+02          2.46484592E+02          1.23242296E+02          1.00000000E+30          7.58573526E+03          3.54221918E+03          1.73205032E+03          2.54032220E+01          1.83789096E+01
        740.0000          1.00000000E+30          5.35371651E+02          2.48893023E+02          1.24446511E+02          1.00000000E+30          7.47035016E+03          3.52307932E+03          1.72313041E+03          2.56841415E+01          1.85687891E+01
        750.0000          1.00000000E+30          5.39536745E+02          2.51296295E+02          1.25648147E+02          1.00000000E+30          7.36256872E+03          3.50557249E+03          1.71498855E+03          2.59620489E+01          1.87569828E+01
        760.0000          1.00000000E+30          5.43710195E+02          2.53556282E+02          1.26778141E+02          1.00000000E+30          7.26181277E+03          3.48958867E+03          1.70757211E+03          2.62418873E+01          1.89437628E+01
        770.0000          1.00000000E+30          5.47891337E+02          2.55950239E+02          1.27975120E+02          1.00000000E+30          7.16756235E+03          3.47502637E+03          1.70083316E+03          2.65211982E+01          1.91324845E+01
        780.0000          1.00000000E+30          5.52079547E+02          2.58339300E+02          1.29169650E+02          1.00000000E+30          7.07934247E+03          3.46179248E+03          1.69472784E+03          2.67975675E+01          1.93195735E+01
        790.0000          1.00000000E+30          5.56274242E+02          2.60723546E+02          1.30361773E+02          1.00000000E+30          6.99671872E+03          3.44980434E+03          1.68921530E+03          2.70758517E+01          1.95075586E+01
        800.0000          1.00000000E+30          5.60474883E+02          2.63103058E+02          1.31551529E+02          1.00000000E+30          6.91929891E+03          3.43898069E+03          1.68425950E+03          2.73536342E+01          1.96951852E+01
        810.0000          1.00000000E+30          5.64680960E+02          2.65345212E+02          1.32672606E+02          1.00000000E+30          6.84672272E+03          3.42925187E+03          1.67982487E+03          2.76285456E+01          1.98789958E+01
        820.0000          1.00000000E+30          5.68891999E+02          2.67716231E+02          1.33858116E+02          1.00000000E+30          6.77866284E+03          3.42054910E+03          1.67588096E+03          2.79053505E+01          2.00659394E+01
        830.0000          1.00000000E+30          5.73107561E+02          2.70082749E+02          1.35041375E+02          1.00000000E+30          6.71481527E+03          3.41281300E+03          1.67239780E+03          2.81816779E+01          2.02525455E+01
        840.0000          1.00000000E+30          5.77327227E+02          2.72444839E+02          1.36222420E+02          1.00000000E+30          6.65490358E+03          3.40598480E+03          1.66934802E+03          2.84575340E+01          2.04388195E+01
        850.0000          1.00000000E+30          5.81192754E+02          2.74802573E+02          1.37401287E+02          1.00000000E+30          6.59867393E+03          3.40001401E+03          1.66670717E+03          2.87329246E+01          2.06243168E+01
        860.0000          1.00000000E+30          5.85480492E+02          2.77156021E+02          1.38578010E+02          1.00000000E+30          6.54589288E+03          3.39484967E+03          1.66445146E+03          2.90055404E+01          2.08088271E+01
        870.0000          1.00000000E+30          5.89762785E+02          2.79378694E+02          1.39689347E+02          1.00000000E+30          6.49634453E+03          3.39044678E+03          1.66255990E+03          2.92800297E+01          2.09920675E+01
        880.0000          1.00000000E+30          5.94039699E+02          2.81724511E+02          1.40862256E+02          1.00000000E+30          6.44982762E+03          3.38676389E+03          1.66101208E+03          2.95540763E+01          2.11771432E+01
        890.0000          1.00000000E+30          5.98311291E+02          2.84066245E+02          1.42033122E+02          1.00000000E+30          6.40616119E+03          3.38376136E+03          1.65978912E+03          2.98276858E+01          2.13619060E+01
        900.0000          1.00000000E+30          6.02577631E+02          2.86403958E+02          1.43201979E+02          1.00000000E+30          6.36517302E+03          3.38140239E+03          1.65887388E+03          3.01008640E+01          2.15463611E+01
        910.0000          1.00000000E+30          6.06838783E+02          2.88737713E+02          1.44368856E+02          1.00000000E+30          6.32670819E+03          3.37965318E+03          1.65824998E+03          3.03736166E+01          2.17305135E+01
        920.0000          1.00000000E+30          6.11094812E+02          2.91067571E+02          1.45533786E+02          1.00000000E+30          6.29061836E+03          3.37848156E+03          1.65790219E+03          3.06459497E+01          2.19143684E+01
        930.0000          1.00000000E+30          6.15345781E+02          2.93393593E+02          1.46696797E+02          1.00000000E+30          6.25676938E+03          3.37785814E+03          1.65781642E+03          3.09178693E+01          2.20979309E+01
        940.0000          1.00000000E+30          6.19591758E+02          2.95715836E+02          1.47857918E+02          1.00000000E+30          6.22503585E+03          3.37775476E+03          1.65797937E+03          3.11893818E+01          2.22812060E+01
        950.0000          1.00000000E+30          6.23832809E+02          2.98034358E+02          1.49017179E+02          1.00000000E+30          6.19529922E+03          3.37814547E+03          1.65837850E+03          3.14582740E+01          2.24630671E+01
        960.0000          1.00000000E+30          6.28068998E+02          3.00349215E+02          1.50174608E+02          1.00000000E+30          6.16745096E+03          3.37900566E+03          1.65900226E+03          3.17289994E+01          2.26457876E+01
        970.0000          1.00000000E+30          6.32300389E+02          3.02660461E+02          1.51330231E+02          1.00000000E+30          6.14139192E+03          3.38031269E+03          1.65983968E+03          3.19993343E+01          2.28282346E+01
        980.0000          1.00000000E+30          6.36527047E+02          3.04968150E+02          1.52484075E+02          1.00000000E+30          6.11702372E+03          3.38204478E+03          1.66088045E+03          3.22692839E+01          2.30104119E+01
        990.0000          1.00000000E+30          6.40749036E+02          3.07272335E+02          1.53636167E+02          1.00000000E+30          6.09426085E+03          3.38418173E+03          1.66211505E+03          3.25388532E+01          2.31923240E+01
       1000.0000          1.00000000E+30          6.44966419E+02          3.09573065E+02          1.54786533E+02          1.00000000E+30          6.07301807E+03          3.38670482E+03          1.66353425E+03          3.28080472E+01          2.33739746E+01
       1074.9990          1.00000000E+30          6.76719155E+02          3.26778666E+02          1.63389333E+02          1.00000000E+30          5.95513176E+03          3.41627717E+03          1.67927611E+03          3.48165418E+01          2.47302201E+01
       1075.0010          2.26619948E+13          6.76720096E+02          3.26779143E+02          1.63389571E+02          1.00000000E+30          5.95512947E+03          3.41627818E+03          1.67927664E+03          3.48165955E+01          2.47302568E+01
       1100.0000          4.55345388E+07          6.87417890E+02          3.32510585E+02          1.66255292E+02          1.00000000E+30          5.92942089E+03          3.42968036E+03          1.68622119E+03          3.54824479E+01          2.51805295E+01
       1200.0000          3.84005313E+06          7.29882260E+02          3.55138773E+02          1.77569387E+02          1.00000000E+30          5.87668478E+03          3.49667330E+03          1.72041125E+03          3.81239188E+01          2.69647858E+01
       1300.0000          1.53672898E+06          7.71866810E+02          3.77593730E+02          1.88796865E+02          1.00000000E+30          5.88286284E+03          3.57971531E+03          1.76229234E+03          4.07379173E+01          2.87313441E+01
       1400.0000          8.71521488E+05          8.13864937E+02          3.99892184E+02          1.99946092E+02          1.00000000E+30          5.92903398E+03          3.67387756E+03          1.80950367E+03          4.33253011E+01          3.04817018E+01
       1500.0000          5.81294046E+05          8.55437272E+02          4.21955905E+02          2.10977952E+02          1.00000000E+30          6.00336695E+03          3.77596554E+03          1.86051357E+03          4.58921379E+01          3.22169332E+01
       1600.0000          4.26337223E+05          8.97029374E+02          4.43896459E+02          2.21948229E+02          1.00000000E+30          6.09812649E+03          3.88382788E+03          1.91428995E+03          4.84347860E+01          3.39378377E+01
       1700.0000          3.32932286E+05          9.38239825E+02          4.65636618E+02          2.32818309E+02          1.00000000E+30          6.20806488E+03          3.99596962E+03          1.97011514E+03          5.09587363E+01          3.56452111E+01
       1800.0000          2.71890912E+05          9.79479803E+02          4.87192549E+02          2.43596275E+02          1.00000000E+30          6.32950991E+03          4.11132409E+03          2.02747684E+03          5.34636149E+01          3.73397492E+01
       1900.0000          2.29644282E+05          1.02000691E+03          5.08661148E+02          2.54330574E+02          1.00000000E+30          6.45982284E+03          4.22911288E+03          2.08600114E+03          5.59525290E+01          3.90236067E+01
       2000.0000          1.99137424E+05          1.06059331E+03          5.29967540E+02          2.64983770E+02          1.00000000E+30          6.59706432E+03          4.34875716E+03          2.14540994E+03          5.84248141E+01          4.06962742E+01
       2100.0000          1.76382253E+05          1.10123108E+03          5.51122667E+02          2.75561334E+02          1.00000000E+30          6.73978090E+03          4.46981932E+03          2.20549296E+03          6.08815129E+01          4.23584604E+01
       2200.0000          1.58972941E+05          1.14123552E+03          5.72214247E+02          2.86107123E+02          1.00000000E+30          6.88686471E+03          4.59196377E+03          2.26608901E+03          6.33235806E+01          4.40111878E+01
       2300.0000          1.45380613E+05          1.18131371E+03          5.93093162E+02          2.96546581E+02          1.00000000E+30          7.03745817E+03          4.71493012E+03          2.32707296E+03          6.57535106E+01          4.56540792E+01
       2400.0000          1.34591723E+05          1.22113466E+03          6.13922080E+02          3.06961040E+02          1.00000000E+30          7.19088933E+03          4.83851401E+03          2.38703371E+03          6.81686195E+01          4.72877401E+01
       2500.0000          1.25910945E+05          1.26071334E+03          6.34630082E+02          3.17315041E+02          1.00000000E+30          7.34662479E+03          4.95956355E+03          2.44796934E+03          7.05730551E+01          4.89134598E+01
       2600.0000          1.18846944E+05          1.30006340E+03          6.55223546E+02          3.27611773E+02          1.00000000E+30          7.50423743E+03          5.08207959E+03          2.51139490E+03          7.29656506E+01          5.05318748E+01
       2700.0000          1.13044068E+05          1.33919733E+03          6.75708328E+02          3.37854164E+02          1.00000000E+30          7.66338148E+03          5.20955624E+03          2.57188304E+03          7.53469356E+01          5.21415766E+01
       2800.0000          1.08239574E+05          1.37812656E+03          6.96160283E+02          3.48080141E+02          1.00000000E+30          7.82377506E+03          5.33123168E+03          2.63472768E+03          7.77192793E+01          5.37461914E+01
       2828.9990          1.07003530E+05          1.38942653E+03          7.02062989E+02          3.51031495E+02          1.00000000E+30          7.87048712E+03          5.37240690E+03          2.65256835E+03          7.84050560E+01          5.42103744E+01
       2829.0010          1.07003447E+05          1.38942733E+03          7.02063401E+02          3.51031701E+02          4.07860356E+14          7.87049035E+03          5.37240974E+03          2.65256975E+03          7.84051033E+01          5.42104067E+01
       2900.0000          1.04235802E+05          1.41715611E+03          7.16442276E+02          3.58221138E+02          2.76865210E+08          7.98518653E+03          5.45759984E+03          2.69481289E+03          8.00796106E+01          5.53412236E+01
       3000.0000          1.00881758E+05          1.45599087E+03          7.36698629E+02          3.68349314E+02          7.21922217E+07          8.14742422E+03          5.58339578E+03          2.75712852E+03          8.24317856E+01          5.69322241E+01
       3100.0000          9.80604822E+04          1.49435212E+03          7.56863495E+02          3.78431747E+02          3.53819501E+07          8.31032876E+03          5.70864563E+03          2.81917150E+03          8.47741736E+01          5.85157927E+01
       3200.0000          9.56803039E+04          1.53282660E+03          7.76873750E+02          3.88436875E+02          2.16867152E+07          8.47334014E+03          5.83337446E+03          2.88095439E+03          8.71065555E+01          6.00915950E+01
       3300.0000          9.36685084E+04          1.57113087E+03          7.96867248E+02          3.98433624E+02          1.49405102E+07          8.63570966E+03          5.95760619E+03          2.94248915E+03          8.94314126E+01          6.16628414E+01
       3400.0000          9.19668890E+04          1.60927196E+03          8.16779891E+02          4.08389946E+02          1.10660043E+07          8.79771821E+03          6.08136354E+03          3.00378712E+03          9.17479450E+01          6.32280496E+01
       3500.0000          9.05283393E+04          1.64725644E+03          8.36614840E+02          4.18307420E+02          8.61210515E+06          8.95937764E+03          6.20466804E+03          3.06700449E+03          9.40565603E+01          6.47884604E+01
       3600.0000          8.93144633E+04          1.68535882E+03          8.56438877E+02          4.28219439E+02          6.94901389E+06          9.12993941E+03          6.33184601E+03          3.12781110E+03          9.63585459E+01          6.63453632E+01
       3700.0000          8.82937239E+04          1.72304428E+03          8.76125742E+02          4.38062871E+02          5.76367645E+06          9.29068486E+03          6.45420448E+03          3.18841235E+03          9.86517065E+01          6.78936693E+01
       3800.0000          8.74399242E+04          1.76059049E+03          8.95742985E+02          4.47871493E+02          4.88578720E+06          9.45999767E+03          6.58033369E+03          3.25084458E+03          1.00937829E+02          6.94387332E+01
       3900.0000          8.67312840E+04          1.79826140E+03          9.15355919E+02          4.57677959E+02          4.21536120E+06          9.61990164E+03          6.70182471E+03          3.31101416E+03          1.03218096E+02          7.09789523E+01
       4000.0000          8.61494728E+04          1.83554004E+03          9.34839922E+02          4.67419961E+02          3.69039372E+06          9.78804852E+03          6.82698146E+03          3.37296439E+03          1.05490423E+02          7.25140302E+01
       4100.0000          8.56790185E+04          1.87294721E+03          9.54323080E+02          4.77161540E+02          3.27080093E+06          9.94717927E+03          6.94767563E+03          3.43273738E+03          1.07757043E+02          7.40444717E+01
       4200.0000          8.53067779E+04          1.90997625E+03          9.73682461E+02          4.86841231E+02          2.92952529E+06          1.01142386E+04          7.07192907E+03          3.49423988E+03          1.10016510E+02          7.55702427E+01
       4300.0000          8.50214991E+04          1.94713642E+03          9.93043904E+02          4.96521952E+02          2.64781660E+06          1.02807270E+04          7.19573335E+03          3.55552000E+03          1.12270218E+02          7.70932531E+01
       4400.0000          8.48135579E+04          1.98417849E+03          1.01234643E+03          5.06173214E+02          2.41228392E+06          1.04466630E+04          7.31910328E+03          3.61658505E+03          1.14516839E+02          7.86113975E+01
       4500.0000          8.46746145E+04          2.02110555E+03          1.03153279E+03          5.15766397E+02          2.21312233E+06          1.06120643E+04          7.43829507E+03          3.67744205E+03          1.16759930E+02          8.01248931E+01
       4600.0000          8.45974684E+04          2.05767725E+03          1.05072454E+03          5.25362268E+02          2.04310187E+06          1.07769484E+04          7.56088129E+03          3.73628777E+03          1.18995799E+02          8.16338431E+01
       4700.0000          8.45758257E+04          2.09438591E+03          1.06986268E+03          5.34931341E+02          1.89668739E+06          1.09336950E+04          7.68307389E+03          3.79676939E+03          1.21226964E+02          8.31400027E+01
       4800.0000          8.46041994E+04          2.13098934E+03          1.08894865E+03          5.44474323E+02          1.76963485E+06          1.10976996E+04          7.80488519E+03          3.85706220E+03          1.23452877E+02          8.46427830E+01
       4900.0000          8.46777739E+04          2.16749032E+03          1.10798374E+03          5.53991870E+02          1.65863019E+06          1.12686591E+04          7.92632699E+03          3.91717203E+03          1.25673134E+02          8.61420200E+01
       5000.0000          8.47923023E+04          2.20389158E+03          1.12696947E+03          5.63484735E+02          1.56105008E+06          1.14316333E+04          8.04741057E+03          3.97710445E+03          1.27888117E+02          8.76370614E+01
       5100.0000          8.49440352E+04          2.24019576E+03          1.14590726E+03          5.72953629E+02          1.47479553E+06          1.15941669E+04          8.16814670E+03          4.03856986E+03          1.30098267E+02          8.91294199E+01
       5200.0000          8.51296494E+04          2.27640541E+03          1.16479837E+03          5.82399185E+02          1.39817306E+06          1.17562735E+04          8.29200098E+03          4.09814233E+03          1.32303735E+02          9.06179451E+01
       5300.0000          8.53461885E+04          2.31252291E+03          1.18364393E+03          5.91821966E+02          1.32979645E+06          1.19179660E+04          8.41202976E+03          4.15755276E+03          1.34504305E+02          9.21025741E+01
       5400.0000          8.55910112E+04          2.34877820E+03          1.20244480E+03          6.01222402E+02          1.26852932E+06          1.20792571E+04          8.53174090E+03          4.21680586E+03          1.36699788E+02          9.35840234E+01
       5500.0000          8.58617567E+04          2.38471636E+03          1.22120168E+03          6.10600842E+02          1.21342269E+06          1.22470609E+04          8.65114352E+03          4.27590611E+03          1.38890403E+02          9.50621083E+01
       5600.0000          8.61563099E+04          2.42056929E+03          1.23996973E+03          6.19984863E+02          1.16368894E+06          1.24074836E+04          8.77024631E+03          4.33485782E+03          1.41078506E+02          9.65384734E+01
       5700.0000          8.64727688E+04          2.45633909E+03          1.25864216E+03          6.29321079E+02          1.11866069E+06          1.25675403E+04          8.89234008E+03          4.39526549E+03          1.43259999E+02          9.80108821E+01
       5800.0000          8.68094132E+04          2.49202737E+03          1.27727488E+03          6.38637439E+02          1.07777204E+06          1.27272416E+04          9.01082518E+03          4.45391159E+03          1.45439542E+02          9.94801394E+01
       5900.0000          8.71646946E+04          2.52785484E+03          1.29586850E+03          6.47934251E+02          1.04054349E+06          1.28931894E+04          9.12903473E+03          4.51242114E+03          1.47613046E+02          1.00946311E+02
       6000.0000          8.75372040E+04          2.56338323E+03          1.31447336E+03          6.57236681E+02          1.00656311E+06          1.30521119E+04          9.25017034E+03          4.57235537E+03          1.49784079E+02          1.02411649E+02
       6100.0000          8.79256710E+04          2.59883660E+03          1.33298818E+03          6.66494090E+02          9.75475623E+05          1.32171900E+04          9.36780804E+03          4.63058195E+03          1.51949351E+02          1.03871584E+02
       6200.0000          8.83289334E+04          2.63442986E+03          1.35146816E+03          6.75734082E+02          9.46973596E+05          1.33753740E+04          9.48519174E+03          4.69021773E+03          1.54111693E+02          1.05329949E+02
       6300.0000          8.87459340E+04          2.66973277E+03          1.36995954E+03          6.84979772E+02          9.20789746E+05          1.35332515E+04          9.60543332E+03          4.74817510E+03          1.56270558E+02          1.06785877E+02
       6400.0000          8.91757076E+04          2.70517971E+03          1.38836526E+03          6.94182631E+02          8.96690579E+05          1.36971037E+04          9.72228613E+03          4.80601305E+03          1.58425845E+02          1.08238655E+02
       6500.0000          8.96173730E+04          2.74033839E+03          1.40678707E+03          7.03393537E+02          8.74471481E+05          1.38542977E+04          9.84196247E+03          4.86522620E+03          1.60576449E+02          1.09689673E+02
       6600.0000          9.00701216E+04          2.77564377E+03          1.42512173E+03          7.12560865E+02          8.53953153E+05          1.40173721E+04          9.95830936E+03          4.92281374E+03          1.62723507E+02          1.11136774E+02
       6700.0000          9.05332086E+04          2.81066460E+03          1.44347593E+03          7.21737964E+02          8.34976133E+05          1.41800616E+04          1.00774440E+04          4.98175920E+03          1.64866745E+02          1.12582975E+02
       6800.0000          9.10059547E+04          2.84583319E+03          1.46174281E+03          7.30871407E+02          8.17400124E+05          1.43362453E+04          1.01933082E+04          5.04057349E+03          1.67007478E+02          1.14025735E+02
       6900.0000          9.14877291E+04          2.88072172E+03          1.48003064E+03          7.40015321E+02          8.01099978E+05          1.44982048E+04          1.03119230E+04          5.09779644E+03          1.69144575E+02          1.15466594E+02
       7000.0000          9.19779541E+04          2.91575851E+03          1.49823301E+03          7.49116506E+02          7.85964810E+05          1.46537856E+04          1.04302826E+04          5.15635896E+03          1.71278904E+02          1.16905062E+02
       7100.0000          9.24760943E+04          2.95051979E+03          1.51645592E+03          7.58227960E+02          7.71895063E+05          1.48150447E+04          1.05454421E+04          5.21335883E+03          1.73409028E+02          1.18340628E+02
       7200.0000          9.29816555E+04          2.98542936E+03          1.53459810E+03          7.67299050E+02          7.58801722E+05          1.49759548E+04          1.06633122E+04          5.27167948E+03          1.75535543E+02          1.19774248E+02
       7300.0000          9.34941794E+04          3.02027618E+03          1.55275757E+03          7.76378785E+02          7.46605044E+05          1.51306377E+04          1.07809413E+04          5.32988100E+03          1.77659087E+02          1.21206183E+02
       7400.0000          9.40132420E+04          3.05485474E+03          1.57089053E+03          7.85445266E+02          7.35233054E+05          1.52908884E+04          1.08954402E+04          5.38655400E+03          1.79778611E+02          1.22634475E+02
       7500.0000          9.45384488E+04          3.08958204E+03          1.58893987E+03          7.94469937E+02          7.24621111E+05          1.54508094E+04          1.10126074E+04          5.44452726E+03          1.81898198E+02          1.24062472E+02
       7600.0000          9.50694343E+04          3.12424847E+03          1.60701170E+03          8.03505848E+02          7.14710747E+05          1.56046535E+04          1.11295463E+04          5.50238774E+03          1.84011295E+02          1.25487260E+02
       7700.0000          9.56058563E+04          3.15865431E+03          1.62505786E+03          8.12528930E+02          7.05448657E+05          1.57639526E+04          1.12434251E+04          5.55875379E+03          1.86121937E+02          1.26909178E+02
       7800.0000          9.61474001E+04          3.19320825E+03          1.64302177E+03          8.21510885E+02          6.96787175E+05          1.59229393E+04          1.13599274E+04          5.61639848E+03          1.88232467E+02          1.28330735E+02
       7900.0000          9.66937673E+04          3.22770479E+03          1.66100913E+03          8.30504566E+02          6.88682347E+05          1.60816192E+04          1.14762131E+04          5.67393618E+03          1.90336706E+02          1.29749581E+02
       8000.0000          9.72446827E+04          3.26194476E+03          1.67897143E+03          8.39485717E+02          6.81094392E+05          1.62343980E+04          1.15922859E+04          5.73136863E+03          1.92441364E+02          1.31167260E+02
       8100.0000          9.77998901E+04          3.29633389E+03          1.69690462E+03          8.48452310E+02          6.73987331E+05          1.63925011E+04          1.17053808E+04          5.78734676E+03          1.94539280E+02          1.32580698E+02
       8200.0000          9.83591462E+04          3.33066927E+03          1.71476208E+03          8.57381040E+02          6.67327893E+05          1.65503130E+04          1.18210475E+04          5.84457846E+03          1.96638407E+02          1.33994173E+02
       8300.0000          9.89222249E+04          3.36495055E+03          1.73264270E+03          8.66321349E+02          6.61085678E+05          1.67078386E+04          1.19365116E+04          5.90171013E+03          1.98730595E+02          1.35404647E+02
       8400.0000          9.94889164E+04          3.39917777E+03          1.75049942E+03          8.75249710E+02          6.55233013E+05          1.68650825E+04          1.20517766E+04          5.95874338E+03          2.00823883E+02          1.36814993E+02
       8500.0000          1.00059021E+05          3.43316318E+03          1.76833168E+03          8.84165841E+02          6.49744443E+05          1.70166271E+04          1.21668457E+04          6.01567982E+03          2.02912082E+02          1.38221668E+02
