#Energy      Sc-K-shell   Sc-L1-shell   Sc-L2-shell   Sc-L3-shell   Sc-M1-shell   Sc-M2-shell   Sc-M3-shell   Valence  Total
      27000.0000          1.28945316E+06          7.21561765E+04          5.66491706E+04          2.79266935E+04          6.42212009E+03          3.90838727E+03          1.95419363E+03          5.90188345E+02          3.72333936E+02
      28000.0000          1.30538027E+06          7.43384694E+04          5.83836590E+04          2.87822912E+04          6.62960631E+03          4.03531177E+03          2.01765589E+03          6.09638241E+02          3.84514485E+02
      29000.0000          1.32209433E+06          7.65215492E+04          6.01169697E+04          2.96372531E+04          6.83639852E+03          4.16181518E+03          2.08090759E+03          6.29025044E+02          3.96655853E+02
      30000.0000          1.33947922E+06          7.86946050E+04          6.18358450E+04          3.04851650E+04          7.04251020E+03          4.28782630E+03          2.14391315E+03          6.48351563E+02          4.08755257E+02
      31000.0000          1.35743905E+06          8.08472204E+04          6.35540638E+04          3.13326928E+04          7.24776228E+03          4.41354890E+03          2.20677445E+03          6.67593887E+02          4.20809669E+02
      32000.0000          1.37589379E+06          8.30015712E+04          6.52651605E+04          3.21767245E+04          7.45243034E+03          4.53865398E+03          2.26932699E+03          6.86813377E+02          4.32835194E+02
      33000.0000          1.39477631E+06          8.51471194E+04          6.69694534E+04          3.30174110E+04          7.65626753E+03          4.66354575E+03          2.33177288E+03          7.05972126E+02          4.44826721E+02
      34000.0000          1.41402987E+06          8.72842102E+04          6.86672170E+04          3.38548786E+04          7.85957200E+03          4.78797497E+03          2.39398748E+03          7.25069997E+02          4.56778452E+02
      35000.0000          1.43360631E+06          8.94131716E+04          7.03587001E+04          3.46892480E+04          8.06235627E+03          4.91196078E+03          2.45598039E+03          7.44101141E+02          4.68688680E+02
      36000.0000          1.45346443E+06          9.15445201E+04          7.20441452E+04          3.55206371E+04          8.26449377E+03          5.03574049E+03          2.51787025E+03          7.63085684E+02          4.80571772E+02
      37000.0000          1.47356889E+06          9.36580359E+04          7.37299852E+04          3.63491647E+04          8.46582059E+03          5.15906419E+03          2.57953209E+03          7.82036237E+02          4.92425101E+02
      38000.0000          1.49388919E+06          9.57643004E+04          7.54038584E+04          3.71779156E+04          8.66696854E+03          5.28214017E+03          2.64107009E+03          8.00931211E+02          5.04248244E+02
      39000.0000          1.51439891E+06          9.78734067E+04          7.70723179E+04          3.80009340E+04          8.86746019E+03          5.40470318E+03          2.70235159E+03          8.19797370E+02          5.16042424E+02
      40000.0000          1.53507508E+06          9.99658123E+04          7.87416391E+04          3.88243642E+04          9.06733941E+03          5.52704933E+03          2.76352467E+03          8.38594062E+02          5.27800648E+02
      41000.0000          1.55589759E+06          1.02061337E+05          8.03996652E+04          3.96422545E+04          9.26674725E+03          5.64911198E+03          2.82455599E+03          8.57375639E+02          5.39542015E+02
      42000.0000          1.57684888E+06          1.04140776E+05          8.20588314E+04          4.04606772E+04          9.46562201E+03          5.77102793E+03          2.88551396E+03          8.76055439E+02          5.51236892E+02
      43000.0000          1.59791349E+06          1.06223543E+05          8.37131137E+04          4.12737557E+04          9.66396561E+03          5.89252084E+03          2.94626042E+03          8.94764970E+02          5.62928976E+02
      44000.0000          1.61907779E+06          1.08300296E+05          8.53566894E+04          4.20874705E+04          9.86176786E+03          6.01373062E+03          3.00686531E+03          9.13397655E+02          5.74580456E+02
      45000.0000          1.64032972E+06          1.10361669E+05          8.70017210E+04          4.28989234E+04          1.00594532E+04          6.13472971E+03          3.06736485E+03          9.31977196E+02          5.86203893E+02
      46000.0000          1.66165860E+06          1.12426704E+05          8.86422869E+04          4.37081580E+04          1.02563439E+04          6.25524990E+03          3.12762495E+03          9.50551804E+02          5.97808992E+02
      47000.0000          1.68305493E+06          1.14486190E+05          9.02784880E+04          4.45152288E+04          1.04530566E+04          6.37575637E+03          3.18787818E+03          9.69101829E+02          6.09402567E+02
      48000.0000          1.70451024E+06          1.16540262E+05          9.19104275E+04          4.53174972E+04          1.06492984E+04          6.49599819E+03          3.24799909E+03          9.87590202E+02          6.20961607E+02
      49000.0000          1.72601698E+06          1.18589044E+05          9.35382759E+04          4.61205411E+04          1.08452025E+04          6.61582507E+03          3.30791253E+03          1.00604763E+03          6.32495649E+02
      50000.0000          1.74718665E+06          1.20632664E+05          9.51621567E+04          4.69216130E+04          1.10406096E+04          6.73539692E+03          3.36769846E+03          1.02448040E+03          6.44010454E+02
