#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   O-K-shell   Valence  Total
       8400.0000          3.60249778E+06          1.80473544E+04          1.41382621E+04          6.94993183E+03          1.42170366E+03          8.58543617E+02          4.19626481E+02          1.45976757E+04          1.02496623E+02          6.97036882E+01
       8500.0000          3.43572090E+06          1.81909587E+04          1.42570444E+04          7.00849222E+03          1.43596736E+03          8.67250541E+02          4.23869670E+02          1.47194529E+04          1.03543903E+02          7.04104150E+01
       8600.0000          3.28281633E+06          1.83170417E+04          1.43756218E+04          7.06695123E+03          1.45020974E+03          8.75946104E+02          4.28121017E+02          1.48298445E+04          1.04592530E+02          7.11173078E+01
       8700.0000          3.14228490E+06          1.84603255E+04          1.44939977E+04          7.12531054E+03          1.46443061E+03          8.84629826E+02          4.32366969E+02          1.49512810E+04          1.05639823E+02          7.18237863E+01
       8800.0000          3.01277891E+06          1.86033904E+04          1.46121755E+04          7.18357180E+03          1.47854160E+03          8.93301767E+02          4.36606995E+02          1.50725156E+04          1.06681647E+02          7.25271943E+01
       8900.0000          2.89316122E+06          1.87462398E+04          1.47301584E+04          7.24173665E+03          1.49272296E+03          9.01962497E+02          4.40841538E+02          1.51935518E+04          1.07726073E+02          7.32317127E+01
       9000.0000          2.78242667E+06          1.88888771E+04          1.48479496E+04          7.29980665E+03          1.50688436E+03          9.10610871E+02          4.45070540E+02          1.53143928E+04          1.08769841E+02          7.39356084E+01
       9100.0000          2.67969605E+06          1.90313057E+04          1.49655523E+04          7.35778339E+03          1.52102604E+03          9.19216996E+02          4.49293490E+02          1.54350417E+04          1.09812285E+02          7.46383638E+01
       9200.0000          2.58421017E+06          1.91735288E+04          1.50829695E+04          7.41566837E+03          1.53514839E+03          9.27841530E+02          4.53510722E+02          1.55555018E+04          1.10848318E+02          7.53380398E+01
       9300.0000          2.49529004E+06          1.93155498E+04          1.52002043E+04          7.46866349E+03          1.54925157E+03          9.36455539E+02          4.57708009E+02          1.56757759E+04          1.11885559E+02          7.60370766E+01
       9400.0000          2.41233968E+06          1.94573719E+04          1.53172596E+04          7.52640090E+03          1.56333570E+03          9.45058742E+02          4.61914515E+02          1.57958673E+04          1.12924668E+02          7.67375781E+01
       9500.0000          2.33482708E+06          1.95989982E+04          1.54341384E+04          7.58405090E+03          1.57740100E+03          9.53650936E+02          4.66115823E+02          1.59157789E+04          1.13960868E+02          7.74364417E+01
       9600.0000          2.26228673E+06          1.97404318E+04          1.55508434E+04          7.64161487E+03          1.59144786E+03          9.62232249E+02          4.70311856E+02          1.60355134E+04          1.14995528E+02          7.81342998E+01
       9700.0000          2.19429545E+06          1.98816758E+04          1.56673774E+04          7.69909419E+03          1.60547665E+03          9.70802954E+02          4.74502647E+02          1.61550738E+04          1.16029695E+02          7.88316394E+01
       9800.0000          2.13048048E+06          2.00227331E+04          1.57837432E+04          7.75649018E+03          1.61948768E+03          9.79363263E+02          4.78688293E+02          1.62744628E+04          1.17062542E+02          7.95280845E+01
       9900.0000          2.07050268E+06          2.01636068E+04          1.58999433E+04          7.81841594E+03          1.63348122E+03          9.87913294E+02          4.82868888E+02          1.63936831E+04          1.18093590E+02          8.02239045E+01
      10000.0000          2.01406044E+06          2.03042997E+04          1.60159805E+04          7.87561819E+03          1.64745746E+03          9.96453124E+02          4.87044511E+02          1.65127374E+04          1.19123142E+02          8.09182693E+01
      11000.0000          1.59502528E+06          2.17163005E+04          1.71768620E+04          8.44347113E+03          1.78631513E+03          1.08134766E+03          5.28554037E+02          1.77041760E+04          1.29352708E+02          8.78182858E+01
      12000.0000          1.34252424E+06          2.31247316E+04          1.83228144E+04          9.01261673E+03          1.92380648E+03          1.16533549E+03          5.69623868E+02          1.88894029E+04          1.39487713E+02          9.46519732E+01
      13000.0000          1.18019519E+06          2.45165602E+04          1.94719220E+04          9.57489823E+03          2.05993034E+03          1.24854940E+03          6.10311596E+02          2.00603572E+04          1.49525499E+02          1.01419940E+02
      14000.0000          1.07110834E+06          2.59062029E+04          2.06001769E+04          1.01348596E+04          2.19481128E+03          1.33102956E+03          6.50642747E+02          2.12269893E+04          1.59478104E+02          1.08129500E+02
      15000.0000          9.95513023E+05          2.72937229E+04          2.17324381E+04          1.06890754E+04          2.32864165E+03          1.41286850E+03          6.90674368E+02          2.23816377E+04          1.69350370E+02          1.14785748E+02
      16000.0000          9.42046663E+05          2.86558625E+04          2.28463490E+04          1.12416183E+04          2.46151164E+03          1.49412180E+03          7.30391682E+02          2.35332302E+04          1.79155176E+02          1.21394537E+02
      17000.0000          9.03798081E+05          3.00176494E+04          2.39648347E+04          1.17892141E+04          2.59341366E+03          1.57481694E+03          7.69848745E+02          2.46744789E+04          1.88893492E+02          1.27958551E+02
      18000.0000          8.76369072E+05          3.13789978E+04          2.50668044E+04          1.23356149E+04          2.72443706E+03          1.65495813E+03          8.09045932E+02          2.58062646E+04          1.98569140E+02          1.34479719E+02
      19000.0000          8.56853240E+05          3.27292897E+04          2.61670380E+04          1.28744105E+04          2.85470145E+03          1.73465251E+03          8.48020057E+02          2.69364601E+04          2.08182525E+02          1.40959967E+02
      20000.0000          8.43267285E+05          3.40693530E+04          2.72590897E+04          1.34125165E+04          2.98409636E+03          1.81389145E+03          8.86755306E+02          2.80582310E+04          2.17752097E+02          1.47407486E+02
      21000.0000          8.34218982E+05          3.53999255E+04          2.83435354E+04          1.39499916E+04          3.11293402E+03          1.89268552E+03          9.25289545E+02          2.91721713E+04          2.27265766E+02          1.53818694E+02
      22000.0000          8.28707801E+05          3.67216665E+04          2.94208901E+04          1.44807903E+04          3.24098441E+03          1.97110389E+03          9.63631004E+02          3.02854843E+04          2.36735987E+02          1.60198934E+02
      23000.0000          8.25997250E+05          3.80448466E+04          3.04977635E+04          1.50113133E+04          3.36840180E+03          2.04912776E+03          1.00178767E+03          3.13851262E+04          2.46148973E+02          1.66543188E+02
      24000.0000          8.25536342E+05          3.93598717E+04          3.15681602E+04          1.55386495E+04          3.49528519E+03          2.12675054E+03          1.03975203E+03          3.24847640E+04          2.55533134E+02          1.72864137E+02
      25000.0000          8.26904856E+05          4.06672148E+04          3.26324464E+04          1.60600881E+04          3.62155229E+03          2.20409528E+03          1.07756125E+03          3.35781078E+04          2.64870170E+02          1.79154556E+02
      26000.0000          8.29777629E+05          4.19673079E+04          3.36909579E+04          1.65844689E+04          3.74728717E+03          2.28108194E+03          1.11520824E+03          3.46655033E+04          2.74175581E+02          1.85422155E+02
      27000.0000          8.33899437E+05          4.32605461E+04          3.47440025E+04          1.71032693E+04          3.87252470E+03          2.35777108E+03          1.15273573E+03          3.57533939E+04          2.83426347E+02          1.91657219E+02
      28000.0000          8.39067638E+05          4.45561915E+04          3.57975487E+04          1.76195191E+04          3.99726055E+03          2.43415915E+03          1.19006732E+03          3.68297013E+04          2.92659000E+02          1.97874711E+02
      29000.0000          8.45119278E+05          4.58365859E+04          3.68403697E+04          1.81360520E+04          4.12146021E+03          2.51025995E+03          1.22727598E+03          3.79068844E+04          3.01854004E+02          2.04067752E+02
      30000.0000          8.51922189E+05          4.71197521E+04          3.78840223E+04          1.86502022E+04          4.24530481E+03          2.58607993E+03          1.26437018E+03          3.89731654E+04          3.11009915E+02          2.10236443E+02
      31000.0000          8.59368039E+05          4.83970561E+04          3.89230418E+04          1.91594055E+04          4.36868384E+03          2.66168761E+03          1.30134071E+03          4.00406130E+04          3.20155058E+02          2.16393343E+02
      32000.0000          8.67367323E+05          4.96687534E+04          3.99521944E+04          1.96691134E+04          4.49154280E+03          2.73695144E+03          1.33815593E+03          4.11034882E+04          3.29237158E+02          2.22513064E+02
      33000.0000          8.75845489E+05          5.09350853E+04          4.09825657E+04          2.01767299E+04          4.61405630E+03          2.81205941E+03          1.37486081E+03          4.21619763E+04          3.38310824E+02          2.28623495E+02
      34000.0000          8.84740017E+05          5.21962725E+04          4.20088554E+04          2.06823374E+04          4.73619549E+03          2.88690268E+03          1.41146227E+03          4.32162532E+04          3.47357089E+02          2.34715230E+02
      35000.0000          8.93998089E+05          5.34525209E+04          4.30364593E+04          2.11860144E+04          4.85794770E+03          2.96150029E+03          1.44795051E+03          4.42664852E+04          3.56374160E+02          2.40787463E+02
      36000.0000          9.03574878E+05          5.47040241E+04          4.40549938E+04          2.16878345E+04          4.97946131E+03          3.03589963E+03          1.48436782E+03          4.53128268E+04          3.65358387E+02          2.46840073E+02
      37000.0000          9.13432030E+05          5.59509659E+04          4.50698955E+04          2.21903490E+04          5.10044528E+03          3.11011451E+03          1.52062631E+03          4.63554228E+04          3.74336930E+02          2.52882913E+02
      38000.0000          9.23536621E+05          5.72013970E+04          4.60812886E+04          2.26886358E+04          5.22120676E+03          3.18411382E+03          1.55682246E+03          4.73997874E+04          3.83297869E+02          2.58913453E+02
      39000.0000          9.33860251E+05          5.84395872E+04          4.70943181E+04          2.31876807E+04          5.34157325E+03          3.25783159E+03          1.59291267E+03          4.84352407E+04          3.92182677E+02          2.64903095E+02
      40000.0000          9.44378265E+05          5.96814448E+04          4.80990294E+04          2.36826733E+04          5.46157170E+03          3.33144531E+03          1.62888128E+03          4.94725776E+04          4.01085165E+02          2.70895160E+02
      41000.0000          9.55069215E+05          6.09114931E+04          4.91054751E+04          2.41784934E+04          5.58128831E+03          3.40485684E+03          1.66478777E+03          5.05013749E+04          4.09969965E+02          2.76875042E+02
      42000.0000          9.65914348E+05          6.21453269E+04          5.01039351E+04          2.46704061E+04          5.70084154E+03          3.47807204E+03          1.70062749E+03          5.15321554E+04          4.18824744E+02          2.82837029E+02
      43000.0000          9.76897183E+05          6.33677587E+04          5.11042315E+04          2.51631956E+04          5.81998886E+03          3.55121758E+03          1.73633904E+03          5.25598258E+04          4.27660447E+02          2.88785129E+02
      44000.0000          9.88003245E+05          6.45940764E+04          5.21015779E+04          2.56545544E+04          5.93874487E+03          3.62406728E+03          1.77195718E+03          5.35793614E+04          4.36500503E+02          2.94729237E+02
      45000.0000          9.99219710E+05          6.58167638E+04          5.30960942E+04          2.61421765E+04          6.05748504E+03          3.69678834E+03          1.80755848E+03          5.46010416E+04          4.45258805E+02          3.00634098E+02
      46000.0000          1.01053523E+06          6.70359281E+04          5.40830852E+04          2.66307534E+04          6.17568668E+03          3.76935112E+03          1.84299632E+03          5.56198796E+04          4.54027672E+02          3.06536585E+02
      47000.0000          1.02193972E+06          6.82516907E+04          5.50721084E+04          2.71180124E+04          6.29383388E+03          3.84177493E+03          1.87843950E+03          5.66359471E+04          4.62799094E+02          3.12439045E+02
      48000.0000          1.03342419E+06          6.94569460E+04          5.60585146E+04          2.76039838E+04          6.41168449E+03          3.91399510E+03          1.91378091E+03          5.76493068E+04          4.71558659E+02          3.18330627E+02
      49000.0000          1.04498060E+06          7.06662400E+04          5.70423741E+04          2.80886978E+04          6.52918825E+03          3.98601886E+03          1.94904975E+03          5.86600267E+04          4.80256206E+02          3.24189520E+02
      50000.0000          1.05660176E+06          7.18723958E+04          5.80237476E+04          2.85721858E+04          6.64644642E+03          4.05799710E+03          1.98422368E+03          5.96681769E+04          4.88960234E+02          3.30047427E+02
