#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          1.03135532E+03          5.79275445E+02          2.89637723E+02          2.86686479E+04          1.97087873E+01          1.75678531E+01
        980.0000          1.00000000E+30          1.03477824E+03          5.82411934E+02          2.91205967E+02          2.78596962E+04          1.98697334E+01          1.77050439E+01
        990.0000          1.00000000E+30          1.03825625E+03          5.85558148E+02          2.92779074E+02          2.70983315E+04          2.00304365E+01          1.78420417E+01
       1000.0000          1.00000000E+30          1.04178688E+03          5.88713578E+02          2.94356789E+02          2.63808784E+04          2.01909000E+01          1.79788486E+01
       1100.0000          1.00000000E+30          1.07952651E+03          6.20682886E+02          3.10341443E+02          2.10229505E+04          2.17850930E+01          1.93385319E+01
       1200.0000          1.00000000E+30          1.12057755E+03          6.53181753E+02          3.26590877E+02          1.77652019E+04          2.33582866E+01          2.06812621E+01
       1300.0000          1.00000000E+30          1.16383820E+03          6.85688995E+02          3.42844497E+02          1.56580032E+04          2.49146928E+01          2.20093617E+01
       1400.0000          1.00000000E+30          1.20860790E+03          7.18612244E+02          3.59306122E+02          1.42360133E+04          2.64540753E+01          2.33243143E+01
       1500.0000          1.00000000E+30          1.25442337E+03          7.51985559E+02          3.75992780E+02          1.32478414E+04          2.79798734E+01          2.46292818E+01
       1600.0000          1.00000000E+30          1.30096828E+03          7.84434287E+02          3.92217143E+02          1.25477220E+04          2.94932844E+01          2.59209790E+01
       1700.0000          1.00000000E+30          1.34802097E+03          8.17919970E+02          4.08959985E+02          1.20464347E+04          3.09935196E+01          2.72053396E+01
       1800.0000          1.00000000E+30          1.39542273E+03          8.50527053E+02          4.25263527E+02          1.16869203E+04          3.24816189E+01          2.84769972E+01
       1843.9990          1.00000000E+30          1.41556936E+03          8.65177147E+02          4.32588573E+02          1.15634123E+04          3.31337038E+01          2.90350299E+01
       1844.0010          5.81073422E+13          1.41557048E+03          8.65177865E+02          4.32588932E+02          1.15634071E+04          3.31337336E+01          2.90350556E+01
       1900.0000          4.53253963E+07          1.44193359E+03          8.83488066E+02          4.41744033E+02          1.14313350E+04          3.39599873E+01          2.97414891E+01
       2000.0000          9.39117221E+06          1.48942233E+03          9.16207166E+02          4.58103583E+02          1.12537676E+04          3.54278596E+01          3.09970745E+01
       2100.0000          4.34302415E+06          1.53816835E+03          9.49237537E+02          4.74618769E+02          1.11359879E+04          3.68858162E+01          3.22463349E+01
       2200.0000          2.59643984E+06          1.58660854E+03          9.81506081E+02          4.90753040E+02          1.10648566E+04          3.83344772E+01          3.34854221E+01
       2300.0000          1.76787732E+06          1.63337825E+03          1.01408617E+03          5.07043084E+02          1.10307030E+04          3.97745498E+01          3.47180231E+01
       2400.0000          1.30317082E+06          1.68130215E+03          1.04645661E+03          5.23228307E+02          1.10262704E+04          4.12073915E+01          3.59446586E+01
       2500.0000          1.01372060E+06          1.72897112E+03          1.07863019E+03          5.39315094E+02          1.10460222E+04          4.26327584E+01          3.71645776E+01
       2600.0000          8.19891365E+05          1.77766095E+03          1.11061859E+03          5.55309294E+02          1.10856677E+04          4.40505023E+01          3.83783205E+01
       2700.0000          6.83046851E+05          1.82482590E+03          1.14243254E+03          5.71216268E+02          1.11418392E+04          4.54609382E+01          3.95849984E+01
       2800.0000          5.82450200E+05          1.87297970E+03          1.17453144E+03          5.87265719E+02          1.12118584E+04          4.68664633E+01          4.07892791E+01
       2900.0000          5.06109936E+05          1.91969655E+03          1.20601333E+03          6.03006663E+02          1.12935725E+04          4.82636205E+01          4.19841511E+01
       3000.0000          4.46675558E+05          1.96736795E+03          1.23777945E+03          6.18889725E+02          1.13852329E+04          4.96562686E+01          4.31769522E+01
       3100.0000          3.99419486E+05          2.01480544E+03          1.26938796E+03          6.34693978E+02          1.14854068E+04          5.10412533E+01          4.43631405E+01
       3200.0000          3.61181832E+05          2.06202006E+03          1.30084603E+03          6.50423017E+02          1.15929092E+04          5.24220340E+01          4.55453687E+01
       3300.0000          3.29782290E+05          2.10902217E+03          1.33216040E+03          6.66080198E+02          1.17067532E+04          5.37971758E+01          4.67225881E+01
       3400.0000          3.03672102E+05          2.15582148E+03          1.36333731E+03          6.81668653E+02          1.18261108E+04          5.51672406E+01          4.78952569E+01
       3500.0000          2.81725175E+05          2.20242709E+03          1.39438262E+03          6.97191311E+02          1.19502825E+04          5.65320371E+01          4.90632627E+01
       3600.0000          2.63103875E+05          2.24987657E+03          1.42530183E+03          7.12650914E+02          1.20786739E+04          5.78923417E+01          5.02277341E+01
       3700.0000          2.47175204E+05          2.29609910E+03          1.45648955E+03          7.28244775E+02          1.22107774E+04          5.92491562E+01          5.13898742E+01
       3800.0000          2.33450885E+05          2.34215220E+03          1.48716480E+03          7.43582398E+02          1.23461563E+04          6.05996538E+01          5.25451728E+01
       3900.0000          2.21551520E+05          2.38902277E+03          1.51810879E+03          7.59054394E+02          1.24844343E+04          6.19452957E+01          5.36981559E+01
       4000.0000          2.11176062E+05          2.43473741E+03          1.54855818E+03          7.74279089E+02          1.26252845E+04          6.32886482E+01          5.48468993E+01
       4100.0000          2.02083599E+05          2.48125412E+03          1.57927524E+03          7.89637621E+02          1.27684227E+04          6.46264452E+01          5.59928097E+01
       4200.0000          1.94079653E+05          2.52759898E+03          1.60951489E+03          8.04757446E+02          1.29136000E+04          6.59610303E+01          5.71343525E+01
       4300.0000          1.87005347E+05          2.57284325E+03          1.64002007E+03          8.20010036E+02          1.30605982E+04          6.72925900E+01          5.82739995E+01
       4400.0000          1.80729890E+05          2.61886977E+03          1.67042307E+03          8.35211534E+02          1.32092252E+04          6.86191650E+01          5.94098620E+01
       4500.0000          1.75144827E+05          2.66474070E+03          1.70072707E+03          8.50363534E+02          1.33593111E+04          6.99414450E+01          6.05419943E+01
       4600.0000          1.70159556E+05          2.71046091E+03          1.73058200E+03          8.65291000E+02          1.35107054E+04          7.12629886E+01          6.16717345E+01
       4700.0000          1.65697923E+05          2.75603506E+03          1.76069968E+03          8.80349839E+02          1.36632743E+04          7.25781334E+01          6.27975554E+01
       4800.0000          1.61695355E+05          2.80146755E+03          1.79072694E+03          8.95363471E+02          1.38168986E+04          7.38907783E+01          6.39210398E+01
       4900.0000          1.58097145E+05          2.84676263E+03          1.82066638E+03          9.10333189E+02          1.39714718E+04          7.52001143E+01          6.50415966E+01
       5000.0000          1.54856367E+05          2.89192434E+03          1.85052045E+03          9.25260225E+02          1.41268985E+04          7.65068088E+01          6.61597389E+01
       5100.0000          1.51932790E+05          2.93695653E+03          1.88029150E+03          9.40145751E+02          1.42830930E+04          7.78101197E+01          6.72749249E+01
       5200.0000          1.49291697E+05          2.98186290E+03          1.90998178E+03          9.54990890E+02          1.44399783E+04          7.91110301E+01          6.83879022E+01
       5300.0000          1.46903000E+05          3.02664697E+03          1.93959344E+03          9.69796718E+02          1.45974849E+04          8.04077271E+01          6.94973282E+01
       5400.0000          1.44740530E+05          3.07131215E+03          1.96945693E+03          9.84728467E+02          1.47555500E+04          8.17012711E+01          7.06052738E+01
       5500.0000          1.42781474E+05          3.11586164E+03          1.99891427E+03          9.99457134E+02          1.49141168E+04          8.29947479E+01          7.17115105E+01
       5600.0000          1.41005760E+05          3.16111386E+03          2.02829891E+03          1.01414946E+03          1.50731341E+04          8.42826669E+01          7.28136589E+01
       5700.0000          1.39395854E+05          3.20543180E+03          2.05761267E+03          1.02880633E+03          1.52325548E+04          8.55667633E+01          7.39121560E+01
       5800.0000          1.37936207E+05          3.24964300E+03          2.08717590E+03          1.04358795E+03          1.53923365E+04          8.68525032E+01          7.50127612E+01
       5900.0000          1.36613076E+05          3.29454672E+03          2.11634967E+03          1.05817484E+03          1.55524407E+04          8.81315880E+01          7.61072364E+01
       6000.0000          1.35414324E+05          3.33854311E+03          2.14545771E+03          1.07272885E+03          1.57128319E+04          8.94108834E+01          7.72011040E+01
       6100.0000          1.34329096E+05          3.38244067E+03          2.17481350E+03          1.08740675E+03          1.58723651E+04          9.06871026E+01          7.82935363E+01
       6200.0000          1.33347720E+05          3.42701902E+03          2.20379075E+03          1.10189537E+03          1.60237004E+04          9.19583977E+01          7.93809622E+01
       6300.0000          1.32461542E+05          3.47071671E+03          2.23270691E+03          1.11635345E+03          1.61940171E+04          9.32299291E+01          8.04682919E+01
       6400.0000          1.31662819E+05          3.51508960E+03          2.26186820E+03          1.13093410E+03          1.63451612E+04          9.44998523E+01          8.15552424E+01
       6500.0000          1.30944566E+05          3.55859640E+03          2.29066197E+03          1.14533099E+03          1.65147857E+04          9.57664258E+01          8.26382337E+01
       6600.0000          1.30300574E+05          3.60277239E+03          2.31970051E+03          1.15985026E+03          1.66657479E+04          9.70310461E+01          8.37205963E+01
       6700.0000          1.29725069E+05          3.64609669E+03          2.34837705E+03          1.17418852E+03          1.68347031E+04          9.82929562E+01          8.47994983E+01
       6800.0000          1.29212994E+05          3.69008373E+03          2.37729750E+03          1.18864875E+03          1.69854928E+04          9.95524248E+01          8.58774133E+01
       6900.0000          1.28759666E+05          3.73323337E+03          2.40586166E+03          1.20293083E+03          1.71538018E+04          1.00809927E+02          8.69524439E+01
       7000.0000          1.28360877E+05          3.77703884E+03          2.43466841E+03          1.21733421E+03          1.73217448E+04          1.02064277E+02          8.80264092E+01
       7100.0000          1.28012761E+05          3.82002120E+03          2.46341936E+03          1.23170968E+03          1.74721143E+04          1.03317022E+02          8.90980429E+01
       7200.0000          1.27711854E+05          3.86365200E+03          2.49182191E+03          1.24591095E+03          1.76394458E+04          1.04567811E+02          9.01676302E+01
       7300.0000          1.27454896E+05          3.90719740E+03          2.52046561E+03          1.26023281E+03          1.78064289E+04          1.05814660E+02          9.12351660E+01
       7400.0000          1.27239005E+05          3.94993661E+03          2.54876608E+03          1.27438304E+03          1.79730694E+04          1.07066461E+02          9.23045700E+01
       7500.0000          1.27061450E+05          3.99331698E+03          2.57730637E+03          1.28865318E+03          1.81228194E+04          1.08310118E+02          9.33687512E+01
       7600.0000          1.26919805E+05          4.03661617E+03          2.60579532E+03          1.30289766E+03          1.82888933E+04          1.09551664E+02          9.44315371E+01
       7700.0000          1.26811769E+05          4.07912643E+03          2.63423381E+03          1.31711691E+03          1.84546416E+04          1.10796287E+02          9.54959576E+01
       7800.0000          1.26735285E+05          4.12226948E+03          2.66234000E+03          1.33117000E+03          1.86200695E+04          1.12034877E+02          9.65549115E+01
       7900.0000          1.26688406E+05          4.16533539E+03          2.69068242E+03          1.34534121E+03          1.87692689E+04          1.13270214E+02          9.76118885E+01
       8000.0000          1.26669359E+05          4.20832542E+03          2.71897679E+03          1.35948839E+03          1.89341722E+04          1.14509286E+02          9.86718199E+01
       8100.0000          1.26676498E+05          4.25054724E+03          2.74694575E+03          1.37347288E+03          1.90987712E+04          1.15740043E+02          9.97238497E+01
       8200.0000          1.26708292E+05          4.29339181E+03          2.77514923E+03          1.38757462E+03          1.92630707E+04          1.16976289E+02          1.00781205E+02
       8300.0000          1.26763345E+05          4.33616411E+03          2.80330685E+03          1.40165343E+03          1.94270759E+04          1.18205349E+02          1.01832988E+02
       8400.0000          1.26840334E+05          4.37886543E+03          2.83141961E+03          1.41570980E+03          1.95907916E+04          1.19435660E+02          1.02885465E+02
       8500.0000          1.26938042E+05          4.42149710E+03          2.85948890E+03          1.42974445E+03          1.97542226E+04          1.20665363E+02          1.03937262E+02
       8600.0000          1.27055339E+05          4.46406031E+03          2.88751563E+03          1.44375781E+03          1.99023735E+04          1.21887847E+02          1.04983063E+02
       8700.0000          1.27191167E+05          4.50588173E+03          2.91522803E+03          1.45761402E+03          2.00653471E+04          1.23114391E+02          1.06030621E+02
       8800.0000          1.27344538E+05          4.54831257E+03          2.94317064E+03          1.47158532E+03          2.02280499E+04          1.24338610E+02          1.07077687E+02
       8900.0000          1.27514537E+05          4.59067779E+03          2.97107173E+03          1.48553587E+03          2.03904864E+04          1.25555025E+02          1.08118750E+02
       9000.0000          1.27700300E+05          4.63297851E+03          2.99893228E+03          1.49946614E+03          2.05526608E+04          1.26776864E+02          1.09163622E+02
       9100.0000          1.27901025E+05          4.67521573E+03          3.02675309E+03          1.51337654E+03          2.07145776E+04          1.27996224E+02          1.10206448E+02
       9200.0000          1.28115963E+05          4.71739038E+03          3.05453471E+03          1.52726736E+03          2.08762408E+04          1.29215104E+02          1.11248713E+02
       9300.0000          1.28344403E+05          4.75950331E+03          3.08227761E+03          1.54113880E+03          2.10376546E+04          1.30425956E+02          1.12284823E+02
       9400.0000          1.28585686E+05          4.80155536E+03          3.10998222E+03          1.55499111E+03          2.11988231E+04          1.31638529E+02          1.13322010E+02
       9500.0000          1.28839190E+05          4.84354736E+03          3.13764901E+03          1.56882451E+03          2.13597503E+04          1.32853109E+02          1.14360486E+02
       9600.0000          1.29104329E+05          4.88548012E+03          3.16527845E+03          1.58263923E+03          2.15204398E+04          1.34064338E+02          1.15396283E+02
       9700.0000          1.29380551E+05          4.92735446E+03          3.19287102E+03          1.59643551E+03          2.16808957E+04          1.35273103E+02          1.16430061E+02
       9800.0000          1.29667346E+05          4.96917119E+03          3.22042722E+03          1.61021361E+03          2.18411215E+04          1.36480843E+02          1.17462889E+02
       9900.0000          1.29964222E+05          5.01093111E+03          3.24794752E+03          1.62397376E+03          2.20011210E+04          1.37687734E+02          1.18494901E+02
      10000.0000          1.30270720E+05          5.05263499E+03          3.27543240E+03          1.63771620E+03          2.21608977E+04          1.38893336E+02          1.19525773E+02
      11000.0000          1.33780297E+05          5.46675033E+03          3.54842973E+03          1.77421487E+03          2.37598663E+04          1.50876310E+02          1.29771084E+02
      12000.0000          1.37895295E+05          5.87717839E+03          3.81858040E+03          1.90929020E+03          2.53504985E+04          1.62736541E+02          1.39911365E+02
      13000.0000          1.42416871E+05          6.28319217E+03          4.08619478E+03          2.04309739E+03          2.69219762E+04          1.74490564E+02          1.49959456E+02
      14000.0000          1.47219969E+05          6.68523124E+03          4.35152715E+03          2.17576357E+03          2.84876532E+04          1.86144604E+02          1.59921712E+02
      15000.0000          1.52222469E+05          7.08421516E+03          4.61455826E+03          2.30727913E+03          3.00372477E+04          1.97712578E+02          1.69808585E+02
      16000.0000          1.57368526E+05          7.48042063E+03          4.87569765E+03          2.43784883E+03          3.15827408E+04          2.09200687E+02          1.79626888E+02
      17000.0000          1.62619051E+05          7.87354847E+03          5.13489863E+03          2.56744931E+03          3.31143522E+04          2.20604204E+02          1.89372495E+02
      18000.0000          1.67946017E+05          8.26382771E+03          5.39229398E+03          2.69614699E+03          3.46332638E+04          2.31936437E+02          1.99055951E+02
      19000.0000          1.73328917E+05          8.65197835E+03          5.64823185E+03          2.82411592E+03          3.61500411E+04          2.43216252E+02          2.08693356E+02
      20000.0000          1.78752491E+05          9.03763455E+03          5.90237472E+03          2.95118736E+03          3.76555123E+04          2.54426581E+02          2.18270258E+02
      21000.0000          1.84128517E+05          9.42097639E+03          6.15546419E+03          3.07773210E+03          3.91504744E+04          2.65573846E+02          2.27794457E+02
      22000.0000          1.89670225E+05          9.80214859E+03          6.40696397E+03          3.20348199E+03          4.06445947E+04          2.76680202E+02          2.37280812E+02
      23000.0000          1.94976913E+05          1.01817063E+04          6.65713888E+03          3.32856944E+03          4.21203677E+04          2.87722639E+02          2.46712609E+02
      24000.0000          2.00471027E+05          1.05593324E+04          6.90627268E+03          3.45313634E+03          4.35961351E+04          2.98716920E+02          2.56103737E+02
      25000.0000          2.06133818E+05          1.09346491E+04          7.15425011E+03          3.57712505E+03          4.50634558E+04          3.09669793E+02          2.65458166E+02
      26000.0000          2.11572909E+05          1.13091063E+04          7.40108749E+03          3.70054375E+03          4.65227935E+04          3.20565488E+02          2.74764610E+02
      27000.0000          2.16989989E+05          1.16814202E+04          7.64684232E+03          3.82342116E+03          4.79827956E+04          3.31447407E+02          2.84055075E+02
      28000.0000          2.22564104E+05          1.20521421E+04          7.89181164E+03          3.94590582E+03          4.94272526E+04          3.42260650E+02          2.93290539E+02
      29000.0000          2.28109369E+05          1.24218051E+04          8.13559633E+03          4.06779817E+03          5.08728848E+04          3.53019649E+02          3.02480552E+02
      30000.0000          2.33456354E+05          1.27895205E+04          8.37861363E+03          4.18930682E+03          5.23038858E+04          3.63800751E+02          3.11681509E+02
      31000.0000          2.38951508E+05          1.31562938E+04          8.62074622E+03          4.31037311E+03          5.37364524E+04          3.74485271E+02          3.20807588E+02
      32000.0000          2.44421801E+05          1.35217288E+04          8.86184427E+03          4.43092213E+03          5.51628826E+04          3.85163538E+02          3.29923660E+02
      33000.0000          2.49868414E+05          1.38858251E+04          9.10231690E+03          4.55115845E+03          5.65834253E+04          3.95808816E+02          3.39011815E+02
      34000.0000          2.55449797E+05          1.42486849E+04          9.34196736E+03          4.67098368E+03          5.79983162E+04          4.06426063E+02          3.48075238E+02
      35000.0000          2.60849030E+05          1.46103551E+04          9.58083699E+03          4.79041849E+03          5.94077786E+04          4.17000226E+02          3.57102513E+02
      36000.0000          2.66227762E+05          1.49708819E+04          9.81907420E+03          4.90953710E+03          6.08120200E+04          4.27551480E+02          3.66109392E+02
      37000.0000          2.71586915E+05          1.53301997E+04          1.00566072E+04          5.02830361E+03          6.22112346E+04          4.38045572E+02          3.75070434E+02
      38000.0000          2.77073704E+05          1.56889960E+04          1.02931965E+04          5.14659825E+03          6.36128228E+04          4.48571427E+02          3.84050798E+02
      39000.0000          2.82393078E+05          1.60461821E+04          1.05294666E+04          5.26473331E+03          6.50024515E+04          4.59055652E+02          3.92997546E+02
      40000.0000          2.87837265E+05          1.64023501E+04          1.07649287E+04          5.38246436E+03          6.63946081E+04          4.69460224E+02          4.01882225E+02
      41000.0000          2.93260655E+05          1.67580083E+04          1.09998329E+04          5.49991644E+03          6.77753043E+04          4.79920978E+02          4.10804939E+02
      42000.0000          2.98524697E+05          1.71127626E+04          1.12339696E+04          5.61698482E+03          6.91586619E+04          4.90271835E+02          4.19643126E+02
      43000.0000          3.03909932E+05          1.74661045E+04          1.14676422E+04          5.73382111E+03          7.05378455E+04          5.00672515E+02          4.28515075E+02
      44000.0000          3.09276408E+05          1.78188569E+04          1.17007728E+04          5.85038641E+03          7.19061121E+04          5.10990246E+02          4.37323164E+02
      45000.0000          3.14624735E+05          1.81709428E+04          1.19332423E+04          5.96662113E+03          7.32772567E+04          5.21267812E+02          4.46098708E+02
      46000.0000          3.19955495E+05          1.85215240E+04          1.21654611E+04          6.08273053E+03          7.46445869E+04          5.31607988E+02          4.54917945E+02
      47000.0000          3.25138554E+05          1.88719119E+04          1.23967686E+04          6.19838432E+03          7.60081988E+04          5.41926584E+02          4.63716968E+02
      48000.0000          3.30437213E+05          1.92213316E+04          1.26278032E+04          6.31390161E+03          7.73681769E+04          5.52168979E+02          4.72458537E+02
      49000.0000          3.35719904E+05          1.95699103E+04          1.28583442E+04          6.42917210E+03          7.87246123E+04          5.62416386E+02          4.81201005E+02
      50000.0000          3.40987108E+05          1.99177794E+04          1.30883552E+04          6.54417760E+03          8.00775990E+04          5.72614432E+02          4.89904500E+02
