#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        970.0000          1.00000000E+30          1.12618830E+03          6.32539742E+02          3.16269871E+02          3.13047261E+04          2.04097625E+01          1.82953021E+01
        980.0000          1.00000000E+30          1.12992596E+03          6.35964630E+02          3.17982315E+02          3.04213914E+04          2.05769472E+01          1.84388889E+01
        990.0000          1.00000000E+30          1.13372377E+03          6.39400138E+02          3.19700069E+02          2.95900193E+04          2.07438820E+01          1.85822741E+01
       1000.0000          1.00000000E+30          1.13757903E+03          6.42845710E+02          3.21422855E+02          2.88065965E+04          2.09105702E+01          1.87254600E+01
       1100.0000          1.00000000E+30          1.17878882E+03          6.77754591E+02          3.38877296E+02          2.29560079E+04          2.25645634E+01          2.01468514E+01
       1200.0000          1.00000000E+30          1.22361450E+03          7.13241725E+02          3.56620862E+02          1.93987098E+04          2.41989525E+01          2.15521649E+01
       1300.0000          1.00000000E+30          1.27085296E+03          7.48738003E+02          3.74369001E+02          1.70977545E+04          2.58158430E+01          2.29420912E+01
       1400.0000          1.00000000E+30          1.31973923E+03          7.84688540E+02          3.92344270E+02          1.55450127E+04          2.74170610E+01          2.43197361E+01
       1500.0000          1.00000000E+30          1.36976742E+03          8.21130527E+02          4.10565263E+02          1.44659786E+04          2.90021954E+01          2.56852658E+01
       1600.0000          1.00000000E+30          1.42059213E+03          8.56562910E+02          4.28281455E+02          1.37014833E+04          3.05743263E+01          2.70369163E+01
       1700.0000          1.00000000E+30          1.47197131E+03          8.93127598E+02          4.46563799E+02          1.31541027E+04          3.21313287E+01          2.83795511E+01
       1800.0000          1.00000000E+30          1.52373166E+03          9.28732898E+02          4.64366449E+02          1.27615310E+04          3.36790286E+01          2.97115725E+01
       1843.9990          1.00000000E+30          1.54573077E+03          9.44730065E+02          4.72365033E+02          1.26266664E+04          3.43550581E+01          3.02943586E+01
       1844.0010          6.34503042E+13          1.54573199E+03          9.44730849E+02          4.72365425E+02          1.26266608E+04          3.43550891E+01          3.02943855E+01
       1900.0000          4.94930602E+07          1.57451918E+03          9.64724670E+02          4.82362335E+02          1.24824447E+04          3.52135812E+01          3.10336597E+01
       2000.0000          1.02546892E+07          1.62637451E+03          1.00045229E+03          5.00226144E+02          1.22885500E+04          3.67385956E+01          3.23474755E+01
       2100.0000          4.74236462E+06          1.67960271E+03          1.03651980E+03          5.18259898E+02          1.21599404E+04          3.82535037E+01          3.36547088E+01
       2200.0000          2.83518212E+06          1.73249697E+03          1.07175543E+03          5.35877714E+02          1.20822686E+04          3.97604095E+01          3.49526761E+01
       2300.0000          1.93043340E+06          1.78356716E+03          1.10733125E+03          5.53665626E+02          1.20449747E+04          4.12565505E+01          3.62423813E+01
       2400.0000          1.42299719E+06          1.83589765E+03          1.14267815E+03          5.71339077E+02          1.20401345E+04          4.27456108E+01          3.75261601E+01
       2500.0000          1.10693207E+06          1.88794978E+03          1.17781008E+03          5.88905042E+02          1.20617024E+04          4.42267588E+01          3.88028073E+01
       2600.0000          8.95280262E+05          1.94111663E+03          1.21273981E+03          6.06369906E+02          1.21049933E+04          4.57000039E+01          4.00729831E+01
       2700.0000          7.45852914E+05          1.99261839E+03          1.24747905E+03          6.23739524E+02          1.21663298E+04          4.71656408E+01          4.13357881E+01
       2800.0000          6.36006415E+05          2.04519993E+03          1.28252944E+03          6.41264720E+02          1.22427873E+04          4.86246424E+01          4.25948178E+01
       2900.0000          5.52646674E+05          2.09621239E+03          1.31690608E+03          6.58453042E+02          1.23320149E+04          5.00781526E+01          4.38465631E+01
       3000.0000          4.87747313E+05          2.14826716E+03          1.35159310E+03          6.75796550E+02          1.24321035E+04          5.15238949E+01          4.50936890E+01
       3100.0000          4.36146053E+05          2.20006652E+03          1.38610800E+03          6.93054001E+02          1.25414883E+04          5.29647643E+01          4.63362611E+01
       3200.0000          3.94392451E+05          2.25162252E+03          1.42045865E+03          7.10229323E+02          1.26588755E+04          5.43997542E+01          4.75735456E+01
       3300.0000          3.60105726E+05          2.30294647E+03          1.45465236E+03          7.27326180E+02          1.27831876E+04          5.58286913E+01          4.88054466E+01
       3400.0000          3.31594709E+05          2.35404897E+03          1.48869598E+03          7.44347991E+02          1.29135200E+04          5.72525410E+01          5.00327362E+01
       3500.0000          3.07629765E+05          2.40493996E+03          1.52259591E+03          7.61297956E+02          1.30491093E+04          5.86710054E+01          5.12552191E+01
       3600.0000          2.87296240E+05          2.45675240E+03          1.55635813E+03          7.78179066E+02          1.31893063E+04          6.00851215E+01          5.24742298E+01
       3700.0000          2.69902930E+05          2.50722509E+03          1.59041356E+03          7.95206780E+02          1.33335567E+04          6.14934109E+01          5.36890906E+01
       3800.0000          2.54916661E+05          2.55751276E+03          1.62390939E+03          8.11954696E+02          1.34813837E+04          6.28990460E+01          5.48998376E+01
       3900.0000          2.41923151E+05          2.60869308E+03          1.65769868E+03          8.28849340E+02          1.36323763E+04          6.42972231E+01          5.61062350E+01
       4000.0000          2.30593672E+05          2.65861118E+03          1.69094789E+03          8.45473944E+02          1.37861776E+04          6.56921152E+01          5.73076110E+01
       4100.0000          2.20665158E+05          2.70940509E+03          1.72448938E+03          8.62244691E+02          1.39424774E+04          6.70836959E+01          5.85078046E+01
       4200.0000          2.11925250E+05          2.76001136E+03          1.75750956E+03          8.78754782E+02          1.41010038E+04          6.84711472E+01          5.97028986E+01
       4300.0000          2.04200463E+05          2.80941583E+03          1.79081969E+03          8.95409845E+02          1.42615184E+04          6.98542450E+01          6.08950553E+01
       4400.0000          1.97347978E+05          2.85967448E+03          1.82401824E+03          9.12009118E+02          1.44238116E+04          7.12342303E+01          6.20847989E+01
       4500.0000          1.91249369E+05          2.90976323E+03          1.85710868E+03          9.28554342E+02          1.45876979E+04          7.26084882E+01          6.32696795E+01
       4600.0000          1.85805703E+05          2.95968742E+03          1.88970877E+03          9.44854387E+02          1.47530128E+04          7.39804806E+01          6.44509984E+01
       4700.0000          1.80933823E+05          3.00945210E+03          1.92259577E+03          9.61297885E+02          1.49196105E+04          7.53485467E+01          6.56302096E+01
       4800.0000          1.76563220E+05          3.05906210E+03          1.95538404E+03          9.77692018E+02          1.50873605E+04          7.67122484E+01          6.68056432E+01
       4900.0000          1.72634156E+05          3.10852206E+03          1.98807640E+03          9.94038200E+02          1.52561467E+04          7.80743894E+01          6.79794403E+01
       5000.0000          1.69095389E+05          3.15783638E+03          2.02067555E+03          1.01033777E+03          1.54258648E+04          7.94328197E+01          6.91499843E+01
       5100.0000          1.65902989E+05          3.20700927E+03          2.05318404E+03          1.02659202E+03          1.55964214E+04          8.07876227E+01          7.03173521E+01
       5200.0000          1.63019048E+05          3.25604477E+03          2.08560434E+03          1.04280217E+03          1.57677322E+04          8.21388918E+01          7.14816274E+01
       5300.0000          1.60410711E+05          3.30494674E+03          2.11793878E+03          1.05896939E+03          1.59397216E+04          8.34864820E+01          7.26427130E+01
       5400.0000          1.58049402E+05          3.35371887E+03          2.15054823E+03          1.07527411E+03          1.61123208E+04          8.48318007E+01          7.38029535E+01
       5500.0000          1.55910211E+05          3.40236469E+03          2.18271416E+03          1.09135708E+03          1.62854678E+04          8.61761695E+01          7.49608144E+01
       5600.0000          1.53971220E+05          3.45177784E+03          2.21480072E+03          1.10740036E+03          1.64591066E+04          8.75155560E+01          7.61149655E+01
       5700.0000          1.52213283E+05          3.50017081E+03          2.24680986E+03          1.12340493E+03          1.66331860E+04          8.88522700E+01          7.72662950E+01
       5800.0000          1.50619422E+05          3.54844722E+03          2.27909144E+03          1.13954572E+03          1.68076598E+04          9.01868580E+01          7.84168985E+01
       5900.0000          1.49174629E+05          3.59747983E+03          2.31094773E+03          1.15547386E+03          1.69824854E+04          9.15175566E+01          7.95633945E+01
       6000.0000          1.47865652E+05          3.64552168E+03          2.34273224E+03          1.17136612E+03          1.71576246E+04          9.28468634E+01          8.07080724E+01
       6100.0000          1.46680638E+05          3.69345562E+03          2.37478730E+03          1.18739365E+03          1.73318269E+04          9.41744653E+01          8.18523202E+01
       6200.0000          1.45609024E+05          3.74213294E+03          2.40642900E+03          1.20321450E+03          1.74970774E+04          9.54959373E+01          8.29905990E+01
       6300.0000          1.44641363E+05          3.78984863E+03          2.43800399E+03          1.21900200E+03          1.76830547E+04          9.68170682E+01          8.41283473E+01
       6400.0000          1.43769197E+05          3.83830160E+03          2.46984666E+03          1.23492333E+03          1.78480965E+04          9.81366307E+01          8.52657306E+01
       6500.0000          1.42984901E+05          3.88580884E+03          2.50128802E+03          1.25064401E+03          1.80333179E+04          9.94540719E+01          8.64000462E+01
       6600.0000          1.42281694E+05          3.93404681E+03          2.53299665E+03          1.26649832E+03          1.81981611E+04          1.00768476E+02          8.75328953E+01
       6700.0000          1.41653271E+05          3.98135477E+03          2.56430999E+03          1.28215499E+03          1.83826517E+04          1.02080290E+02          8.86623455E+01
       6800.0000          1.41094111E+05          4.02938641E+03          2.59588967E+03          1.29794483E+03          1.85473065E+04          1.03390239E+02          8.97912191E+01
       6900.0000          1.40599100E+05          4.07650366E+03          2.62708030E+03          1.31354015E+03          1.87310915E+04          1.04696682E+02          9.09160247E+01
       7000.0000          1.40163642E+05          4.12433703E+03          2.65853584E+03          1.32926792E+03          1.89144768E+04          1.06001762E+02          9.20410837E+01
       7100.0000          1.39783517E+05          4.17127162E+03          2.68993043E+03          1.34496521E+03          1.90786728E+04          1.07304442E+02          9.31631943E+01
       7200.0000          1.39454942E+05          4.21891427E+03          2.72094458E+03          1.36047229E+03          1.92613904E+04          1.08603163E+02          9.42817271E+01
       7300.0000          1.39174355E+05          4.26646366E+03          2.75222208E+03          1.37611104E+03          1.94437276E+04          1.09903119E+02          9.54020686E+01
       7400.0000          1.38938614E+05          4.31313273E+03          2.78312477E+03          1.39156238E+03          1.96256907E+04          1.11202586E+02          9.65202261E+01
       7500.0000          1.38744733E+05          4.36050192E+03          2.81428933E+03          1.40714466E+03          1.97892101E+04          1.12495912E+02          9.76345888E+01
       7600.0000          1.38590064E+05          4.40778247E+03          2.84539784E+03          1.42269892E+03          1.99705545E+04          1.13785671E+02          9.87464373E+01
       7700.0000          1.38472094E+05          4.45420153E+03          2.87645125E+03          1.43822562E+03          2.01515433E+04          1.15081638E+02          9.98623082E+01
       7800.0000          1.38388577E+05          4.50131158E+03          2.90714179E+03          1.45357090E+03          2.03321823E+04          1.16368076E+02          1.00970017E+02
       7900.0000          1.38337387E+05          4.54833740E+03          2.93809030E+03          1.46904515E+03          2.04951005E+04          1.17655338E+02          1.02078787E+02
       8000.0000          1.38316589E+05          4.59528036E+03          2.96898632E+03          1.48449316E+03          2.06751667E+04          1.18941485E+02          1.03186897E+02
       8100.0000          1.38324385E+05          4.64138447E+03          2.99952703E+03          1.49976352E+03          2.08549005E+04          1.20223685E+02          1.04290305E+02
       8200.0000          1.38359102E+05          4.68816859E+03          3.03032382E+03          1.51516191E+03          2.10343074E+04          1.21505661E+02          1.05394798E+02
       8300.0000          1.38419217E+05          4.73487380E+03          3.06107053E+03          1.53053526E+03          2.12133928E+04          1.22786559E+02          1.06498240E+02
       8400.0000          1.38503285E+05          4.78150149E+03          3.09176825E+03          1.54588412E+03          2.13921621E+04          1.24064557E+02          1.07599266E+02
       8500.0000          1.38609977E+05          4.82805315E+03          3.12241851E+03          1.56120926E+03          2.15706206E+04          1.25342197E+02          1.08699793E+02
       8600.0000          1.38738060E+05          4.87453004E+03          3.15302229E+03          1.57651114E+03          2.17323940E+04          1.26612350E+02          1.09794048E+02
       8700.0000          1.38886377E+05          4.92019692E+03          3.18328284E+03          1.59164142E+03          2.19103530E+04          1.27888066E+02          1.10891229E+02
       8800.0000          1.39053851E+05          4.96652927E+03          3.21379477E+03          1.60689738E+03          2.20880163E+04          1.29162203E+02          1.11988458E+02
       8900.0000          1.39239481E+05          5.01278998E+03          3.24426136E+03          1.62213068E+03          2.22653887E+04          1.30428028E+02          1.13079220E+02
       9000.0000          1.39442325E+05          5.05898024E+03          3.27468369E+03          1.63734184E+03          2.24424751E+04          1.31697145E+02          1.14172245E+02
       9100.0000          1.39661506E+05          5.10510117E+03          3.30506261E+03          1.65253131E+03          2.26192801E+04          1.32964323E+02          1.15263603E+02
       9200.0000          1.39896208E+05          5.15115377E+03          3.33539875E+03          1.66769938E+03          2.27958083E+04          1.34230156E+02          1.16353744E+02
       9300.0000          1.40145653E+05          5.19713898E+03          3.36569260E+03          1.68284630E+03          2.29720641E+04          1.35494394E+02          1.17442484E+02
       9400.0000          1.40409122E+05          5.24305771E+03          3.39594465E+03          1.69797233E+03          2.31480520E+04          1.36752592E+02          1.18526485E+02
       9500.0000          1.40685935E+05          5.28891086E+03          3.42615540E+03          1.71307770E+03          2.33237763E+04          1.38013120E+02          1.19612038E+02
       9600.0000          1.40975454E+05          5.33469933E+03          3.45632537E+03          1.72816268E+03          2.34992413E+04          1.39273366E+02          1.20697182E+02
       9700.0000          1.41277075E+05          5.38042401E+03          3.48645507E+03          1.74322754E+03          2.36744510E+04          1.40533079E+02          1.21781733E+02
       9800.0000          1.41590240E+05          5.42608579E+03          3.51654505E+03          1.75827253E+03          2.38494096E+04          1.41789601E+02          1.22863696E+02
       9900.0000          1.41914414E+05          5.47168553E+03          3.54659584E+03          1.77329792E+03          2.40241210E+04          1.43043926E+02          1.23943820E+02
      10000.0000          1.42249094E+05          5.51722408E+03          3.57660795E+03          1.78830398E+03          2.41985892E+04          1.44296910E+02          1.25022752E+02
      11000.0000          1.46081376E+05          5.96941726E+03          3.87470735E+03          1.93735368E+03          2.59445827E+04          1.56759116E+02          1.35751961E+02
      12000.0000          1.50574749E+05          6.41758413E+03          4.16969833E+03          2.08484917E+03          2.76814733E+04          1.69093240E+02          1.46370842E+02
      13000.0000          1.55512082E+05          6.86093081E+03          4.46191982E+03          2.23095991E+03          2.93974482E+04          1.81314521E+02          1.56891438E+02
      14000.0000          1.60756824E+05          7.29993732E+03          4.75164946E+03          2.37582473E+03          3.11070890E+04          1.93443141E+02          1.67330622E+02
      15000.0000          1.66219304E+05          7.73560776E+03          5.03886625E+03          2.51943312E+03          3.27991685E+04          2.05471353E+02          1.77682775E+02
      16000.0000          1.71838540E+05          8.16824427E+03          5.32401737E+03          2.66200869E+03          3.44867695E+04          2.17415000E+02          1.87962000E+02
      17000.0000          1.77571851E+05          8.59752016E+03          5.60705184E+03          2.80352592E+03          3.61592122E+04          2.29284428E+02          1.98175387E+02
      18000.0000          1.83388629E+05          9.02368552E+03          5.88811466E+03          2.94405733E+03          3.78177875E+04          2.41074099E+02          2.08319528E+02
      19000.0000          1.89266487E+05          9.44752655E+03          6.16758598E+03          3.08379299E+03          3.94740324E+04          2.52798529E+02          2.18407485E+02
      20000.0000          1.95188758E+05          9.86864379E+03          6.44509725E+03          3.22254863E+03          4.11179314E+04          2.64461246E+02          2.28440002E+02
      21000.0000          2.01059109E+05          1.02872339E+04          6.72145827E+03          3.36072914E+03          4.27503551E+04          2.76054799E+02          2.38414599E+02
      22000.0000          2.07110376E+05          1.07034548E+04          6.99608342E+03          3.49804171E+03          4.43818595E+04          2.87604067E+02          2.48348391E+02
      23000.0000          2.12905013E+05          1.11179127E+04          7.26926187E+03          3.63463094E+03          4.59933296E+04          2.99100369E+02          2.58235112E+02
      24000.0000          2.18904311E+05          1.15302615E+04          7.54130349E+03          3.77065174E+03          4.76047936E+04          3.10528505E+02          2.68065735E+02
      25000.0000          2.25087794E+05          1.19400886E+04          7.81208241E+03          3.90604120E+03          4.92070342E+04          3.21920685E+02          2.77863280E+02
      26000.0000          2.31027009E+05          1.23489771E+04          8.08161646E+03          4.04080823E+03          5.08005579E+04          3.33266621E+02          2.87620380E+02
      27000.0000          2.36942189E+05          1.27555251E+04          8.34996841E+03          4.17498420E+03          5.23948069E+04          3.44561319E+02          2.97333437E+02
      28000.0000          2.43028843E+05          1.31603349E+04          8.61746263E+03          4.30873131E+03          5.39720816E+04          3.55820582E+02          3.07015530E+02
      29000.0000          2.49083994E+05          1.35639884E+04          8.88366328E+03          4.44183164E+03          5.55506395E+04          3.67055032E+02          3.16673502E+02
      30000.0000          2.54922633E+05          1.39655151E+04          9.14902599E+03          4.57451299E+03          5.71132208E+04          3.78216052E+02          3.26271515E+02
      31000.0000          2.60923066E+05          1.43660132E+04          9.41342264E+03          4.70671132E+03          5.86775117E+04          3.89384286E+02          3.35870894E+02
      32000.0000          2.66896351E+05          1.47650499E+04          9.67668961E+03          4.83834481E+03          6.02351020E+04          4.00494904E+02          3.45421957E+02
      33000.0000          2.72843780E+05          1.51626248E+04          9.93927367E+03          4.96963683E+03          6.17862634E+04          4.11544561E+02          3.54923946E+02
      34000.0000          2.78938370E+05          1.55588495E+04          1.02009600E+04          5.10047998E+03          6.33312533E+04          4.22574343E+02          3.64406973E+02
      35000.0000          2.84834062E+05          1.59537752E+04          1.04617936E+04          5.23089681E+03          6.48703156E+04          4.33596934E+02          3.73880085E+02
      36000.0000          2.90707368E+05          1.63474524E+04          1.07219367E+04          5.36096836E+03          6.64036768E+04          4.44578765E+02          3.83319278E+02
      37000.0000          2.96559294E+05          1.67398094E+04          1.09813108E+04          5.49065542E+03          6.79315490E+04          4.55518571E+02          3.92723285E+02
      38000.0000          3.02550592E+05          1.71315970E+04          1.12396545E+04          5.61982724E+03          6.94620130E+04          4.66444278E+02          4.02112832E+02
      39000.0000          3.08359082E+05          1.75216263E+04          1.14976496E+04          5.74882480E+03          7.09794179E+04          4.77313777E+02          4.11457497E+02
      40000.0000          3.14303862E+05          1.79105439E+04          1.17547624E+04          5.87738121E+03          7.24995831E+04          4.88223447E+02          4.20828303E+02
      41000.0000          3.20225932E+05          1.82989048E+04          1.20112660E+04          6.00563299E+03          7.40072341E+04          4.99015016E+02          4.30108213E+02
      42000.0000          3.25974001E+05          1.86862788E+04          1.22669316E+04          6.13346580E+03          7.55177913E+04          5.09854855E+02          4.39419963E+02
      43000.0000          3.31854408E+05          1.90721104E+04          1.25220903E+04          6.26104516E+03          7.70237906E+04          5.20627861E+02          4.48679316E+02
      44000.0000          3.37714330E+05          1.94572983E+04          1.27766573E+04          6.38832863E+03          7.85178691E+04          5.31395842E+02          4.57931827E+02
      45000.0000          3.43554436E+05          1.98417584E+04          1.30305022E+04          6.51525112E+03          8.00150902E+04          5.42166650E+02          4.67183289E+02
      46000.0000          3.49375359E+05          2.02245755E+04          1.32840735E+04          6.64203675E+03          8.15081463E+04          5.52869831E+02          4.76382363E+02
      47000.0000          3.55034999E+05          2.06071816E+04          1.35366498E+04          6.76832489E+03          8.29971421E+04          5.63500104E+02          4.85522889E+02
      48000.0000          3.60820869E+05          2.09887304E+04          1.37889280E+04          6.89446398E+03          8.44821700E+04          5.74186929E+02          4.94703736E+02
      49000.0000          3.66589302E+05          2.13693608E+04          1.40406672E+04          7.02033358E+03          8.59633295E+04          5.84834235E+02          5.03852464E+02
      50000.0000          3.72340825E+05          2.17492165E+04          1.42918276E+04          7.14591382E+03          8.74407231E+04          5.95493137E+02          5.13006945E+02
