#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
       8300.0000          1.16015686E+05          4.11359988E+03          2.51927149E+03          1.25963574E+03          2.98218664E+05          8.62733350E+03          6.02589565E+03          2.97267941E+03          1.50756258E+02          1.14977272E+02
       8400.0000          1.16327358E+05          4.15459627E+03          2.54479318E+03          1.27239659E+03          2.96704744E+05          8.70991880E+03          6.08489713E+03          3.00180623E+03          1.52334834E+02          1.16166763E+02
       8500.0000          1.16651007E+05          4.19504396E+03          2.57027624E+03          1.28513812E+03          2.95302867E+05          8.79236178E+03          6.14380083E+03          3.03088482E+03          1.53908371E+02          1.17352504E+02
       8600.0000          1.16986001E+05          4.23591334E+03          2.59572096E+03          1.29786048E+03          2.94006310E+05          8.87466470E+03          6.20260824E+03          3.05991598E+03          1.55481667E+02          1.18538050E+02
       8700.0000          1.17331745E+05          4.27671975E+03          2.62112734E+03          1.31056367E+03          2.92808796E+05          8.95682974E+03          6.26132099E+03          3.08838727E+03          1.57053099E+02          1.19721308E+02
       8800.0000          1.17687693E+05          4.31746384E+03          2.64632344E+03          1.32316172E+03          2.91704410E+05          9.03665484E+03          6.31888984E+03          3.11732777E+03          1.58620661E+02          1.20900805E+02
       8900.0000          1.18053317E+05          4.35814640E+03          2.67165836E+03          1.33582918E+03          2.90687798E+05          9.11855940E+03          6.37742161E+03          3.14622301E+03          1.60186691E+02          1.22080875E+02
       9000.0000          1.18428135E+05          4.39876839E+03          2.69695753E+03          1.34847877E+03          2.89754066E+05          9.20033259E+03          6.43586296E+03          3.17507365E+03          1.61752682E+02          1.23260515E+02
       9100.0000          1.18811690E+05          4.43933088E+03          2.72222129E+03          1.36111064E+03          2.88898415E+05          9.28197638E+03          6.49421520E+03          3.20388037E+03          1.63316125E+02          1.24438271E+02
       9200.0000          1.19203557E+05          4.47983495E+03          2.74745019E+03          1.37372509E+03          2.88116652E+05          9.36349273E+03          6.55247967E+03          3.23264386E+03          1.64875743E+02          1.25613410E+02
       9300.0000          1.19603327E+05          4.52028152E+03          2.77264467E+03          1.38632233E+03          2.87404642E+05          9.44488353E+03          6.61065771E+03          3.26136476E+03          1.66434464E+02          1.26787637E+02
       9400.0000          1.20010626E+05          4.56020788E+03          2.79780502E+03          1.39890251E+03          2.86758781E+05          9.52615065E+03          6.66875062E+03          3.29004373E+03          1.67992588E+02          1.27960764E+02
       9500.0000          1.20425094E+05          4.60054360E+03          2.82293166E+03          1.41146583E+03          2.86175392E+05          9.60729594E+03          6.72675964E+03          3.31868136E+03          1.69548570E+02          1.29132634E+02
       9600.0000          1.20846395E+05          4.64082393E+03          2.84802514E+03          1.42401257E+03          2.85651442E+05          9.68832118E+03          6.78468597E+03          3.34727822E+03          1.71102584E+02          1.30302984E+02
       9700.0000          1.21274214E+05          4.68104964E+03          2.87308610E+03          1.43654305E+03          2.85183729E+05          9.76922811E+03          6.84253078E+03          3.37583489E+03          1.72654845E+02          1.31471948E+02
       9800.0000          1.21708247E+05          4.72122147E+03          2.89811508E+03          1.44905754E+03          2.84769389E+05          9.85001845E+03          6.90029518E+03          3.40435190E+03          1.74205275E+02          1.32639485E+02
       9900.0000          1.22148217E+05          4.76134018E+03          2.92311256E+03          1.46155628E+03          2.84405842E+05          9.93069385E+03          6.95798027E+03          3.43282981E+03          1.75753845E+02          1.33805584E+02
      10000.0000          1.22593852E+05          4.80140649E+03          2.94807896E+03          1.47403948E+03          2.84090475E+05          1.00112559E+04          7.01558711E+03          3.46126913E+03          1.77300654E+02          1.34970308E+02
      11000.0000          1.27312335E+05          5.19976796E+03          3.19611647E+03          1.59805823E+03          2.83138588E+05          1.08129720E+04          7.58757302E+03          3.74364903E+03          1.92677934E+02          1.46547097E+02
      12000.0000          1.32387395E+05          5.59353149E+03          3.44157079E+03          1.72078540E+03          2.85130873E+05          1.16047196E+04          8.15461264E+03          4.02357824E+03          2.07909619E+02          1.58011514E+02
      13000.0000          1.37700020E+05          5.98360519E+03          3.68472441E+03          1.84236220E+03          2.89064587E+05          1.23894907E+04          8.71547637E+03          4.30046308E+03          2.23006219E+02          1.69371472E+02
      14000.0000          1.43174402E+05          6.37036647E+03          3.92578926E+03          1.96289463E+03          2.94333082E+05          1.31680294E+04          9.27079714E+03          4.57461547E+03          2.37979262E+02          1.80636233E+02
      15000.0000          1.48760335E+05          6.75372171E+03          4.16482985E+03          2.08241492E+03          3.00550018E+05          1.39391938E+04          9.82279149E+03          4.84670158E+03          2.52840581E+02          1.91814695E+02
      16000.0000          1.54423511E+05          7.13434105E+03          4.40215561E+03          2.20107781E+03          3.07458846E+05          1.47053591E+04          1.03692702E+04          5.11690482E+03          2.67599652E+02          2.02914786E+02
      17000.0000          1.60139876E+05          7.51208994E+03          4.63774554E+03          2.31887277E+03          3.14883207E+05          1.54652775E+04          1.09123131E+04          5.38499418E+03          2.82265154E+02          2.13941495E+02
      18000.0000          1.65799865E+05          7.88717094E+03          4.87175293E+03          2.43587646E+03          3.22698315E+05          1.62194400E+04          1.14513828E+04          5.65112280E+03          2.96837981E+02          2.24896470E+02
      19000.0000          1.71581421E+05          8.25979230E+03          5.10441010E+03          2.55220505E+03          3.30813685E+05          1.69698805E+04          1.19875651E+04          5.91582474E+03          3.11326867E+02          2.35788415E+02
      20000.0000          1.77333350E+05          8.63043673E+03          5.33549952E+03          2.66774976E+03          3.39162313E+05          1.77137073E+04          1.25202776E+04          6.17881442E+03          3.25746728E+02          2.46623414E+02
      21000.0000          1.83232308E+05          8.99891159E+03          5.56544830E+03          2.78272415E+03          3.47693675E+05          1.84559974E+04          1.30497403E+04          6.44020318E+03          3.40087637E+02          2.57399972E+02
      22000.0000          1.88923508E+05          9.36566736E+03          5.79429152E+03          2.89714576E+03          3.56369071E+05          1.91922801E+04          1.35761499E+04          6.70008533E+03          3.54363605E+02          2.68125406E+02
      23000.0000          1.94753565E+05          9.73014310E+03          6.02183768E+03          3.01091884E+03          3.65158455E+05          1.99259464E+04          1.41004465E+04          6.95891478E+03          3.68572139E+02          2.78799063E+02
      24000.0000          2.00550079E+05          1.00931324E+04          6.24842525E+03          3.12421262E+03          3.74038210E+05          2.06541211E+04          1.46219755E+04          7.21639182E+03          3.82714605E+02          2.89422931E+02
      25000.0000          2.06315148E+05          1.04543886E+04          6.47392600E+03          3.23696300E+03          3.82989581E+05          2.13800819E+04          1.51409386E+04          7.47259900E+03          3.96809989E+02          3.00007713E+02
      26000.0000          2.12201323E+05          1.08139812E+04          6.69845783E+03          3.34922891E+03          3.91997526E+05          2.21024781E+04          1.56574434E+04          7.72759293E+03          4.10841680E+02          3.10544934E+02
      27000.0000          2.17904684E+05          1.11720019E+04          6.92209807E+03          3.46104904E+03          4.01049892E+05          2.28229250E+04          1.61716097E+04          7.98143361E+03          4.24822791E+02          3.21042489E+02
      28000.0000          2.23582122E+05          1.15288527E+04          7.14484765E+03          3.57242383E+03          4.09709667E+05          2.35387205E+04          1.66835863E+04          8.23418500E+03          4.38744023E+02          3.31495097E+02
      29000.0000          2.29374415E+05          1.18839322E+04          7.36663948E+03          3.68331974E+03          4.18953430E+05          2.42514013E+04          1.71940430E+04          8.48620418E+03          4.52631480E+02          3.41918839E+02
      30000.0000          2.35137018E+05          1.22379430E+04          7.58777272E+03          3.79388636E+03          4.28162023E+05          2.49625641E+04          1.77025171E+04          8.73689706E+03          4.66455437E+02          3.52297735E+02
      31000.0000          2.40871378E+05          1.25903244E+04          7.80801011E+03          3.90400505E+03          4.37336878E+05          2.56708216E+04          1.82082929E+04          8.98693758E+03          4.80252855E+02          3.62651419E+02
      32000.0000          2.46578850E+05          1.29417501E+04          8.02746837E+03          4.01373418E+03          4.46479436E+05          2.63763836E+04          1.87128901E+04          9.23605498E+03          4.93988417E+02          3.72961281E+02
      33000.0000          2.52260703E+05          1.32919977E+04          8.24626348E+03          4.12313174E+03          4.55591099E+05          2.70793329E+04          1.92156740E+04          9.48429152E+03          5.07705718E+02          3.83252583E+02
      34000.0000          2.57918125E+05          1.36410350E+04          8.46436010E+03          4.23218005E+03          4.64673235E+05          2.77797605E+04          1.97167178E+04          9.73166131E+03          5.21370280E+02          3.93505497E+02
      35000.0000          2.63552229E+05          1.39889061E+04          8.68173745E+03          4.34086872E+03          4.74147521E+05          2.84777579E+04          2.02160734E+04          9.97819042E+03          5.34982891E+02          4.03720776E+02
      36000.0000          2.69164055E+05          1.43356404E+04          8.89860478E+03          4.44930239E+03          4.83164005E+05          2.91734182E+04          2.07138302E+04          1.02239162E+04          5.48584289E+02          4.13922511E+02
      37000.0000          2.74875888E+05          1.46818298E+04          9.11475736E+03          4.55737868E+03          4.92154983E+05          2.98668307E+04          2.12106817E+04          1.04688958E+04          5.62130745E+02          4.24085961E+02
      38000.0000          2.80443619E+05          1.50264055E+04          9.33036732E+03          4.66518366E+03          5.01516810E+05          3.05581310E+04          2.17053609E+04          1.07134247E+04          5.75646077E+02          4.34224643E+02
      39000.0000          2.86109844E+05          1.53701614E+04          9.54513549E+03          4.77256774E+03          5.10450187E+05          3.12484428E+04          2.21984858E+04          1.09569159E+04          5.89137946E+02          4.44341127E+02
      40000.0000          2.91636984E+05          1.57132745E+04          9.75950797E+03          4.87975399E+03          5.19742419E+05          3.19355425E+04          2.26909059E+04          1.12000489E+04          6.02580929E+02          4.54425032E+02
      41000.0000          2.97260877E+05          1.60551111E+04          9.97324866E+03          4.98662433E+03          5.28999520E+05          3.26218601E+04          2.31812919E+04          1.14421565E+04          6.16002743E+02          4.64489198E+02
      42000.0000          3.02864239E+05          1.63962725E+04          1.01866904E+04          5.09334522E+03          5.37850649E+05          3.33050839E+04          2.36710113E+04          1.16839106E+04          6.29389843E+02          4.74529207E+02
      43000.0000          3.08335043E+05          1.67366312E+04          1.03994926E+04          5.19974630E+03          5.47045469E+05          3.39875814E+04          2.41595376E+04          1.19247147E+04          6.42742873E+02          4.84542698E+02
      44000.0000          3.13900353E+05          1.70759784E+04          1.06115511E+04          5.30577555E+03          5.56208596E+05          3.46683505E+04          2.46459731E+04          1.21652827E+04          6.56059030E+02          4.94528109E+02
      45000.0000          3.19447091E+05          1.74144672E+04          1.08234839E+04          5.41174193E+03          5.65341080E+05          3.53472945E+04          2.51318382E+04          1.24051254E+04          6.69375166E+02          5.04510042E+02
      46000.0000          3.24975840E+05          1.77525736E+04          1.10345920E+04          5.51729598E+03          5.74443925E+05          3.60232934E+04          2.56166262E+04          1.26445306E+04          6.82635241E+02          5.14452551E+02
      47000.0000          3.30487156E+05          1.80894650E+04          1.12455031E+04          5.62275156E+03          5.83518093E+05          3.66988582E+04          2.61002688E+04          1.28828628E+04          6.95895203E+02          5.24390245E+02
      48000.0000          3.35981572E+05          1.84257318E+04          1.14558735E+04          5.72793673E+03          5.92564506E+05          3.73727767E+04          2.65818740E+04          1.31210674E+04          7.09105201E+02          5.34294029E+02
      49000.0000          3.41459595E+05          1.87613795E+04          1.16655978E+04          5.83279889E+03          6.01584047E+05          3.80451572E+04          2.70632078E+04          1.33587488E+04          7.22295473E+02          5.44180476E+02
      50000.0000          3.46921710E+05          1.90962537E+04          1.18749824E+04          5.93749120E+03          6.10577562E+05          3.87159948E+04          2.75434951E+04          1.35958762E+04          7.35464531E+02          5.54050246E+02
