#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   F-K-shell   Valence  Total
        380.0000          1.00000000E+30          1.00000000E+30          4.32441373E+05          1.67900089E+05          1.24043192E+02          6.79082924E+01          3.39541462E+01          1.00000000E+30          9.74773452E+00          6.45848213E+00
        390.0000          1.00000000E+30          1.00000000E+30          2.65636594E+05          1.08869308E+05          1.25415118E+02          6.89534420E+01          3.44767210E+01          1.00000000E+30          9.92727575E+00          6.56915164E+00
        400.0000          1.00000000E+30          1.00000000E+30          1.83258491E+05          7.75791945E+04          1.26812251E+02          7.00013637E+01          3.50006819E+01          1.00000000E+30          1.01098747E+01          6.68120842E+00
        410.0000          1.00000000E+30          1.00000000E+30          1.35819379E+05          5.87521373E+04          1.28231773E+02          7.10515651E+01          3.55257826E+01          1.00000000E+30          1.02881250E+01          6.79139934E+00
        420.0000          1.00000000E+30          1.00000000E+30          1.05690209E+05          4.64359292E+04          1.29671216E+02          7.21036166E+01          3.60518083E+01          1.00000000E+30          1.04693459E+01          6.90290484E+00
        430.0000          1.00000000E+30          1.00000000E+30          8.52200622E+04          3.78835333E+04          1.31128419E+02          7.31172172E+01          3.65586086E+01          1.00000000E+30          1.06463903E+01          7.01150166E+00
        440.0000          1.00000000E+30          1.00000000E+30          7.05984315E+04          3.16738442E+04          1.32601477E+02          7.41845574E+01          3.70922787E+01          1.00000000E+30          1.08263176E+01          7.12279509E+00
        440.9990          1.00000000E+30          1.00000000E+30          6.93694955E+04          3.11480819E+04          1.32749441E+02          7.43049699E+01          3.71524849E+01          1.00000000E+30          1.08449434E+01          7.13457436E+00
        441.0010          1.00000000E+30          8.35050621E+11          6.93665934E+04          3.11470621E+04          1.32749737E+02          7.43052109E+01          3.71526055E+01          1.00000000E+30          1.08449807E+01          7.13459793E+00
        450.0000          1.00000000E+30          4.99822186E+06          5.97456915E+04          2.70045118E+04          1.34088708E+02          7.52491469E+01          3.76245734E+01          1.00000000E+30          1.10056066E+01          7.23368856E+00
        460.0000          1.00000000E+30          1.60600411E+06          5.14414246E+04          2.33943611E+04          1.35588620E+02          7.63110492E+01          3.81555246E+01          1.00000000E+30          1.11842759E+01          7.34418826E+00
        470.0000          1.00000000E+30          8.39552107E+05          4.49268001E+04          2.05376447E+04          1.37099888E+02          7.73703289E+01          3.86851645E+01          1.00000000E+30          1.13623435E+01          7.45430550E+00
        480.0000          1.00000000E+30          5.31260037E+05          3.97111621E+04          1.82336478E+04          1.38621334E+02          7.84270505E+01          3.92135252E+01          1.00000000E+30          1.15365753E+01          7.56265187E+00
        490.0000          1.00000000E+30          3.72915867E+05          3.54616033E+04          1.63451646E+04          1.40151901E+02          7.94812777E+01          3.97406389E+01          1.00000000E+30          1.17135299E+01          7.67204895E+00
        500.0000          1.00000000E+30          2.79452256E+05          3.19482380E+04          1.47753104E+04          1.41690646E+02          8.05330740E+01          4.02665370E+01          1.00000000E+30          1.18899315E+01          7.78108763E+00
        510.0000          1.00000000E+30          2.19054730E+05          2.90058738E+04          1.34544980E+04          1.43236723E+02          8.15825010E+01          4.07912505E+01          1.00000000E+30          1.20657951E+01          7.88977531E+00
        520.0000          1.00000000E+30          1.77501390E+05          2.65140653E+04          1.23313833E+04          1.44789370E+02          8.26296195E+01          4.13148098E+01          1.00000000E+30          1.22411349E+01          7.99811927E+00
        530.0000          1.00000000E+30          1.47533806E+05          2.43829562E+04          1.13673485E+04          1.46347901E+02          8.36744890E+01          4.18372445E+01          1.00000000E+30          1.24159646E+01          8.10612652E+00
        540.0000          1.00000000E+30          1.25117190E+05          2.25442013E+04          1.05330882E+04          1.47911699E+02          8.47171670E+01          4.23585835E+01          1.00000000E+30          1.25933087E+01          8.21508558E+00
        550.0000          1.00000000E+30          1.07853724E+05          2.09456082E+04          9.80557100E+03          1.49480202E+02          8.58158800E+01          4.29079400E+01          1.00000000E+30          1.27671181E+01          8.32406424E+00
        560.0000          1.00000000E+30          9.42449837E+04          1.95460776E+04          9.16704362E+03          1.51052904E+02          8.68533449E+01          4.34266724E+01          1.00000000E+30          1.29404557E+01          8.43105837E+00
        570.0000          1.00000000E+30          8.32999009E+04          1.83129330E+04          8.60320699E+03          1.52629343E+02          8.78887983E+01          4.39443992E+01          1.00000000E+30          1.31133332E+01          8.53774315E+00
        580.0000          1.00000000E+30          7.43518991E+04          1.72205508E+04          8.10258329E+03          1.54209105E+02          8.89782945E+01          4.44891472E+01          1.00000000E+30          1.32857619E+01          8.64571199E+00
        590.0000          1.00000000E+30          6.69288870E+04          1.62475578E+04          7.65588838E+03          1.55791806E+02          9.00089115E+01          4.50044558E+01          1.00000000E+30          1.34606027E+01          8.75297720E+00
        600.0000          1.00000000E+30          6.06954858E+04          1.53769649E+04          7.25551349E+03          1.57377101E+02          9.10376813E+01          4.55188406E+01          1.00000000E+30          1.36321264E+01          8.85872874E+00
        610.0000          1.00000000E+30          5.54033389E+04          1.45946218E+04          6.89516630E+03          1.58964675E+02          9.21185433E+01          4.60592717E+01          1.00000000E+30          1.38032331E+01          8.96572870E+00
        620.0000          1.00000000E+30          5.08677055E+04          1.38888306E+04          6.56961600E+03          1.60554238E+02          9.31428217E+01          4.65714109E+01          1.00000000E+30          1.39767027E+01          9.07206111E+00
        630.0000          1.00000000E+30          4.69469553E+04          1.32497692E+04          6.27447572E+03          1.62076913E+02          9.42181616E+01          4.71090808E+01          1.00000000E+30          1.41469636E+01          9.17821890E+00
        640.0000          1.00000000E+30          4.35315836E+04          1.26692384E+04          6.00604449E+03          1.63583275E+02          9.52381670E+01          4.76190835E+01          1.00000000E+30          1.43168358E+01          9.28252497E+00
        650.0000          1.00000000E+30          4.05363798E+04          1.21402277E+04          5.76116901E+03          1.65253994E+02          9.63082090E+01          4.81541045E+01          1.00000000E+30          1.44890181E+01          9.38969879E+00
        660.0000          1.00000000E+30          3.78932909E+04          1.16567903E+04          5.53717066E+03          1.66920928E+02          9.73241466E+01          4.86620733E+01          1.00000000E+30          1.46580981E+01          9.49395899E+00
        670.0000          1.00000000E+30          3.55476609E+04          1.12138429E+04          5.33174782E+03          1.68422458E+02          9.83891031E+01          4.91945516E+01          1.00000000E+30          1.48294633E+01          9.59998603E+00
        680.0000          1.00000000E+30          3.34553021E+04          1.08069951E+04          5.14291121E+03          1.70082976E+02          9.94011651E+01          4.97005826E+01          1.00000000E+30          1.49977856E+01          9.70368898E+00
        690.0000          1.00000000E+30          3.15803340E+04          1.04324466E+04          4.96893848E+03          1.71582574E+02          1.00461237E+02          5.02306186E+01          1.00000000E+30          1.51683639E+01          9.80913191E+00
        693.9990          1.00000000E+30          3.08845171E+04          1.02909593E+04          4.90318064E+03          1.72307019E+02          1.00854766E+02          5.04273832E+01          1.00000000E+30          1.52349057E+01          9.85012279E+00
        694.0010          1.00000000E+30          3.08841777E+04          1.02908898E+04          4.90314831E+03          1.72307381E+02          1.00854988E+02          5.04274940E+01          3.19472226E+12          1.52349403E+01          9.85014453E+00
        700.0000          1.00000000E+30          2.98927974E+04          1.00869060E+04          4.80832406E+03          1.73236876E+02          1.01469604E+02          5.07348020E+01          4.41748619E+07          1.53359597E+01          9.91230030E+00
        710.0000          1.00000000E+30          2.83679120E+04          9.76747704E+03          4.65976202E+03          1.74887660E+02          1.02524982E+02          5.12624910E+01          1.00861480E+07          1.55057813E+01          1.00176786E+01
        720.0000          1.00000000E+30          2.69850155E+04          9.47164995E+03          4.52207864E+03          1.76382900E+02          1.03577972E+02          5.17889862E+01          4.82275244E+06          1.56752259E+01          1.01222684E+01
        730.0000          1.00000000E+30          2.57266217E+04          9.19719608E+03          4.39428489E+03          1.78027772E+02          1.04580686E+02          5.22903431E+01          2.93017365E+06          1.58417723E+01          1.02246514E+01
        740.0000          1.00000000E+30          2.45779106E+04          8.94215227E+03          4.27547421E+03          1.79669286E+02          1.05629248E+02          5.28146240E+01          2.00961379E+06          1.60105015E+01          1.03292000E+01
        750.0000          1.00000000E+30          2.35262719E+04          8.70477679E+03          4.16484459E+03          1.81160471E+02          1.06675548E+02          5.33377740E+01          1.48286278E+06          1.61788821E+01          1.04329945E+01
        760.0000          1.00000000E+30          2.25608753E+04          8.48353298E+03          4.06169195E+03          1.82796369E+02          1.07719625E+02          5.38598127E+01          1.14961882E+06          1.63444307E+01          1.05359824E+01
        770.0000          1.00000000E+30          2.16724457E+04          8.27703345E+03          3.96538161E+03          1.84429063E+02          1.08715093E+02          5.43575464E+01          9.23272762E+05          1.65121300E+01          1.06384150E+01
        780.0000          1.00000000E+30          2.08528388E+04          8.08405400E+03          3.87534483E+03          1.86058602E+02          1.09755064E+02          5.48775319E+01          7.61749737E+05          1.66795013E+01          1.07419368E+01
        790.0000          1.00000000E+30          2.00950991E+04          7.90348506E+03          3.79107442E+03          1.87685036E+02          1.10792926E+02          5.53964629E+01          6.41814007E+05          1.68441059E+01          1.08442004E+01
        800.0000          1.00000000E+30          1.93931204E+04          7.73433576E+03          3.71211130E+03          1.89168147E+02          1.11828714E+02          5.59143570E+01          5.50001556E+05          1.70108277E+01          1.09467642E+01
        810.0000          1.00000000E+30          1.87415093E+04          7.57570859E+03          3.63804560E+03          1.90789443E+02          1.12817531E+02          5.64087654E+01          4.77959676E+05          1.71772375E+01          1.10482717E+01
        820.0000          1.00000000E+30          1.81355292E+04          7.42679862E+03          3.56850059E+03          1.92407778E+02          1.13849502E+02          5.69247511E+01          4.20243568E+05          1.73433367E+01          1.11508452E+01
        830.0000          1.00000000E+30          1.75710152E+04          7.28687264E+03          3.50313999E+03          1.94023198E+02          1.14879503E+02          5.74397513E+01          3.73188422E+05          1.75067426E+01          1.12522045E+01
        840.0000          1.00000000E+30          1.70442990E+04          7.15526274E+03          3.44165609E+03          1.95635750E+02          1.15907564E+02          5.79537819E+01          3.34254456E+05          1.76722343E+01          1.13543268E+01
        850.0000          1.00000000E+30          1.65520779E+04          7.03137111E+03          3.38376983E+03          1.97245477E+02          1.16933718E+02          5.84668588E+01          3.01634068E+05          1.78374321E+01          1.14562308E+01
        860.0000          1.00000000E+30          1.60914127E+04          6.91464757E+03          3.32922595E+03          1.98719570E+02          1.17957994E+02          5.89789972E+01          2.74000443E+05          1.80023372E+01          1.15574699E+01
        870.0000          1.00000000E+30          1.56597160E+04          6.80458684E+03          3.27779331E+03          2.00324682E+02          1.18937423E+02          5.94687117E+01          2.50352171E+05          1.81669508E+01          1.16577087E+01
        880.0000          1.00000000E+30          1.52546304E+04          6.70073527E+03          3.22925785E+03          2.01927099E+02          1.19958265E+02          5.99791326E+01          2.29939218E+05          1.83289635E+01          1.17580318E+01
        890.0000          1.00000000E+30          1.48740152E+04          6.60267131E+03          3.18342697E+03          2.03526863E+02          1.20977318E+02          6.04886591E+01          2.12185833E+05          1.84930196E+01          1.18591078E+01
        900.0000          1.00000000E+30          1.45160393E+04          6.51001118E+03          3.14011957E+03          2.05124015E+02          1.21994610E+02          6.09973051E+01          1.96631437E+05          1.86568017E+01          1.19599845E+01
        910.0000          1.00000000E+30          1.41789259E+04          6.42239823E+03          3.09917363E+03          2.06718596E+02          1.23010169E+02          6.15050843E+01          1.82919359E+05          1.88203121E+01          1.20606648E+01
        920.0000          1.00000000E+30          1.38611499E+04          6.33951374E+03          3.06043807E+03          2.08310645E+02          1.24024020E+02          6.20120098E+01          1.70761881E+05          1.89835535E+01          1.21611517E+01
        930.0000          1.00000000E+30          1.35612908E+04          6.26105605E+03          3.02377272E+03          2.09900201E+02          1.25036189E+02          6.25180947E+01          1.59926958E+05          1.91465288E+01          1.22614484E+01
        940.0000          1.00000000E+30          1.32780766E+04          6.18674879E+03          2.98904925E+03          2.11487303E+02          1.26046703E+02          6.30233515E+01          1.50222938E+05          1.93092414E+01          1.23615581E+01
        950.0000          1.00000000E+30          1.30103238E+04          6.11633614E+03          2.95615007E+03          2.13071986E+02          1.27055585E+02          6.35277926E+01          1.41494735E+05          1.94716952E+01          1.24614842E+01
        960.0000          1.00000000E+30          1.27569885E+04          6.04958423E+03          2.92496543E+03          2.14654290E+02          1.28062860E+02          6.40314302E+01          1.33610963E+05          1.96338943E+01          1.25612300E+01
        970.0000          1.00000000E+30          1.25170882E+04          5.98627603E+03          2.89539304E+03          2.16234248E+02          1.29068552E+02          6.45342761E+01          1.26463517E+05          1.97958429E+01          1.26607991E+01
        980.0000          1.00000000E+30          1.22897181E+04          5.92620861E+03          2.86733974E+03          2.17811897E+02          1.30072684E+02          6.50363418E+01          1.19961822E+05          1.99575449E+01          1.27601946E+01
        990.0000          1.00000000E+30          1.20740704E+04          5.86919521E+03          2.84071800E+03          2.19387271E+02          1.31075277E+02          6.55376387E+01          1.14025426E+05          2.01190040E+01          1.28594196E+01
       1000.0000          1.00000000E+30          1.18693923E+04          5.81506042E+03          2.81544625E+03          2.20960404E+02          1.32076356E+02          6.60381778E+01          1.08592114E+05          2.02802235E+01          1.29584770E+01
       1100.0000          1.00000000E+30          1.02967228E+04          5.40142934E+03          2.62267315E+03          2.36687531E+02          1.42008313E+02          7.10041565E+01          7.24623669E+04          2.18798976E+01          1.39407987E+01
       1200.0000          1.00000000E+30          9.30722031E+03          5.15113736E+03          2.50669827E+03          2.52208465E+02          1.51880841E+02          7.59404203E+01          5.38471126E+04          2.34606269E+01          1.49118000E+01
       1300.0000          1.00000000E+30          8.66183496E+03          5.00234076E+03          2.43855285E+03          2.67750294E+02          1.61631095E+02          8.08155473E+01          4.29224871E+04          2.50244520E+01          1.58716918E+01
       1400.0000          1.00000000E+30          8.23263153E+03          4.92009664E+03          2.40183030E+03          2.83014108E+02          1.71305204E+02          8.56526019E+01          3.59561985E+04          2.65731288E+01          1.68217427E+01
       1500.0000          1.00000000E+30          7.94618897E+03          4.88342904E+03          2.38666138E+03          2.98310830E+02          1.80878275E+02          9.04391373E+01          3.12553468E+04          2.81061775E+01          1.77623284E+01
       1600.0000          1.00000000E+30          7.75795835E+03          4.87910377E+03          2.38680846E+03          3.13363315E+02          1.90390704E+02          9.51953521E+01          2.79519701E+04          2.96249436E+01          1.86943160E+01
       1700.0000          1.00000000E+30          7.63963118E+03          4.89841435E+03          2.39816025E+03          3.28457116E+02          1.99817198E+02          9.99085990E+01          2.55599115E+04          3.11323797E+01          1.96192636E+01
       1800.0000          1.00000000E+30          7.57251149E+03          4.93542764E+03          2.41791140E+03          3.43331677E+02          2.09164595E+02          1.04582297E+02          2.37880908E+04          3.26292231E+01          2.05368024E+01
       1900.0000          1.00000000E+30          7.54382841E+03          4.98597700E+03          2.44408949E+03          3.58170852E+02          2.18467709E+02          1.09233854E+02          2.24531821E+04          3.41131743E+01          2.14477365E+01
       2000.0000          1.00000000E+30          7.54460706E+03          5.04706002E+03          2.47527155E+03          3.72895709E+02          2.27701447E+02          1.13850723E+02          2.14349861E+04          3.55879321E+01          2.23525606E+01
       2100.0000          1.00000000E+30          7.56837574E+03          5.11646394E+03          2.51040769E+03          3.87514165E+02          2.36870406E+02          1.18435203E+02          2.06520046E+04          3.70528778E+01          2.32512175E+01
       2200.0000          1.00000000E+30          7.61036841E+03          5.19252602E+03          2.54870856E+03          4.02033297E+02          2.45978707E+02          1.22989353E+02          2.00474655E+04          3.85086977E+01          2.41441417E+01
       2300.0000          1.00000000E+30          7.66700350E+03          5.27397515E+03          2.58957009E+03          4.16534984E+02          2.55056672E+02          1.27528336E+02          1.95808222E+04          3.99569140E+01          2.50331172E+01
       2400.0000          1.00000000E+30          7.73554450E+03          5.35982470E+03          2.63252328E+03          4.30946005E+02          2.64053751E+02          1.32026876E+02          1.92225049E+04          4.13968921E+01          2.59161791E+01
       2500.0000          1.00000000E+30          7.81386802E+03          5.44929863E+03          2.67719883E+03          4.45271448E+02          2.73025786E+02          1.36512893E+02          1.89505394E+04          4.28290054E+01          2.67951131E+01
       2600.0000          1.00000000E+30          7.90030394E+03          5.54177902E+03          2.72330271E+03          4.59515977E+02          2.81948841E+02          1.40974421E+02          1.87483144E+04          4.42535445E+01          2.76693636E+01
       2700.0000          1.00000000E+30          7.99352263E+03          5.63676862E+03          2.77059814E+03          4.73683853E+02          2.90850244E+02          1.45425122E+02          1.86030761E+04          4.56708692E+01          2.85398799E+01
       2800.0000          1.00000000E+30          8.09245342E+03          5.73386332E+03          2.81889267E+03          4.87778969E+02          2.99682167E+02          1.49841084E+02          1.85048951E+04          4.70813696E+01          2.94054496E+01
       2900.0000          1.00000000E+30          8.19622580E+03          5.83273183E+03          2.86802841E+03          5.01872971E+02          3.08496248E+02          1.54248124E+02          1.84459458E+04          4.84867022E+01          3.02684722E+01
       3000.0000          1.00000000E+30          8.30412535E+03          5.93310048E+03          2.91787497E+03          5.15899024E+02          3.17245286E+02          1.58622643E+02          1.84199900E+04          4.98845702E+01          3.11264476E+01
       3100.0000          1.00000000E+30          8.41556128E+03          6.03474134E+03          2.96832375E+03          5.29793257E+02          3.25979538E+02          1.62989769E+02          1.84219957E+04          5.12780292E+01          3.19817853E+01
       3200.0000          1.00000000E+30          8.53004092E+03          6.13746362E+03          3.01928375E+03          5.43692696E+02          3.34676371E+02          1.67338186E+02          1.84478704E+04          5.26650507E+01          3.28335414E+01
       3300.0000          1.00000000E+30          8.64715052E+03          6.24110637E+03          3.07067826E+03          5.57532498E+02          3.43337185E+02          1.71668593E+02          1.84942523E+04          5.40471322E+01          3.36821030E+01
       3400.0000          1.00000000E+30          8.76654086E+03          6.34553325E+03          3.12244233E+03          5.71315024E+02          3.51963383E+02          1.75981692E+02          1.85583609E+04          5.54238728E+01          3.45273635E+01
       3500.0000          1.00000000E+30          8.88791502E+03          6.45062812E+03          3.17452053E+03          5.85042500E+02          3.60556286E+02          1.80278143E+02          1.86378725E+04          5.67950886E+01          3.53692981E+01
       3600.0000          1.00000000E+30          9.01101941E+03          6.55629153E+03          3.22686550E+03          5.98779714E+02          3.69117109E+02          1.84558554E+02          1.87308394E+04          5.81615560E+01          3.62084804E+01
       3700.0000          1.00000000E+30          9.13563612E+03          6.66243813E+03          3.27943653E+03          6.12402514E+02          3.77646983E+02          1.88823492E+02          1.88356117E+04          5.95238785E+01          3.70447227E+01
       3800.0000          1.00000000E+30          9.26157748E+03          6.76899411E+03          3.33219850E+03          6.25976191E+02          3.86169314E+02          1.93084657E+02          1.89507880E+04          6.08805122E+01          3.78783414E+01
       3900.0000          1.00000000E+30          9.38868052E+03          6.87589573E+03          3.38512097E+03          6.39562906E+02          3.94640471E+02          1.97320235E+02          1.90751680E+04          6.22344197E+01          3.87094518E+01
       4000.0000          1.00000000E+30          9.51680382E+03          6.98308752E+03          3.43797618E+03          6.53042620E+02          4.03105096E+02          2.01552548E+02          1.92077193E+04          6.35831470E+01          3.95379264E+01
       4040.9990          1.00000000E+30          9.56959870E+03          7.02601779E+03          3.45952718E+03          6.58569974E+02          4.06563746E+02          2.03281873E+02          1.92642148E+04          6.41352136E+01          3.98768460E+01
       4041.0010          6.14408319E+14          9.56960128E+03          7.02602033E+03          3.45952843E+03          6.58570246E+02          4.06563915E+02          2.03281958E+02          1.92642176E+04          6.41352408E+01          3.98768627E+01
       4100.0000          6.61859476E+08          9.64582363E+03          7.08389257E+03          3.48822861E+03          6.66537346E+02          4.11521504E+02          2.05760752E+02          1.93475510E+04          6.49287262E+01          4.03632406E+01
       4200.0000          1.47094388E+08          9.77563171E+03          7.19356326E+03          3.54248043E+03          6.79929179E+02          4.19932395E+02          2.09966198E+02          1.94938882E+04          6.62685350E+01          4.11865556E+01
       4300.0000          6.95056650E+07          9.90613284E+03          7.30293085E+03          3.59657965E+03          6.93337551E+02          4.28297089E+02          2.14148544E+02          1.96460565E+04          6.76055737E+01          4.20074548E+01
       4400.0000          4.19219643E+07          1.00372430E+04          7.41200340E+03          3.65053045E+03          7.06704968E+02          4.36657962E+02          2.18328981E+02          1.98034640E+04          6.89407407E+01          4.28272992E+01
       4500.0000          2.85974177E+07          1.01688882E+04          7.52078915E+03          3.70433702E+03          7.19974445E+02          4.44994080E+02          2.22497040E+02          1.99655918E+04          7.02682350E+01          4.36430395E+01
       4600.0000          2.10244828E+07          1.03010025E+04          7.62929624E+03          3.75800352E+03          7.33262720E+02          4.53307049E+02          2.26653525E+02          2.01319814E+04          7.15955016E+01          4.44580258E+01
       4700.0000          1.62588333E+07          1.04335274E+04          7.73753273E+03          3.81153405E+03          7.46513324E+02          4.61577209E+02          2.30788604E+02          2.03022275E+04          7.29167662E+01          4.52692585E+01
       4800.0000          1.30420010E+07          1.05664109E+04          7.84550661E+03          3.86493266E+03          7.59727193E+02          4.69845433E+02          2.34922717E+02          2.04759695E+04          7.42369389E+01          4.60798158E+01
       4900.0000          1.07552629E+07          1.06996065E+04          7.95322562E+03          3.91820329E+03          7.72905223E+02          4.78091912E+02          2.39045956E+02          2.06528875E+04          7.55536191E+01          4.68882057E+01
       5000.0000          9.06488529E+06          1.08269025E+04          8.06069738E+03          3.97134978E+03          7.86048320E+02          4.86317211E+02          2.43158605E+02          2.08326948E+04          7.68666605E+01          4.76942739E+01
       5100.0000          7.77587857E+06          1.09584886E+04          8.16792931E+03          4.02437587E+03          7.99157377E+02          4.94521967E+02          2.47260983E+02          2.10151351E+04          7.81762830E+01          4.84983258E+01
       5200.0000          6.76754441E+06          1.10899268E+04          8.27492857E+03          4.07728518E+03          8.12233254E+02          5.02706729E+02          2.51353364E+02          2.11999782E+04          7.94825488E+01          4.93003214E+01
       5300.0000          5.96230485E+06          1.12338595E+04          8.38170211E+03          4.13008121E+03          8.25276771E+02          5.10871912E+02          2.55435956E+02          2.13870168E+04          8.07854129E+01          5.01005125E+01
       5400.0000          5.30783848E+06          1.13647716E+04          8.49507247E+03          4.18607560E+03          8.38288713E+02          5.19036886E+02          2.59518443E+02          2.15760643E+04          8.20847358E+01          5.08996378E+01
       5500.0000          4.76776714E+06          1.14955489E+04          8.60130204E+03          4.23860087E+03          8.51269859E+02          5.27163894E+02          2.63581947E+02          2.17669515E+04          8.33830246E+01          5.16963547E+01
       5600.0000          4.31629890E+06          1.16261942E+04          8.70732712E+03          4.29102350E+03          8.64274934E+02          5.35272857E+02          2.67636429E+02          2.19595255E+04          8.46795189E+01          5.24918910E+01
       5700.0000          3.93464411E+06          1.17686047E+04          8.81315374E+03          4.34334653E+03          8.77196641E+02          5.43364092E+02          2.71682046E+02          2.21536473E+04          8.59699427E+01          5.32844630E+01
       5800.0000          3.60869078E+06          1.18987711E+04          8.92525374E+03          4.39871245E+03          8.90089281E+02          5.51438693E+02          2.75719346E+02          2.23491908E+04          8.72619648E+01          5.40774721E+01
       5900.0000          3.32789720E+06          1.20404428E+04          9.03059306E+03          4.45079296E+03          9.02953705E+02          5.59513975E+02          2.79756988E+02          2.25460406E+04          8.85458684E+01          5.48667464E+01
       6000.0000          3.08406643E+06          1.21701560E+04          9.14209229E+03          4.50586189E+03          9.15843393E+02          5.67553611E+02          2.83776805E+02          2.27440918E+04          8.98326553E+01          5.56566012E+01
       6100.0000          2.87085824E+06          1.22997602E+04          9.24697073E+03          4.55771304E+03          9.28653755E+02          5.75577563E+02          2.87788782E+02          2.29432483E+04          9.11145729E+01          5.64430771E+01
       6200.0000          2.68319185E+06          1.24404027E+04          9.35168098E+03          4.60947967E+03          9.41437143E+02          5.83604136E+02          2.91802068E+02          2.31434221E+04          9.23916963E+01          5.72278758E+01
       6300.0000          2.51709395E+06          1.25695876E+04          9.46233779E+03          4.66413205E+03          9.54246771E+02          5.91595564E+02          2.95797782E+02          2.33445329E+04          9.36708743E+01          5.80129480E+01
       6400.0000          2.36928440E+06          1.27095633E+04          9.56662290E+03          4.71568711E+03          9.66979285E+02          5.99591175E+02          2.99795588E+02          2.35465063E+04          9.49459526E+01          5.87957718E+01
       6500.0000          2.23712354E+06          1.28383520E+04          9.67674224E+03          4.77007383E+03          9.79737109E+02          6.07551916E+02          3.03775958E+02          2.37492744E+04          9.62192643E+01          5.95774048E+01
       6600.0000          2.11843635E+06          1.29776878E+04          9.78659092E+03          4.82142841E+03          9.92421292E+02          6.15517498E+02          3.07758749E+02          2.39527745E+04          9.74892289E+01          6.03573452E+01
       6700.0000          2.01141412E+06          1.31166888E+04          9.89022920E+03          4.87556074E+03          1.00512979E+03          6.23449079E+02          3.11724540E+02          2.41569487E+04          9.87557987E+01          6.11352655E+01
       6800.0000          1.91455293E+06          1.32448237E+04          9.99957378E+03          4.92956472E+03          1.01776699E+03          6.31385679E+02          3.15692839E+02          2.43617438E+04          1.00022717E+02          6.19131433E+01
       6900.0000          1.82658685E+06          1.33832231E+04          1.01028411E+04          4.98061379E+03          1.03042836E+03          6.39288861E+02          3.19644431E+02          2.45671103E+04          1.01286381E+02          6.26884045E+01
       7000.0000          1.74644894E+06          1.35213058E+04          1.02117025E+04          5.03437896E+03          1.04301991E+03          6.47197419E+02          3.23598709E+02          2.47730031E+04          1.02548199E+02          6.34634752E+01
       7100.0000          1.67321951E+06          1.36488382E+04          1.03203185E+04          5.08525269E+03          1.05563638E+03          6.55073505E+02          3.27536753E+02          2.49793792E+04          1.03806134E+02          6.42354944E+01
       7200.0000          1.60612547E+06          1.37863551E+04          1.04230156E+04          5.13878878E+03          1.06823146E+03          6.62955795E+02          3.31477897E+02          2.51862001E+04          1.05062972E+02          6.50075914E+01
       7300.0000          1.54449261E+06          1.39235726E+04          1.05311774E+04          5.19220837E+03          1.08075757E+03          6.70805448E+02          3.35402724E+02          2.53934291E+04          1.06316747E+02          6.57774904E+01
       7400.0000          1.48774272E+06          1.40505492E+04          1.06391074E+04          5.24281215E+03          1.09330847E+03          6.78660947E+02          3.39330473E+02          2.56010327E+04          1.07571659E+02          6.65473778E+01
       7500.0000          1.43537437E+06          1.41872341E+04          1.07412750E+04          5.29601618E+03          1.10579318E+03          6.86503256E+02          3.43251628E+02          2.58089793E+04          1.08824618E+02          6.73162854E+01
       7600.0000          1.38694604E+06          1.43236355E+04          1.08487774E+04          5.34911003E+03          1.11830358E+03          6.94315741E+02          3.47157871E+02          2.60172398E+04          1.10072364E+02          6.80826038E+01
       7700.0000          1.34207532E+06          1.44500992E+04          1.09560606E+04          5.40209565E+03          1.13079330E+03          7.02134218E+02          3.51067109E+02          2.62257871E+04          1.11319820E+02          6.88486418E+01
       7800.0000          1.30042336E+06          1.45859991E+04          1.10631283E+04          5.45235350E+03          1.14326463E+03          7.09939417E+02          3.54969709E+02          2.64196930E+04          1.12566597E+02          6.96136122E+01
       7900.0000          1.26169383E+06          1.47216303E+04          1.11646159E+04          5.50513990E+03          1.15566929E+03          7.17735808E+02          3.58867904E+02          2.66346058E+04          1.13807339E+02          7.03760866E+01
       8000.0000          1.22562224E+06          1.48569975E+04          1.12712882E+04          5.55782377E+03          1.16809964E+03          7.25497764E+02          3.62748882E+02          2.68491894E+04          1.15053636E+02          7.11399532E+01
       8100.0000          1.19197606E+06          1.49921052E+04          1.13777564E+04          5.61040688E+03          1.18051270E+03          7.33270475E+02          3.66635237E+02          2.70317656E+04          1.16290156E+02          7.19000577E+01
       8200.0000          1.16054308E+06          1.51176819E+04          1.14840239E+04          5.66289095E+03          1.19290798E+03          7.41028269E+02          3.70514135E+02          2.72459510E+04          1.17532451E+02          7.26618377E+01
       8300.0000          1.13114450E+06          1.52523349E+04          1.15900942E+04          5.71274778E+03          1.20523766E+03          7.48779565E+02          3.74389782E+02          2.74598187E+04          1.18765208E+02          7.34192929E+01
       8400.0000          1.10360746E+06          1.53867417E+04          1.16907922E+04          5.76505067E+03          1.21759392E+03          7.56496179E+02          3.78248089E+02          2.76733733E+04          1.20003815E+02          7.41782483E+01
       8500.0000          1.07778392E+06          1.55209064E+04          1.17965027E+04          5.81725953E+03          1.22993390E+03          7.64224444E+02          3.82112222E+02          2.78866189E+04          1.21237058E+02          7.49355949E+01
