#Energy      Ca-K-shell   Ca-L1-shell   Ca-L2-shell   Ca-L3-shell   Ca-M1-shell   Ca-M2-shell   Ca-M3-shell   F-K-shell   Valence  Total
       8600.0000          4.97989541E+05          7.10012076E+06          5.68890704E+07          3.01034940E+07          5.45254319E+07          4.94111229E+08          2.61370876E+08          5.67701500E+06          8.77484534E+07          4.14688467E+05
       8700.0000          5.15164121E+05          7.33493210E+06          5.95118802E+07          3.13701437E+07          5.61661056E+07          5.14228057E+08          2.72087851E+08          5.90134910E+06          9.06346487E+07          4.29174591E+05
       8800.0000          5.33565643E+05          7.58580574E+06          6.18478251E+07          3.27663736E+07          5.80121361E+07          5.35215067E+08          2.83272489E+08          6.09702157E+06          9.37448114E+07          4.44441537E+05
       8900.0000          5.48251575E+05          7.78735255E+06          6.43560375E+07          3.40636742E+07          5.96924023E+07          5.58937262E+08          2.95925422E+08          6.33698054E+06          9.72428604E+07          4.57185254E+05
       9000.0000          5.64247134E+05          8.00611727E+06          6.68866134E+07          3.55986397E+07          6.14492367E+07          5.79776341E+08          3.07033160E+08          6.53726921E+06          1.00417729E+08          4.70720692E+05
       9100.0000          5.82856962E+05          8.25932733E+06          6.98173640E+07          3.69249941E+07          6.33883587E+07          6.02001846E+08          3.18885856E+08          6.78859872E+06          1.04088221E+08          4.86463448E+05
       9200.0000          5.99934194E+05          8.49213903E+06          7.24142831E+07          3.83463180E+07          6.54538522E+07          6.27397714E+08          3.32441395E+08          7.00239132E+06          1.07246741E+08          5.00875149E+05
       9300.0000          6.19615647E+05          8.75915224E+06          7.55869191E+07          3.99975482E+07          6.71144063E+07          6.51226584E+08          3.45157320E+08          7.23091382E+06          1.10810003E+08          5.17342981E+05
       9400.0000          6.36551176E+05          8.98984465E+06          7.83034229E+07          4.14837913E+07          6.92562146E+07          6.75247100E+08          3.57977429E+08          7.46992241E+06          1.14714502E+08          5.31807428E+05
       9500.0000          6.57179449E+05          9.26898660E+06          8.11644512E+07          4.32539450E+07          7.10013731E+07          7.03139129E+08          3.72878530E+08          7.73430428E+06          1.18221346E+08          5.49172315E+05
       9600.0000          6.74286526E+05          9.50170735E+06          8.45173846E+07          4.48330766E+07          7.29304923E+07          7.27756396E+08          3.86021705E+08          8.01808727E+06          1.22314835E+08          5.64015761E+05
       9700.0000          6.95518730E+05          9.78845741E+06          8.75590339E+07          4.65022149E+07          7.51005457E+07          7.57538583E+08          4.01942275E+08          8.24686162E+06          1.25948314E+08          5.81671425E+05
       9800.0000          7.14768471E+05          1.00469829E+07          9.07827307E+07          4.82428030E+07          7.70162150E+07          7.83825735E+08          4.15977850E+08          8.49636270E+06          1.30179598E+08          5.97952457E+05
       9900.0000          7.34714685E+05          1.03486518E+07          9.43768236E+07          5.01950737E+07          7.92734010E+07          8.15879366E+08          4.33120039E+08          8.78524987E+06          1.34042970E+08          6.15135485E+05
      10000.0000          7.57024074E+05          1.06123811E+07          9.77690538E+07          5.19200945E+07          8.12262599E+07          8.43050148E+08          4.47637875E+08          9.05215719E+06          1.38483482E+08          6.33672017E+05
      11000.0000          9.86396942E+05          1.37076423E+07          1.38282073E+08          7.37962039E+07          1.05406893E+08          1.18746274E+09          6.32030723E+08          1.22245470E+07          1.84620862E+08          8.28736886E+05
      12000.0000          1.26647635E+06          1.74117709E+07          1.89270011E+08          1.01228854E+08          1.32995248E+08          1.62407331E+09          8.64280573E+08          1.60191659E+07          2.42054452E+08          1.06605813E+06
      13000.0000          1.59039894E+06          2.16634203E+07          2.53629586E+08          1.35580401E+08          1.65649375E+08          2.17650996E+09          1.15793421E+09          2.06138422E+07          3.08542121E+08          1.34162580E+06
      14000.0000          1.96324765E+06          2.65782437E+07          3.33211260E+08          1.79129704E+08          2.03553329E+08          2.85235424E+09          1.52501496E+09          2.60128484E+07          3.87631872E+08          1.65972393E+06
      15000.0000          2.39393794E+06          3.22711963E+07          4.29159519E+08          2.30459327E+08          2.46580764E+08          3.66104434E+09          1.96240612E+09          3.22847702E+07          4.80642745E+08          2.02728091E+06
      16000.0000          2.89578215E+06          3.87223752E+07          5.45756610E+08          2.93865861E+08          2.95610756E+08          4.64619650E+09          2.49175307E+09          3.95514467E+07          5.86896520E+08          2.45473034E+06
      17000.0000          3.43909533E+06          4.58407767E+07          6.83604642E+08          3.68896748E+08          3.50478352E+08          5.79722534E+09          3.12596601E+09          4.79831327E+07          7.08548408E+08          2.92090167E+06
      18000.0000          4.08366991E+06          5.38681655E+07          8.45052682E+08          4.56583848E+08          4.12681788E+08          7.16042011E+09          3.87938373E+09          5.76127401E+07          8.46927462E+08          3.47012851E+06
      19000.0000          4.77991768E+06          6.30017168E+07          1.03556374E+09          5.62473538E+08          4.80268814E+08          8.75962894E+09          4.74763965E+09          6.83857487E+07          1.00753071E+09          4.06756817E+06
      20000.0000          5.54064601E+06          7.28948697E+07          1.25735526E+09          6.81033211E+08          5.54618658E+08          1.05881332E+10          5.77117857E+09          8.05456310E+07          1.17989134E+09          4.72143415E+06
      21000.0000          6.40050674E+06          8.36847018E+07          1.50941776E+09          8.19431377E+08          6.37988886E+08          1.27135905E+10          6.95779405E+09          9.40733871E+07          1.37371774E+09          5.45798301E+06
      22000.0000          7.34896093E+06          9.59029040E+07          1.79952689E+09          9.77760824E+08          7.29630997E+08          1.51500176E+10          8.24860098E+09          1.09474739E+08          1.58832379E+09          6.27347711E+06
      23000.0000          8.40212561E+06          1.09159620E+08          2.12662539E+09          1.16236295E+09          8.30955419E+08          1.78817985E+10          9.76939871E+09          1.26036782E+08          1.83013489E+09          7.17611019E+06
      24000.0000          9.56220019E+06          1.23186765E+08          2.49607735E+09          1.36415019E+09          9.40245378E+08          2.10297395E+10          1.14950574E+10          1.44565823E+08          2.09521815E+09          8.16843160E+06
      25000.0000          1.07999259E+07          1.38884778E+08          2.91844650E+09          1.60350845E+09          1.05967247E+09          2.44714633E+10          1.34605924E+10          1.65130427E+08          2.38323434E+09          9.23412357E+06
      26000.0000          1.21076396E+07          1.55905184E+08          3.39012030E+09          1.85638179E+09          1.18496291E+09          2.84434673E+10          1.56076776E+10          1.87631323E+08          2.69314979E+09          1.03643759E+07
      27000.0000          1.35472161E+07          1.74020688E+08          3.90381442E+09          2.14916775E+09          1.32404363E+09          3.28356639E+10          1.80769479E+10          2.12165318E+08          3.04722175E+09          1.16054636E+07
      28000.0000          1.51114316E+07          1.93436309E+08          4.47534275E+09          2.46620012E+09          1.47178147E+09          3.76503808E+10          2.07052072E+10          2.38431272E+08          3.40507822E+09          1.29507305E+07
      29000.0000          1.67967065E+07          2.14522567E+08          5.12454258E+09          2.82261661E+09          1.63832706E+09          4.29148469E+10          2.37410040E+10          2.67047826E+08          3.81837087E+09          1.44032537E+07
      30000.0000          1.86105897E+07          2.38397687E+08          5.83214146E+09          3.22193778E+09          1.80701921E+09          4.88180862E+10          2.70357700E+10          2.98143690E+08          4.24122815E+09          1.59718655E+07
      31000.0000          2.06094795E+07          2.61755087E+08          6.60429028E+09          3.65518040E+09          1.99149256E+09          5.52888494E+10          3.06416498E+10          3.30777287E+08          4.71379995E+09          1.76819305E+07
      32000.0000          2.26686973E+07          2.87257178E+08          7.45691413E+09          4.12695424E+09          2.19445989E+09          6.24003284E+10          3.46371567E+10          3.66547033E+08          5.22055008E+09          1.94584283E+07
      33000.0000          2.48544939E+07          3.15562776E+08          8.39465162E+09          4.64742679E+09          2.39891349E+09          7.02013895E+10          3.90750426E+10          4.06110215E+08          5.77563670E+09          2.13540020E+07
      34000.0000          2.72744532E+07          3.43774622E+08          9.39715285E+09          5.23398025E+09          2.61403593E+09          7.87601392E+10          4.38131670E+10          4.46858878E+08          6.33849684E+09          2.34277718E+07
      35000.0000          2.97422530E+07          3.75785131E+08          1.05325116E+10          5.83998729E+09          2.86166963E+09          8.81874285E+10          4.90540313E+10          4.90261535E+08          6.94842207E+09          2.55661039E+07
      36000.0000          3.24624876E+07          4.08408744E+08          1.17026874E+10          6.51472511E+09          3.10220226E+09          9.79436884E+10          5.46567744E+10          5.38376841E+08          7.62244496E+09          2.79082123E+07
      37000.0000          3.52094080E+07          4.43984896E+08          1.29977486E+10          7.25036408E+09          3.37346273E+09          1.08670387E+11          6.07691325E+10          5.87674583E+08          8.30068541E+09          3.02912144E+07
      38000.0000          3.82258842E+07          4.79725712E+08          1.43896961E+10          8.05230840E+09          3.65016657E+09          1.20189473E+11          6.72345496E+10          6.41948289E+08          9.06545263E+09          3.28907214E+07
      39000.0000          4.14324697E+07          5.19316718E+08          1.58926866E+10          8.94448043E+09          3.94864650E+09          1.32666872E+11          7.45024109E+10          7.00297225E+08          9.81497576E+09          3.56632725E+07
      40000.0000          4.48499888E+07          5.59249994E+08          1.74925343E+10          9.82864309E+09          4.25301174E+09          1.46471555E+11          8.24274503E+10          7.57697703E+08          1.06627288E+10          3.85933076E+07
      41000.0000          4.82919273E+07          6.04060608E+08          1.92627570E+10          1.08137373E+10          4.58255187E+09          1.60586912E+11          9.04710576E+10          8.22581429E+08          1.15227086E+10          4.15883142E+07
      42000.0000          5.20114101E+07          6.50534342E+08          2.11829442E+10          1.18668570E+10          4.92887540E+09          1.76499411E+11          9.93485689E+10          8.88635978E+08          1.24705043E+10          4.48041698E+07
      43000.0000          5.59529510E+07          6.99009937E+08          2.31067956E+10          1.30439268E+10          5.30700126E+09          1.92766800E+11          1.08604860E+11          9.61224472E+08          1.34400504E+10          4.82153932E+07
      44000.0000          6.01832393E+07          7.46827673E+08          2.52946629E+10          1.42992474E+10          5.69515785E+09          2.11045575E+11          1.18671532E+11          1.03541729E+09          1.44707489E+10          5.18456040E+07
      45000.0000          6.41882987E+07          8.00842591E+08          2.75078361E+10          1.55185669E+10          6.09745293E+09          2.29612015E+11          1.29683827E+11          1.11724986E+09          1.55555058E+10          5.53585696E+07
      46000.0000          6.87641794E+07          8.56073139E+08          2.99963837E+10          1.69422470E+10          6.49203509E+09          2.49534658E+11          1.41560218E+11          1.20176925E+09          1.67204058E+10          5.93121172E+07
      47000.0000          7.35912217E+07          9.11361473E+08          3.25159118E+10          1.83863128E+10          6.93935775E+09          2.70820575E+11          1.53387952E+11          1.28979829E+09          1.79123487E+10          6.34661167E+07
      48000.0000          7.84303251E+07          9.71434218E+08          3.52194346E+10          2.00016207E+10          7.39473249E+09          2.93488907E+11          1.66709028E+11          1.37647151E+09          1.91454448E+10          6.76529128E+07
      49000.0000          8.37205152E+07          1.03402688E+09          3.81929475E+10          2.16406242E+10          7.87278482E+09          3.18236841E+11          1.81001682E+11          1.47492851E+09          2.04563447E+10          7.22201076E+07
      50000.0000          8.91009498E+07          1.10081564E+09          4.12337307E+10          2.33960281E+10          8.38145296E+09          3.44099156E+11          1.95251629E+11          1.57558384E+09          2.18370921E+10          7.68849046E+07
