#Energy      Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Valence  Total
      19000.0000          2.23672205E+06          5.26268709E+04          4.36102769E+04          2.13016410E+04          4.34794711E+03          2.69619676E+03          1.30720319E+03          1.70259001E+02          1.36451581E+02
      20000.0000          2.10106656E+06          5.46658919E+04          4.53424432E+04          2.21502311E+04          4.54362743E+03          2.81852316E+03          1.36658127E+03          1.78041283E+02          1.42667972E+02
      21000.0000          1.99609745E+06          5.67171731E+04          4.70622467E+04          2.30014539E+04          4.73817077E+03          2.94031543E+03          1.42562200E+03          1.85781218E+02          1.48850913E+02
      22000.0000          1.91406075E+06          5.87275756E+04          4.87882979E+04          2.38381052E+04          4.93164438E+03          3.06139117E+03          1.48436329E+03          1.93496902E+02          1.55011158E+02
      23000.0000          1.84950988E+06          6.07508750E+04          5.05027967E+04          2.46777999E+04          5.12426495E+03          3.18185602E+03          1.54283147E+03          2.01159787E+02          1.61132105E+02
      24000.0000          1.79853147E+06          6.27612631E+04          5.21894058E+04          2.55121953E+04          5.31593152E+03          3.30179707E+03          1.60099977E+03          2.08794797E+02          1.67228902E+02
      25000.0000          1.75825579E+06          6.47595263E+04          5.38832184E+04          2.63416071E+04          5.50667788E+03          3.42118540E+03          1.65890184E+03          2.16389392E+02          1.73294218E+02
      26000.0000          1.72653861E+06          6.67463821E+04          5.55837870E+04          2.71663240E+04          5.69656303E+03          3.54005565E+03          1.71658784E+03          2.23949423E+02          1.79332527E+02
      27000.0000          1.70175222E+06          6.87224873E+04          5.72585928E+04          2.79866092E+04          5.88564561E+03          3.65846925E+03          1.77401012E+03          2.31497030E+02          1.85357407E+02
      28000.0000          1.68264285E+06          7.07112951E+04          5.89248337E+04          2.88102459E+04          6.07389999E+03          3.77639016E+03          1.83120708E+03          2.39000718E+02          1.91349667E+02
      29000.0000          1.66823153E+06          7.26896765E+04          6.05984360E+04          2.96222020E+04          6.26158090E+03          3.89383281E+03          1.88820959E+03          2.46468796E+02          1.97314608E+02
      30000.0000          1.65774476E+06          7.46358434E+04          6.22638050E+04          3.04376794E+04          6.44837950E+03          4.01090584E+03          1.94496457E+03          2.53939707E+02          2.03276611E+02
      31000.0000          1.65056389E+06          7.65951236E+04          6.39062146E+04          3.12493195E+04          6.63468249E+03          4.12758826E+03          2.00156533E+03          2.61354578E+02          2.09199155E+02
      32000.0000          1.64618922E+06          7.85453723E+04          6.55564148E+04          3.20501883E+04          6.82023968E+03          4.24373065E+03          2.05794489E+03          2.68763461E+02          2.15112805E+02
      33000.0000          1.64421391E+06          8.04869892E+04          6.71994389E+04          3.28547490E+04          7.00522528E+03          4.35960196E+03          2.11415967E+03          2.76135761E+02          2.20999935E+02
      34000.0000          1.64430324E+06          8.24203464E+04          6.88355912E+04          3.36559527E+04          7.18957708E+03          4.47509259E+03          2.17018479E+03          2.83492280E+02          2.26872949E+02
      35000.0000          1.64617970E+06          8.43457917E+04          7.04651560E+04          3.44607585E+04          7.37329990E+03          4.59019105E+03          2.22602894E+03          2.90831906E+02          2.32731528E+02
      36000.0000          1.64961158E+06          8.62636509E+04          7.21024968E+04          3.52555556E+04          7.55648552E+03          4.70508615E+03          2.28169117E+03          2.98139575E+02          2.38566135E+02
      37000.0000          1.65440400E+06          8.81943341E+04          7.37194539E+04          3.60473827E+04          7.73915052E+03          4.81950806E+03          2.33724966E+03          3.05417260E+02          2.44378383E+02
      38000.0000          1.66039212E+06          9.00975953E+04          7.53305676E+04          3.68429520E+04          7.92138118E+03          4.93368870E+03          2.39258066E+03          3.12688847E+02          2.50183057E+02
      39000.0000          1.66743548E+06          9.20138114E+04          7.69496817E+04          3.76290755E+04          8.10288272E+03          5.04741082E+03          2.44781113E+03          3.19958279E+02          2.55983071E+02
      40000.0000          1.67541387E+06          9.39035403E+04          7.85495408E+04          3.84125476E+04          8.28410329E+03          5.16093761E+03          2.50288623E+03          3.27181082E+02          2.61750188E+02
      41000.0000          1.68422389E+06          9.58062830E+04          8.01575094E+04          3.91998282E+04          8.46468411E+03          5.27413566E+03          2.55782963E+03          3.34403187E+02          2.67514278E+02
      42000.0000          1.69377602E+06          9.76834307E+04          8.17601397E+04          3.99845008E+04          8.64492507E+03          5.38717772E+03          2.61258493E+03          3.41582872E+02          2.73248022E+02
      43000.0000          1.70399259E+06          9.95735817E+04          8.33444403E+04          4.07603735E+04          8.82465128E+03          5.49989403E+03          2.66729840E+03          3.48785233E+02          2.78993930E+02
      44000.0000          1.71480577E+06          1.01457677E+05          8.49369768E+04          4.15401179E+04          9.00401622E+03          5.61221455E+03          2.72183509E+03          3.55906696E+02          2.84684969E+02
      45000.0000          1.72615611E+06          1.03317349E+05          8.65246702E+04          4.23174967E+04          9.18284173E+03          5.72445198E+03          2.77619855E+03          3.63069050E+02          2.90399147E+02
      46000.0000          1.73799136E+06          1.05190012E+05          8.81076623E+04          4.30925814E+04          9.36138428E+03          5.83626693E+03          2.83051613E+03          3.70222383E+02          2.96105603E+02
      47000.0000          1.75026544E+06          1.07057149E+05          8.96733718E+04          4.38654333E+04          9.53936594E+03          5.94796966E+03          2.88470345E+03          3.77325777E+02          3.01777476E+02
      48000.0000          1.76293746E+06          1.08918917E+05          9.12474223E+04          4.46300881E+04          9.71692007E+03          6.05939414E+03          2.93867970E+03          3.84404816E+02          3.07429965E+02
      49000.0000          1.77597124E+06          1.10775467E+05          9.28171589E+04          4.53986982E+04          9.89421691E+03          6.17045866E+03          2.99263398E+03          3.91487887E+02          3.13083689E+02
      50000.0000          1.78933436E+06          1.12626947E+05          9.43826984E+04          4.61652588E+04          1.00711581E+04          6.28136560E+03          3.04647077E+03          3.98561623E+02          3.18729195E+02
