#Energy      C-K-shell   N-K-shell   O-K-shell   Valence  Total
       7700.0000          1.89100413E+04          2.85217785E+04          4.12315870E+04          2.31005975E+02          2.25170023E+02
       7800.0000          1.90927381E+04          2.87945791E+04          4.16011881E+04          2.33633541E+02          2.27720414E+02
       7900.0000          1.92822386E+04          2.90668384E+04          4.19345312E+04          2.36258158E+02          2.30267809E+02
       8000.0000          1.94713775E+04          2.93220727E+04          4.23029602E+04          2.38882049E+02          2.32814408E+02
       8100.0000          1.96601609E+04          2.95933606E+04          4.26707092E+04          2.41498024E+02          2.35354393E+02
       8200.0000          1.98485949E+04          2.98641352E+04          4.30377893E+04          2.44115498E+02          2.37895668E+02
       8300.0000          2.00297665E+04          3.01344054E+04          4.34042116E+04          2.46727454E+02          2.40430573E+02
       8400.0000          2.02175477E+04          3.04041798E+04          4.37699872E+04          2.49336605E+02          2.42963682E+02
       8500.0000          2.04049969E+04          3.06734665E+04          4.41351269E+04          2.51942899E+02          2.45493952E+02
       8600.0000          2.05921196E+04          3.09422739E+04          4.44661275E+04          2.54540710E+02          2.48015000E+02
       8700.0000          2.07789209E+04          3.11949156E+04          4.48302451E+04          2.57143052E+02          2.50540258E+02
       8800.0000          2.09654062E+04          3.14628725E+04          4.51937577E+04          2.59740180E+02          2.53061459E+02
       8900.0000          2.11515802E+04          3.17303737E+04          4.55566752E+04          2.62330125E+02          2.55575721E+02
       9000.0000          2.13374481E+04          3.19974267E+04          4.59190074E+04          2.64920815E+02          2.58090572E+02
       9100.0000          2.15164139E+04          3.22640386E+04          4.62807637E+04          2.67509792E+02          2.60602714E+02
       9200.0000          2.17017140E+04          3.25302165E+04          4.66419538E+04          2.70093667E+02          2.63110870E+02
       9300.0000          2.18867221E+04          3.27959674E+04          4.70025865E+04          2.72676184E+02          2.65617623E+02
       9400.0000          2.20714427E+04          3.30612981E+04          4.73626712E+04          2.75250621E+02          2.68116599E+02
       9500.0000          2.22558801E+04          3.33262151E+04          4.77222165E+04          2.77824428E+02          2.70614868E+02
       9600.0000          2.24400385E+04          3.35907250E+04          4.80812311E+04          2.80398525E+02          2.73113303E+02
       9700.0000          2.26239221E+04          3.38548340E+04          4.84397236E+04          2.82969869E+02          2.75609021E+02
       9800.0000          2.28075350E+04          3.41185484E+04          4.87977022E+04          2.85537760E+02          2.78101358E+02
       9900.0000          2.29908810E+04          3.43818742E+04          4.91551750E+04          2.88102395E+02          2.80590504E+02
      10000.0000          2.31739642E+04          3.46448173E+04          4.95121500E+04          2.90664229E+02          2.83076890E+02
      11000.0000          2.49971251E+04          3.72681328E+04          5.30845853E+04          3.16144327E+02          3.07807162E+02
      12000.0000          2.67970908E+04          3.98572826E+04          5.66383952E+04          3.41384296E+02          3.32301756E+02
      13000.0000          2.85877108E+04          4.24416147E+04          6.01494100E+04          3.66421544E+02          3.56599770E+02
      14000.0000          3.03538086E+04          4.49850262E+04          6.36474649E+04          3.91258338E+02          3.80699737E+02
      15000.0000          3.21082781E+04          4.75271102E+04          6.71095879E+04          4.15923033E+02          4.04632684E+02
      16000.0000          3.38521952E+04          5.00336093E+04          7.05625477E+04          4.40423386E+02          4.28404773E+02
      17000.0000          3.55815080E+04          5.25299435E+04          7.39844925E+04          4.64789641E+02          4.52045123E+02
      18000.0000          3.72973770E+04          5.50169834E+04          7.73780635E+04          4.89004762E+02          4.75538047E+02
      19000.0000          3.90055862E+04          5.74742092E+04          8.07668661E+04          5.13087825E+02          4.98901954E+02
      20000.0000          4.07020309E+04          5.99245608E+04          8.41304083E+04          5.37048055E+02          5.22145899E+02
      21000.0000          4.23874791E+04          6.23583612E+04          8.74704710E+04          5.60900815E+02          5.45283907E+02
      22000.0000          4.40671594E+04          6.47866788E+04          9.08086528E+04          5.84630118E+02          5.68303460E+02
      23000.0000          4.57325587E+04          6.71902837E+04          9.41058431E+04          6.08264005E+02          5.91226667E+02
      24000.0000          4.73931980E+04          6.95898575E+04          9.74030207E+04          6.31818414E+02          6.14073394E+02
      25000.0000          4.90450903E+04          7.19762110E+04          1.00681327E+05          6.55265854E+02          6.36815577E+02
      26000.0000          5.06886749E+04          7.43500483E+04          1.03941797E+05          6.78624730E+02          6.59470788E+02
      27000.0000          5.23243669E+04          7.67212932E+04          1.07203751E+05          7.01907029E+02          6.82051994E+02
      28000.0000          5.39567785E+04          7.90718242E+04          1.10430975E+05          7.25100087E+02          7.04545142E+02
      29000.0000          5.55776962E+04          8.14206087E+04          1.13660824E+05          7.48209035E+02          7.26956710E+02
      30000.0000          5.71959455E+04          8.37500250E+04          1.16857984E+05          7.71248218E+02          7.49298913E+02
      31000.0000          5.88074969E+04          8.60783862E+04          1.20058642E+05          7.94213294E+02          7.71569918E+02
      32000.0000          6.04086405E+04          8.83971428E+04          1.23245590E+05          8.17113832E+02          7.93776739E+02
      33000.0000          6.20077755E+04          9.07067093E+04          1.26419384E+05          8.39967626E+02          8.15937674E+02
      34000.0000          6.36010213E+04          9.30074325E+04          1.29580551E+05          8.62744561E+02          8.38023693E+02
      35000.0000          6.51886004E+04          9.52996445E+04          1.32729589E+05          8.85441323E+02          8.60031763E+02
      36000.0000          6.67745497E+04          9.75836689E+04          1.35866962E+05          9.08091450E+02          8.81994281E+02
      37000.0000          6.83514633E+04          9.98598319E+04          1.38993105E+05          9.30719573E+02          9.03933239E+02
      38000.0000          6.99232599E+04          1.02136608E+05          1.42124550E+05          9.53246757E+02          9.25776258E+02
      39000.0000          7.14937711E+04          1.04397636E+05          1.45229276E+05          9.75738082E+02          9.47582707E+02
      40000.0000          7.30559893E+04          1.06659796E+05          1.48339649E+05          9.98181045E+02          9.69342328E+02
      41000.0000          7.46170530E+04          1.08906736E+05          1.51424418E+05          1.02056448E+03          9.91043167E+02
      42000.0000          7.61702233E+04          1.11155138E+05          1.54515132E+05          1.04290897E+03          1.01270618E+03
      43000.0000          7.77223926E+04          1.13388859E+05          1.57596521E+05          1.06517589E+03          1.03429418E+03
      44000.0000          7.92705092E+04          1.15624328E+05          1.60653519E+05          1.08743763E+03          1.05587559E+03
      45000.0000          8.08110575E+04          1.17853582E+05          1.63716947E+05          1.10961987E+03          1.07738039E+03
      46000.0000          8.23508820E+04          1.20076743E+05          1.66771853E+05          1.13175518E+03          1.09883987E+03
      47000.0000          8.38869377E+04          1.22293959E+05          1.69818452E+05          1.15387094E+03          1.12027933E+03
      48000.0000          8.54192324E+04          1.24497982E+05          1.72856932E+05          1.17593424E+03          1.14166714E+03
      49000.0000          8.69478287E+04          1.26704135E+05          1.75887496E+05          1.19799080E+03          1.16304771E+03
      50000.0000          8.84728394E+04          1.28904871E+05          1.78910356E+05          1.21999839E+03          1.18438063E+03
